"DISABLED - HOSPICE - 2010 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) ",,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,
4270,ARKANSAS                 ,GREENE                 ,"1,776","219,985",10.32,"219,985",10.32,0,0,0,"1,634",0,0.00,
4280,ARKANSAS                 ,HEMPSTEAD              ,686,"198,451",24.11,"198,451",24.11,0,0,0,640,0,0.00,
4290,ARKANSAS                 ,HOT SPRING             ,"1,221","48,931",3.34,"48,931",3.34,0,0,0,"1,117",0,0.00,
4300,ARKANSAS                 ,HOWARD                 ,571,"12,424",1.81,"12,424",1.81,0,0,0,532,0,0.00,
4310,ARKANSAS                 ,INDEPENDENCE           ,"1,782","156,394",7.31,"156,394",7.31,0,0,0,"1,640",0,0.00,
4320,ARKANSAS                 ,IZARD                  ,716,"58,524",6.81,"58,524",6.81,0,0,0,657,0,0.00,
4330,ARKANSAS                 ,JACKSON                ,873,"60,724",5.80,"60,724",5.80,0,0,0,827,0,0.00,
4340,ARKANSAS                 ,JEFFERSON              ,"3,085","188,578",5.09,"188,578",5.09,0,0,0,"2,761",0,0.00,
4350,ARKANSAS                 ,JOHNSON                ,960,"18,815",1.63,"18,815",1.63,0,0,0,868,0,0.00,
4360,ARKANSAS                 ,LAFAYETTE              ,323,"14,401",3.72,"14,401",3.72,0,0,0,295,0,0.00,
4370,ARKANSAS                 ,LAWRENCE               ,984,"64,421",5.46,"64,421",5.46,0,0,0,912,0,0.00,
4380,ARKANSAS                 ,LEE                    ,327,"66,077",16.84,"66,077",16.84,0,0,0,303,0,0.00,
4390,ARKANSAS                 ,LINCOLN                ,409,"60,014",12.23,"60,014",12.23,0,0,0,365,0,0.00,
4400,ARKANSAS                 ,LITTLE RIVER           ,488,"61,849",10.56,"61,849",10.56,0,0,0,445,0,0.00,
4410,ARKANSAS                 ,LOGAN                  ,985,"83,033",7.02,"83,033",7.02,0,0,0,898,0,0.00,
4420,ARKANSAS                 ,LONOKE                 ,"1,959","79,361",3.38,"79,361",3.38,0,0,0,"1,730",0,0.00,
4430,ARKANSAS                 ,MADISON                ,776,"27,094",2.91,"27,094",2.91,0,0,0,689,0,0.00,
4440,ARKANSAS                 ,MARION                 ,787,"61,545",6.52,"61,545",6.52,0,0,0,691,0,0.00,
4450,ARKANSAS                 ,MILLER                 ,"1,358","304,166",18.67,"304,166",18.67,0,0,0,"1,226",0,0.00,
4460,ARKANSAS                 ,MISSISSIPPI            ,"2,108","244,150",9.65,"244,150",9.65,0,0,0,"1,931",0,0.00,
4470,ARKANSAS                 ,MONROE                 ,356,"20,484",4.79,"20,484",4.79,0,0,0,328,0,0.00,
4480,ARKANSAS                 ,MONTGOMERY             ,357,"28,349",6.62,"28,349",6.62,0,0,0,325,0,0.00,
4490,ARKANSAS                 ,NEVADA                 ,415,"11,854",2.38,"11,854",2.38,0,0,0,376,0,0.00,
4500,ARKANSAS                 ,NEWTON                 ,423,"14,127",2.78,"14,127",2.78,0,0,0,373,0,0.00,
4510,ARKANSAS                 ,OUACHITA               ,"1,292","85,381",5.51,"85,381",5.51,0,0,0,"1,175",0,0.00,
4520,ARKANSAS                 ,PERRY                  ,466,"19,990",3.57,"19,990",3.57,0,0,0,417,0,0.00,
4530,ARKANSAS                 ,PHILLIPS               ,835,"129,236",12.90,"129,236",12.90,0,0,0,783,0,0.00,
4540,ARKANSAS                 ,PIKE                   ,437,"11,951",2.28,"11,951",2.28,0,0,0,397,0,0.00,
4550,ARKANSAS                 ,POINSETT               ,"1,273","81,864",5.36,"81,864",5.36,0,0,0,"1,184",0,0.00,
4560,ARKANSAS                 ,POLK                   ,850,"68,442",6.71,"68,442",6.71,0,0,0,765,0,0.00,
4570,ARKANSAS                 ,POPE                   ,"2,267","115,432",4.24,"115,432",4.24,0,0,0,"2,078",0,0.00,
4580,ARKANSAS                 ,PRAIRIE                ,370,"7,077",1.59,"7,077",1.59,0,0,0,337,0,0.00,
4590,ARKANSAS                 ,PULASKI                ,"13,189","1,144,894",7.23,"1,144,894",7.23,0,0,0,"11,470",0,0.00,
4600,ARKANSAS                 ,RANDOLPH               ,773,"13,433",1.45,"13,433",1.45,0,0,0,701,0,0.00,
4610,ARKANSAS                 ,ST  FRANCIS            ,"1,121","141,297",10.50,"141,297",10.50,0,0,0,"1,041",0,0.00,
4620,ARKANSAS                 ,SALINE                 ,"1,885","280,765",12.41,"280,765",12.41,0,0,0,"1,663",0,0.00,
4630,ARKANSAS                 ,SCOTT                  ,499,"9,789",1.63,"9,789",1.63,0,0,0,454,0,0.00,
4640,ARKANSAS                 ,SEARCY                 ,471,"61,653",10.91,"61,653",10.91,0,0,0,436,0,0.00,
4650,ARKANSAS                 ,SEBASTIAN              ,"4,158","520,859",10.44,"520,859",10.44,0,0,0,"3,625",0,0.00,
4660,ARKANSAS                 ,SEVIER                 ,502,"127,757",21.21,"127,757",21.21,0,0,0,469,0,0.00,
