AGED -- 2012  REIMBURSEMENT FOR COST CONTRACTS FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,
 CODE , STATE , COUNTY ,PART A TOTAL REIMBURSEMENT,PART A REIMBURSEMENT W/O IME/DSH/GME,PART B TOTAL REIMBURSEMENT,,,,,,
42450,SOUTH CAROLINA           ,YORK,"79,075","71,004","44,835",,,,,,
43010,SOUTH DAKOTA             ,AURORA,"102,721","94,398","74,384",,,,,,
43020,SOUTH DAKOTA             ,BEADLE,"330,700","315,224","261,041",,,,,,
43030,SOUTH DAKOTA             ,BENNETT,0,0,"1,438",,,,,,
43040,SOUTH DAKOTA             ,BON HOMME,"208,010","199,847","148,251",,,,,,
43050,SOUTH DAKOTA             ,BROOKINGS,"485,510","461,152","284,108",,,,,,
43060,SOUTH DAKOTA             ,BROWN,"436,601","425,505","417,954",,,,,,
43070,SOUTH DAKOTA             ,BRULE,"21,686","21,686","15,371",,,,,,
43080,SOUTH DAKOTA             ,BUFFALO,0,0,0,,,,,,
43090,SOUTH DAKOTA             ,BUTTE,"140,254","127,147","72,497",,,,,,
43100,SOUTH DAKOTA             ,CAMPBELL,"13,985","13,985","66,279",,,,,,
43110,SOUTH DAKOTA             ,CHARLES MIX,"66,269","62,643","111,327",,,,,,
43120,SOUTH DAKOTA             ,CLARK,"402,626","369,451","180,416",,,,,,
43130,SOUTH DAKOTA             ,CLAY,"163,345","160,480","107,518",,,,,,
43140,SOUTH DAKOTA             ,CODINGTON,"2,385,196","2,290,499","1,338,085",,,,,,
43150,SOUTH DAKOTA             ,CORSON,0,0,"2,837",,,,,,
43160,SOUTH DAKOTA             ,CUSTER,"67,877","60,927","58,700",,,,,,
43170,SOUTH DAKOTA             ,DAVISON,"438,370","411,578","313,372",,,,,,
43180,SOUTH DAKOTA             ,DAY,"263,149","260,339","200,305",,,,,,
43190,SOUTH DAKOTA             ,DEUEL,"331,546","320,966","503,383",,,,,,
43200,SOUTH DAKOTA             ,DEWEY,0,0,"1,163",,,,,,
43210,SOUTH DAKOTA             ,DOUGLAS,"109,576","100,994","235,478",,,,,,
43220,SOUTH DAKOTA             ,EDMUNDS,"18,107","17,931","46,779",,,,,,
43230,SOUTH DAKOTA             ,FALL RIVER,"61,399","52,606","50,976",,,,,,
43240,SOUTH DAKOTA             ,FAULK,"7,078","5,455","9,358",,,,,,
43250,SOUTH DAKOTA             ,GRANT,"374,441","363,481","439,860",,,,,,
43260,SOUTH DAKOTA             ,GREGORY,"384,784","371,801","247,149",,,,,,
43270,SOUTH DAKOTA             ,HAAKON,"15,377","15,377","25,668",,,,,,
43280,SOUTH DAKOTA             ,HAMLIN,"338,012","328,681","325,179",,,,,,
43290,SOUTH DAKOTA             ,HAND,"67,412","66,559","38,457",,,,,,
43300,SOUTH DAKOTA             ,HANSON,"154,604","147,944","41,788",,,,,,
43310,SOUTH DAKOTA             ,HARDING,0,0,"5,710",,,,,,
43320,SOUTH DAKOTA             ,HUGHES,"173,765","159,037","179,924",,,,,,
43330,SOUTH DAKOTA             ,HUTCHINSON,"648,498","617,313","527,197",,,,,,
43340,SOUTH DAKOTA             ,HYDE,0,0,0,,,,,,
43350,SOUTH DAKOTA             ,JACKSON,"56,938","46,624","16,050",,,,,,
43360,SOUTH DAKOTA             ,JERAULD,0,0,"20,661",,,,,,
43370,SOUTH DAKOTA             ,JONES,0,0,0,,,,,,
43380,SOUTH DAKOTA             ,KINGSBURY,"201,773","189,089","66,573",,,,,,
43390,SOUTH DAKOTA             ,LAKE,"169,049","163,490","91,775",,,,,,
43400,SOUTH DAKOTA             ,LAWRENCE,"384,430","359,415","296,121",,,,,,
43410,SOUTH DAKOTA             ,LINCOLN,"619,787","571,522","425,538",,,,,,
43420,SOUTH DAKOTA             ,LYMAN,0,0,"21,850",,,,,,
43430,SOUTH DAKOTA             ,MCCOOK,"134,344","121,193","96,455",,,,,,
43440,SOUTH DAKOTA             ,MCPHERSON,"77,988","76,888","98,326",,,,,,
43450,SOUTH DAKOTA             ,MARSHALL,"240,393","234,058","115,300",,,,,,
43460,SOUTH DAKOTA             ,MEADE,"416,431","381,646","237,739",,,,,,
43470,SOUTH DAKOTA             ,MELLETTE,0,0,0,,,,,,
43480,SOUTH DAKOTA             ,MINER,"44,091","43,619","21,853",,,,,,
43490,SOUTH DAKOTA             ,MINNEHAHA,"5,114,238","4,601,758","3,333,383",,,,,,
43500,SOUTH DAKOTA             ,MOODY,"177,795","172,692","56,417",,,,,,
43510,SOUTH DAKOTA             ,PENNINGTON,"1,843,812","1,676,023","953,262",,,,,,
43520,SOUTH DAKOTA             ,PERKINS,"105,892","100,488","70,945",,,,,,
43530,SOUTH DAKOTA             ,POTTER,0,0,0,,,,,,
43540,SOUTH DAKOTA             ,ROBERTS,"651,545","627,037","312,492",,,,,,
43550,SOUTH DAKOTA             ,SANBORN,"97,894","86,615","53,941",,,,,,
43560,SOUTH DAKOTA             ,SHANNON,0,0,0,,,,,,
43570,SOUTH DAKOTA             ,SPINK,"100,575","97,820","64,778",,,,,,
43580,SOUTH DAKOTA             ,STANLEY,"28,979","24,190","19,408",,,,,,
43590,SOUTH DAKOTA             ,SULLY,0,0,0,,,,,,
43600,SOUTH DAKOTA             ,TODD,0,0,0,,,,,,
43610,SOUTH DAKOTA             ,TRIPP,"18,550","16,397","35,266",,,,,,
43620,SOUTH DAKOTA             ,TURNER,"304,334","281,686","278,640",,,,,,
43630,SOUTH DAKOTA             ,UNION,"305,158","288,723","159,899",,,,,,
43640,SOUTH DAKOTA             ,WALWORTH,0,0,576,,,,,,
43670,SOUTH DAKOTA             ,YANKTON,"680,989","643,449","283,835",,,,,,
43680,SOUTH DAKOTA             ,ZIEBACH,0,0,0,,,,,,
44000,TENNESSEE                ,ANDERSON,"242,804","228,511","72,045",,,,,,
44010,TENNESSEE                ,BEDFORD,0,0,0,,,,,,
44020,TENNESSEE                ,BENTON,"93,606","85,031","23,608",,,,,,
44030,TENNESSEE                ,BLEDSOE,0,0,0,,,,,,
44040,TENNESSEE                ,BLOUNT,"39,553","34,617","14,132",,,,,,
44050,TENNESSEE                ,BRADLEY,"28,025","27,036","2,057",,,,,,
44060,TENNESSEE                ,CAMPBELL,"636,170","616,120","243,570",,,,,,
44070,TENNESSEE                ,CANNON,0,0,0,,,,,,
44080,TENNESSEE                ,CARROLL,0,0,0,,,,,,
44090,TENNESSEE                ,CARTER,"129,418","114,554","44,683",,,,,,
44100,TENNESSEE                ,CHEATHAM,0,0,0,,,,,,
44110,TENNESSEE                ,CHESTER,"18,516","16,677","1,083",,,,,,
44120,TENNESSEE                ,CLAIBORNE,"117,735","108,751","182,659",,,,,,
44130,TENNESSEE                ,CLAY,0,0,0,,,,,,
44140,TENNESSEE                ,COCKE,0,0,"1,554",,,,,,
44150,TENNESSEE                ,COFFEE,0,0,"17,842",,,,,,
44160,TENNESSEE                ,CROCKETT,0,0,0,,,,,,
44170,TENNESSEE                ,CUMBERLAND,"48,014","46,947","11,970",,,,,,
44180,TENNESSEE                ,DAVIDSON,"24,508","23,840","15,368",,,,,,
44190,TENNESSEE                ,DECATUR,0,0,"8,661",,,,,,
44200,TENNESSEE                ,DEKALB,"7,010","6,383",929,,,,,,
44210,TENNESSEE                ,DICKSON,0,0,491,,,,,,
44220,TENNESSEE                ,DYER,0,0,0,,,,,,
44230,TENNESSEE                ,FAYETTE,"20,635","19,142","6,731",,,,,,
44240,TENNESSEE                ,FENTRESS,"7,255","6,437","9,067",,,,,,
44250,TENNESSEE                ,FRANKLIN,"21,814","21,814",0,,,,,,
44260,TENNESSEE                ,GIBSON,"40,945","33,893","4,073",,,,,,
44270,TENNESSEE                ,GILES,0,0,231,,,,,,
44280,TENNESSEE                ,GRAINGER,"67,784","60,583","62,249",,,,,,
44290,TENNESSEE                ,GREENE,"18,346","17,532","23,277",,,,,,
44300,TENNESSEE                ,GRUNDY,"85,527","78,701","21,056",,,,,,
44310,TENNESSEE                ,HAMBLEN,"241,771","223,895","60,785",,,,,,
44320,TENNESSEE                ,HAMILTON,"109,893","103,109","44,957",,,,,,
44330,TENNESSEE                ,HANCOCK,0,0,"35,550",,,,,,
44340,TENNESSEE                ,HARDEMAN,0,0,"7,047",,,,,,
44350,TENNESSEE                ,HARDIN,0,0,0,,,,,,
44360,TENNESSEE                ,HAWKINS,"118,950","106,016","103,346",,,,,,
44370,TENNESSEE                ,HAYWOOD,0,0,0,,,,,,
44380,TENNESSEE                ,HENDERSON,0,0,"1,337",,,,,,
44390,TENNESSEE                ,HENRY,0,0,0,,,,,,
44400,TENNESSEE                ,HICKMAN,0,0,0,,,,,,
44410,TENNESSEE                ,HOUSTON,0,0,0,,,,,,
44420,TENNESSEE                ,HUMPHREYS,0,0,"3,114",,,,,,
44430,TENNESSEE                ,JACKSON,0,0,"1,564",,,,,,
44440,TENNESSEE                ,JEFFERSON,"25,808","24,063","90,443",,,,,,
44450,TENNESSEE                ,JOHNSON,"6,668","6,668","24,026",,,,,,
44460,TENNESSEE                ,KNOX,"60,370","57,767","25,510",,,,,,
44470,TENNESSEE                ,LAKE,0,0,0,,,,,,
44480,TENNESSEE                ,LAUDERDALE,0,0,0,,,,,,
44490,TENNESSEE                ,LAWRENCE,0,0,0,,,,,,
44500,TENNESSEE                ,LEWIS,0,0,0,,,,,,
44510,TENNESSEE                ,LINCOLN,"9,623","9,623","1,058",,,,,,
44520,TENNESSEE                ,LOUDON,"7,392","7,392","6,644",,,,,,
44530,TENNESSEE                ,MCMINN,0,0,145,,,,,,
44540,TENNESSEE                ,MCNAIRY,0,0,0,,,,,,
44550,TENNESSEE                ,MACON,0,0,0,,,,,,
44560,TENNESSEE                ,MADISON,"98,826","92,727","93,657",,,,,,
44570,TENNESSEE                ,MARION,"239,861","212,532","103,398",,,,,,
44580,TENNESSEE                ,MARSHALL,0,0,140,,,,,,
44590,TENNESSEE                ,MAURY,"27,543","25,563","11,811",,,,,,
44600,TENNESSEE                ,MEIGS,"43,738","42,828","7,753",,,,,,
44610,TENNESSEE                ,MONROE,"21,388","21,216","1,120",,,,,,
44620,TENNESSEE                ,MONTGOMERY,"23,602","22,285","12,822",,,,,,
44630,TENNESSEE                ,MOORE,0,0,0,,,,,,
44640,TENNESSEE                ,MORGAN,"59,916","56,321","9,308",,,,,,
44650,TENNESSEE                ,OBION,"8,302","7,838","13,147",,,,,,
44660,TENNESSEE                ,OVERTON,"15,782","15,331","11,690",,,,,,
44670,TENNESSEE                ,PERRY,0,0,0,,,,,,
44680,TENNESSEE                ,PICKETT,0,0,0,,,,,,
44690,TENNESSEE                ,POLK,0,0,0,,,,,,
44700,TENNESSEE                ,PUTNAM,"10,359","9,741","21,521",,,,,,
44710,TENNESSEE                ,RHEA,0,0,0,,,,,,
44720,TENNESSEE                ,ROANE,"134,520","129,546","73,905",,,,,,
44730,TENNESSEE                ,ROBERTSON,0,0,154,,,,,,
44740,TENNESSEE                ,RUTHERFORD,"44,432","42,501","9,705",,,,,,
44750,TENNESSEE                ,SCOTT,"23,239","19,809","20,381",,,,,,
44760,TENNESSEE                ,SEQUATCHIE,"14,528","14,528","7,921",,,,,,
44770,TENNESSEE                ,SEVIER,"48,812","44,825","15,067",,,,,,
44780,TENNESSEE                ,SHELBY,"222,210","204,991","152,918",,,,,,
44790,TENNESSEE                ,SMITH,0,0,0,,,,,,
44800,TENNESSEE                ,STEWART,0,0,"5,695",,,,,,
44810,TENNESSEE                ,SULLIVAN,"595,770","495,080","105,364",,,,,,
44820,TENNESSEE                ,SUMNER,"64,092","62,932","10,392",,,,,,
44830,TENNESSEE                ,TIPTON,745,745,"3,868",,,,,,
44840,TENNESSEE                ,TROUSDALE,0,0,0,,,,,,
44850,TENNESSEE                ,UNICOI,0,0,0,,,,,,
44860,TENNESSEE                ,UNION,0,0,118,,,,,,
44870,TENNESSEE                ,VAN BUREN,0,0,0,,,,,,
44880,TENNESSEE                ,WARREN,0,0,0,,,,,,
44890,TENNESSEE                ,WASHINGTON,"84,359","73,176","108,293",,,,,,
44900,TENNESSEE                ,WAYNE,0,0,0,,,,,,
44910,TENNESSEE                ,WEAKLEY,0,0,0,,,,,,
44920,TENNESSEE                ,WHITE,"5,493","4,990","3,285",,,,,,
44930,TENNESSEE                ,WILLIAMSON,0,0,"1,102",,,,,,
44940,TENNESSEE                ,WILSON,"14,460","12,963","32,671",,,,,,
45000,TEXAS                    ,ANDERSON,"109,479","99,636","169,822",,,,,,
45010,TEXAS                    ,ANDREWS,0,0,0,,,,,,
45020,TEXAS                    ,ANGELINA,"16,044","13,009","4,503",,,,,,
45030,TEXAS                    ,ARANSAS,"50,184","46,167","70,314",,,,,,
45040,TEXAS                    ,ARCHER,0,0,0,,,,,,
45050,TEXAS                    ,ARMSTRONG,0,0,0,,,,,,
45060,TEXAS                    ,ATASCOSA,0,0,"2,845",,,,,,
45070,TEXAS                    ,AUSTIN,"147,966","136,154","261,309",,,,,,
45080,TEXAS                    ,BAILEY,0,0,"1,126",,,,,,
45090,TEXAS                    ,BANDERA,"7,538","6,132","2,903",,,,,,
45100,TEXAS                    ,BASTROP,"509,570","483,515","506,704",,,,,,
45110,TEXAS                    ,BAYLOR,0,0,0,,,,,,
45113,TEXAS                    ,BEE,0,0,0,,,,,,
45120,TEXAS                    ,BELL,"32,946,036","27,405,422","24,795,605",,,,,,
45130,TEXAS                    ,BEXAR,"139,162","124,974","201,253",,,,,,
45140,TEXAS                    ,BLANCO,"41,350","41,102","35,246",,,,,,
45150,TEXAS                    ,BORDEN,0,0,0,,,,,,
45160,TEXAS                    ,BOSQUE,"2,212,529","1,989,933","1,863,984",,,,,,
45170,TEXAS                    ,BOWIE,"49,329","44,441","53,906",,,,,,
45180,TEXAS                    ,BRAZORIA,0,0,"41,141",,,,,,
45190,TEXAS                    ,BRAZOS,"2,559,452","2,205,122","1,723,585",,,,,,
45200,TEXAS                    ,BREWSTER,0,0,"1,522",,,,,,
45201,TEXAS                    ,BRISCOE,"26,242","25,549","5,535",,,,,,
45210,TEXAS                    ,BROOKS,0,0,0,,,,,,
45220,TEXAS                    ,BROWN,"379,397","350,853","390,835",,,,,,
45221,TEXAS                    ,BURLESON,"1,278,711","1,150,311","877,601",,,,,,
45222,TEXAS                    ,BURNET,"1,938,795","1,806,283","1,753,697",,,,,,
45223,TEXAS                    ,CALDWELL,"25,069","24,766","20,727",,,,,,
45224,TEXAS                    ,CALHOUN,0,0,0,,,,,,
45230,TEXAS                    ,CALLAHAN,"10,983","9,583","15,171",,,,,,
45240,TEXAS                    ,CAMERON,"107,638","88,733","163,692",,,,,,
45250,TEXAS                    ,CAMP,0,0,511,,,,,,
45251,TEXAS                    ,CARSON,0,0,"5,298",,,,,,
45260,TEXAS                    ,CASS,"51,237","49,352","21,895",,,,,,
45270,TEXAS                    ,CASTRO,0,0,0,,,,,,
45280,TEXAS                    ,CHAMBERS,"35,495","33,742","18,997",,,,,,
45281,TEXAS                    ,CHEROKEE,"25,906","24,637","59,318",,,,,,
45290,TEXAS                    ,CHILDRESS,0,0,0,,,,,,
45291,TEXAS                    ,CLAY,0,0,0,,,,,,
45292,TEXAS                    ,COCHRAN,0,0,0,,,,,,
45300,TEXAS                    ,COKE,0,0,"34,670",,,,,,
45301,TEXAS                    ,COLEMAN,"168,506","161,652","62,003",,,,,,
45310,TEXAS                    ,COLLIN,"173,776","165,898","119,270",,,,,,
45311,TEXAS                    ,COLLINGSWORTH,0,0,0,,,,,,
45312,TEXAS                    ,COLORADO,"12,061","9,923","11,017",,,,,,
45320,TEXAS                    ,COMAL,"123,192","101,445","36,686",,,,,,
45321,TEXAS                    ,COMANCHE,"141,112","129,497","38,652",,,,,,
45330,TEXAS                    ,CONCHO,"12,211","12,211","22,967",,,,,,
45340,TEXAS                    ,COOKE,"161,594","152,932","229,165",,,,,,
45341,TEXAS                    ,CORYELL,"4,373,402","3,827,312","3,532,372",,,,,,
45350,TEXAS                    ,COTTLE,0,0,0,,,,,,
45360,TEXAS                    ,CRANE,0,0,0,,,,,,
45361,TEXAS                    ,CROCKETT,"19,834","18,213","10,079",,,,,,
45362,TEXAS                    ,CROSBY,0,0,0,,,,,,
45370,TEXAS                    ,CULBERSON,0,0,0,,,,,,
45380,TEXAS                    ,DALLAM,0,0,"11,674",,,,,,
45390,TEXAS                    ,DALLAS,"329,335","300,724","241,841",,,,,,
45391,TEXAS                    ,DAWSON,0,0,"16,830",,,,,,
45392,TEXAS                    ,DEAF SMITH,"37,833","33,992","22,120",,,,,,
45400,TEXAS                    ,DELTA,0,0,0,,,,,,
45410,TEXAS                    ,DENTON,"320,330","312,901","168,259",,,,,,
45420,TEXAS                    ,DEWITT,0,0,0,,,,,,
45421,TEXAS                    ,DICKENS,0,0,0,,,,,,
45430,TEXAS                    ,DIMMIT,0,0,0,,,,,,
45431,TEXAS                    ,DONLEY,0,0,"3,802",,,,,,
45440,TEXAS                    ,DUVAL,0,0,0,,,,,,
45450,TEXAS                    ,EASTLAND,"23,180","22,306","40,500",,,,,,
45451,TEXAS                    ,ECTOR,0,0,0,,,,,,
45460,TEXAS                    ,EDWARDS,0,0,0,,,,,,
45470,TEXAS                    ,ELLIS,"69,673","63,809","46,518",,,,,,
45480,TEXAS                    ,EL PASO,"22,260","18,131","70,398",,,,,,
45490,TEXAS                    ,ERATH,"38,983","38,641","109,901",,,,,,
45500,TEXAS                    ,FALLS,"1,777,942","1,517,304","1,262,858",,,,,,
45510,TEXAS                    ,FANNIN,0,0,"12,095",,,,,,
45511,TEXAS                    ,FAYETTE,"19,480","15,668","48,427",,,,,,
45520,TEXAS                    ,FISHER,0,0,0,,,,,,
45521,TEXAS                    ,FLOYD,0,0,"10,179",,,,,,
45522,TEXAS                    ,FOARD,"10,772","10,470","19,498",,,,,,
45530,TEXAS                    ,FORT BEND,"37,813","34,463","53,235",,,,,,
45531,TEXAS                    ,FRANKLIN,"31,328","31,328",235,,,,,,
45540,TEXAS                    ,FREESTONE,0,0,"16,872",,,,,,
45541,TEXAS                    ,FRIO,0,0,0,,,,,,
45542,TEXAS                    ,GAINES,0,0,0,,,,,,
45550,TEXAS                    ,GALVESTON,"152,190","140,804","155,027",,,,,,
45551,TEXAS                    ,GARZA,0,0,725,,,,,,
45552,TEXAS                    ,GILLESPIE,0,0,"4,631",,,,,,
45560,TEXAS                    ,GLASSCOCK,0,0,0,,,,,,
45561,TEXAS                    ,GOLIAD,0,0,0,,,,,,
45562,TEXAS                    ,GONZALES,"159,404","151,262","5,895",,,,,,
45563,TEXAS                    ,GRAY,"7,937","7,189","10,311",,,,,,
45564,TEXAS                    ,GRAYSON,"130,161","124,204","112,123",,,,,,
45570,TEXAS                    ,GREGG,"51,939","48,467","74,142",,,,,,
45580,TEXAS                    ,GRIMES,"630,941","556,012","321,656",,,,,,
45581,TEXAS                    ,GUADALUPE,"40,525","38,704","19,343",,,,,,
45582,TEXAS                    ,HALE,"91,532","89,751","36,399",,,,,,
45583,TEXAS                    ,HALL,0,0,0,,,,,,
45590,TEXAS                    ,HAMILTON,"1,608,174","1,459,247","1,006,933",,,,,,
45591,TEXAS                    ,HANSFORD,0,0,0,,,,,,
45592,TEXAS                    ,HARDEMAN,"43,606","40,828","15,019",,,,,,
45600,TEXAS                    ,HARDIN,"318,941","301,312","224,117",,,,,,
45610,TEXAS                    ,HARRIS,"934,626","885,279","636,092",,,,,,
45620,TEXAS                    ,HARRISON,"182,798","170,631","154,223",,,,,,
45621,TEXAS                    ,HARTLEY,0,0,0,,,,,,
45630,TEXAS                    ,HASKELL,0,0,0,,,,,,
45631,TEXAS                    ,HAYS,"51,529","45,583","28,472",,,,,,
45632,TEXAS                    ,HEMPHILL,0,0,0,,,,,,
45640,TEXAS                    ,HENDERSON,"149,305","136,367","65,258",,,,,,
45650,TEXAS                    ,HIDALGO,"321,696","236,399","269,608",,,,,,
45651,TEXAS                    ,HILL,"281,708","247,440","363,443",,,,,,
45652,TEXAS                    ,HOCKLEY,"5,183","4,598","9,463",,,,,,
45653,TEXAS                    ,HOOD,"155,846","151,324","63,784",,,,,,
45654,TEXAS                    ,HOPKINS,"9,985","9,199","13,516",,,,,,
45660,TEXAS                    ,HOUSTON,"35,166","32,982","23,884",,,,,,
45661,TEXAS                    ,HOWARD,0,0,"1,547",,,,,,
45662,TEXAS                    ,HUDSPETH,0,0,0,,,,,,
45670,TEXAS                    ,HUNT,0,0,0,,,,,,
45671,TEXAS                    ,HUTCHINSON,0,0,"19,054",,,,,,
45672,TEXAS                    ,IRION,0,0,"5,286",,,,,,
45680,TEXAS                    ,JACK,0,0,0,,,,,,
45681,TEXAS                    ,JACKSON,0,0,0,,,,,,
45690,TEXAS                    ,JASPER,"23,128","21,082","35,447",,,,,,
45691,TEXAS                    ,JEFF DAVIS,0,0,0,,,,,,
45700,TEXAS                    ,JEFFERSON,"33,738","29,469","24,437",,,,,,
45710,TEXAS                    ,JIM HOGG,0,0,0,,,,,,
45711,TEXAS                    ,JIM WELLS,0,0,0,,,,,,
45720,TEXAS                    ,JOHNSON,"2,408,906","2,284,224","1,670,323",,,,,,
45721,TEXAS                    ,JONES,"31,443","30,059","12,029",,,,,,
45722,TEXAS                    ,KARNES,0,0,"4,096",,,,,,
45730,TEXAS                    ,KAUFMAN,"52,181","47,836","42,067",,,,,,
45731,TEXAS                    ,KENDALL,0,0,"8,124",,,,,,
45732,TEXAS                    ,KENEDY,0,0,0,,,,,,
45733,TEXAS                    ,KENT,0,0,0,,,,,,
45734,TEXAS                    ,KERR,"6,847","6,847","22,568",,,,,,
45740,TEXAS                    ,KIMBLE,0,0,15,,,,,,
45741,TEXAS                    ,KING,0,0,0,,,,,,
45742,TEXAS                    ,KINNEY,0,0,0,,,,,,
45743,TEXAS                    ,KLEBERG,"3,502","2,855","18,328",,,,,,
45744,TEXAS                    ,KNOX,0,0,"6,116",,,,,,
45750,TEXAS                    ,LAMAR,0,0,0,,,,,,
45751,TEXAS                    ,LAMB,0,0,0,,,,,,
45752,TEXAS                    ,LAMPASAS,"3,009,553","2,694,980","1,753,612",,,,,,
45753,TEXAS                    ,LA SALLE,0,0,0,,,,,,
45754,TEXAS                    ,LAVACA,0,0,"1,445",,,,,,
45755,TEXAS                    ,LEE,"892,732","802,831","501,035",,,,,,
45756,TEXAS                    ,LEON,"545,309","473,463","341,698",,,,,,
45757,TEXAS                    ,LIBERTY,"86,708","73,927","66,056",,,,,,
45758,TEXAS                    ,LIMESTONE,"151,723","125,833","201,328",,,,,,
45759,TEXAS                    ,LIPSCOMB,0,0,"2,190",,,,,,
45760,TEXAS                    ,LIVE OAK,0,0,0,,,,,,
45761,TEXAS                    ,LLANO,"963,164","860,431","1,189,588",,,,,,
45762,TEXAS                    ,LOVING,0,0,0,,,,,,
45770,TEXAS                    ,LUBBOCK,"547,835","515,360","559,828",,,,,,
45771,TEXAS                    ,LYNN,"5,584","4,962","18,406",,,,,,
45772,TEXAS                    ,MCCULLOCH,"19,899","17,835","15,840",,,,,,
45780,TEXAS                    ,MCLENNAN,"10,724,214","9,234,192","9,774,663",,,,,,
45781,TEXAS                    ,MCMULLEN,0,0,373,,,,,,
45782,TEXAS                    ,MADISON,"640,875","554,526","184,557",,,,,,
45783,TEXAS                    ,MARION,"16,348","14,353","19,479",,,,,,
45784,TEXAS                    ,MARTIN,0,0,0,,,,,,
45785,TEXAS                    ,MASON,"13,251","12,807","10,813",,,,,,
45790,TEXAS                    ,MATAGORDA,0,0,"1,443",,,,,,
45791,TEXAS                    ,MAVERICK,0,0,0,,,,,,
45792,TEXAS                    ,MEDINA,"36,965","33,777","12,529",,,,,,
45793,TEXAS                    ,MENARD,0,0,"18,091",,,,,,
45794,TEXAS                    ,MIDLAND,"72,240","68,543","16,892",,,,,,
45795,TEXAS                    ,MILAM,"6,184,695","5,402,440","5,347,603",,,,,,
45796,TEXAS                    ,MILLS,"837,590","770,411","708,755",,,,,,
45797,TEXAS                    ,MITCHELL,0,0,404,,,,,,
45800,TEXAS                    ,MONTAGUE,"5,641","4,771","23,593",,,,,,
45801,TEXAS                    ,MONTGOMERY,"160,855","144,506","181,871",,,,,,
45802,TEXAS                    ,MOORE,"8,760","8,157","10,859",,,,,,
45803,TEXAS                    ,MORRIS,0,0,"12,627",,,,,,
45804,TEXAS                    ,MOTLEY,0,0,"1,163",,,,,,
45810,TEXAS                    ,NACOGDOCHES,"42,639","34,562","36,980",,,,,,
45820,TEXAS                    ,NAVARRO,"50,891","45,947","24,589",,,,,,
45821,TEXAS                    ,NEWTON,"17,849","16,230","8,000",,,,,,
45822,TEXAS                    ,NOLAN,"11,341","10,430","16,307",,,,,,
45830,TEXAS                    ,NUECES,"3,366","2,347","37,657",,,,,,
45831,TEXAS                    ,OCHILTREE,0,0,0,,,,,,
45832,TEXAS                    ,OLDHAM,0,0,0,,,,,,
45840,TEXAS                    ,ORANGE,0,0,"20,838",,,,,,
45841,TEXAS                    ,PALO PINTO,"4,269","4,269","11,211",,,,,,
45842,TEXAS                    ,PANOLA,"35,579","31,784","64,889",,,,,,
45843,TEXAS                    ,PARKER,"205,987","194,521","116,211",,,,,,
45844,TEXAS                    ,PARMER,0,0,"18,980",,,,,,
45845,TEXAS                    ,PECOS,"20,721","15,344","30,825",,,,,,
45850,TEXAS                    ,POLK,"18,790","15,188","89,454",,,,,,
45860,TEXAS                    ,POTTER,"585,378","555,321","632,708",,,,,,
45861,TEXAS                    ,PRESIDIO,0,0,63,,,,,,
45870,TEXAS                    ,RAINS,0,0,0,,,,,,
45871,TEXAS                    ,RANDALL,"407,286","384,697","410,437",,,,,,
45872,TEXAS                    ,REAGAN,0,0,"2,359",,,,,,
45873,TEXAS                    ,REAL,0,0,0,,,,,,
45874,TEXAS                    ,RED RIVER,0,0,"2,827",,,,,,
45875,TEXAS                    ,REEVES,0,0,"5,456",,,,,,
45876,TEXAS                    ,REFUGIO,0,0,0,,,,,,
45877,TEXAS                    ,ROBERTS,0,0,0,,,,,,
45878,TEXAS                    ,ROBERTSON,"1,047,120","919,329","727,343",,,,,,
45879,TEXAS                    ,ROCKWALL,"13,010","9,845","3,164",,,,,,
45880,TEXAS                    ,RUNNELS,"179,612","177,646","79,581",,,,,,
45881,TEXAS                    ,RUSK,"18,808","16,121","21,993",,,,,,
45882,TEXAS                    ,SABINE,0,0,"8,894",,,,,,
45883,TEXAS                    ,SAN AUGUSTINE,0,0,0,,,,,,
45884,TEXAS                    ,SAN JACINTO,0,0,0,,,,,,
45885,TEXAS                    ,SAN PATRICIO,"70,468","65,871","44,569",,,,,,
45886,TEXAS                    ,SAN SABA,"282,284","214,632","382,303",,,,,,
45887,TEXAS                    ,SCHLEICHER,"30,255","28,667","31,997",,,,,,
45888,TEXAS                    ,SCURRY,"7,622","6,071","10,266",,,,,,
45889,TEXAS                    ,SHACKELFORD,0,0,0,,,,,,
45890,TEXAS                    ,SHELBY,"3,493","3,108","9,906",,,,,,
45891,TEXAS                    ,SHERMAN,"39,118","38,111","17,788",,,,,,
45892,TEXAS                    ,SMITH,"410,684","389,970","350,381",,,,,,
45893,TEXAS                    ,SOMERVELL,"48,877","46,743","69,011",,,,,,
45900,TEXAS                    ,STARR,0,0,"2,414",,,,,,
45901,TEXAS                    ,STEPHENS,0,0,0,,,,,,
45902,TEXAS                    ,STERLING,0,0,0,,,,,,
45903,TEXAS                    ,STONEWALL,0,0,0,,,,,,
45904,TEXAS                    ,SUTTON,"85,830","80,393","139,330",,,,,,
45905,TEXAS                    ,SWISHER,0,0,"19,980",,,,,,
45910,TEXAS                    ,TARRANT,"859,649","827,757","697,745",,,,,,
45911,TEXAS                    ,TAYLOR,"14,225","12,841","108,650",,,,,,
