AGED -- REPRICING ADJUSTMENTS TO THE 2008-2012 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,,
18410,KENTUCKY                 ,GRAVES,"31,216","17,537","40,380","2,258","11,853",,,,,,
18420,KENTUCKY                 ,GRAYSON,"-45,639","-61,951","-47,165","-36,191","-37,697",,,,,,
18421,KENTUCKY                 ,GREEN,"-7,167","-13,132","-10,621","-10,874","-10,470",,,,,,
18440,KENTUCKY                 ,GREENUP,"-47,944","-79,062","-86,501","-29,979","10,249",,,,,,
18450,KENTUCKY                 ,HANCOCK,"-21,819","-6,561","-8,289","-7,330","-7,183",,,,,,
18460,KENTUCKY                 ,HARDIN,"-141,246","-162,942","-89,879","-68,163","-76,306",,,,,,
18470,KENTUCKY                 ,HARLAN,"-16,566","-28,573","-39,586","-30,645","-29,004",,,,,,
18480,KENTUCKY                 ,HARRISON,"-11,259","-11,906","-10,301","-4,723","-5,612",,,,,,
18490,KENTUCKY                 ,HART,"-5,825","-12,013","-5,727","-5,098","-5,424",,,,,,
18500,KENTUCKY                 ,HENDERSON,"-24,631","-22,740","-12,357","-2,880","-37,578",,,,,,
18510,KENTUCKY                 ,HENRY,"-31,161","-42,985","-21,056","-8,817","-7,602",,,,,,
18511,KENTUCKY                 ,HICKMAN,"2,512","2,479","2,745",-699,796,,,,,,
18530,KENTUCKY                 ,HOPKINS,"-90,136","-89,716","-109,946","-110,851","-155,405",,,,,,
18540,KENTUCKY                 ,JACKSON,"-7,396","-7,531","-5,809","-1,492","-3,426",,,,,,
18550,KENTUCKY                 ,JEFFERSON,"-852,031","-1,216,354","-409,956","-211,731","-182,114",,,,,,
18560,KENTUCKY                 ,JESSAMINE,"-17,494","-12,329","-3,153","8,051",995,,,,,,
18570,KENTUCKY                 ,JOHNSON,"-24,724","-31,511","-21,096","3,733","-7,765",,,,,,
18580,KENTUCKY                 ,KENTON,"-148,448","-118,004","-91,308","-143,317","-41,116",,,,,,
18590,KENTUCKY                 ,KNOTT,"-11,337","-12,162","-10,552","-7,456","-6,756",,,,,,
18600,KENTUCKY                 ,KNOX,"-13,888","-12,285","-14,259","-9,686","-10,934",,,,,,
18610,KENTUCKY                 ,LARUE,"-24,028","-23,855","-12,463","-9,682","-12,303",,,,,,
18620,KENTUCKY                 ,LAUREL,"-42,890","-38,400","-37,948","-12,598","-16,270",,,,,,
18630,KENTUCKY                 ,LAWRENCE,"-10,145","-23,764","-21,934","-12,736","-2,722",,,,,,
18640,KENTUCKY                 ,LEE,"-5,341","-4,581","-3,791","-2,455","-2,819",,,,,,
18650,KENTUCKY                 ,LESLIE,"-7,466","-5,774","-6,322","-2,728","-3,703",,,,,,
18660,KENTUCKY                 ,LETCHER,"-30,652","-38,374","-40,729","-32,585","-26,933",,,,,,
18670,KENTUCKY                 ,LEWIS,"-23,587","-17,440","-19,186","-17,394","-12,271",,,,,,
18680,KENTUCKY                 ,LINCOLN,"-29,365","-30,126","-18,328","-11,853","-14,311",,,,,,
18690,KENTUCKY                 ,LIVINGSTON,"10,762","5,211","5,610","-1,124","2,926",,,,,,
18700,KENTUCKY                 ,LOGAN,"-95,392","-109,470","-112,477","-60,417","-39,430",,,,,,
18710,KENTUCKY                 ,LYON,"3,976","1,691","2,957","-2,210","1,768",,,,,,
18720,KENTUCKY                 ,MCCRACKEN,"92,305","57,763","85,509","15,456","45,940",,,,,,
18730,KENTUCKY                 ,MCCREARY,"-15,252","-14,946","-14,095","-7,509","-7,461",,,,,,
18740,KENTUCKY                 ,MCLEAN,"-26,735","-9,444","-12,916","-15,221","-13,095",,,,,,
18750,KENTUCKY                 ,MADISON,"-50,078","-37,576","-23,353","2,580","-6,280",,,,,,
18760,KENTUCKY                 ,MAGOFFIN,"-10,922","-13,898","-8,403","1,053","-8,292",,,,,,
18770,KENTUCKY                 ,MARION,"-19,649","-27,811","-16,505","-13,715","-14,222",,,,,,
18780,KENTUCKY                 ,MARSHALL,"26,390","4,371","15,970","-2,510","7,067",,,,,,
18790,KENTUCKY                 ,MARTIN,"-7,476","-16,012","-13,594","-2,219","-3,861",,,,,,
18800,KENTUCKY                 ,MASON,"-51,391","-13,487","-16,985","-15,088","-14,818",,,,,,
18801,KENTUCKY                 ,MEADE,"-25,817","-32,755","-13,955","-8,748","-10,186",,,,,,
18802,KENTUCKY                 ,MENIFEE,"-3,875","-6,080","-7,331","-16,361","-19,510",,,,,,
18830,KENTUCKY                 ,MERCER,"-20,602","-19,815","-10,728","-5,017","-8,125",,,,,,
18831,KENTUCKY                 ,METCALFE,"7,683",-881,"1,216","-2,572","-2,509",,,,,,
18850,KENTUCKY                 ,MONROE,"-8,641","-14,040","-14,681","-14,048","-9,554",,,,,,
18860,KENTUCKY                 ,MONTGOMERY,"-13,949","-16,136","-14,095","-7,556","-10,193",,,,,,
18861,KENTUCKY                 ,MORGAN,"-5,324","-9,346","-14,102","-38,925","-43,002",,,,,,
18880,KENTUCKY                 ,MUHLENBERG,"-54,202","-49,959","-59,154","-53,683","-63,102",,,,,,
18890,KENTUCKY                 ,NELSON,"-56,234","-77,935","-31,074","-17,120","-18,185",,,,,,
18900,KENTUCKY                 ,NICHOLAS,"-4,521","-4,295","-2,392",867,"-1,288",,,,,,
18910,KENTUCKY                 ,OHIO,"-40,667","-14,587","-21,625","-22,221","-17,457",,,,,,
18920,KENTUCKY                 ,OLDHAM,"-42,350","-60,713","-21,115","-10,032","-9,579",,,,,,
18930,KENTUCKY                 ,OWEN,"-4,694","-5,866","-3,488","-6,951","-4,070",,,,,,
18931,KENTUCKY                 ,OWSLEY,"-2,866","-3,340","-3,199","-2,385","-3,648",,,,,,
18932,KENTUCKY                 ,PENDLETON,"-16,765","-11,390","-10,242","-14,111","-4,657",,,,,,
18960,KENTUCKY                 ,PERRY,"-25,384","-22,617","-22,898","-10,728","-12,180",,,,,,
18970,KENTUCKY                 ,PIKE,"-78,313","-89,449","-92,015","-76,022","-36,485",,,,,,
18971,KENTUCKY                 ,POWELL,"-6,553","-6,359","-2,892",904,"-1,643",,,,,,
18972,KENTUCKY                 ,PULASKI,"-64,272","-59,797","-51,594","-15,412","-14,890",,,,,,
18973,KENTUCKY                 ,ROBERTSON,"-3,602","-1,491","-1,481",-794,"-1,241",,,,,,
18974,KENTUCKY                 ,ROCKCASTLE,"-9,900","-10,529","-9,290","-7,549","-8,318",,,,,,
18975,KENTUCKY                 ,ROWAN,"-8,270","-17,184","-27,769","-91,877","-103,377",,,,,,
18976,KENTUCKY                 ,RUSSELL,"-10,380","-14,234","-11,751","-7,276","-6,826",,,,,,
18977,KENTUCKY                 ,SCOTT,"-17,206","-12,117","-1,687","7,303","1,769",,,,,,
18978,KENTUCKY                 ,SHELBY,"-96,503","-130,347","-73,411","-21,794","-19,978",,,,,,
18979,KENTUCKY                 ,SIMPSON,"-37,307","-30,238","-41,176","-27,162","-13,626",,,,,,
18980,KENTUCKY                 ,SPENCER,"-27,127","-38,008","-19,678","-5,527","-5,264",,,,,,
18981,KENTUCKY                 ,TAYLOR,"-19,266","-35,276","-30,666","-27,731","-24,133",,,,,,
18982,KENTUCKY                 ,TODD,"-27,421","-34,417","-35,740","-27,784","-19,576",,,,,,
18983,KENTUCKY                 ,TRIGG,"-21,048","-31,021","-22,223","-16,840","-18,946",,,,,,
18984,KENTUCKY                 ,TRIMBLE,"-10,790","-15,098","-6,058","-6,248","-3,148",,,,,,
18985,KENTUCKY                 ,UNION,"-6,580","-6,792","-6,074","-1,783","-10,794",,,,,,
18986,KENTUCKY                 ,WARREN,"-204,030","-215,337","-247,616","-219,648","-124,821",,,,,,
18987,KENTUCKY                 ,WASHINGTON,"-14,053","-19,956","-9,252","-6,156","-6,850",,,,,,
18988,KENTUCKY                 ,WAYNE,"-11,076","-10,463","-11,955","-5,671","-6,231",,,,,,
18989,KENTUCKY                 ,WEBSTER,"-15,771","-18,326","-22,088","-21,093","-30,730",,,,,,
18990,KENTUCKY                 ,WHITLEY,"-52,695","-41,784","-49,055","-43,402","-39,987",,,,,,
18991,KENTUCKY                 ,WOLFE,"-4,397","-5,831","-4,403","-4,796","-7,138",,,,,,
18992,KENTUCKY                 ,WOODFORD,"-9,393","-4,824",593,"3,201",742,,,,,,
19000,LOUISIANA                ,ACADIA,"-22,804","-66,665","-115,087","-115,280","-101,331",,,,,,
19010,LOUISIANA                ,ALLEN,"-7,324","-18,453","-39,011","-47,378","-34,826",,,,,,
19020,LOUISIANA                ,ASCENSION,"-4,531","-26,156","-52,111","-105,018","-86,520",,,,,,
19030,LOUISIANA                ,ASSUMPTION,"-12,526","-14,471","-27,899","-33,064","-32,745",,,,,,
19040,LOUISIANA                ,AVOYELLES,"-24,720","-42,274","-65,555","-67,484","-65,834",,,,,,
19050,LOUISIANA                ,BEAUREGARD,"1,858","-1,220","-46,584","-64,291","-50,279",,,,,,
19060,LOUISIANA                ,BIENVILLE,"-17,447","-16,162","-23,521","-32,353","-26,490",,,,,,
19070,LOUISIANA                ,BOSSIER,"-129,511","-132,808","-135,439","-202,614","-181,578",,,,,,
19080,LOUISIANA                ,CADDO,"-324,010","-302,844","-305,077","-460,986","-393,341",,,,,,
19090,LOUISIANA                ,CALCASIEU,"11,939","29,096","-234,241","-348,358","-186,682",,,,,,
19100,LOUISIANA                ,CALDWELL,-862,"-4,498","-11,014","-18,081","-14,235",,,,,,
19110,LOUISIANA                ,CAMERON,5,263,"-3,700","-4,092","-3,864",,,,,,
19120,LOUISIANA                ,CATAHOULA,"-4,997","-11,931","-16,187","-18,366","-21,980",,,,,,
19130,LOUISIANA                ,CLAIBORNE,"-15,790","-17,937","-20,711","-30,878","-32,966",,,,,,
19140,LOUISIANA                ,CONCORDIA,"-13,517","-33,946","-23,013","-19,719","-13,063",,,,,,
19150,LOUISIANA                ,DE SOTO,"-34,975","-36,874","-41,622","-64,852","-47,225",,,,,,
19160,LOUISIANA                ,EAST BATON ROUGE,"-18,477","-148,356","-330,077","-743,315","-520,333",,,,,,
19170,LOUISIANA                ,EAST CARROLL,"1,739",-738,"-8,316","-16,366","-15,399",,,,,,
19180,LOUISIANA                ,EAST FELICIANA,"-1,413","-10,901","-27,816","-56,535","-48,374",,,,,,
19190,LOUISIANA                ,EVANGELINE,"-18,094","-58,971","-89,868","-91,183","-70,876",,,,,,
19200,LOUISIANA                ,FRANKLIN,"1,291","-4,031","-21,680","-39,807","-37,888",,,,,,
19210,LOUISIANA                ,GRANT,"-9,922","-20,786","-33,609","-33,954","-31,761",,,,,,
19220,LOUISIANA                ,IBERIA,"-30,454","-71,640","-133,316","-147,590","-126,825",,,,,,
19230,LOUISIANA                ,IBERVILLE,"-2,034","-11,524","-22,667","-49,318","-40,605",,,,,,
19240,LOUISIANA                ,JACKSON,"-2,400","-6,847","-17,287","-32,844","-26,759",,,,,,
19250,LOUISIANA                ,JEFFERSON,"-130,469","-327,493","-371,060","-340,132","-288,268",,,,,,
19260,LOUISIANA                ,JEFFERSON DAVIS,"1,143","-11,450","-52,282","-62,140","-50,564",,,,,,
19270,LOUISIANA                ,LAFAYETTE,"-183,660","-302,182","-432,175","-386,177","-314,386",,,,,,
19280,LOUISIANA                ,LAFOURCHE,"-66,854","-72,944","-116,905","-109,825","-117,719",,,,,,
19290,LOUISIANA                ,LA SALLE,"-5,578","-14,567","-24,804","-29,047","-32,999",,,,,,
19300,LOUISIANA                ,LINCOLN,-652,"-12,758","-40,901","-67,231","-56,674",,,,,,
19310,LOUISIANA                ,LIVINGSTON,"-8,200","-40,611","-77,250","-157,600","-114,958",,,,,,
19320,LOUISIANA                ,MADISON,"1,384","-2,010","-4,626","-6,220","-6,457",,,,,,
19330,LOUISIANA                ,MOREHOUSE,"-1,315","-10,160","-31,332","-66,532","-65,768",,,,,,
19340,LOUISIANA                ,NATCHITOCHES,"-18,802","-31,629","-47,417","-66,512","-63,756",,,,,,
19350,LOUISIANA                ,ORLEANS,"-85,067","-234,995","-275,236","-259,306","-229,083",,,,,,
19360,LOUISIANA                ,OUACHITA,"-16,483","-47,166","-107,836","-219,732","-173,026",,,,,,
19370,LOUISIANA                ,PLAQUEMINES,"-4,720","-10,504","-15,137","-12,294","-13,455",,,,,,
19380,LOUISIANA                ,POINTE COUPEE,"-1,034","-11,572","-20,097","-42,184","-30,918",,,,,,
19390,LOUISIANA                ,RAPIDES,"-84,074","-163,594","-222,302","-246,996","-222,474",,,,,,
19400,LOUISIANA                ,RED RIVER,"-7,927","-7,794","-8,393","-11,567","-13,351",,,,,,
19410,LOUISIANA                ,RICHLAND,"4,893","-2,927","-18,877","-35,437","-27,640",,,,,,
19420,LOUISIANA                ,SABINE,"-40,932","-49,357","-54,483","-79,113","-70,411",,,,,,
19430,LOUISIANA                ,ST. BERNARD,"-7,007","-17,538","-22,113","-18,510","-19,578",,,,,,
19440,LOUISIANA                ,ST. CHARLES,"-14,319","-32,080","-35,742","-36,113","-35,588",,,,,,
19450,LOUISIANA                ,ST. HELENA,"-1,311","-4,123","-7,915","-9,998","-7,057",,,,,,
19460,LOUISIANA                ,ST. JAMES,"-7,915","-12,937","-22,377","-30,286","-25,580",,,,,,
19470,LOUISIANA                ,ST. JOHN THE BAPTIST,"-13,910","-38,757","-44,088","-42,066","-27,998",,,,,,
19480,LOUISIANA                ,ST. LANDRY,"11,542","-173,178","-265,802","-231,230","-184,176",,,,,,
19490,LOUISIANA                ,ST. MARTIN,"-36,756","-63,705","-83,114","-75,098","-65,956",,,,,,
19500,LOUISIANA                ,ST. MARY,"-18,101","-33,537","-73,383","-78,681","-84,340",,,,,,
19510,LOUISIANA                ,ST. TAMMANY,"-95,721","-267,480","-313,267","-289,640","-252,881",,,,,,
19520,LOUISIANA                ,TANGIPAHOA,"-33,342","-111,101","-152,202","-173,235","-163,491",,,,,,
19530,LOUISIANA                ,TENSAS,193,"-4,195","-3,929","-5,163","-7,543",,,,,,
19540,LOUISIANA                ,TERREBONNE,"-112,533","-118,571","-199,654","-194,252","-209,672",,,,,,
19550,LOUISIANA                ,UNION,"-3,043","-8,765","-24,956","-46,399","-34,876",,,,,,
19560,LOUISIANA                ,VERMILION,"-33,520","-71,571","-112,042","-107,723","-104,078",,,,,,
19570,LOUISIANA                ,VERNON,"-18,048","-34,104","-57,495","-64,758","-55,712",,,,,,
19580,LOUISIANA                ,WASHINGTON,"-13,402","-74,457","-109,044","-105,963","-94,047",,,,,,
19590,LOUISIANA                ,WEBSTER,"-102,340","-101,632","-98,869","-111,710","-104,340",,,,,,
19600,LOUISIANA                ,WEST BATON ROUGE,-564,"-7,232","-15,037","-31,518","-28,717",,,,,,
19610,LOUISIANA                ,WEST CARROLL,"3,470","-2,263","-16,348","-30,361","-28,534",,,,,,
19620,LOUISIANA                ,WEST FELICIANA,-255,"-4,267","-10,324","-19,343","-12,080",,,,,,
19630,LOUISIANA                ,WINN,"-2,701","-9,041","-20,315","-25,535","-27,901",,,,,,
20000,MAINE                    ,ANDROSCOGGIN,"-8,034","-25,121","-47,571","115,195","117,456",,,,,,
20010,MAINE                    ,AROOSTOOK,"-163,902","-250,239","-247,064","-207,753","-217,316",,,,,,
20020,MAINE                    ,CUMBERLAND,"84,259","88,671","-61,845","299,097","423,257",,,,,,
20030,MAINE                    ,FRANKLIN,"-30,995","-49,311","-55,937","-39,301","-32,312",,,,,,
20040,MAINE                    ,HANCOCK,"-132,609","-166,574","-150,841","-77,520","-160,422",,,,,,
20050,MAINE                    ,KENNEBEC,"52,529","35,986","13,791","168,296","148,448",,,,,,
20060,MAINE                    ,KNOX,"-297,573","-101,776","-122,603","-102,950","-80,131",,,,,,
20070,MAINE                    ,LINCOLN,"-45,705","-58,254","-157,439","-100,340","-70,262",,,,,,
20080,MAINE                    ,OXFORD,"-14,313","-37,015","-56,454","17,824","28,156",,,,,,
20090,MAINE                    ,PENOBSCOT,"-288,579","-416,048","-339,515","-135,305","-354,736",,,,,,
20100,MAINE                    ,PISCATAQUIS,"-25,451","-45,292","-35,709","-13,044","-27,736",,,,,,
20110,MAINE                    ,SAGADAHOC,"18,013","12,998","-10,657","49,019","69,731",,,,,,
20120,MAINE                    ,SOMERSET,"10,861","-5,425","-9,304","31,787","7,636",,,,,,
20130,MAINE                    ,WALDO,"-43,444","-39,226","-37,138","-10,801","-24,083",,,,,,
20140,MAINE                    ,WASHINGTON,"-69,189","-100,822","-84,791","-54,043","-83,908",,,,,,
20150,MAINE                    ,YORK,"107,352","195,624","31,601","246,982","221,187",,,,,,
21000,MARYLAND                 ,ALLEGANY,"-9,300","-5,885","-11,645","-6,826","-7,860",,,,,,
21010,MARYLAND                 ,ANNE ARUNDEL,"-61,203","-37,811","-42,961","-33,978","-38,279",,,,,,
21020,MARYLAND                 ,BALTIMORE,"-23,337","-9,647","-21,358","-24,469","-14,963",,,,,,
21030,MARYLAND                 ,BALTIMORE CITY,"-23,361","-9,955","-25,447","-24,226","-20,197",,,,,,
21040,MARYLAND                 ,CALVERT,"-17,639","-13,711","-21,540","-13,890","-17,481",,,,,,
21050,MARYLAND                 ,CAROLINE,"-6,887","-1,329","-7,010","-19,793","-20,810",,,,,,
21060,MARYLAND                 ,CARROLL,"-5,202","-3,713",-914,"1,750","11,718",,,,,,
21070,MARYLAND                 ,CECIL,"10,961","7,394","10,348","13,806","12,860",,,,,,
21080,MARYLAND                 ,CHARLES,"-39,717","-41,656","-43,287","-32,379","-30,255",,,,,,
21090,MARYLAND                 ,DORCHESTER,"-7,505","-1,635","-4,132","-13,352","-12,917",,,,,,
21100,MARYLAND                 ,FREDERICK,"-41,550","-27,659","-41,134","-22,606","-16,341",,,,,,
21110,MARYLAND                 ,GARRETT,"-2,773","-7,678","-16,041","-3,761","-10,319",,,,,,
21120,MARYLAND                 ,HARFORD,"-4,899","-1,643","-4,463","-4,059","-1,678",,,,,,
21130,MARYLAND                 ,HOWARD,"-4,330","-5,706","-7,596","-5,463","-2,731",,,,,,
21140,MARYLAND                 ,KENT,-119,"-1,071","-3,324","-1,468","-3,251",,,,,,
21150,MARYLAND                 ,MONTGOMERY,"-273,168","-305,394","-293,737","-216,641","-180,366",,,,,,
21160,MARYLAND                 ,PRINCE GEORGE'S,"-273,006","-302,885","-239,932","-173,286","-185,717",,,,,,
21170,MARYLAND                 ,QUEEN ANNE'S,"-9,486","-7,527","-9,598","-9,078","-10,246",,,,,,
21180,MARYLAND                 ,ST. MARY'S,"-41,372","-28,044","-32,540","-25,436","-21,130",,,,,,
21190,MARYLAND                 ,SOMERSET,"-1,817",-783,"-1,905","-2,362","-3,047",,,,,,
21200,MARYLAND                 ,TALBOT,"-14,983","-9,210","-27,287","-35,486","-36,939",,,,,,
21210,MARYLAND                 ,WASHINGTON,"-26,271","-14,839","-38,002","-51,692","-49,065",,,,,,
21220,MARYLAND                 ,WICOMICO,"-3,301","-2,927","-5,861","-8,038","-11,739",,,,,,
21230,MARYLAND                 ,WORCESTER,"-5,570","-7,011","-4,842","-6,104","-4,727",,,,,,
22000,MASSACHUSETTS            ,BARNSTABLE,"1,080,059","1,062,414","1,007,671","443,876","-830,523",,,,,,
22010,MASSACHUSETTS            ,BERKSHIRE,"2,274,669","1,744,311","1,907,078","2,032,994","-369,037",,,,,,
22020,MASSACHUSETTS            ,BRISTOL,"3,871,520","3,704,584","3,016,217","2,474,255","-906,241",,,,,,
22030,MASSACHUSETTS            ,DUKES,"40,403","44,800","42,151","22,992","-22,956",,,,,,
22040,MASSACHUSETTS            ,ESSEX,"5,263,344","5,311,367","4,935,069","3,440,619","-1,683,686",,,,,,
22060,MASSACHUSETTS            ,FRANKLIN,"560,330","610,279","666,910","513,119","-109,730",,,,,,
22070,MASSACHUSETTS            ,HAMPDEN,"3,611,159","3,950,441","4,005,732","3,116,788","-687,052",,,,,,
22080,MASSACHUSETTS            ,HAMPSHIRE,"1,215,429","1,313,576","1,300,790","1,058,303","-220,540",,,,,,
22090,MASSACHUSETTS            ,MIDDLESEX,"8,291,814","8,841,250","7,705,467","5,236,312","-3,252,687",,,,,,
22120,MASSACHUSETTS            ,NANTUCKET,"66,044","88,628","94,713","74,585","-22,901",,,,,,
22130,MASSACHUSETTS            ,NORFOLK,"3,118,601","3,047,186","2,516,411","1,713,986","-1,307,831",,,,,,
22150,MASSACHUSETTS            ,PLYMOUTH,"2,369,019","2,235,882","1,841,847","1,318,218","-939,105",,,,,,
