SNF Wage Indices by Fiscal Year,,,,,,,,,,
County code,State,County name,CBSA 2014,SNF Wage 2008,SNF Wage 2009,SNF Wage 2010,SNF Wage 2011,SNF Wage 2012,SNF Wage 2013,SNF Wage 2014
34190,NC,CHEROKEE,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34200,NC,CHOWAN,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34210,NC,CLAY,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34220,NC,CLEVELAND,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34230,NC,COLUMBUS,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34240,NC,CRAVEN,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34250,NC,CUMBERLAND,22180,0.9368,0.9340,0.9358,0.9323,0.9213,0.8971,0.8601
34251,NC,CURRITUCK,47260,0.8818,0.8884,0.8960,0.8961,0.9001,0.9208,0.9121
34270,NC,DARE,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34280,NC,DAVIDSON,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34290,NC,DAVIE,49180,0.9118,0.9016,0.8953,0.8939,0.8343,0.8660,0.8560
34300,NC,DUPLIN,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34310,NC,DURHAM,20500,0.9816,0.9732,0.9618,0.9664,0.9699,0.9525,0.9669
34320,NC,EDGECOMBE,40580,0.9001,0.9031,0.8845,0.9034,0.9018,0.8898,0.8750
34330,NC,FORSYTH,49180,0.9118,0.9016,0.8953,0.8939,0.8343,0.8660,0.8560
34340,NC,FRANKLIN,39580,0.9839,0.9817,0.9663,0.9811,0.9648,0.9488,0.9304
34350,NC,GASTON,16740,0.9520,0.9595,0.9474,0.9420,0.9321,0.9215,0.9447
34360,NC,GATES,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34370,NC,GRAHAM,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34380,NC,GRANVILLE,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34390,NC,GREENE,24780,0.9402,0.9448,0.9401,0.9370,0.9637,0.9694,0.9343
34400,NC,GUILFORD,24660,0.9010,0.9011,0.9062,0.8882,0.8798,0.8638,0.8320
34410,NC,HALIFAX,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34420,NC,HARNETT,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34430,NC,HAYWOOD,11700,0.9185,0.9142,0.9057,0.9001,0.8918,0.8555,0.8511
34440,NC,HENDERSON,11700,0.9185,0.9142,0.9057,0.9001,0.8918,0.8555,0.8511
34450,NC,HERTFORD,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34460,NC,HOKE,22180,0.9368,0.9340,0.9358,0.9323,0.9213,0.8971,0.8601
34470,NC,HYDE,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34480,NC,IREDELL,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34490,NC,JACKSON,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34500,NC,JOHNSTON,39580,0.9839,0.9817,0.9663,0.9811,0.9648,0.9488,0.9304
34510,NC,JONES,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34520,NC,LEE,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34530,NC,LENOIR,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34540,NC,LINCOLN,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34550,NC,MC DOWELL,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34560,NC,MACON,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34570,NC,MADISON,11700,0.9185,0.9142,0.9057,0.9001,0.8918,0.8555,0.8511
34580,NC,MARTIN,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34590,NC,MECKLENBURG,16740,0.9520,0.9595,0.9474,0.9420,0.9321,0.9215,0.9447
34600,NC,MITCHELL,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34610,NC,MONTGOMERY,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34620,NC,MOORE,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34630,NC,NASH,40580,0.9001,0.9031,0.8845,0.9034,0.9018,0.8898,0.8750
34640,NC,NEW HANOVER,48900,0.9410,0.9089,0.8986,0.9202,0.9107,0.9155,0.8862
34650,NC,NORTHAMPTON,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34660,NC,ONSLOW,27340,0.8079,0.8177,0.8026,0.7807,0.8074,0.7957,0.7861
34670,NC,ORANGE,20500,0.9816,0.9732,0.9618,0.9664,0.9699,0.9525,0.9669
34680,NC,PAMLICO,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34690,NC,PASQUOTANK,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34700,NC,PENDER,48900,0.9410,0.9089,0.8986,0.9202,0.9107,0.9155,0.8862
34710,NC,PERQUIMANS,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34720,NC,PERSON,20500,0.9816,0.9732,0.9618,0.9664,0.9699,0.9525,0.9669
34730,NC,PITT,24780,0.9402,0.9448,0.9401,0.9370,0.9637,0.9694,0.9343
34740,NC,POLK,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34750,NC,RANDOLPH,24660,0.9010,0.9011,0.9062,0.8882,0.8798,0.8638,0.8320
34760,NC,RICHMOND,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34770,NC,ROBESON,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34780,NC,ROCKINGHAM,24660,0.9010,0.9011,0.9062,0.8882,0.8798,0.8638,0.8320
34790,NC,ROWAN,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34800,NC,RUTHERFORD,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34810,NC,SAMPSON,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34820,NC,SCOTLAND,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34830,NC,STANLY,16740,0.9520,0.9595,0.9474,0.9420,0.9321,0.9215,0.9447
34840,NC,STOKES,49180,0.9118,0.9016,0.8953,0.8939,0.8343,0.8660,0.8560
34850,NC,SURRY,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34860,NC,SWAIN,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34870,NC,TRANSYLVANIA,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34880,NC,TYRRELL,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34890,NC,UNION,16740,0.9520,0.9595,0.9474,0.9420,0.9321,0.9215,0.9447
34900,NC,VANCE,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34910,NC,WAKE,39580,0.9839,0.9817,0.9663,0.9811,0.9648,0.9488,0.9304
34920,NC,WARREN,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34930,NC,WASHINGTON,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34940,NC,WATAUGA,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34950,NC,WAYNE,24140,0.9288,0.9143,0.9056,0.9067,0.8690,0.8560,0.8550
34960,NC,WILKES,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34970,NC,WILSON,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34980,NC,YADKIN,49180,0.9118,0.9016,0.8953,0.8939,0.8343,0.8660,0.8560
34981,NC,YANCEY,NA,0.8603,0.8576,0.8535,0.8359,0.8288,0.8271,0.8100
34999,NC,STATEWIDE,NA,0.8603,0.8576,0.8535,0.8359,0.8288,n/a ,0.8100
35000,ND,ADAMS,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35010,ND,BARNES,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35020,ND,BENSON,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35030,ND,BILLINGS,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35040,ND,BOTTINEAU,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35050,ND,BOWMAN,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35060,ND,BURKE,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35070,ND,BURLEIGH,13900,0.7225,0.7148,0.7637,0.7348,0.7232,0.7261,0.7282
35080,ND,CASS,22020,0.8042,0.8166,0.8172,0.8064,0.8136,0.8108,0.7802
35090,ND,CAVALIER,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35100,ND,DICKEY,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35110,ND,DIVIDE,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35120,ND,DUNN,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35130,ND,EDDY,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35140,ND,EMMONS,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35150,ND,FOSTER,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35160,ND,GOLDEN VALLEY,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35170,ND,GRAND FORKS,24220,0.7881,0.7565,0.7775,0.7717,0.7573,0.7250,0.7290
35180,ND,GRANT,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35190,ND,GRIGGS,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35200,ND,HETTINGER,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35210,ND,KIDDER,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35220,ND,LA MOURE,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35230,ND,LOGAN,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35240,ND,MCHENRY,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35250,ND,MCINTOSH,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35260,ND,MCKENZIE,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35270,ND,MCLEAN,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35280,ND,MERCER,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35290,ND,MORTON,13900,0.7225,0.7148,0.7637,0.7348,0.7232,0.7261,0.7282
35300,ND,MOUNTRAIL,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35310,ND,NELSON,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35320,ND,OLIVER,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35330,ND,PEMBINA,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35340,ND,PIERCE,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35350,ND,RAMSEY,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35360,ND,RANSOM,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35370,ND,RENVILLE,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35380,ND,RICHLAND,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35390,ND,ROLETTE,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35400,ND,SARGENT,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35410,ND,SHERIDAN,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35420,ND,SIOUX,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35430,ND,SLOPE,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35440,ND,STARK,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35450,ND,STEELE,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35460,ND,STUTSMAN,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35470,ND,TOWNER,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35480,ND,TRAILL,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35490,ND,WALSH,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35500,ND,WARD,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35510,ND,WELLS,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35520,ND,WILLIAMS,NA,0.7182,0.7205,0.7813,0.6831,0.7295,0.6891,0.6785
35999,ND,STATEWIDE,NA,0.7182,0.7205,0.7813,0.6831,0.7295,n/a ,0.6785
36000,OH,ADAMS,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36010,OH,ALLEN,30620,0.9424,0.9427,0.9379,0.9271,0.9371,0.9226,0.9158
36020,OH,ASHLAND,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36030,OH,ASHTABULA,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36040,OH,ATHENS,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36050,OH,AUGLAIZE,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36060,OH,BELMONT,48540,0.6961,0.6955,0.6869,0.6675,0.6735,0.6863,0.6673
36070,OH,BROWN,17140,0.9784,0.9687,0.9483,0.9699,0.9430,0.9508,0.9470
36080,OH,BUTLER,17140,0.9784,0.9687,0.9483,0.9699,0.9430,0.9508,0.9470
36090,OH,CARROLL,15940,0.8935,0.8841,0.8813,0.8749,0.8939,0.8834,0.8730
36100,OH,CHAMPAIGN,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36110,OH,CLARK,44220,0.8694,0.8876,0.9195,0.9234,0.8981,0.9236,0.8447
36120,OH,CLERMONT,17140,0.9784,0.9687,0.9483,0.9699,0.9430,0.9508,0.9470
36130,OH,CLINTON,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36140,OH,COLUMBIANA,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36150,OH,COSHOCTON,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36160,OH,CRAWFORD,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36170,OH,CUYAHOGA,17460,0.9339,0.9241,0.8914,0.9050,0.8941,0.9082,0.9303
36190,OH,DARKE,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36200,OH,DEFIANCE,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36210,OH,DELAWARE,18140,1.0085,0.9943,1.0101,1.0141,0.9994,0.9763,0.9803
36220,OH,ERIE,41780,0.8822,0.8870,0.8888,0.8686,0.8167,0.8347,0.7788
36230,OH,FAIRFIELD,18140,1.0085,0.9943,1.0101,1.0141,0.9994,0.9763,0.9803
36240,OH,FAYETTE,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36250,OH,FRANKLIN,18140,1.0085,0.9943,1.0101,1.0141,0.9994,0.9763,0.9803
36260,OH,FULTON,45780,0.9431,0.9407,0.9541,0.9432,0.9148,0.9034,0.9013
36270,OH,GALLIA,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36280,OH,GEAUGA,17460,0.9339,0.9241,0.8914,0.9050,0.8941,0.9082,0.9303
36290,OH,GREENE,19380,0.9190,0.9203,0.9211,0.9140,0.9281,0.9136,0.9034
36300,OH,GUERNSEY,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36310,OH,HAMILTON,17140,0.9784,0.9687,0.9483,0.9699,0.9430,0.9508,0.9470
36330,OH,HANCOCK,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36340,OH,HARDIN,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36350,OH,HARRISON,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36360,OH,HENRY,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36370,OH,HIGHLAND,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36380,OH,HOCKING,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36390,OH,HOLMES,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36400,OH,HURON,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36410,OH,JACKSON,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36420,OH,JEFFERSON,44600,,,,0.7315,0.7054,0.7640,0.7598
36430,OH,KNOX,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36440,OH,LAKE,17460,0.9339,0.9241,0.8914,0.9050,0.8941,0.9082,0.9303
36450,OH,LAWRENCE,26580,0.9041,0.9254,0.9097,0.8953,0.8893,0.8635,0.8944
36460,OH,LICKING,18140,1.0085,0.9943,1.0101,1.0141,0.9994,0.9763,0.9803
36470,OH,LOGAN,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36480,OH,LORAIN,17460,0.9339,0.9241,0.8914,0.9050,0.8941,0.9082,0.9303
36490,OH,LUCAS,45780,0.9431,0.9407,0.9541,0.9432,0.9148,0.9034,0.9013
36500,OH,MADISON,18140,1.0085,0.9943,1.0101,1.0141,0.9994,0.9763,0.9803
36510,OH,MAHONING,49660,0.9002,0.8915,0.8679,0.8625,0.8328,0.8283,0.8262
36520,OH,MARION,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36530,OH,MEDINA,17460,0.9339,0.9241,0.8914,0.9050,0.8941,0.9082,0.9303
36540,OH,MEIGS,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36550,OH,MERCER,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36560,OH,MIAMI,19380,0.9190,0.9203,0.9211,0.9140,0.9281,0.9136,0.9034
36570,OH,MONROE,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36580,OH,MONTGOMERY,19380,0.9190,0.9203,0.9211,0.9140,0.9281,0.9136,0.9034
36590,OH,MORGAN,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36600,OH,MORROW,18140,1.0085,0.9943,1.0101,1.0141,0.9994,0.9763,0.9803
36610,OH,MUSKINGUM,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36620,OH,NOBLE,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36630,OH,OTTAWA,45780,0.9431,0.9407,0.9541,0.9432,0.9148,0.9034,0.9013
36640,OH,PAULDING,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36650,OH,PERRY,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36660,OH,PICKAWAY,18140,1.0085,0.9943,1.0101,1.0141,0.9994,0.9763,0.9803
36670,OH,PIKE,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36680,OH,PORTAGE,10420,0.8794,0.8917,0.8850,0.8843,0.8814,0.8729,0.8521
36690,OH,PREBLE,19380,0.9190,0.9203,0.9211,0.9140,0.9281,0.9136,0.9034
36700,OH,PUTNAM,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36710,OH,RICHLAND,31900,0.9271,0.9330,0.9100,0.8918,0.9215,0.8993,0.8509
36720,OH,ROSS,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36730,OH,SANDUSKY,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36740,OH,SCIOTO,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36750,OH,SENECA,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36760,OH,SHELBY,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36770,OH,STARK,15940,0.8935,0.8841,0.8813,0.8749,0.8939,0.8834,0.8730
36780,OH,SUMMIT,10420,0.8794,0.8917,0.8850,0.8843,0.8814,0.8729,0.8521
36790,OH,TRUMBULL,49660,0.9002,0.8915,0.8679,0.8625,0.8328,0.8283,0.8262
36800,OH,TUSCARAWAS,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36810,OH,UNION,18140,1.0085,0.9943,1.0101,1.0141,0.9994,0.9763,0.9803
36820,OH,VAN WERT,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36830,OH,VINTON,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36840,OH,WARREN,17140,0.9784,0.9687,0.9483,0.9699,0.9430,0.9508,0.9470
36850,OH,WASHINGTON,37620,0.8105,0.7867,0.7716,0.7455,0.7647,0.7487,0.7569
36860,OH,WAYNE,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36870,OH,WILLIAMS,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36880,OH,WOOD,45780,0.9431,0.9407,0.9541,0.9432,0.9148,0.9034,0.9013
36890,OH,WYANDOT,NA,0.8714,0.8588,0.8506,0.8561,0.8455,0.8470,0.8377
36999,OH,STATEWIDE,NA,0.8714,0.8588,0.8506,0.8561,0.8455,n/a ,0.8377
37000,OK,ADAIR,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37010,OK,ALFALFA,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37020,OK,ATOKA,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37030,OK,BEAVER,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37040,OK,BECKHAM,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37050,OK,BLAINE,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37060,OK,BRYAN,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37070,OK,CADDO,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37080,OK,CANADIAN,36420,0.8815,0.8724,0.8900,0.8877,0.8934,0.8810,0.8879
37090,OK,CARTER,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37100,OK,CHEROKEE,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37110,OK,CHOCTAW,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37120,OK,CIMARRON,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37130,OK,CLEVELAND,36420,0.8815,0.8724,0.8900,0.8877,0.8934,0.8810,0.8879
37140,OK,COAL,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37150,OK,COMANCHE,30020,0.8025,0.8211,0.7847,0.8285,0.8545,0.8351,0.7893
37160,OK,COTTON,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37170,OK,CRAIG,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37180,OK,CREEK,46140,0.8340,0.8445,0.8662,0.8793,0.8362,0.8139,0.8145
37190,OK,CUSTER,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37200,OK,DELAWARE,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37210,OK,DEWEY,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37220,OK,ELLIS,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37230,OK,GARFIELD,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37240,OK,GARVIN,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37250,OK,GRADY,36420,0.8815,0.8724,0.8900,0.8877,0.8934,0.8810,0.8879
37260,OK,GRANT,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37270,OK,GREER,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37280,OK,HARMON,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37290,OK,HARPER,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37300,OK,HASKELL,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37310,OK,HUGHES,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37320,OK,JACKSON,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37330,OK,JEFFERSON,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37340,OK,JOHNSTON,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37350,OK,KAY,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37360,OK,KINGFISHER,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37370,OK,KIOWA,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37380,OK,LATIMER,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37390,OK,LE FLORE,22900,0.7933,0.7697,0.7861,0.7599,0.7620,0.7848,0.7561
37400,OK,LINCOLN,36420,0.8815,0.8724,0.8900,0.8877,0.8934,0.8810,0.8879
37410,OK,LOGAN,36420,0.8815,0.8724,0.8900,0.8877,0.8934,0.8810,0.8879
37420,OK,LOVE,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37430,OK,MCCLAIN,36420,0.8815,0.8724,0.8900,0.8877,0.8934,0.8810,0.8879
37440,OK,MCCURTAIN,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37450,OK,MCINTOSH,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37460,OK,MAJOR,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37470,OK,MARSHALL,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37480,OK,MAYES,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
37490,OK,MURRAY,NA,0.7492,0.7732,0.7654,0.7860,0.7848,0.7783,0.7704
