"DISABLED -- 2012 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE, BENEFICIARIES ENROLLED IN PARTS A AND/OR B, PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY, REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED",,,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES,,,,,,
45750,TEXAS                    ,LAMAR                  ,"1,893","6,854,557",301.75,"6,356,040",279.80,"41,767","444,381","12,367","1,756","10,184,313",483.31,1.034,,,,,,
45751,TEXAS                    ,LAMB                   ,259,"1,335,333",429.64,"1,205,065",387.73,"35,419","81,927","12,921",230,"770,135",279.03,0.964,,,,,,
45752,TEXAS                    ,LAMPASAS               ,514,"2,140,544",347.04,"1,972,289",319.76,"48,605","104,718","14,932",460,"3,100,971",561.77,0.945,,,,,,
45753,TEXAS                    ,LA SALLE               ,143,"402,027",234.28,"324,945",189.36,"8,250","67,318","1,513",133,"350,301",219.49,0.960,,,,,,
45754,TEXAS                    ,LAVACA                 ,498,"2,210,797",369.95,"2,050,686",343.15,"18,949","134,744","6,416",461,"2,344,961",423.89,0.954,,,,,,
45755,TEXAS                    ,LEE                    ,300,"1,112,814",309.11,"1,040,352",288.99,"5,461","65,370","1,630",269,"1,327,288",411.18,0.938,,,,,,
45756,TEXAS                    ,LEON                   ,509,"2,316,974",379.33,"1,982,355",324.55,"114,297","208,368","11,952",458,"2,571,657",467.91,0.919,,,,,,
45757,TEXAS                    ,LIBERTY                ,"1,825","10,192,647",465.42,"9,126,217",416.72,"260,732","708,687","97,009","1,605","9,167,831",476.00,1.084,,,,,,
45758,TEXAS                    ,LIMESTONE              ,887,"3,577,336",336.09,"3,240,971",304.49,"79,388","232,025","24,950",825,"4,613,120",465.97,0.963,,,,,,
45759,TEXAS                    ,LIPSCOMB               ,55,"254,813",386.08,"232,720",352.61,"3,172","17,108","1,811",51,"194,723",318.17,0.926,,,,,,
45760,TEXAS                    ,LIVE OAK               ,143,"411,063",239.55,"354,909",206.82,"6,178","46,556","3,419",131,"812,309",516.74,1.000,,,,,,
45761,TEXAS                    ,LLANO                  ,458,"2,588,535",470.99,"2,379,890",433.02,"25,003","178,350","5,291",408,"2,330,117",475.92,0.922,,,,,,
45762,TEXAS                    ,LOVING                 ,2,0,0.00,0,0.00,0,0,0,1,652,54.33,0.648,,,,,,
45770,TEXAS                    ,LUBBOCK                ,"5,142","27,724,112",449.31,"23,618,119",382.76,"1,373,967","2,241,879","490,146","4,659","21,759,902",389.21,1.012,,,,,,
45771,TEXAS                    ,LYNN                   ,102,"655,349",535.42,"549,905",449.27,"38,264","59,268","7,911",98,"475,704",404.51,0.988,,,,,,
45772,TEXAS                    ,MCCULLOCH              ,246,"906,156",306.96,"850,683",288.17,"1,829","52,009","1,633",229,"1,193,118",434.18,1.001,,,,,,
45780,TEXAS                    ,MCLENNAN               ,"6,053","21,354,091",293.99,"18,995,268",261.51,"549,994","1,647,768","161,058","5,263","27,760,598",439.56,0.941,,,,,,
45781,TEXAS                    ,MCMULLEN               ,10,"15,448",128.73,"11,295",94.13,0,"4,153",0,8,"66,415",691.82,1.039,,,,,,
45782,TEXAS                    ,MADISON                ,252,"1,627,133",538.07,"1,490,049",492.74,"35,785","90,846","10,452",229,"1,370,749",498.82,0.963,,,,,,
45783,TEXAS                    ,MARION                 ,317,"1,098,299",288.72,"973,841",256.00,"6,437","115,326","2,695",298,"1,494,552",417.94,0.997,,,,,,
45784,TEXAS                    ,MARTIN                 ,83,"430,011",431.74,"396,637",398.23,"2,611","29,491","1,270",81,"452,087",465.11,0.996,,,,,,
45785,TEXAS                    ,MASON                  ,76,"253,423",277.88,"234,729",257.38,332,"18,231",130,70,"312,845",372.43,0.888,,,,,,
45790,TEXAS                    ,MATAGORDA              ,786,"3,297,662",349.62,"2,978,975",315.84,"80,433","207,218","31,034",712,"4,059,070",475.08,1.033,,,,,,
45791,TEXAS                    ,MAVERICK               ,"1,065","3,220,527",252.00,"2,749,879",215.17,"50,795","403,096","16,756",999,"3,875,712",323.30,1.105,,,,,,
45792,TEXAS                    ,MEDINA                 ,834,"3,626,987",362.41,"3,049,501",304.71,"53,564","496,180","27,740",729,"3,624,244",414.29,0.942,,,,,,
45793,TEXAS                    ,MENARD                 ,51,"131,937",215.58,"113,489",185.44,9,"18,430",8,47,"131,838",233.76,0.879,,,,,,
45794,TEXAS                    ,MIDLAND                ,"2,175","7,268,389",278.48,"6,611,797",253.33,"128,531","465,814","62,246","1,934","7,871,675",339.18,0.911,,,,,,
45795,TEXAS                    ,MILAM                  ,619,"3,044,824",409.91,"2,594,702",349.31,"139,695","265,518","44,909",575,"3,371,358",488.60,0.937,,,,,,
45796,TEXAS                    ,MILLS                  ,89,"483,433",452.65,"435,070",407.37,"23,859","19,527","4,975",80,"396,654",413.18,0.871,,,,,,
45797,TEXAS                    ,MITCHELL               ,181,"612,597",282.04,"569,826",262.35,"7,487","31,565","3,718",169,"709,646",349.92,0.978,,,,,,
45800,TEXAS                    ,MONTAGUE               ,588,"2,492,822",353.29,"2,310,074",327.39,"34,002","142,213","6,531",541,"2,907,427",447.85,0.937,,,,,,
45801,TEXAS                    ,MONTGOMERY             ,"5,975","32,316,684",450.72,"29,467,579",410.98,"602,524","2,027,678","218,902","5,087","28,622,050",468.88,0.987,,,,,,
45802,TEXAS                    ,MOORE                  ,236,"996,687",351.94,"875,382",309.10,"23,638","89,302","8,364",206,"911,115",368.57,1.000,,,,,,
45803,TEXAS                    ,MORRIS                 ,441,"1,577,939",298.17,"1,437,798",271.69,"7,928","129,647","2,564",394,"2,047,883",433.14,1.021,,,,,,
45804,TEXAS                    ,MOTLEY                 ,22,"239,228",906.17,"210,851",798.68,"7,455","18,632","2,288",20,"192,454",801.89,0.871,,,,,,
45810,TEXAS                    ,NACOGDOCHES            ,"1,532","5,948,331",323.56,"5,465,767",297.31,"68,147","397,766","16,649","1,418","9,475,118",556.84,0.985,,,,,,
45820,TEXAS                    ,NAVARRO                ,"1,646","8,756,210",443.31,"8,103,909",410.28,"106,331","519,360","26,608","1,502","9,525,241",528.48,0.992,,,,,,
45821,TEXAS                    ,NEWTON                 ,430,"1,824,977",353.68,"1,676,386",324.88,"22,352","118,837","7,399",402,"2,151,087",445.91,1.049,,,,,,
45822,TEXAS                    ,NOLAN                  ,383,"1,317,317",286.62,"1,213,038",263.93,"6,384","96,941",952,353,"1,527,415",360.58,1.013,,,,,,
45830,TEXAS                    ,NUECES                 ,"5,883","24,138,040",341.92,"20,606,654",291.90,"331,511","2,894,247","305,626","5,116","26,545,603",432.40,1.036,,,,,,
45831,TEXAS                    ,OCHILTREE              ,114,"451,380",329.96,"409,925",299.65,"5,750","32,930","2,774",100,"541,299",451.08,0.869,,,,,,
45832,TEXAS                    ,OLDHAM                 ,22,"57,937",219.46,"51,487",195.03,"1,165","4,657",626,18,"89,246",413.18,0.893,,,,,,
45840,TEXAS                    ,ORANGE                 ,"2,195","10,973,583",416.61,"9,744,912",369.97,"266,915","905,448","56,308","1,965","10,407,643",441.38,1.013,,,,,,
45841,TEXAS                    ,PALO PINTO             ,633,"2,973,533",391.46,"2,729,338",359.31,"48,331","173,888","21,973",586,"3,448,907",490.46,0.965,,,,,,
45842,TEXAS                    ,PANOLA                 ,527,"2,652,695",419.46,"2,413,813",381.69,"50,456","181,230","7,194",474,"2,598,985",456.92,0.962,,,,,,
45843,TEXAS                    ,PARKER                 ,"1,557","8,643,645",462.62,"8,134,216",435.36,"92,158","383,461","33,809","1,385","7,505,066",451.57,1.010,,,,,,
45844,TEXAS                    ,PARMER                 ,113,"523,035",385.72,"487,400",359.44,"5,528","28,145","1,960",98,"365,868",311.11,0.884,,,,,,
45845,TEXAS                    ,PECOS                  ,265,"802,244",252.28,"728,263",229.01,"6,337","64,598","3,044",240,"885,914",307.61,0.921,,,,,,
45850,TEXAS                    ,POLK                   ,"1,491","7,137,705",398.93,"6,470,457",361.64,"174,465","442,364","50,417","1,332","7,256,526",453.99,0.902,,,,,,
45860,TEXAS                    ,POTTER                 ,"3,937","19,110,323",404.50,"16,856,443",356.80,"439,294","1,625,016","189,569","3,449","16,691,027",403.28,1.012,,,,,,
45861,TEXAS                    ,PRESIDIO               ,133,"391,622",245.38,"348,029",218.06,"11,419","26,758","5,415",118,"354,450",250.32,0.917,,,,,,
45870,TEXAS                    ,RAINS                  ,285,"1,351,575",395.20,"1,246,908",364.59,"9,659","91,254","3,753",251,"1,387,111",460.53,0.938,,,,,,
45871,TEXAS                    ,RANDALL                ,636,"1,993,762",261.24,"1,817,313",238.12,"32,788","131,937","11,721",583,"2,058,221",294.20,0.935,,,,,,
45872,TEXAS                    ,REAGAN                 ,45,"298,993",553.69,"279,297",517.22,"3,289","14,891","1,515",40,"153,622",320.05,0.969,,,,,,
45873,TEXAS                    ,REAL                   ,107,"402,270",313.29,"342,874",267.04,"7,230","50,132","2,034",93,"463,144",415.00,0.909,,,,,,
45874,TEXAS                    ,RED RIVER              ,506,"2,279,931",375.48,"2,128,339",350.52,"12,323","135,423","3,845",467,"2,758,976",492.32,1.090,,,,,,
45875,TEXAS                    ,REEVES                 ,279,"1,055,974",315.40,"948,031",283.16,"18,234","79,054","10,653",254,"1,203,104",394.72,0.935,,,,,,
45876,TEXAS                    ,REFUGIO                ,202,"1,479,410",610.32,"1,356,285",559.52,"19,630","96,214","7,279",186,"1,351,763",605.63,1.044,,,,,,
45877,TEXAS                    ,ROBERTS                ,5,"41,860",697.67,"41,236",687.27,121,452,49,5,"15,612",260.20,0.890,,,,,,
45878,TEXAS                    ,ROBERTSON              ,393,"1,839,606",390.08,"1,629,580",345.54,"57,619","137,898","14,507",351,"2,326,064",552.25,0.953,,,,,,
45879,TEXAS                    ,ROCKWALL               ,814,"2,717,249",278.18,"2,454,639",251.29,"66,663","170,643","25,302",678,"4,141,072",508.98,0.918,,,,,,
45880,TEXAS                    ,RUNNELS                ,280,"842,766",250.82,"777,344",231.35,974,"63,919",528,253,"1,174,952",387.01,0.951,,,,,,
45881,TEXAS                    ,RUSK                   ,997,"4,508,741",376.86,"4,147,325",346.65,"22,042","329,207","10,165",892,"4,911,697",458.87,1.019,,,,,,
45882,TEXAS                    ,SABINE                 ,488,"1,510,286",257.90,"1,403,526",239.67,"19,927","80,540","6,292",453,"2,231,442",410.49,0.975,,,,,,
45883,TEXAS                    ,SAN AUGUSTINE          ,297,"1,319,840",370.33,"1,239,026",347.65,"9,812","69,531","1,470",273,"1,134,846",346.41,1.078,,,,,,
45884,TEXAS                    ,SAN JACINTO            ,521,"3,294,771",526.99,"2,946,980",471.37,"96,237","219,608","31,945",473,"3,178,814",560.04,1.045,,,,,,
45885,TEXAS                    ,SAN PATRICIO           ,"1,214","4,527,606",310.79,"3,881,771",266.46,"96,490","496,985","52,358","1,076","5,361,976",415.27,1.011,,,,,,
45886,TEXAS                    ,SAN SABA               ,109,"336,696",257.41,"306,893",234.63,"5,175","23,247","1,378",101,"429,576",354.44,0.903,,,,,,
45887,TEXAS                    ,SCHLEICHER             ,50,"342,107",570.18,"319,945",533.24,0,"22,161",0,43,"443,602",859.69,0.919,,,,,,
45888,TEXAS                    ,SCURRY                 ,319,"1,415,641",369.81,"1,271,225",332.09,"32,534","105,935","5,946",284,"1,349,113",395.87,0.951,,,,,,
45889,TEXAS                    ,SHACKELFORD            ,48,"138,354",240.20,"132,417",229.89,0,"5,936",0,44,"167,902",318.00,0.972,,,,,,
45890,TEXAS                    ,SHELBY                 ,794,"3,021,983",317.17,"2,769,073",290.62,"36,956","207,357","8,596",728,"3,716,798",425.46,0.964,,,,,,
45891,TEXAS                    ,SHERMAN                ,33,"50,610",127.80,"44,733",112.96,681,"4,882",313,29,"104,312",299.75,0.866,,,,,,
45892,TEXAS                    ,SMITH                  ,"5,184","21,606,306",347.32,"20,144,772",323.83,"164,635","1,192,460","104,438","4,664","23,820,347",425.61,0.996,,,,,,
45893,TEXAS                    ,SOMERVELL              ,115,"513,674",372.23,"476,453",345.26,"8,103","26,879","2,238",102,"676,355",552.58,0.944,,,,,,
45900,TEXAS                    ,STARR                  ,"1,331","5,109,088",319.88,"3,864,740",241.97,"57,359","1,180,421","6,566","1,283","7,421,345",482.03,1.203,,,,,,
45901,TEXAS                    ,STEPHENS               ,207,"884,306",356.00,"833,692",335.62,"5,537","43,027","2,048",186,"1,204,729",539.75,0.989,,,,,,
45902,TEXAS                    ,STERLING               ,31,"58,084",156.14,"55,051",147.99,0,"3,033",0,27,"72,002",222.23,1.026,,,,,,
45903,TEXAS                    ,STONEWALL              ,20,"216,676",902.82,"213,058",887.74,0,"3,617",0,19,"205,099",899.56,1.024,,,,,,
45904,TEXAS                    ,SUTTON                 ,55,"249,137",377.48,"225,196",341.21,"2,552","19,121","2,266",48,"249,717",433.54,0.967,,,,,,
45905,TEXAS                    ,SWISHER                ,147,"849,317",481.47,"780,340",442.37,"19,446","44,177","5,353",134,"835,517",519.60,0.920,,,,,,
45910,TEXAS                    ,TARRANT                ,"22,697","119,364,922",438.26,"107,130,583",393.34,"2,359,058","8,980,959","894,321","19,268","112,135,937",484.98,1.046,,,,,,
45911,TEXAS                    ,TAYLOR                 ,"3,260","12,711,613",324.94,"11,830,958",302.43,"68,749","794,250","17,655","2,980","13,485,213",377.10,1.016,,,,,,
45912,TEXAS                    ,TERRELL                ,25,"44,845",149.48,"37,246",124.15,0,"7,599",0,23,"37,999",137.68,0.844,,,,,,
45913,TEXAS                    ,TERRY                  ,204,"822,788",336.11,"702,445",286.95,"37,206","74,182","8,954",190,"741,299",325.13,0.998,,,,,,
45920,TEXAS                    ,THROCKMORTON           ,24,"290,943",1010.22,"268,176",931.17,"3,016","18,764",986,22,"320,055",1212.33,0.911,,,,,,
45921,TEXAS                    ,TITUS                  ,723,"2,475,487",285.33,"2,312,729",266.57,"10,324","148,335","4,097",667,"3,119,384",389.73,1.053,,,,,,
45930,TEXAS                    ,TOM GREEN              ,"2,624","10,868,707",345.17,"9,897,840",314.34,"54,867","899,333","16,665","2,422","11,520,330",396.38,0.996,,,,,,
45940,TEXAS                    ,TRAVIS                 ,"14,000","58,889,460",350.53,"52,773,473",314.13,"649,112","5,104,332","362,542","12,277","63,918,963",433.87,0.945,,,,,,
45941,TEXAS                    ,TRINITY                ,536,"2,186,693",339.97,"2,024,569",314.77,"29,363","122,635","10,125",490,"2,618,444",445.31,1.032,,,,,,
45942,TEXAS                    ,TYLER                  ,672,"2,733,726",339.00,"2,488,202",308.56,"54,487","173,211","17,824",607,"2,961,941",406.64,1.040,,,,,,
45943,TEXAS                    ,UPSHUR                 ,982,"5,082,132",431.27,"4,633,474",393.20,"36,274","399,753","12,629",887,"4,917,682",462.01,1.019,,,,,,
45944,TEXAS                    ,UPTON                  ,71,"171,616",201.43,"160,341",188.19,"2,915","6,659","1,699",68,"310,649",380.70,0.845,,,,,,
45945,TEXAS                    ,UVALDE                 ,543,"2,441,195",374.65,"2,091,248",320.94,"67,978","262,160","19,808",502,"2,268,373",376.56,0.951,,,,,,
45946,TEXAS                    ,VAL VERDE              ,693,"2,047,629",246.23,"1,810,817",217.75,"4,085","228,159","4,566",639,"2,579,293",336.37,0.985,,,,,,
45947,TEXAS                    ,VAN ZANDT              ,"1,323","6,454,998",406.59,"5,894,087",371.26,"80,760","449,389","30,760","1,190","7,173,189",502.32,0.967,,,,,,
45948,TEXAS                    ,VICTORIA               ,"2,317","9,497,614",341.59,"8,637,935",310.67,"115,878","697,062","46,736","2,130","10,869,832",425.27,0.986,,,,,,
45949,TEXAS                    ,WALKER                 ,921,"3,886,674",351.67,"3,558,279",321.96,"81,579","217,717","29,099",805,"4,845,621",501.62,1.010,,,,,,
45950,TEXAS                    ,WALLER                 ,482,"2,438,950",421.67,"2,317,591",400.69,"20,676","90,680","10,002",418,"2,781,029",554.43,0.994,,,,,,
45951,TEXAS                    ,WARD                   ,274,"595,207",181.02,"537,049",163.34,"9,725","43,477","4,955",254,"928,951",304.77,0.905,,,,,,
45952,TEXAS                    ,WASHINGTON             ,926,"3,417,617",307.56,"3,087,062",277.81,"56,178","259,356","15,020",862,"3,873,852",374.50,0.873,,,,,,
45953,TEXAS                    ,WEBB                   ,"3,241","15,730,536",404.47,"12,028,039",309.27,"37,557","3,650,681","14,258","3,021","15,701,355",433.12,1.027,,,,,,
45954,TEXAS                    ,WHARTON                ,763,"4,322,768",472.12,"3,989,921",435.77,"84,706","222,413","25,727",699,"4,205,439",501.36,1.026,,,,,,
45955,TEXAS                    ,WHEELER                ,82,"200,791",204.06,"174,454",177.29,"4,354","20,493","1,489",78,"331,697",354.38,0.889,,,,,,
45960,TEXAS                    ,WICHITA                ,"4,081","17,284,965",352.96,"15,993,713",326.59,"275,046","928,561","87,643","3,758","18,988,059",421.06,1.061,,,,,,
45961,TEXAS                    ,WILBARGER              ,439,"1,549,403",294.12,"1,417,352",269.05,"35,786","86,004","10,260",391,"1,903,915",405.78,1.003,,,,,,
45962,TEXAS                    ,WILLACY                ,413,"2,756,595",556.21,"2,288,377",461.74,"24,951","430,362","12,904",385,"2,886,425",624.77,1.267,,,,,,
45970,TEXAS                    ,WILLIAMSON             ,"5,045","18,564,668",306.65,"16,940,721",279.83,"278,720","1,267,132","78,094","4,305","22,601,068",437.50,0.886,,,,,,
45971,TEXAS                    ,WILSON                 ,731,"2,335,843",266.28,"2,043,328",232.94,"32,002","244,592","15,920",629,"2,819,747",373.58,0.984,,,,,,
45972,TEXAS                    ,WINKLER                ,142,"589,925",346.20,"545,821",320.32,"7,401","32,903","3,798",129,"532,942",344.28,0.950,,,,,,
45973,TEXAS                    ,WISE                   ,892,"3,408,127",318.40,"3,229,268",301.69,"30,286","136,459","12,113",776,"4,050,704",435.00,0.972,,,,,,
45974,TEXAS                    ,WOOD                   ,"1,239","4,190,093",281.82,"3,885,751",261.35,"44,234","246,366","13,741","1,117","5,835,743",435.37,0.953,,,,,,
