AGED -- REPRICING ADJUSTMENTS TO THE 2008-2012 UNCOMPENSATED CARE REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,
05630,CALIFORNIA               ,TRINITY,"-265,330","-263,347","-341,665","-429,911","-490,416",,,,,,
05640,CALIFORNIA               ,TULARE,"-6,179,948","-6,150,729","-6,265,483","-4,882,099","-4,927,169",,,,,,
05650,CALIFORNIA               ,TUOLUMNE,"-479,136","-598,825","-630,196","-480,508","-651,521",,,,,,
05660,CALIFORNIA               ,VENTURA,"-1,006,377","-1,682,705","-1,132,283","-1,666,165","-1,643,573",,,,,,
05670,CALIFORNIA               ,YOLO,"-592,480","-583,735","-502,800","-518,443","-742,631",,,,,,
05680,CALIFORNIA               ,YUBA,"-2,026,989","-1,955,257","-1,898,730","-1,969,097","-1,488,899",,,,,,
06000,COLORADO                 ,ADAMS,"778,729","786,344","864,478","533,472","332,318",,,,,,
06010,COLORADO                 ,ALAMOSA,"-72,791","-62,967","-41,924","-17,595","-8,073",,,,,,
06020,COLORADO                 ,ARAPAHOE,"659,314","686,369","643,389","773,925","522,609",,,,,,
06030,COLORADO                 ,ARCHULETA,"-18,973","-20,503","-28,322","-27,658",261,,,,,,
06040,COLORADO                 ,BACA,"-26,152","-9,994","-8,716","-10,328","-1,253",,,,,,
06050,COLORADO                 ,BENT,"-33,186","-18,020","-24,663","-34,358","-3,815",,,,,,
06060,COLORADO                 ,BOULDER,"668,028","641,527","589,971","418,504","216,012",,,,,,
06070,COLORADO                 ,CHAFFEE,"10,604","13,403",819,"13,985","10,533",,,,,,
06080,COLORADO                 ,CHEYENNE,"6,939",266,759,"1,222","1,745",,,,,,
06090,COLORADO                 ,CLEAR CREEK,"13,284","16,693","19,073","22,915","16,514",,,,,,
06100,COLORADO                 ,CONEJOS,"-24,086","-18,280","-13,129","-12,422","-27,819",,,,,,
06110,COLORADO                 ,COSTILLA,"-12,269","-14,799","-9,782","-1,367",-171,,,,,,
06120,COLORADO                 ,CROWLEY,"-4,689","-10,820","-30,377","-11,500",543,,,,,,
06130,COLORADO                 ,CUSTER,"4,801","7,175","1,562","2,787","-3,507",,,,,,
06140,COLORADO                 ,DELTA,"-2,390","-45,503","-89,313","-84,507","-104,514",,,,,,
06150,COLORADO                 ,DENVER,"2,892,556","2,809,405","2,451,753","2,519,859","2,708,012",,,,,,
06160,COLORADO                 ,DOLORES,"-2,770",-666,"1,035","-5,656","-10,207",,,,,,
06170,COLORADO                 ,DOUGLAS,"29,179","48,708","-17,014","25,507","18,667",,,,,,
06180,COLORADO                 ,EAGLE,"-35,140","-1,283","3,464","-31,992","-18,120",,,,,,
06190,COLORADO                 ,ELBERT,"11,741","16,450","20,057","24,061","15,944",,,,,,
06200,COLORADO                 ,EL PASO,"1,167,251","1,868,539","2,277,319","1,842,358","1,898,415",,,,,,
06210,COLORADO                 ,FREMONT,"-75,620","-24,525","26,700","-48,840","-28,196",,,,,,
06220,COLORADO                 ,GARFIELD,"4,039","-31,670","-19,098","-57,887","-66,553",,,,,,
06230,COLORADO                 ,GILPIN,"2,429","5,701","-2,707","3,793","5,245",,,,,,
06240,COLORADO                 ,GRAND,"-7,427","21,606","17,062","2,302","-12,817",,,,,,
06250,COLORADO                 ,GUNNISON,"-1,557","-4,705","-8,081","2,561","-17,581",,,,,,
06260,COLORADO                 ,HINSDALE,422,482,"1,923","2,211","-2,721",,,,,,
06270,COLORADO                 ,HUERFANO,"1,020","-6,538","-45,301","3,213","-14,328",,,,,,
06280,COLORADO                 ,JACKSON,"1,861","1,435","-4,031","-3,507","1,849",,,,,,
06290,COLORADO                 ,JEFFERSON,"1,069,602","1,250,902","1,330,765","1,105,607","1,074,824",,,,,,
06300,COLORADO                 ,KIOWA,"-5,902","-2,849","-6,996","4,536","-17,795",,,,,,
06310,COLORADO                 ,KIT CARSON,"4,017","5,235","6,614","-16,288","-6,337",,,,,,
06320,COLORADO                 ,LAKE,"5,687","13,405","12,679","18,419","8,742",,,,,,
06330,COLORADO                 ,LA PLATA,"-41,262","-89,774","-38,731","-60,848","-29,119",,,,,,
06340,COLORADO                 ,LARIMER,"396,964","323,648","344,859","86,955","-143,432",,,,,,
06350,COLORADO                 ,LAS ANIMAS,"-10,867","-26,551","-12,420","-31,119","-43,375",,,,,,
06360,COLORADO                 ,LINCOLN,"19,654","13,647","3,419","15,298","1,120",,,,,,
06370,COLORADO                 ,LOGAN,"-7,177","-10,900","-21,818","-42,920","-49,175",,,,,,
06380,COLORADO                 ,MESA,"221,778","22,356",863,"-295,733","-317,212",,,,,,
06390,COLORADO                 ,MINERAL,-36,-728,"-3,456","-7,827",-299,,,,,,
06400,COLORADO                 ,MOFFAT,"-3,210","-15,747","-4,451","-18,029","-22,624",,,,,,
06410,COLORADO                 ,MONTEZUMA,"-43,588","-56,684","-19,483","-26,768","-36,504",,,,,,
06420,COLORADO                 ,MONTROSE,"-31,801","-45,927","-61,731","-76,926","-124,125",,,,,,
06430,COLORADO                 ,MORGAN,"-54,003","-29,012","-90,740","-69,411","-74,562",,,,,,
06440,COLORADO                 ,OTERO,"-153,677","-101,012","-131,395","-104,028","-55,822",,,,,,
06450,COLORADO                 ,OURAY,"-8,667","-2,872",911,-685,"-1,878",,,,,,
06460,COLORADO                 ,PARK,"12,062","16,917","32,142","5,346","25,398",,,,,,
06470,COLORADO                 ,PHILLIPS,"-8,578","-9,590","-38,367","-15,562","-6,087",,,,,,
06480,COLORADO                 ,PITKIN,"-16,778","-23,887","-19,186","-10,070","-36,123",,,,,,
06490,COLORADO                 ,PROWERS,"-61,391","-41,823","-55,969","-25,341","-53,447",,,,,,
06500,COLORADO                 ,PUEBLO,"5,896","-161,553","-174,925","-24,473","-57,025",,,,,,
06510,COLORADO                 ,RIO BLANCO,"1,956","-3,670","-6,553","-21,851","-14,336",,,,,,
06520,COLORADO                 ,RIO GRANDE,"-49,718","-56,617","-25,848","24,478","-25,964",,,,,,
06530,COLORADO                 ,ROUTT,"6,549","10,197","9,396","-2,730","-35,166",,,,,,
06540,COLORADO                 ,SAGUACHE,"-28,363","-14,578","-14,809","3,049","-2,571",,,,,,
06550,COLORADO                 ,SAN JUAN,"3,823",-813,"-1,877",-885,-626,,,,,,
06560,COLORADO                 ,SAN MIGUEL,"-7,471","-5,124",853,"-8,945","-7,605",,,,,,
06570,COLORADO                 ,SEDGWICK,"-7,781","-6,411","-5,080","-2,378","-4,866",,,,,,
06580,COLORADO                 ,SUMMIT,"29,825","41,631","32,222","22,815","27,345",,,,,,
06590,COLORADO                 ,TELLER,"6,982","40,683","25,186","40,928","8,016",,,,,,
06600,COLORADO                 ,WASHINGTON,"-6,703","-15,988","-9,554","-11,560","-26,132",,,,,,
06610,COLORADO                 ,WELD,"-126,431","-216,330","-395,759","-480,210","-408,987",,,,,,
06620,COLORADO                 ,YUMA,"-23,576","-33,104","-21,751","-43,556","-41,297",,,,,,
06630,COLORADO                 ,BROOMFIELD,"59,710","79,872","76,840","56,271","44,680",,,,,,
07000,CONNECTICUT              ,FAIRFIELD,"4,202,350","4,374,071","5,004,078","3,047,749","501,805",,,,,,
07010,CONNECTICUT              ,HARTFORD,"3,572,357","3,889,617","2,881,401","-79,466","-3,125,365",,,,,,
07020,CONNECTICUT              ,LITCHFIELD,"403,281","54,129","413,043","-277,820","-877,184",,,,,,
07030,CONNECTICUT              ,MIDDLESEX,"975,984","1,024,824","936,096","658,760","-295,470",,,,,,
07040,CONNECTICUT              ,NEW HAVEN,"4,107,231","3,367,669","3,722,562","1,223,418","-3,571,021",,,,,,
07050,CONNECTICUT              ,NEW LONDON,"1,465,090","1,357,730","1,059,731","93,752","-1,092,891",,,,,,
07060,CONNECTICUT              ,TOLLAND,"80,767","227,046","183,636","19,312","-369,409",,,,,,
07070,CONNECTICUT              ,WINDHAM,"263,424","373,211","360,318","184,893","-307,332",,,,,,
08000,DELAWARE                 ,KENT,"-1,312,752","-1,576,895","-1,569,275","-1,230,179","-1,367,668",,,,,,
08010,DELAWARE                 ,NEW CASTLE,"-640,038","-151,081","8,917","-67,764","137,808",,,,,,
08020,DELAWARE                 ,SUSSEX,"-837,944","-960,404","-296,314","-1,213,561","-1,586,037",,,,,,
09000,DISTRICT OF COLUMBIA     ,DISTRICT OF COLUMBIA,"-1,651,249","-2,853,965","-1,496,087","-1,056,741","-1,941,893",,,,,,
10000,FLORIDA                  ,ALACHUA,"476,439","330,540","376,133","133,475","148,652",,,,,,
10010,FLORIDA                  ,BAKER,"6,595","40,397","30,030","63,139","79,249",,,,,,
10020,FLORIDA                  ,BAY,"-2,172,053","-2,607,223","-2,002,813","-1,707,513","-1,487,200",,,,,,
10030,FLORIDA                  ,BRADFORD,"-30,209","-44,562","-21,096","46,391","-25,904",,,,,,
10040,FLORIDA                  ,BREVARD,"912,906","1,171,337","1,025,530","858,645","915,466",,,,,,
10050,FLORIDA                  ,BROWARD,"7,807,459","9,251,902","10,479,690","8,329,728","9,335,647",,,,,,
10060,FLORIDA                  ,CALHOUN,"-113,762","-143,212","-97,098","-59,176","-55,065",,,,,,
10070,FLORIDA                  ,CHARLOTTE,"537,069","338,408","116,461","-38,580","-623,547",,,,,,
10080,FLORIDA                  ,CITRUS,"-15,386","-15,018","-125,596","-361,203","-264,037",,,,,,
10090,FLORIDA                  ,CLAY,"463,892","626,892","300,906","-12,678","-210,373",,,,,,
10100,FLORIDA                  ,COLLIER,"982,845","1,073,721","983,585","397,833","5,076",,,,,,
10110,FLORIDA                  ,COLUMBIA,"121,175","14,394","37,115","8,569","89,452",,,,,,
10120,FLORIDA                  ,MIAMI-DADE,"-30,697,548","-33,084,349","-22,112,462","-13,168,380","-3,881,831",,,,,,
10130,FLORIDA                  ,DESOTO,"192,229","157,868","118,959","79,313",676,,,,,,
10140,FLORIDA                  ,DIXIE,"44,978","42,591","64,916","14,637","-44,682",,,,,,
10150,FLORIDA                  ,DUVAL,"2,680,270","3,231,885","3,357,656","3,835,862","4,043,647",,,,,,
10160,FLORIDA                  ,ESCAMBIA,"-675,100","-1,267,982","-810,887","-373,313","-536,990",,,,,,
10170,FLORIDA                  ,FLAGLER,"71,404","8,521","-64,866","-21,279","-99,095",,,,,,
10180,FLORIDA                  ,FRANKLIN,"-62,043","-75,799","-17,859","-51,690","-17,149",,,,,,
10190,FLORIDA                  ,GADSDEN,"39,663","20,707","101,678","76,348","139,085",,,,,,
10200,FLORIDA                  ,GILCHRIST,"78,155","51,315","57,230","22,031","3,565",,,,,,
10210,FLORIDA                  ,GLADES,"-35,492","-10,050","-16,232","-8,532","7,335",,,,,,
10220,FLORIDA                  ,GULF,"-220,710","-231,516","-188,995","-127,282","-121,085",,,,,,
10230,FLORIDA                  ,HAMILTON,"-43,953","-19,973","-58,602","-28,912","-52,858",,,,,,
10240,FLORIDA                  ,HARDEE,"19,120","-25,482","-64,751","-65,282","-33,463",,,,,,
10250,FLORIDA                  ,HENDRY,"107,310","25,308","36,811","24,964","125,793",,,,,,
10260,FLORIDA                  ,HERNANDO,"475,983","149,483","92,405","-121,228","-88,758",,,,,,
10270,FLORIDA                  ,HIGHLANDS,"-120,907","-411,766","-991,205","-1,144,786","-753,216",,,,,,
10280,FLORIDA                  ,HILLSBOROUGH,"5,210,095","5,284,286","4,804,439","4,884,183","5,652,599",,,,,,
10290,FLORIDA                  ,HOLMES,"-156,764","-150,528","-124,232","-153,092","-122,999",,,,,,
10300,FLORIDA                  ,INDIAN RIVER,"320,309","273,554","203,806","221,423","-6,059",,,,,,
10310,FLORIDA                  ,JACKSON,"-335,373","-360,213","-432,814","-308,547","-222,724",,,,,,
10320,FLORIDA                  ,JEFFERSON,"25,681","29,056","33,360","38,340","8,333",,,,,,
10330,FLORIDA                  ,LAFAYETTE,"9,574","-4,512","-6,984","-15,302","-22,346",,,,,,
10340,FLORIDA                  ,LAKE,"1,318,945","1,326,802","826,929","113,176","-94,120",,,,,,
10350,FLORIDA                  ,LEE,"4,581,622","3,114,992","2,787,423","2,540,810","2,227,812",,,,,,
10360,FLORIDA                  ,LEON,"495,589","298,732","307,590","535,421","648,575",,,,,,
10370,FLORIDA                  ,LEVY,"135,897","73,977","81,474","-39,143","11,264",,,,,,
10380,FLORIDA                  ,LIBERTY,"-14,031","-18,039","-12,527","-10,209","6,671",,,,,,
10390,FLORIDA                  ,MADISON,"-71,817","-65,087","-35,137","-37,478","-101,800",,,,,,
10400,FLORIDA                  ,MANATEE,"-732,233","-366,612","-454,287","-318,783","-601,586",,,,,,
10410,FLORIDA                  ,MARION,"3,370,401","2,807,492","927,566","282,426","583,891",,,,,,
10420,FLORIDA                  ,MARTIN,"91,653","114,942","-64,279","-183,599","-167,987",,,,,,
10430,FLORIDA                  ,MONROE,"-470,027","-761,049","-622,045","-599,445","-310,938",,,,,,
10440,FLORIDA                  ,NASSAU,"18,514","-50,453","113,936","184,818","204,567",,,,,,
10450,FLORIDA                  ,OKALOOSA,"-208,781","-74,858","82,466","-182,171","-523,058",,,,,,
10460,FLORIDA                  ,OKEECHOBEE,"-7,265","-16,869","-6,202","-53,559","-92,907",,,,,,
10470,FLORIDA                  ,ORANGE,"7,426,627","7,424,057","8,048,659","7,204,067","7,256,046",,,,,,
10480,FLORIDA                  ,OSCEOLA,"839,379","822,095","567,350","235,863","893,996",,,,,,
10490,FLORIDA                  ,PALM BEACH,"8,747,667","8,501,728","8,107,900","6,461,661","6,157,935",,,,,,
10500,FLORIDA                  ,PASCO,"2,469,663","2,323,243","2,702,099","2,379,014","2,060,902",,,,,,
10510,FLORIDA                  ,PINELLAS,"3,793,390","3,840,708","3,815,413","3,796,246","3,388,876",,,,,,
10520,FLORIDA                  ,POLK,"691,456","1,005,823","845,647","544,223","377,647",,,,,,
10530,FLORIDA                  ,PUTNAM,"-609,162","-568,067","-317,139","-483,148","-398,162",,,,,,
10540,FLORIDA                  ,ST. JOHNS,"-493,683","-437,142","-387,826","195,690","193,439",,,,,,
10550,FLORIDA                  ,ST. LUCIE,"1,195,833","738,887","475,774","96,691","75,951",,,,,,
10560,FLORIDA                  ,SANTA ROSA,"-502,791","-538,581","-617,942","-490,839","-432,620",,,,,,
10570,FLORIDA                  ,SARASOTA,"2,003,309","1,517,517","1,307,633","588,326","-115,986",,,,,,
10580,FLORIDA                  ,SEMINOLE,"2,373,977","2,257,094","2,291,220","2,104,775","2,515,078",,,,,,
10590,FLORIDA                  ,SUMTER,"161,158","147,469","108,239","41,486","3,587",,,,,,
10600,FLORIDA                  ,SUWANNEE,"14,132","-55,649","-79,478","-69,744","-35,463",,,,,,
10610,FLORIDA                  ,TAYLOR,"-37,995","-62,705","-53,794","-52,080","16,988",,,,,,
10620,FLORIDA                  ,UNION,"32,578","-14,568","-33,214","9,983","32,077",,,,,,
10630,FLORIDA                  ,VOLUSIA,"3,583,409","2,988,534","1,791,771","790,288","1,121,869",,,,,,
10640,FLORIDA                  ,WAKULLA,"-11,423","-18,383","58,770","73,783","91,818",,,,,,
10650,FLORIDA                  ,WALTON,"-25,362","-75,582","-82,979","-48,367","-195,357",,,,,,
10660,FLORIDA                  ,WASHINGTON,"-195,912","-274,850","-284,931","-188,516","-209,111",,,,,,
11000,GEORGIA                  ,APPLING,"33,912","59,392","64,680","112,111","130,059",,,,,,
11010,GEORGIA                  ,ATKINSON,"-40,923","-18,572","-38,069","4,336","-23,501",,,,,,
11011,GEORGIA                  ,BACON,"-28,933","-47,061","-9,317","-20,655","-13,355",,,,,,
11020,GEORGIA                  ,BAKER,"-14,528","-22,258","1,737","-12,296","-14,962",,,,,,
11030,GEORGIA                  ,BALDWIN,"-479,452","-358,077","-162,077","-16,843","-35,961",,,,,,
11040,GEORGIA                  ,BANKS,"-104,793","-100,787","-81,458","-39,131","-83,096",,,,,,
11050,GEORGIA                  ,BARROW,"-205,309","-182,086","-170,533","-212,905","-195,635",,,,,,
11060,GEORGIA                  ,BARTOW,"-144,622","-189,030","-252,748","-512,097","-497,992",,,,,,
11070,GEORGIA                  ,BEN HILL,"-296,899","-235,989","-232,023","-87,611","-67,275",,,,,,
11080,GEORGIA                  ,BERRIEN,"-322,564","-253,361","-212,673","-115,698","-150,084",,,,,,
11090,GEORGIA                  ,BIBB,"-1,103,594","-827,481","-1,171,336","-149,680","-399,359",,,,,,
11100,GEORGIA                  ,BLECKLEY,"-47,433","-49,628","-76,820","-31,808","-50,401",,,,,,
11110,GEORGIA                  ,BRANTLEY,"-36,997","-53,892","-39,335","-31,291","-17,389",,,,,,
11120,GEORGIA                  ,BROOKS,"-162,954","-149,970","-94,413","-75,242","-139,934",,,,,,
11130,GEORGIA                  ,BRYAN,"-109,591","-117,086","-30,884","-75,073","74,867",,,,,,
11140,GEORGIA                  ,BULLOCH,"-669,527","-823,065","-706,774","-650,425","-473,634",,,,,,
11150,GEORGIA                  ,BURKE,"-55,937","-98,851","-40,283","21,009","61,932",,,,,,
11160,GEORGIA                  ,BUTTS,"-147,443","-188,354","-125,370","-82,211","-104,136",,,,,,
11161,GEORGIA                  ,CALHOUN,"-63,479","-47,624","-79,155","-68,000","-53,966",,,,,,
11170,GEORGIA                  ,CAMDEN,"-58,963","-114,038","-78,899","-24,439","-49,180",,,,,,
11180,GEORGIA                  ,CANDLER,"-57,007","-69,415","-93,575","-59,343","-99,170",,,,,,
11190,GEORGIA                  ,CARROLL,"-403,045","-578,846","-340,026","-355,125","-202,626",,,,,,
11200,GEORGIA                  ,CATOOSA,"-223,765","-77,202","-160,698","-131,561","-38,908",,,,,,
11210,GEORGIA                  ,CHARLTON,"-24,235","-22,317","-10,680","5,238","18,030",,,,,,
11220,GEORGIA                  ,CHATHAM,"-547,801","-653,013","-307,772","-94,533","674,119",,,,,,
11230,GEORGIA                  ,CHATTAHOOCHEE,"25,841","18,627","21,493","28,065","36,899",,,,,,
11240,GEORGIA                  ,CHATTOOGA,"-124,235","-198,055","-119,266","-212,195","-194,118",,,,,,
11250,GEORGIA                  ,CHEROKEE,"354,520","451,569","346,465","326,652","394,876",,,,,,
11260,GEORGIA                  ,CLARKE,"-491,593","-422,432","-390,377","-376,248","-377,239",,,,,,
11270,GEORGIA                  ,CLAY,"-5,219","-1,759","-20,155","-14,039","-10,839",,,,,,
11280,GEORGIA                  ,CLAYTON,"-31,836","192,158","676,074","687,503","816,236",,,,,,
11281,GEORGIA                  ,CLINCH,"-87,580","-63,371","-40,318","-53,242","-34,249",,,,,,
11290,GEORGIA                  ,COBB,"1,076,255","2,774,976","2,300,633","1,889,813","2,723,008",,,,,,
11291,GEORGIA                  ,COFFEE,"-107,825","-68,211","-5,859","27,799","-13,329",,,,,,
11300,GEORGIA                  ,COLQUITT,"-223,715","-466,776","-607,910","-550,289","-783,065",,,,,,
11310,GEORGIA                  ,COLUMBIA,"-138,971","-246,913","-285,654","-185,881","-68,690",,,,,,
11311,GEORGIA                  ,COOK,"-290,896","-256,578","-148,212","-122,903","-67,929",,,,,,
11320,GEORGIA                  ,COWETA,"15,674","240,127","192,535","105,277","111,189",,,,,,
11330,GEORGIA                  ,CRAWFORD,"-46,737","-34,252","-26,072","-24,324","-24,529",,,,,,
11340,GEORGIA                  ,CRISP,"-94,955","-41,327","-5,690","1,209","-74,743",,,,,,
11341,GEORGIA                  ,DADE,"-38,749","8,627","-10,122","-25,051","-52,764",,,,,,
11350,GEORGIA                  ,DAWSON,"21,130","1,840","49,959","-29,250","-33,401",,,,,,
11360,GEORGIA                  ,DECATUR,"-91,965","-78,923","-27,516","85,491","44,224",,,,,,
11370,GEORGIA                  ,DEKALB,"2,327,207","2,494,315","3,404,585","3,034,725","3,177,185",,,,,,
11380,GEORGIA                  ,DODGE,"-299,385","-258,570","-462,726","-273,617","-218,893",,,,,,
11381,GEORGIA                  ,DOOLY,"-58,899","-49,110","-46,098","-31,768","7,806",,,,,,
11390,GEORGIA                  ,DOUGHERTY,"-851,003","-786,003","-844,538","-668,773","-848,134",,,,,,
11400,GEORGIA                  ,DOUGLAS,"-40,511","138,947","165,360","74,590","110,459",,,,,,
11410,GEORGIA                  ,EARLY,"-53,526","-41,467","-61,272","-56,117","-68,023",,,,,,
11420,GEORGIA                  ,ECHOLS,"-8,938","-18,745","-5,376","-4,859","-3,598",,,,,,
11421,GEORGIA                  ,EFFINGHAM,"-75,422","-216,664","-108,575","-54,230","20,564",,,,,,
11430,GEORGIA                  ,ELBERT,"-328,440","-173,892","-148,509","-110,998","-92,038",,,,,,
11440,GEORGIA                  ,EMANUEL,"-273,235","-288,555","-200,954","-174,389","-158,043",,,,,,
11441,GEORGIA                  ,EVANS,"-95,548","-112,331","-91,169","-55,178","-23,291",,,,,,
11450,GEORGIA                  ,FANNIN,"-248,731","-268,538","-240,339","-186,614","-206,385",,,,,,
11451,GEORGIA                  ,FAYETTE,"526,347","481,349","409,878","472,233","545,154",,,,,,
11460,GEORGIA                  ,FLOYD,"-381,149","-821,954","-664,589","-1,053,259","-839,557",,,,,,
11461,GEORGIA                  ,FORSYTH,"744,438","808,620","572,247","413,189","452,104",,,,,,
11462,GEORGIA                  ,FRANKLIN,"-245,878","-280,966","-248,359","-282,318","-150,621",,,,,,
11470,GEORGIA                  ,FULTON,"3,742,960","3,745,873","4,733,588","4,639,387","4,958,658",,,,,,
11471,GEORGIA                  ,GILMER,"-170,993","-201,177","-192,481","-115,256","-82,322",,,,,,
11480,GEORGIA                  ,GLASCOCK,"-21,195","-27,226","-10,463","-25,605","2,439",,,,,,
11490,GEORGIA                  ,GLYNN,"-180,117","-127,116","-87,567","-105,397","-50,485",,,,,,
