"AGED - HOSPICE - 2010 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) ",,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,
4100,ARKANSAS                 ,CLAY                   ,"2,839","399,227",11.72,"399,227",11.72,0,0,0,"2,722",0,0.00,
4110,ARKANSAS                 ,CLEBURNE               ,"5,124","1,253,674",20.39,"1,253,674",20.39,0,0,0,"4,964",0,0.00,
4120,ARKANSAS                 ,CLEVELAND              ,"1,168","296,319",21.14,"296,319",21.14,0,0,0,"1,121",0,0.00,
4130,ARKANSAS                 ,COLUMBIA               ,"3,470","1,122,455",26.96,"1,122,455",26.96,0,0,0,"3,352",0,0.00,
4140,ARKANSAS                 ,CONWAY                 ,"3,089","963,660",26.00,"963,660",26.00,0,0,0,"2,955",0,0.00,
4150,ARKANSAS                 ,CRAIGHEAD              ,"10,451","1,623,251",12.94,"1,623,251",12.94,0,0,0,"9,930",0,0.00,
4160,ARKANSAS                 ,CRAWFORD               ,"5,473","2,359,236",35.92,"2,359,236",35.92,0,0,0,"5,097",0,0.00,
4170,ARKANSAS                 ,CRITTENDEN             ,"4,669","964,822",17.22,"964,822",17.22,0,0,0,"4,362",0,0.00,
4180,ARKANSAS                 ,CROSS                  ,"2,286","390,855",14.25,"390,855",14.25,0,0,0,"2,190",0,0.00,
4190,ARKANSAS                 ,DALLAS                 ,"1,155","233,635",16.86,"233,635",16.86,0,0,0,"1,114",0,0.00,
