AGED -- 2010  REIMBURSEMENT FOR COST CONTRACTS,,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A TOTAL REIMBURSEMENT,PART A REIMBURSEMENT W/O IME/DSH/GME,PART B TOTAL REIMBURSEMENT,,,,,,,,,
05660,CALIFORNIA               ,VENTURA,"192,294","166,496","82,432.11",,,,,,,,,
05670,CALIFORNIA               ,YOLO,"81,171","79,591","8,461.16",,,,,,,,,
05680,CALIFORNIA               ,YUBA,0,0,"21,264.16",,,,,,,,,
06000,COLORADO                 ,ADAMS,"2,290,939","2,072,944","915,753.52",,,,,,,,,
06010,COLORADO                 ,ALAMOSA,"499,661","440,467","404,338.56",,,,,,,,,
06020,COLORADO                 ,ARAPAHOE,"3,680,134","3,461,690","1,651,892.89",,,,,,,,,
06030,COLORADO                 ,ARCHULETA,"243,583","236,183","209,244.63",,,,,,,,,
06040,COLORADO                 ,BACA,0,0,"3,472.46",,,,,,,,,
06050,COLORADO                 ,BENT,"83,441","70,938","39,740.69",,,,,,,,,
06060,COLORADO                 ,BOULDER,"3,169,066","3,026,368","1,676,997.42",,,,,,,,,
06070,COLORADO                 ,CHAFFEE,"650,623","643,650","477,569.44",,,,,,,,,
06080,COLORADO                 ,CHEYENNE,0,0,"9,963.77",,,,,,,,,
06090,COLORADO                 ,CLEAR CREEK,"103,022","97,497","76,070.12",,,,,,,,,
06100,COLORADO                 ,CONEJOS,"825,349","772,860","288,623.51",,,,,,,,,
06110,COLORADO                 ,COSTILLA,"208,766","194,938","107,760.58",,,,,,,,,
06120,COLORADO                 ,CROWLEY,"146,504","137,680","39,163.63",,,,,,,,,
06130,COLORADO                 ,CUSTER,"88,983","82,039","44,964.77",,,,,,,,,
06140,COLORADO                 ,DELTA,"2,975,021","2,811,345","1,933,708.77",,,,,,,,,
06150,COLORADO                 ,DENVER,"3,188,033","2,897,029","1,529,251.37",,,,,,,,,
06160,COLORADO                 ,DOLORES,"85,518","80,633","39,157.43",,,,,,,,,
06170,COLORADO                 ,DOUGLAS,"856,939","842,790","321,777.52",,,,,,,,,
06180,COLORADO                 ,EAGLE,"428,550","414,635","358,247.92",,,,,,,,,
06190,COLORADO                 ,ELBERT,"144,549","143,228","78,314.22",,,,,,,,,
06200,COLORADO                 ,EL PASO,"1,515,869","1,447,941","824,509.16",,,,,,,,,
06210,COLORADO                 ,FREMONT,"707,956","668,343","439,633.00",,,,,,,,,
06220,COLORADO                 ,GARFIELD,"1,479,459","1,390,927","894,557.30",,,,,,,,,
06230,COLORADO                 ,GILPIN,"135,903","133,408","62,531.74",,,,,,,,,
06240,COLORADO                 ,GRAND,"11,905","11,639","67,068.67",,,,,,,,,
06250,COLORADO                 ,GUNNISON,"52,922","51,022","159,277.00",,,,,,,,,
06260,COLORADO                 ,HINSDALE,0,0,"12,874.81",,,,,,,,,
06270,COLORADO                 ,HUERFANO,"192,106","179,562","130,627.08",,,,,,,,,
06280,COLORADO                 ,JACKSON,"35,306","27,929","6,519.08",,,,,,,,,
06290,COLORADO                 ,JEFFERSON,"3,403,124","3,158,589","2,106,010.55",,,,,,,,,
06300,COLORADO                 ,KIOWA,"35,895","34,277","5,464.65",,,,,,,,,
06310,COLORADO                 ,KIT CARSON,"62,852","60,282","58,632.30",,,,,,,,,
06320,COLORADO                 ,LAKE,"26,902","26,027","54,680.46",,,,,,,,,
06330,COLORADO                 ,LA PLATA,"1,152,095","1,105,152","733,782.56",,,,,,,,,
06340,COLORADO                 ,LARIMER,"1,889,871","1,778,604","954,074.14",,,,,,,,,
06350,COLORADO                 ,LAS ANIMAS,"819,096","800,345","336,424.77",,,,,,,,,
06360,COLORADO                 ,LINCOLN,"22,806","22,074","58,759.77",,,,,,,,,
06370,COLORADO                 ,LOGAN,"332,462","319,314","153,996.33",,,,,,,,,
06380,COLORADO                 ,MESA,"17,037,894","15,796,795","9,265,848.06",,,,,,,,,
