DISABLED -- REPRICING ADJUSTMENTS TO THE 2007-2011 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011,,,,,
18340,KENTUCKY                 ,FLEMING,"-1,202",333,"2,911","2,359",978,,,,,
18350,KENTUCKY                 ,FLOYD,"-24,550","-30,483","-40,007","-35,917","-3,841",,,,,
18360,KENTUCKY                 ,FRANKLIN,"-5,791",-56,"3,147","8,586","-6,775",,,,,
18361,KENTUCKY                 ,FULTON,"2,604",596,-229,222,"-1,556",,,,,
18362,KENTUCKY                 ,GALLATIN,"-2,265","-3,037","-3,722","-1,341","-3,627",,,,,
18390,KENTUCKY                 ,GARRARD,"-3,581","-2,758","-1,945",92,"2,068",,,,,
18400,KENTUCKY                 ,GRANT,"-5,866","-6,549","-6,097","-3,437","-4,337",,,,,
18410,KENTUCKY                 ,GRAVES,"12,556","5,049","3,119","11,749","-3,570",,,,,
18420,KENTUCKY                 ,GRAYSON,"-3,926","-8,154","-12,151","-7,476","-4,198",,,,,
18421,KENTUCKY                 ,GREEN,-208,"-1,530","-2,295","-1,717","-1,654",,,,,
18440,KENTUCKY                 ,GREENUP,"-37,521","-56,097","-89,523","-83,740","-66,691",,,,,
18450,KENTUCKY                 ,HANCOCK,"-10,088","-4,098",-335,-994,-612,,,,,
18460,KENTUCKY                 ,HARDIN,"-36,886","-36,362","-39,646","-18,366","-11,391",,,,,
18470,KENTUCKY                 ,HARLAN,"5,917","1,416","-4,900","-13,125","-2,079",,,,,
18480,KENTUCKY                 ,HARRISON,"2,112",-951,"-1,321",-549,"2,136",,,,,
18490,KENTUCKY                 ,HART,"-1,214",793,"-1,478",956,-124,,,,,
18500,KENTUCKY                 ,HENDERSON,"-32,292","-8,916","-10,147","-7,104","-3,310",,,,,
18510,KENTUCKY                 ,HENRY,"-8,240","-7,948","-11,506","-5,058","-1,276",,,,,
18511,KENTUCKY                 ,HICKMAN,854,665,-133,709,-595,,,,,
18530,KENTUCKY                 ,HOPKINS,"-30,890","-5,029","-4,862","-6,665","-6,781",,,,,
18540,KENTUCKY                 ,JACKSON,"-1,242","-1,426",-650,427,"2,219",,,,,
18550,KENTUCKY                 ,JEFFERSON,"-254,147","-225,477","-340,931","-133,050","-80,818",,,,,
18560,KENTUCKY                 ,JESSAMINE,"-1,998","-1,912",712,"5,191","11,169",,,,,
18570,KENTUCKY                 ,JOHNSON,"-16,290","-19,954","-28,203","-25,504","-5,869",,,,,
18580,KENTUCKY                 ,KENTON,"-30,242","-41,300","-29,981","-20,331","-44,023",,,,,
18590,KENTUCKY                 ,KNOTT,"2,471","-5,383","-3,536","-4,581",-557,,,,,
18600,KENTUCKY                 ,KNOX,"-11,697","-4,657","-1,390","-1,184","1,694",,,,,
18610,KENTUCKY                 ,LARUE,"-2,781","-3,665","-4,294","-1,749","-1,260",,,,,
18620,KENTUCKY                 ,LAUREL,"-11,753","-11,756","-10,621","-6,841","7,407",,,,,
18630,KENTUCKY                 ,LAWRENCE,"-9,806","-11,324","-24,786","-20,548","-18,055",,,,,
18640,KENTUCKY                 ,LEE,"-2,156",-144,94,-775,"1,731",,,,,
18650,KENTUCKY                 ,LESLIE,"2,627",-721,-294,-538,"1,736",,,,,
18660,KENTUCKY                 ,LETCHER,"5,005","-4,641","-8,866","-11,101","-7,835",,,,,
18670,KENTUCKY                 ,LEWIS,"-9,333","-9,568","-6,698","-8,363","-8,516",,,,,
18680,KENTUCKY                 ,LINCOLN,"-8,870","-6,383","-7,013","-2,912","1,107",,,,,
18690,KENTUCKY                 ,LIVINGSTON,"4,700","2,327","1,296","2,864","-1,034",,,,,
18700,KENTUCKY                 ,LOGAN,"-25,981","-24,172","-22,917","-25,747","-11,481",,,,,
18710,KENTUCKY                 ,LYON,-663,"1,296",672,49,-292,,,,,
18720,KENTUCKY                 ,MCCRACKEN,"31,328","22,042","11,410","17,932","-4,368",,,,,
18730,KENTUCKY                 ,MCCREARY,"-6,761","-5,329","-4,357","-4,050","2,208",,,,,
18740,KENTUCKY                 ,MCLEAN,"-22,244","-6,722","-1,027","-1,465","-1,308",,,,,
18750,KENTUCKY                 ,MADISON,"-10,195","-7,079","-3,502",988,"12,164",,,,,
18760,KENTUCKY                 ,MAGOFFIN,"-3,605","-4,237","-7,195","-4,835","-1,453",,,,,
18770,KENTUCKY                 ,MARION,"-6,304","-7,533","-7,915","-3,008","-2,345",,,,,
18780,KENTUCKY                 ,MARSHALL,"6,447","5,548","1,739",911,"-1,979",,,,,
18790,KENTUCKY                 ,MARTIN,"-9,931","-11,805","-19,272","-17,078","-10,306",,,,,
18800,KENTUCKY                 ,MASON,"-14,389","-10,443",-391,"-1,335","-2,237",,,,,
18801,KENTUCKY                 ,MEADE,"-9,634","-7,852","-9,882","-4,789","-2,768",,,,,
18802,KENTUCKY                 ,MENIFEE,"1,750","4,810","4,926","3,391","1,929",,,,,
18830,KENTUCKY                 ,MERCER,"-4,126","-3,180","-2,945",325,995,,,,,
18831,KENTUCKY                 ,METCALFE,"2,287","4,228","1,485","4,190",466,,,,,
18850,KENTUCKY                 ,MONROE,"-1,356",-709,"-1,519","-4,866","-2,410",,,,,
18860,KENTUCKY                 ,MONTGOMERY,"3,171",-493,-526,396,"3,745",,,,,
18861,KENTUCKY                 ,MORGAN,811,"8,043","6,787","5,688","1,300",,,,,
18880,KENTUCKY                 ,MUHLENBERG,"-24,798","-9,158","-5,539","-7,967","-6,392",,,,,
18890,KENTUCKY                 ,NELSON,"-17,891","-17,013","-23,657","-10,546","-5,865",,,,,
18900,KENTUCKY                 ,NICHOLAS,147,-463,76,666,"1,173",,,,,
18910,KENTUCKY                 ,OHIO,"-17,688","-11,637","-1,742","-3,549","-4,239",,,,,
18920,KENTUCKY                 ,OLDHAM,"-11,059","-8,224","-10,984","-4,241","-2,767",,,,,
18930,KENTUCKY                 ,OWEN,-378,-568,248,-266,-616,,,,,
18931,KENTUCKY                 ,OWSLEY,-318,766,370,178,"1,465",,,,,
18932,KENTUCKY                 ,PENDLETON,"-2,896","-3,931","-2,644","-2,576","-3,954",,,,,
18960,KENTUCKY                 ,PERRY,"14,148","-8,087","-6,246","-6,107","2,094",,,,,
18970,KENTUCKY                 ,PIKE,"-54,448","-59,659","-79,177","-78,837","-71,816",,,,,
18971,KENTUCKY                 ,POWELL,-548,"-1,206","1,046","2,211","5,854",,,,,
18972,KENTUCKY                 ,PULASKI,"-6,321","-15,087","-12,396","-8,595","7,439",,,,,
18973,KENTUCKY                 ,ROBERTSON,-452,-216,-105,-445,132,,,,,
18974,KENTUCKY                 ,ROCKCASTLE,-359,-117,-183,281,"1,621",,,,,
18975,KENTUCKY                 ,ROWAN,"5,180","21,504","20,539","14,920",466,,,,,
18976,KENTUCKY                 ,RUSSELL,55,-530,"-2,063","-2,193",439,,,,,
18977,KENTUCKY                 ,SCOTT,"-1,724","-2,917",966,"4,098","7,329",,,,,
18978,KENTUCKY                 ,SHELBY,"-18,261","-17,585","-30,477","-15,806","-2,083",,,,,
18979,KENTUCKY                 ,SIMPSON,"-12,010","-7,698","-8,558","-10,615","-8,429",,,,,
18980,KENTUCKY                 ,SPENCER,"-7,068","-5,469","-9,278","-6,827","-1,781",,,,,
18981,KENTUCKY                 ,TAYLOR,"-3,743","-4,314","-9,550","-4,044","-3,274",,,,,
18982,KENTUCKY                 ,TODD,"-8,721","-7,151","-5,040","-6,755","-4,296",,,,,
18983,KENTUCKY                 ,TRIGG,"-3,678","-4,059","-4,732","-1,998",-778,,,,,
18984,KENTUCKY                 ,TRIMBLE,"-3,676","-3,291","-4,658","-1,654","-1,503",,,,,
18985,KENTUCKY                 ,UNION,"-9,616","-1,850","-1,849","-2,151",-698,,,,,
18986,KENTUCKY                 ,WARREN,"-70,607","-52,678","-62,553","-73,778","-55,053",,,,,
18987,KENTUCKY                 ,WASHINGTON,"-3,146","-3,999","-4,865","-1,515",-580,,,,,
18988,KENTUCKY                 ,WAYNE,568,"-1,437","-1,638","-1,010","1,723",,,,,
18989,KENTUCKY                 ,WEBSTER,"-6,298","-1,998","-1,302","-1,476",-831,,,,,
18990,KENTUCKY                 ,WHITLEY,"-41,623","-14,196","-9,592","-9,985","-3,793",,,,,
18991,KENTUCKY                 ,WOLFE,"-1,690","1,337",859,"1,508","1,413",,,,,
18992,KENTUCKY                 ,WOODFORD,-412,-565,874,"2,614","2,703",,,,,
19000,LOUISIANA                ,ACADIA,"14,949","31,397","10,939","-13,114","-16,210",,,,,
19010,LOUISIANA                ,ALLEN,"2,233","3,463",-101,"-5,689","-7,989",,,,,
19020,LOUISIANA                ,ASCENSION,"3,016","7,494","-4,020","-24,827","-57,678",,,,,
19030,LOUISIANA                ,ASSUMPTION,"-1,308","2,042","1,596","-2,311","-6,045",,,,,
19040,LOUISIANA                ,AVOYELLES,"10,595","13,671",673,"-11,861","-15,990",,,,,
19050,LOUISIANA                ,BEAUREGARD,"3,634","7,153","4,329","-8,250","-14,418",,,,,
19060,LOUISIANA                ,BIENVILLE,"-6,403","-1,054","-1,128","-2,020","-4,147",,,,,
19070,LOUISIANA                ,BOSSIER,"-37,740","-14,859","-12,918","-13,349","-29,644",,,,,
19080,LOUISIANA                ,CADDO,"-121,312","-45,580","-43,356","-50,786","-101,568",,,,,
19090,LOUISIANA                ,CALCASIEU,"-6,025","24,599","29,244","-62,213","-95,958",,,,,
19100,LOUISIANA                ,CALDWELL,-18,"1,441","1,235",-671,"-3,252",,,,,
19110,LOUISIANA                ,CAMERON,-117,472,404,-847,"-1,145",,,,,
19120,LOUISIANA                ,CATAHOULA,-985,442,-229,"-1,809","-2,284",,,,,
19130,LOUISIANA                ,CLAIBORNE,"-3,982","-1,523",-516,"-1,206","-3,652",,,,,
19140,LOUISIANA                ,CONCORDIA,"-2,199","-1,711","-8,302","-5,928","-2,187",,,,,
19150,LOUISIANA                ,DE SOTO,"-10,838","-4,436","-3,833","-3,877","-8,092",,,,,
19160,LOUISIANA                ,EAST BATON ROUGE,"40,298","69,158","-53,110","-273,365","-556,385",,,,,
19170,LOUISIANA                ,EAST CARROLL,668,"2,510","2,187",-154,"-1,464",,,,,
19180,LOUISIANA                ,EAST FELICIANA,"2,243","3,279","-2,566","-7,346","-15,338",,,,,
19190,LOUISIANA                ,EVANGELINE,"15,060","13,617","-1,443","-18,341","-15,136",,,,,
19200,LOUISIANA                ,FRANKLIN,642,"3,312","3,474",-686,"-4,521",,,,,
19210,LOUISIANA                ,GRANT,-588,-191,"-4,736","-6,958","-7,136",,,,,
19220,LOUISIANA                ,IBERIA,"11,708","16,682","2,840","-19,538","-22,583",,,,,
19230,LOUISIANA                ,IBERVILLE,"2,063","4,420","-3,257","-16,565","-27,834",,,,,
19240,LOUISIANA                ,JACKSON,"-1,253","2,906","1,789",-968,"-4,509",,,,,
19250,LOUISIANA                ,JEFFERSON,"55,333","25,215","-56,540","-86,618","-72,272",,,,,
19260,LOUISIANA                ,JEFFERSON DAVIS,"8,676","11,048","8,054","-5,777","-9,797",,,,,
19270,LOUISIANA                ,LAFAYETTE,"21,004","39,752","-9,971","-63,273","-45,906",,,,,
19280,LOUISIANA                ,LAFOURCHE,"-3,918","7,782","8,749","-2,262","-2,487",,,,,
19290,LOUISIANA                ,LA SALLE,"1,197","1,105",-346,"-2,490","-3,189",,,,,
19300,LOUISIANA                ,LINCOLN,"-1,388","6,740","4,202","-3,799","-12,347",,,,,
19310,LOUISIANA                ,LIVINGSTON,"8,943","9,871","-7,325","-29,798","-57,951",,,,,
19320,LOUISIANA                ,MADISON,220,977,312,-997,"-1,360",,,,,
19330,LOUISIANA                ,MOREHOUSE,"2,218","7,082","3,572","-2,276","-11,086",,,,,
19340,LOUISIANA                ,NATCHITOCHES,"2,739","6,896","2,838","-4,262","-9,853",,,,,
19350,LOUISIANA                ,ORLEANS,"44,327","21,083","-60,542","-100,586","-83,254",,,,,
19360,LOUISIANA                ,OUACHITA,"-9,355","17,120","7,635","-8,858","-41,155",,,,,
19370,LOUISIANA                ,PLAQUEMINES,"1,602",446,"-1,874","-3,558","-3,778",,,,,
19380,LOUISIANA                ,POINTE COUPEE,"1,214","1,830",-919,"-5,355","-12,775",,,,,
19390,LOUISIANA                ,RAPIDES,"-1,988","-7,646","-35,273","-55,518","-54,933",,,,,
19400,LOUISIANA                ,RED RIVER,"-1,739",-864,-684,-807,"-1,286",,,,,
19410,LOUISIANA                ,RICHLAND,959,"4,971","3,124","-1,274","-4,575",,,,,
19420,LOUISIANA                ,SABINE,"-7,196","-6,005","-10,094","-13,282","-14,499",,,,,
19430,LOUISIANA                ,ST. BERNARD,"2,929","2,112","-5,501","-11,957","-7,806",,,,,
19440,LOUISIANA                ,ST. CHARLES,"4,681","2,483","-6,489","-9,454","-7,319",,,,,
19450,LOUISIANA                ,ST. HELENA,917,655,-550,"-2,463","-2,559",,,,,
19460,LOUISIANA                ,ST. JAMES,"1,429","1,747","-1,421","-4,774","-7,909",,,,,
19470,LOUISIANA                ,ST. JOHN THE BAPTIST,"8,491","3,298","-6,696","-12,796","-10,923",,,,,
19480,LOUISIANA                ,ST. LANDRY,"22,584","54,603","-5,514","-48,149","-47,630",,,,,
19490,LOUISIANA                ,ST. MARTIN,"5,157","9,963","-2,401","-14,702","-8,804",,,,,
19500,LOUISIANA                ,ST. MARY,"7,426","13,115","7,262","-5,570","-12,423",,,,,
19510,LOUISIANA                ,ST. TAMMANY,"28,331","14,665","-39,016","-61,272","-50,141",,,,,
19520,LOUISIANA                ,TANGIPAHOA,"34,936","22,248","-15,327","-37,120","-39,124",,,,,
19530,LOUISIANA                ,TENSAS,857,"1,254",-327,-312,-843,,,,,
19540,LOUISIANA                ,TERREBONNE,"-9,309","21,258","28,680",-832,"-3,907",,,,,
19550,LOUISIANA                ,UNION,"-3,247","3,197",996,"-2,752","-7,575",,,,,
19560,LOUISIANA                ,VERMILION,"13,605","15,454","3,605","-10,171","-9,075",,,,,
19570,LOUISIANA                ,VERNON,758,"1,395","-2,221","-7,796","-11,376",,,,,
19580,LOUISIANA                ,WASHINGTON,"-5,417","18,428",-361,"-15,725","-20,502",,,,,
19590,LOUISIANA                ,WEBSTER,"-48,264","-12,313","-7,478","-10,502","-16,447",,,,,
19600,LOUISIANA                ,WEST BATON ROUGE,"1,301","2,294","-1,564","-6,764","-12,735",,,,,
19610,LOUISIANA                ,WEST CARROLL,354,"2,657","2,138",-70,"-2,195",,,,,
19620,LOUISIANA                ,WEST FELICIANA,774,"1,462","-1,205","-7,096","-10,689",,,,,
19630,LOUISIANA                ,WINN,952,"2,593",992,"-2,347","-4,015",,,,,
20000,MAINE                    ,ANDROSCOGGIN,"38,199","14,286","7,438","3,631","70,861",,,,,
20010,MAINE                    ,AROOSTOOK,"-7,880","-19,614","-48,472","-45,852","-31,869",,,,,
20020,MAINE                    ,CUMBERLAND,"53,125","48,356","49,000","-12,546","118,515",,,,,
20030,MAINE                    ,FRANKLIN,-726,"-4,324","-10,337","-11,565","-6,328",,,,,
20040,MAINE                    ,HANCOCK,"14,079",508,"-6,839",120,"18,176",,,,,
20050,MAINE                    ,KENNEBEC,"61,282","55,188","51,184","49,231","119,476",,,,,
20060,MAINE                    ,KNOX,"-41,038","-52,874","-20,459","-23,194","-18,771",,,,,
20070,MAINE                    ,LINCOLN,"-3,827","-8,302","-6,991","-21,085","-12,639",,,,,
20080,MAINE                    ,OXFORD,"6,046","4,439","-2,946","-7,457","11,521",,,,,
20090,MAINE                    ,PENOBSCOT,"119,726","42,822","-3,189","56,057","162,875",,,,,
20100,MAINE                    ,PISCATAQUIS,"3,797","1,195","-3,366","-1,258","5,282",,,,,
20110,MAINE                    ,SAGADAHOC,"6,463","4,756","7,062","-3,775","12,237",,,,,
20120,MAINE                    ,SOMERSET,"18,268","15,933","14,221","19,304","36,457",,,,,
20130,MAINE                    ,WALDO,"7,794",-435,"1,827","2,705","11,166",,,,,
20140,MAINE                    ,WASHINGTON,"4,431",-610,"-8,691","-2,870","9,081",,,,,
20150,MAINE                    ,YORK,"37,317","45,590","69,598","23,652","107,877",,,,,
21000,MARYLAND                 ,ALLEGANY,"-4,506","-8,609","-4,185","-7,875","-12,398",,,,,
21010,MARYLAND                 ,ANNE ARUNDEL,"-4,746","-4,998","-2,834","-4,636","-5,255",,,,,
21020,MARYLAND                 ,BALTIMORE,"1,464","-2,122",-999,"-8,095","-7,745",,,,,
21030,MARYLAND                 ,BALTIMORE CITY,"2,367","-2,892","-1,250","-10,505","-10,715",,,,,
21040,MARYLAND                 ,CALVERT,"-2,402","-3,555","-2,338","-2,370","-1,720",,,,,
21050,MARYLAND                 ,CAROLINE,"-1,684","-2,079",-786,"-1,573","-7,071",,,,,
21060,MARYLAND                 ,CARROLL,"-2,235","-1,294",-926,"-1,318","-1,206",,,,,
21070,MARYLAND                 ,CECIL,968,-642,-501,"-1,335","-1,631",,,,,
21080,MARYLAND                 ,CHARLES,"-5,847","-4,120","-4,102","-6,240","-2,692",,,,,
21090,MARYLAND                 ,DORCHESTER,-842,"-1,089",-262,-429,"-5,868",,,,,
21100,MARYLAND                 ,FREDERICK,"-5,332","-2,963","-3,586","-4,385","-1,764",,,,,
21110,MARYLAND                 ,GARRETT,"-1,231","-1,164","-1,939","-5,582","-1,656",,,,,
21120,MARYLAND                 ,HARFORD,"-1,799",-513,-320,"-1,177","-1,428",,,,,
21130,MARYLAND                 ,HOWARD,14,-650,-787,"-1,487","-1,078",,,,,
21140,MARYLAND                 ,KENT,-180,-221,23,-278,-519,,,,,
21150,MARYLAND                 ,MONTGOMERY,"-21,611","-16,995","-15,725","-13,520","-9,469",,,,,
21160,MARYLAND                 ,PRINCE GEORGE'S,"-43,416","-38,895","-41,351","-31,073","-17,393",,,,,
21170,MARYLAND                 ,QUEEN ANNE'S,-498,-655,-476,"-1,100",-986,,,,,
21180,MARYLAND                 ,ST. MARY'S,"-4,876","-3,223","-2,223","-2,023","-1,704",,,,,
21190,MARYLAND                 ,SOMERSET,644,300,-501,-773,-714,,,,,
21200,MARYLAND                 ,TALBOT,-603,-773,-635,"-1,764","-3,195",,,,,
21210,MARYLAND                 ,WASHINGTON,"-9,213","-3,519","-2,758","-4,065","-6,974",,,,,
21220,MARYLAND                 ,WICOMICO,"1,004","1,397",-58,"-1,459","-1,754",,,,,
21230,MARYLAND                 ,WORCESTER,-79,37,-593,"-1,127","-1,414",,,,,
22000,MASSACHUSETTS            ,BARNSTABLE,"168,399","186,084","183,663","178,771","83,346",,,,,
22010,MASSACHUSETTS            ,BERKSHIRE,"463,838","633,388","520,373","591,406","672,317",,,,,
22020,MASSACHUSETTS            ,BRISTOL,"1,080,821","1,482,178","1,466,569","1,310,497","1,181,142",,,,,
22030,MASSACHUSETTS            ,DUKES,"3,528","4,515","5,825","5,848","1,515",,,,,
22040,MASSACHUSETTS            ,ESSEX,"184,554","1,528,755","1,611,519","1,551,850","1,104,709",,,,,
22060,MASSACHUSETTS            ,FRANKLIN,"201,544","228,459","256,633","254,298","228,119",,,,,
22070,MASSACHUSETTS            ,HAMPDEN,"1,360,119","1,544,640","1,843,491","2,034,921","1,546,653",,,,,
22080,MASSACHUSETTS            ,HAMPSHIRE,"250,632","302,874","359,025","376,937","287,954",,,,,
22090,MASSACHUSETTS            ,MIDDLESEX,"2,225,306","2,441,420","2,695,419","2,552,332","1,843,001",,,,,
22120,MASSACHUSETTS            ,NANTUCKET,982,"4,471","7,777","7,098","7,586",,,,,
22130,MASSACHUSETTS            ,NORFOLK,"637,066","695,028","673,296","586,994","409,010",,,,,
22150,MASSACHUSETTS            ,PLYMOUTH,"543,957","633,613","611,834","555,346","386,813",,,,,
22160,MASSACHUSETTS            ,SUFFOLK,"1,355,911","1,415,287","1,400,474","1,142,639","748,635",,,,,
22170,MASSACHUSETTS            ,WORCESTER,"1,378,801","1,473,516","1,645,371","1,644,600","1,165,158",,,,,
23000,MICHIGAN                 ,ALCONA,"-16,269","-16,016","-25,943","-20,613","-7,174",,,,,
23010,MICHIGAN                 ,ALGER,"-3,420","-3,124","-2,672","-3,760","-2,012",,,,,
23020,MICHIGAN                 ,ALLEGAN,"-42,031","-31,279","-69,905","-32,845","-17,166",,,,,
23030,MICHIGAN                 ,ALPENA,"-61,784","-60,189","-105,517","-83,227","-7,483",,,,,
23040,MICHIGAN                 ,ANTRIM,"-15,802","-11,388","-16,922","-11,463","-5,965",,,,,
23050,MICHIGAN                 ,ARENAC,"-12,032","-10,304","-11,825","-10,728","-2,989",,,,,
23060,MICHIGAN                 ,BARAGA,"-2,520","-2,501","-2,691",-997,"-2,191",,,,,
23070,MICHIGAN                 ,BARRY,"-30,171","-25,473","-39,026","-22,975","-7,448",,,,,
23080,MICHIGAN                 ,BAY,"-76,287","-32,061","-42,256","-54,005","-20,034",,,,,
23090,MICHIGAN                 ,BENZIE,"-17,121","-7,770","-16,408","-6,147","-2,887",,,,,
23100,MICHIGAN                 ,BERRIEN,"-56,815","-139,722","-154,945","-95,162","-99,336",,,,,
23110,MICHIGAN                 ,BRANCH,"-24,015","-22,667","-24,933","-20,121","-23,742",,,,,
23120,MICHIGAN                 ,CALHOUN,"-45,318","-67,180","-87,482","-75,319","-42,058",,,,,
