AGED -- REPRICING ADJUSTMENTS TO THE 2007-2011 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,
CODE,STATE,COUNTY,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011
45840,TEXAS                    ,ORANGE,"-49,064","-19,057","18,746","73,572","25,752"
45841,TEXAS                    ,PALO PINTO,"-21,567","-34,780","-99,092","-71,163","-40,924"
45842,TEXAS                    ,PANOLA,"-31,464","-29,796","-11,487","14,558",-887
45843,TEXAS                    ,PARKER,"-45,935","-58,607","-71,834","-4,941",150
45844,TEXAS                    ,PARMER,"-5,789","-6,445","-5,413","-4,284","-3,586"
45845,TEXAS                    ,PECOS,"6,563","-2,121","12,488","13,423","14,004"
45850,TEXAS                    ,POLK,"-47,768","-4,203","56,144","159,994","108,900"
45860,TEXAS                    ,POTTER,"-391,115","-386,137","-330,964","-193,613","-131,642"
45861,TEXAS                    ,PRESIDIO,"-2,062",-64,"4,899","1,420","3,411"
45870,TEXAS                    ,RAINS,"-13,167","-13,748","-8,868","3,565","6,237"
45871,TEXAS                    ,RANDALL,"-64,662","-73,541","-57,155","-33,478","-24,372"
45872,TEXAS                    ,REAGAN,-199,-325,848,"6,069",582
45873,TEXAS                    ,REAL,"-1,914",-45,295,"1,139",-900
45874,TEXAS                    ,RED RIVER,"-16,463","-16,566",764,"58,962","-1,903"
45875,TEXAS                    ,REEVES,"-7,709","2,531","9,252","6,923","7,437"
45876,TEXAS                    ,REFUGIO,"7,868","12,054","13,146","15,099","11,272"
45877,TEXAS                    ,ROBERTS,"-1,125","-1,803","-2,430",-189,-988
45878,TEXAS                    ,ROBERTSON,"19,736","14,291","9,958","10,635","2,640"
45879,TEXAS                    ,ROCKWALL,"-40,678","-21,522","-24,741","-13,842","-9,183"
45880,TEXAS                    ,RUNNELS,"2,208",867,"7,756","25,597","4,131"
45881,TEXAS                    ,RUSK,"-89,374","-103,234","-34,784","42,434","22,020"
45882,TEXAS                    ,SABINE,"-33,179","-20,598","-1,687","15,249","-4,178"
45883,TEXAS                    ,SAN AUGUSTINE,"-28,083","-10,478","-2,253","9,292","-3,737"
45884,TEXAS                    ,SAN JACINTO,"-11,205","-3,831","4,425","12,243","6,337"
45885,TEXAS                    ,SAN PATRICIO,"18,306","16,157","13,546","-1,433","6,472"
45886,TEXAS                    ,SAN SABA,"2,644","8,435","9,606","10,404","4,908"
45887,TEXAS                    ,SCHLEICHER,"-1,266","-2,043","1,076","6,017","1,080"
45888,TEXAS                    ,SCURRY,"3,616","9,194","18,034","20,093","11,247"
45889,TEXAS                    ,SHACKELFORD,"2,507","4,222","3,875","5,007","1,337"
45890,TEXAS                    ,SHELBY,"-54,785","-30,724","-7,314","17,140","-12,044"
45891,TEXAS                    ,SHERMAN,"-4,660","-3,214","-4,789","-2,162","-1,132"
45892,TEXAS                    ,SMITH,"-434,272","-596,146","-267,200","219,573","359,950"
45893,TEXAS                    ,SOMERVELL,"-22,841","-5,575","-4,207","3,220","1,486"
45900,TEXAS                    ,STARR,"-64,390","-92,858","-74,426","-30,576","-33,222"
45901,TEXAS                    ,STEPHENS,"-1,885","2,430","4,701","13,553","5,665"
45902,TEXAS                    ,STERLING,-119,-94,858,"3,104",270
45903,TEXAS                    ,STONEWALL,847,"1,409","1,580","2,887","1,316"
45904,TEXAS                    ,SUTTON,-109,-685,"1,470","5,495","1,266"
45905,TEXAS                    ,SWISHER,"-9,248","-13,209","-10,214","-1,619","-1,668"
45910,TEXAS                    ,TARRANT,"-450,033","-450,448","-578,522","-45,818",-953
45911,TEXAS                    ,TAYLOR,"106,163","140,984","121,849","163,093","58,428"
45912,TEXAS                    ,TERRELL,586,"-1,143",935,741,819
45913,TEXAS                    ,TERRY,"8,572","6,434","12,647","9,292","4,041"
45920,TEXAS                    ,THROCKMORTON,429,"1,391","2,673","3,524",707
45921,TEXAS                    ,TITUS,"-48,639","-61,910","-128,799","-86,543","-68,331"
45930,TEXAS                    ,TOM GREEN,"-14,999","-57,024","47,483","202,516","35,992"
45940,TEXAS                    ,TRAVIS,"332,925","207,933","231,807","224,995","248,284"
45941,TEXAS                    ,TRINITY,"-33,374","-13,705",408,"10,935","1,587"
45942,TEXAS                    ,TYLER,"-27,584","-14,259","2,270","26,573","7,802"
45943,TEXAS                    ,UPSHUR,"-72,979","-71,265","-25,844","34,855","7,665"
45944,TEXAS                    ,UPTON,980,149,"7,601","4,371","4,641"
45945,TEXAS                    ,UVALDE,"-17,115","-9,282",-219,"9,242","-1,162"
45946,TEXAS                    ,VAL VERDE,"-17,169","-12,623","1,060","23,063","3,934"
45947,TEXAS                    ,VAN ZANDT,"-93,855","-110,250","-55,973","29,796","51,970"
45948,TEXAS                    ,VICTORIA,"109,868","177,857","216,979","211,592","188,958"
45949,TEXAS                    ,WALKER,"-25,376","-8,602","5,377","1,065",337
45950,TEXAS                    ,WALLER,"-8,215","-2,334","2,499",258,-570
45951,TEXAS                    ,WARD,"-6,382","-1,131","10,857","8,243","10,302"
45952,TEXAS                    ,WASHINGTON,"1,325","2,883","10,556","6,393",845
45953,TEXAS                    ,WEBB,"-80,082","-223,022","-281,864","-140,706","-77,013"
45954,TEXAS                    ,WHARTON,"-64,991","-11,880","8,044","8,521","3,449"
45955,TEXAS                    ,WHEELER,"-8,294","-13,366","-5,705","-2,864","-2,306"
45960,TEXAS                    ,WICHITA,"357,376","432,424","104,844","-90,928","-329,461"
45961,TEXAS                    ,WILBARGER,"11,665","23,909","9,814",-655,"-23,278"
45962,TEXAS                    ,WILLACY,"-64,059","-37,010","-33,915","-41,068","-43,655"
45970,TEXAS                    ,WILLIAMSON,"222,034","277,352","252,621","247,047","243,488"
45971,TEXAS                    ,WILSON,"-1,202","2,636","1,263","-2,368","-12,479"
45972,TEXAS                    ,WINKLER,-478,-609,"6,353","5,211","8,624"
45973,TEXAS                    ,WISE,"-29,528","-39,648","-38,534",-53,"5,428"
45974,TEXAS                    ,WOOD,"-120,457","-160,254","-74,705","58,649","78,667"
45980,TEXAS                    ,YOAKUM,"3,321","4,366","4,273","2,513","1,687"
45981,TEXAS                    ,YOUNG,"12,035","17,553",-212,"-4,327","-27,571"
45982,TEXAS                    ,ZAPATA,"-4,969","-12,845","-18,608","-9,492","-5,391"
45983,TEXAS                    ,ZAVALA,"-5,826","-3,765","-1,335","3,879",-139
46000,UTAH                     ,BEAVER,"-3,084","-11,822","-10,593","-12,516","-7,423"
46010,UTAH                     ,BOX ELDER,"-1,408","-9,139","-5,091","-28,195","-24,433"
46020,UTAH                     ,CACHE,"-42,795","-123,244","-64,824","-105,519","-72,319"
46030,UTAH                     ,CARBON,"-22,994","-52,051","-8,773","-20,152","-32,729"
46040,UTAH                     ,DAGGETT,24,703,99,-697,"-1,010"
46050,UTAH                     ,DAVIS,"-69,495","-145,193","-81,393","-165,945","-132,756"
46060,UTAH                     ,DUCHESNE,-580,"-5,033","-5,562","-14,179","-18,905"
46070,UTAH                     ,EMERY,"-6,596","-20,060","-5,962","-9,645","-10,233"
46080,UTAH                     ,GARFIELD,"-6,370","-12,219","-13,376","-19,095","-7,551"
46090,UTAH                     ,GRAND,"-1,872","-2,597","-1,298","-4,009","-4,987"
46100,UTAH                     ,IRON,"-50,238","-113,349","-107,076","-113,189","-26,796"
46110,UTAH                     ,JUAB,"-1,520","-7,665","-6,179","-8,139","-5,212"
46120,UTAH                     ,KANE,"-6,255","-23,656","-39,983","-34,529","1,180"
46130,UTAH                     ,MILLARD,"-4,079","-9,224","-8,135","-13,123","-8,124"
46140,UTAH                     ,MORGAN,"-2,660","-5,381","-4,618","-7,006","-5,067"
46150,UTAH                     ,PIUTE,-926,"-4,744","-2,790","-3,337","-2,620"
46160,UTAH                     ,RICH,-951,"-1,061","-1,540","-3,738","-2,467"
46170,UTAH                     ,SALT LAKE,"-239,729","-539,710","-288,013","-604,758","-450,597"
46180,UTAH                     ,SAN JUAN,"3,664","1,662","-2,270","-5,572","-6,746"
46190,UTAH                     ,SANPETE,"-3,929","-19,241","-18,285","-22,767","-13,133"
46200,UTAH                     ,SEVIER,"-3,045","-31,257","-29,501","-30,879","-18,206"
46210,UTAH                     ,SUMMIT,"-9,810","-16,668","-9,137","-20,920","-19,466"
46220,UTAH                     ,TOOELE,"-14,916","-38,068","-20,030","-50,492","-34,127"
46230,UTAH                     ,UINTAH,-491,"-2,426","-4,253","-20,201","-24,254"
46240,UTAH                     ,UTAH,"-115,183","-299,436","-210,678","-275,095","-177,243"
46250,UTAH                     ,WASATCH,"-6,144","-14,041","-13,980","-19,335","-11,182"
46260,UTAH                     ,WASHINGTON,"-437,536","-874,023","-1,034,447","-884,771","38,365"
46270,UTAH                     ,WAYNE,-110,"-4,388","-2,684","-6,335","-4,228"
46280,UTAH                     ,WEBER,"-70,400","-149,376","-83,242","-182,400","-131,802"
47000,VERMONT                  ,ADDISON,"-3,824","-46,105","-82,942","-68,839","-2,668"
47010,VERMONT                  ,BENNINGTON,"-26,140","-69,573","-71,931","-32,664","-34,381"
47020,VERMONT                  ,CALEDONIA,"-44,018","-36,189","-9,549","36,057","17,596"
47030,VERMONT                  ,CHITTENDEN,"45,950","-287,900","-651,111","-561,726","-46,782"
47040,VERMONT                  ,ESSEX,"-8,151","-8,353","2,945","11,979","3,948"
47050,VERMONT                  ,FRANKLIN,"74,164","-53,409","-110,310","-128,104","-15,264"
47060,VERMONT                  ,GRAND ISLE,"8,899","-13,669","-33,800","-34,468","-4,441"
47070,VERMONT                  ,LAMOILLE,"3,102","-38,741","-104,738","-99,596","-4,810"
47080,VERMONT                  ,ORANGE,"-50,252","-18,793","25,260","62,956","30,624"
47090,VERMONT                  ,ORLEANS,"-37,568","-58,786","-27,261","12,972","14,206"
47100,VERMONT                  ,RUTLAND,"-113,477","-277,011","-201,343","-4,393","44,401"
47110,VERMONT                  ,WASHINGTON,"-122,546","-37,420","-4,593","112,360","112,497"
47120,VERMONT                  ,WINDHAM,"-156,064","-117,288","-54,309","42,110","32,353"
47130,VERMONT                  ,WINDSOR,"-123,730","-31,880","65,137","157,821","55,296"
48010,VIRGIN ISLANDS           ,ST. CROIX,0,0,0,0,0
48020,VIRGIN ISLANDS           ,ST. JOHN,0,0,0,0,0
49000,VIRGINIA                 ,ACCOMACK,"-8,259","-2,950","-3,599","-4,204",111
49010,VIRGINIA                 ,ALBEMARLE,"-221,463","-76,195","-167,565","-48,165","-37,544"
49011,VIRGINIA                 ,ALEXANDRIA CITY,"-188,364","-111,310","-149,891","-97,892","-48,007"
49020,VIRGINIA                 ,ALLEGHANY,"-2,179",894,286,115,175
49030,VIRGINIA                 ,AMELIA,"15,275","10,572","9,727",430,"-5,434"
49040,VIRGINIA                 ,AMHERST,"-26,661","-22,138","-23,168",597,"-12,163"
49050,VIRGINIA                 ,APPOMATTOX,"-7,340","-5,286","-5,105","2,573","-3,526"
49060,VIRGINIA                 ,ARLINGTON,"-183,541","-107,054","-125,374","-84,073","-43,385"
49070,VIRGINIA                 ,AUGUSTA,"-201,733","-117,722","-173,578","-69,802","-88,801"
49080,VIRGINIA                 ,BATH,"-3,474","-2,262","-5,565","-1,028","-2,940"
49088,VIRGINIA                 ,BEDFORD CITY,"-4,360","-7,605","-5,602","5,575","-5,409"
49090,VIRGINIA                 ,BEDFORD,"37,230","22,698","34,483","43,181","11,414"
49100,VIRGINIA                 ,BLAND,"-2,584","3,425","6,940","4,070","1,472"
49110,VIRGINIA                 ,BOTETOURT,"36,131","34,756","44,769","35,461","18,898"
49111,VIRGINIA                 ,BRISTOL CITY,"-44,620","-27,073","-34,193","-30,294","-30,065"
49120,VIRGINIA                 ,BRUNSWICK,"34,538","34,536","29,905","12,840","17,279"
49130,VIRGINIA                 ,BUCHANAN,"-17,603","-9,780","-14,470","-11,393","-9,707"
49140,VIRGINIA                 ,BUCKINGHAM,"-9,619","7,682","-3,418","4,642","8,793"
49141,VIRGINIA                 ,BUENA VISTA CITY,"-2,646","-2,793","-4,207","-2,996","-2,802"
49150,VIRGINIA                 ,CAMPBELL,"-25,415","-25,106","-28,440","1,411","-16,120"
49160,VIRGINIA                 ,CAROLINE,"-6,414","-5,381","-4,763","-9,667","-13,455"
49170,VIRGINIA                 ,CARROLL,"-22,310","-22,238","-16,409","-18,767","-8,452"
49180,VIRGINIA                 ,CHARLES CITY,"5,729","3,675","4,184","-1,879","-5,569"
49190,VIRGINIA                 ,CHARLOTTE,"30,206","28,912","23,404","17,542","24,548"
49191,VIRGINIA                 ,CHARLOTTESVILLE CITY,"-221,486","-74,887","-179,730","-52,858","-43,529"
49194,VIRGINIA                 ,CHESAPEAKE CITY,"197,961","190,121","150,352","86,873","126,010"
49200,VIRGINIA                 ,CHESTERFIELD,"173,071","81,329","90,276","-29,062","-126,290"
49210,VIRGINIA                 ,CLARKE,"-140,903","-144,670","-156,748","-107,704","-103,618"
49212,VIRGINIA                 ,COLONIAL HEIGHTS CITY,"29,608","12,818","15,245","-4,047","-18,381"
49213,VIRGINIA                 ,COVINGTON CITY,"-1,525","1,610","4,318","4,186","3,182"
49220,VIRGINIA                 ,CRAIG,"2,755","6,313","8,132","5,415","4,609"
49230,VIRGINIA                 ,CULPEPER,"-132,488","-38,939","-64,628","-30,295","-19,357"
49240,VIRGINIA                 ,CUMBERLAND,"8,813","8,279","8,576","4,637","5,269"
49241,VIRGINIA                 ,DANVILLE CITY,"11,952","31,925","20,560","31,634","72,910"
49250,VIRGINIA                 ,DICKENSON,"-16,119","-10,545","-20,379","-9,179","-9,153"
49260,VIRGINIA                 ,DINWIDDIE,"22,263","11,405","11,131","-2,371","-12,650"
49270,VIRGINIA                 ,EMPORIA CITY,"-2,875","-25,697","-26,857","-13,214","-3,714"
49280,VIRGINIA                 ,ESSEX,"5,356","3,262","4,390","-2,339","-4,981"
49288,VIRGINIA                 ,FAIRFAX CITY,"-106,115","-72,663","-133,343","-69,644","-29,800"
49290,VIRGINIA                 ,FAIRFAX,"-701,823","-500,302","-770,862","-481,766","-200,808"
49291,VIRGINIA                 ,FALLS CHURCH CITY,"-22,961","-14,761","-19,750","-14,284","-5,016"
49300,VIRGINIA                 ,FAUQUIER,"-108,484","-64,872","-85,883","-58,365","-50,082"
49310,VIRGINIA                 ,FLOYD,"10,922","11,380","12,154","7,021","5,210"
49320,VIRGINIA                 ,FLUVANNA,"-79,288","-25,340","-67,619","-21,862","-16,318"
49328,VIRGINIA                 ,FRANKLIN CITY,"-27,616","-26,513","6,208","2,448","4,657"
49330,VIRGINIA                 ,FRANKLIN,"70,284","61,861","78,497","48,136","32,063"
49340,VIRGINIA                 ,FREDERICK,"-456,547","-487,178","-522,326","-391,747","-333,226"
49342,VIRGINIA                 ,FREDERICKSBURG CITY,"-88,966","-48,631","-46,698","-33,382","-20,377"
49343,VIRGINIA                 ,GALAX CITY,"-13,331","-13,227","-11,150","-8,371","-2,151"
49350,VIRGINIA                 ,GILES,"6,029","8,181","9,614","3,637","2,433"
49360,VIRGINIA                 ,GLOUCESTER,"49,070","51,608","41,171","18,496","23,043"
49370,VIRGINIA                 ,GOOCHLAND,"12,493","5,630","6,482","-2,718","-9,972"
49380,VIRGINIA                 ,GRAYSON,"-13,279","-9,254","-8,838","-7,883","-3,724"
49390,VIRGINIA                 ,GREENE,"-50,230","-16,847","-39,170","-10,347","-9,715"
49400,VIRGINIA                 ,GREENSVILLE,151,"-9,578","-8,813","-4,201",-830
49410,VIRGINIA                 ,HALIFAX,"45,122","23,578","-51,152","-25,011","-26,529"
49411,VIRGINIA                 ,HAMPTON CITY,"171,055","186,365","144,961","90,223","95,296"
49420,VIRGINIA                 ,HANOVER,"-21,716","-37,718","-63,798","-80,186","-134,883"
49421,VIRGINIA                 ,HARRISONBURG CITY,"-202,411","-173,597","-196,269","-126,033","-143,520"
49430,VIRGINIA                 ,HENRICO,"196,320","99,336","100,433","-30,942","-112,880"
49440,VIRGINIA                 ,HENRY,"-47,436","-30,207","-15,442","-8,655","5,873"
49450,VIRGINIA                 ,HIGHLAND,"-16,015","-8,146","-8,604","-4,252","-3,580"
49451,VIRGINIA                 ,HOPEWELL CITY,"26,688","15,062","15,331","-4,182","-18,157"
49460,VIRGINIA                 ,ISLE OF WIGHT,"31,144","31,246","31,946","16,971","23,559"
49470,VIRGINIA                 ,JAMES CITY,"23,264","30,945","17,249","-11,724","-23,080"
49480,VIRGINIA                 ,KING AND QUEEN,"7,341","5,077","4,571",-917,"-3,546"
49490,VIRGINIA                 ,KING GEORGE,"-15,921","-10,525","-10,876","-9,742","-5,785"
49500,VIRGINIA                 ,KING WILLIAM,"14,175","9,079","8,213","-3,526","-10,845"
49510,VIRGINIA                 ,LANCASTER,"6,663","6,272","5,847","-3,785","-3,989"
49520,VIRGINIA                 ,LEE,"-20,197","-14,555","-16,549","-16,824","-16,062"
49522,VIRGINIA                 ,LEXINGTON CITY,"-10,382","-9,246","-12,466","-5,422","-8,011"
49530,VIRGINIA                 ,LOUDOUN,"-179,304","-140,868","-238,840","-151,202","-72,145"
49540,VIRGINIA                 ,LOUISA,"-43,746","-18,867","-42,933","-15,690","-16,481"
49550,VIRGINIA                 ,LUNENBURG,"30,402","35,678","29,921","18,853","16,291"
49551,VIRGINIA                 ,LYNCHBURG CITY,"-64,064","-57,664","-50,688","4,567","-32,678"
49560,VIRGINIA                 ,MADISON,"-47,023","-12,059","-26,666","-8,162","-6,299"
49561,VIRGINIA                 ,MARTINSVILLE CITY,"-36,944","-24,282","-6,562","-4,792","4,568"
49563,VIRGINIA                 ,MANASSAS CITY,"-81,989","-54,846","-73,060","-50,530","-25,152"
49565,VIRGINIA                 ,MANASSAS PARK CITY,-28,-57,0,-96,0
49570,VIRGINIA                 ,MATHEWS,"19,298","19,808","18,218","6,668","8,638"
49580,VIRGINIA                 ,MECKLENBURG,"105,087","112,225","86,890","47,451","50,286"
49590,VIRGINIA                 ,MIDDLESEX,"15,996","12,795","14,098","3,217","1,132"
49600,VIRGINIA                 ,MONTGOMERY,"26,616","27,985","31,833","8,457","4,268"
49620,VIRGINIA                 ,NELSON,"-76,236","-29,652","-59,367","-15,229","-17,557"
49621,VIRGINIA                 ,NEW KENT,"15,098","11,916","10,948","-4,596","-12,037"
