AGED -- REPRICING ADJUSTMENTS TO THE 2007-2011 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,,,,,
06050,COLORADO                 ,BENT,"24,779","21,248","7,811","9,904","5,454",,,,,
06060,COLORADO                 ,BOULDER,"-498,123","-230,291","-144,115","-170,841","-164,751",,,,,
06070,COLORADO                 ,CHAFFEE,"53,752","55,455","2,175","-10,560","-28,800",,,,,
06080,COLORADO                 ,CHEYENNE,"-2,469","4,967","-4,254","-3,570",-539,,,,,
06090,COLORADO                 ,CLEAR CREEK,"-16,116","-12,208","-19,082","-18,458","-16,520",,,,,
06100,COLORADO                 ,CONEJOS,"1,418","5,019","8,106",610,"-10,647",,,,,
06110,COLORADO                 ,COSTILLA,"5,900","7,337","4,323","4,884","-3,375",,,,,
06120,COLORADO                 ,CROWLEY,"44,004","27,733","17,280","16,449","7,194",,,,,
06130,COLORADO                 ,CUSTER,"31,900","25,312","21,476","9,536","11,279",,,,,
06140,COLORADO                 ,DELTA,"202,621","167,499","214,833","66,045","49,621",,,,,
06150,COLORADO                 ,DENVER,"-1,715,446","-886,198","-1,263,236","-1,377,647","-1,291,045",,,,,
06160,COLORADO                 ,DOLORES,"-1,905","2,703",-714,350,369,,,,,
06170,COLORADO                 ,DOUGLAS,"-263,894","-143,202","-230,438","-303,371","-304,999",,,,,
06180,COLORADO                 ,EAGLE,"-12,858","-12,906","-16,862","-17,785","-31,642",,,,,
06190,COLORADO                 ,ELBERT,"-24,082","-7,136","-29,012","-35,104","-33,752",,,,,
06200,COLORADO                 ,EL PASO,"3,596,206","2,894,502","399,980","422,677","542,985",,,,,
06210,COLORADO                 ,FREMONT,"237,403","159,151","84,844","52,217","38,729",,,,,
06220,COLORADO                 ,GARFIELD,"-47,721","-40,739","-26,384","-32,008","-45,522",,,,,
06230,COLORADO                 ,GILPIN,"-2,851","-1,999","-4,019","-6,985","-2,258",,,,,
06240,COLORADO                 ,GRAND,"-29,496","-12,607","-15,218","-29,677","-30,425",,,,,
06250,COLORADO                 ,GUNNISON,"-13,141","-1,707","-6,693","-13,641","-16,959",,,,,
06260,COLORADO                 ,HINSDALE,"-1,019",-531,-814,"-1,700","-2,133",,,,,
06270,COLORADO                 ,HUERFANO,"94,540","58,902","33,649","40,630","21,733",,,,,
06280,COLORADO                 ,JACKSON,"5,606","2,860","2,490",289,"5,648",,,,,
06290,COLORADO                 ,JEFFERSON,"-1,406,748","-716,555","-1,109,860","-1,171,759","-1,149,798",,,,,
06300,COLORADO                 ,KIOWA,"12,913","14,932","4,382","5,101","-2,249",,,,,
06310,COLORADO                 ,KIT CARSON,"-35,322","-17,705","-40,047","-33,589","-33,742",,,,,
06320,COLORADO                 ,LAKE,"-4,663","-4,935","-2,664","-10,227","-14,645",,,,,
06330,COLORADO                 ,LA PLATA,"59,447","43,603","40,673","20,901","24,509",,,,,
06340,COLORADO                 ,LARIMER,"1,457,527","801,273","693,303","614,815","814,375",,,,,
06350,COLORADO                 ,LAS ANIMAS,"124,050","93,741","54,586","35,066","36,421",,,,,
06360,COLORADO                 ,LINCOLN,"-9,999","-3,651","-14,067","-17,359","-11,187",,,,,
06370,COLORADO                 ,LOGAN,"41,957","22,053","18,779","8,105","15,170",,,,,
06380,COLORADO                 ,MESA,"-349,749","-335,974","-270,863","-400,324","-446,944",,,,,
06390,COLORADO                 ,MINERAL,199,-146,932,937,957,,,,,
06400,COLORADO                 ,MOFFAT,"-16,546","-9,110","-13,631","-13,874","-12,196",,,,,
06410,COLORADO                 ,MONTEZUMA,"22,576","26,852","32,659","15,829","6,646",,,,,
06420,COLORADO                 ,MONTROSE,"-19,463","-27,743","-6,841","-19,786","-32,816",,,,,
06430,COLORADO                 ,MORGAN,"8,444","10,094","7,758","6,049","-1,357",,,,,
06440,COLORADO                 ,OTERO,"141,675","103,096","84,456","42,613","30,205",,,,,
06450,COLORADO                 ,OURAY,"-3,045",292,"-1,602","-1,040",38,,,,,
06460,COLORADO                 ,PARK,"1,719",-229,"-11,514","-23,356","-28,746",,,,,
06470,COLORADO                 ,PHILLIPS,"12,945","5,242","8,285","4,185","14,100",,,,,
06480,COLORADO                 ,PITKIN,"-4,435",15,"-3,915","-9,584","-11,266",,,,,
06490,COLORADO                 ,PROWERS,"100,202","60,852","38,700","31,987","22,129",,,,,
06500,COLORADO                 ,PUEBLO,"1,663,190","1,241,017","1,184,847","777,441","621,949",,,,,
06510,COLORADO                 ,RIO BLANCO,"-9,955","-10,378","-9,783","-6,529","-13,728",,,,,
06520,COLORADO                 ,RIO GRANDE,"10,676","17,296","-5,511","-3,414","-6,801",,,,,
06530,COLORADO                 ,ROUTT,"-8,410","10,847","-9,243","-3,174","-3,108",,,,,
06540,COLORADO                 ,SAGUACHE,"2,274","4,816","-2,680","-6,164","-3,518",,,,,
06550,COLORADO                 ,SAN JUAN,148,743,-585,"1,445",-647,,,,,
06560,COLORADO                 ,SAN MIGUEL,819,"5,204","1,876",-693,80,,,,,
06570,COLORADO                 ,SEDGWICK,"1,316","5,339","-4,065","-1,223","1,929",,,,,
06580,COLORADO                 ,SUMMIT,"-3,494","16,273","24,686","-2,050","-37,856",,,,,
06590,COLORADO                 ,TELLER,"114,028","90,418",-329,"22,495","18,038",,,,,
06600,COLORADO                 ,WASHINGTON,"1,051","2,031","2,443","-2,161",166,,,,,
06610,COLORADO                 ,WELD,"24,066","41,856","65,626","15,704","106,869",,,,,
06620,COLORADO                 ,YUMA,"4,547","7,945","-3,896","-9,794","3,255",,,,,
06630,COLORADO                 ,BROOMFIELD,"-30,744","-26,346","-25,539","-32,437","-43,640",,,,,
07000,CONNECTICUT              ,FAIRFIELD,"4,089,899","6,288,462","9,369,902","10,722,334","8,343,447",,,,,
07010,CONNECTICUT              ,HARTFORD,"-6,500,330","-11,183,329","-7,678,986","-9,440,512","-7,937,292",,,,,
07020,CONNECTICUT              ,LITCHFIELD,"-855,115","-1,501,550","-858,840","-986,018","-865,310",,,,,
07030,CONNECTICUT              ,MIDDLESEX,"-853,111","-1,338,093","-799,602","-911,921","-753,479",,,,,
07040,CONNECTICUT              ,NEW HAVEN,"-6,286,682","-3,362,295","-904,762","1,421,241","773,933",,,,,
07050,CONNECTICUT              ,NEW LONDON,"-1,263,036","-2,255,279","-1,337,622","-1,561,604","-1,133,572",,,,,
07060,CONNECTICUT              ,TOLLAND,"-600,632","-1,229,620","-892,812","-1,143,282","-905,818",,,,,
07070,CONNECTICUT              ,WINDHAM,"711,504","-41,631","390,582","-81,591","-186,205",,,,,
08000,DELAWARE                 ,KENT,"67,220","-151,779","-31,380","-90,625","-85,137",,,,,
08010,DELAWARE                 ,NEW CASTLE,"745,675","-285,602","-154,083","-442,875","-388,246",,,,,
08020,DELAWARE                 ,SUSSEX,"411,483","-490,937","-1,337,264","-635,159","-1,200,512",,,,,
09000,DISTRICT OF COLUMBIA     ,DISTRICT OF COLUMBIA,"-6,074,220","-4,932,966","-5,343,042","-3,698,520","-1,541,635",,,,,
10000,FLORIDA                  ,ALACHUA,"1,358,883","1,903,671","1,739,166","2,195,382","1,441,112",,,,,
10010,FLORIDA                  ,BAKER,"-167,526","-103,321","-94,647","-94,869","-8,499",,,,,
10020,FLORIDA                  ,BAY,"-2,440,746","-2,397,942","-2,144,265","-1,780,468","-1,370,794",,,,,
10030,FLORIDA                  ,BRADFORD,"108,435","177,579","164,768","224,093","144,050",,,,,
10040,FLORIDA                  ,BREVARD,"-6,696,484","-5,538,506","-4,992,426","-3,490,684","-4,380,468",,,,,
10050,FLORIDA                  ,BROWARD,"-108,139","1,878,264","4,393,012","-1,861,503","-911,797",,,,,
10060,FLORIDA                  ,CALHOUN,"-107,351","-96,069","-101,726","-73,319","-55,998",,,,,
10070,FLORIDA                  ,CHARLOTTE,"-2,896,096","-2,848,591","-2,251,656","-1,465,315","-364,188",,,,,
10080,FLORIDA                  ,CITRUS,"-1,969,026","-689,592","-155,947","-43,754","-254,202",,,,,
10090,FLORIDA                  ,CLAY,"-870,351","-478,605","-492,919","-427,070","55,155",,,,,
10100,FLORIDA                  ,COLLIER,"-5,024,593","-3,169,883","-3,905,001","-3,673,092","-3,666,104",,,,,
10110,FLORIDA                  ,COLUMBIA,"-359,286","-563,132","-613,221","-264,284","14,330",,,,,
10120,FLORIDA                  ,MIAMI-DADE,"7,849,123","5,475,585","9,493,214","574,491","-3,210,684",,,,,
10130,FLORIDA                  ,DESOTO,"-309,570","-299,475","-246,392","-156,511","-47,702",,,,,
10140,FLORIDA                  ,DIXIE,"119,130","163,463","161,711","227,933","138,159",,,,,
10150,FLORIDA                  ,DUVAL,"-5,784,393","-3,479,555","-3,480,257","-3,038,807","-295,697",,,,,
10160,FLORIDA                  ,ESCAMBIA,"-3,580,703","-3,456,446","-3,100,767","-2,690,427","-1,777,216",,,,,
10170,FLORIDA                  ,FLAGLER,"-1,370,905","-1,233,771","-856,564","-772,426","-495,661",,,,,
10180,FLORIDA                  ,FRANKLIN,"-95,305","-100,734","-69,501","-51,032","-65,609",,,,,
10190,FLORIDA                  ,GADSDEN,"-231,951","-247,670","-178,807","-54,783","-195,406",,,,,
10200,FLORIDA                  ,GILCHRIST,"116,521","142,012","155,777","184,866","125,820",,,,,
10210,FLORIDA                  ,GLADES,"-8,537","-29,409","-23,960","-22,083","-15,071",,,,,
10220,FLORIDA                  ,GULF,"-224,250","-258,018","-207,882","-181,763","-126,319",,,,,
10230,FLORIDA                  ,HAMILTON,"-99,868","-75,244","-70,595","-22,477","-22,016",,,,,
10240,FLORIDA                  ,HARDEE,"-231,539","-150,867","-85,579","-71,288","-83,281",,,,,
10250,FLORIDA                  ,HENDRY,"-83,116","-119,305","-89,396","-19,306","-61,378",,,,,
10260,FLORIDA                  ,HERNANDO,"-1,291,093","-758,656","-127,200","-263,775","-449,193",,,,,
10270,FLORIDA                  ,HIGHLANDS,"-2,284,489","-1,248,391","-744,021","-643,857","-927,537",,,,,
10280,FLORIDA                  ,HILLSBOROUGH,"-4,535,638","-2,820,571","-650,048","-1,065,102","-1,757,149",,,,,
10290,FLORIDA                  ,HOLMES,"17,290","-5,941","-132,045","-110,326","-22,901",,,,,
10300,FLORIDA                  ,INDIAN RIVER,"-1,994,337","-1,808,560","-1,447,496","-2,101,608","-2,816,127",,,,,
10310,FLORIDA                  ,JACKSON,"80,825","35,342","-263,370","-220,375","-80,573",,,,,
10320,FLORIDA                  ,JEFFERSON,"-83,859","-78,389","-56,539","-14,000","-48,343",,,,,
10330,FLORIDA                  ,LAFAYETTE,"-6,009","-6,910","6,153","23,937","13,891",,,,,
10340,FLORIDA                  ,LAKE,"-4,855,847","-2,427,553","-672,291","218,380","-1,499,443",,,,,
10350,FLORIDA                  ,LEE,"-4,756,661","-4,735,392","-3,756,605","-399,676","-1,715,425",,,,,
10360,FLORIDA                  ,LEON,"-850,711","-890,610","-641,999","-233,833","-675,131",,,,,
10370,FLORIDA                  ,LEVY,"215,555","321,223","385,863","449,259","274,594",,,,,
10380,FLORIDA                  ,LIBERTY,"-41,842","-39,562","-35,214","-18,466","-36,867",,,,,
10390,FLORIDA                  ,MADISON,"-116,985","-92,279","-65,723","-36,008","-88,371",,,,,
10400,FLORIDA                  ,MANATEE,"-3,684,908","-3,896,835","-3,212,114","-1,686,399","-449,594",,,,,
10410,FLORIDA                  ,MARION,"-2,099,170","-1,093,320","-244,589","-133,521","170,895",,,,,
10420,FLORIDA                  ,MARTIN,"-932,746","-1,520,467","-972,440","-1,842,029","-2,981,536",,,,,
10430,FLORIDA                  ,MONROE,"182,645","93,904","259,412","5,408","-127,559",,,,,
10440,FLORIDA                  ,NASSAU,"-509,874","-338,819","-306,944","-286,091","-33,122",,,,,
10450,FLORIDA                  ,OKALOOSA,"-456,566","-346,787","-183,402","-140,696","-319,301",,,,,
10460,FLORIDA                  ,OKEECHOBEE,"-79,478","-177,053","-91,515","-203,037","-261,176",,,,,
10470,FLORIDA                  ,ORANGE,"-6,976,783","-3,458,041","-1,277,144","493,401","-1,811,520",,,,,
10480,FLORIDA                  ,OSCEOLA,"-1,365,764","-667,966","-273,524","64,421","-431,212",,,,,
10490,FLORIDA                  ,PALM BEACH,"10,425,948","2,287,268","5,035,976","-2,669,367","-948,264",,,,,
10500,FLORIDA                  ,PASCO,"-2,230,559","-1,311,191","-269,558","-489,617","-820,357",,,,,
10510,FLORIDA                  ,PINELLAS,"-5,872,907","-3,413,139","-545,306","-1,041,288","-1,855,114",,,,,
10520,FLORIDA                  ,POLK,"-5,785,094","-3,852,149","-2,320,645","-1,914,328","-2,245,847",,,,,
10530,FLORIDA                  ,PUTNAM,"119,326","228,884","207,213","445,800","565,181",,,,,
10540,FLORIDA                  ,ST. JOHNS,"-2,703,639","-2,296,363","-2,410,052","-2,564,923","-31,578",,,,,
10550,FLORIDA                  ,ST. LUCIE,"-1,936,203","-2,362,980","-1,853,566","-2,964,569","-4,733,264",,,,,
10560,FLORIDA                  ,SANTA ROSA,"-1,580,922","-1,450,412","-1,307,511","-1,144,246","-781,386",,,,,
10570,FLORIDA                  ,SARASOTA,"-6,340,220","-6,527,969","-5,560,083","-3,020,868","-735,757",,,,,
10580,FLORIDA                  ,SEMINOLE,"-2,804,792","-1,306,901","-496,731","185,828","-738,646",,,,,
10590,FLORIDA                  ,SUMTER,"-477,635","-226,556","-69,024","-1,178","-115,515",,,,,
10600,FLORIDA                  ,SUWANNEE,"-112,059","-173,159","-173,444","47,140","103,238",,,,,
10610,FLORIDA                  ,TAYLOR,"-36,416","-21,977","-23,794","11,926","-35,747",,,,,
10620,FLORIDA                  ,UNION,"56,087","54,369","73,124","105,591","71,809",,,,,
10630,FLORIDA                  ,VOLUSIA,"-3,757,652","-2,107,599","-1,057,829","-728,525","-1,990,123",,,,,
10640,FLORIDA                  ,WAKULLA,"-144,570","-180,084","-116,576","-38,137","-110,376",,,,,
10650,FLORIDA                  ,WALTON,"-279,280","-260,780","-229,292","-193,302","-156,845",,,,,
10660,FLORIDA                  ,WASHINGTON,"-71,666","-140,187","-198,003","-182,490","-101,385",,,,,
11000,GEORGIA                  ,APPLING,"-131,812","-101,917","-84,084","-83,464","-40,789",,,,,
11010,GEORGIA                  ,ATKINSON,"-64,110","-37,059","-25,527","-28,607","-19,713",,,,,
11011,GEORGIA                  ,BACON,"-113,921","-44,905","-40,951","-26,399","-8,993",,,,,
11020,GEORGIA                  ,BAKER,"-22,165","-11,567","-19,142","-8,668","-9,393",,,,,
11030,GEORGIA                  ,BALDWIN,"-1,245,379","-1,293,355","-1,259,439","-836,553","-589,388",,,,,
11040,GEORGIA                  ,BANKS,"-85,845","-96,939","-53,042","-43,133","-8,376",,,,,
11050,GEORGIA                  ,BARROW,"-371,068","-463,945","-156,520","-148,965","-106,543",,,,,
11060,GEORGIA                  ,BARTOW,"-534,226","-505,049","-394,154","-150,406","151,529",,,,,
11070,GEORGIA                  ,BEN HILL,"-294,513","-251,066","-224,485","-247,468","-147,769",,,,,
11080,GEORGIA                  ,BERRIEN,"-235,997","-184,719","-147,485","-138,426","-159,515",,,,,
11090,GEORGIA                  ,BIBB,"-4,595,937","-4,405,831","-4,635,287","-5,203,485","-2,878,650",,,,,
11100,GEORGIA                  ,BLECKLEY,"-205,789","-126,231","-125,534","-173,213","-71,789",,,,,
11110,GEORGIA                  ,BRANTLEY,"-294,330","-186,729","-175,730","-122,554","-94,608",,,,,
11120,GEORGIA                  ,BROOKS,"-101,986","-64,483","-33,006","-5,058","-13,379",,,,,
11130,GEORGIA                  ,BRYAN,"-115,963","-38,225","-45,597","-43,542","-3,794",,,,,
11140,GEORGIA                  ,BULLOCH,"-281,433","-156,507","-157,559","-188,796","-99,121",,,,,
11150,GEORGIA                  ,BURKE,"-168,030","-167,232","-144,006","-108,511","-131,096",,,,,
11160,GEORGIA                  ,BUTTS,"-163,033","-170,516","-130,333","-92,971","5,857",,,,,
11161,GEORGIA                  ,CALHOUN,"-53,281","-38,108","-50,740","-73,550","-58,344",,,,,
11170,GEORGIA                  ,CAMDEN,"-277,198","-215,808","-210,547","-167,991","-67,907",,,,,
11180,GEORGIA                  ,CANDLER,"-46,667","-20,988","-22,681","-24,729","-7,789",,,,,
11190,GEORGIA                  ,CARROLL,"-576,219","-609,113","-449,540","-157,331","155,142",,,,,
11200,GEORGIA                  ,CATOOSA,"-451,515","-411,181","-309,864","-277,861","-263,157",,,,,
11210,GEORGIA                  ,CHARLTON,"-131,085","-62,184","-68,884","-57,955","-13,515",,,,,
11220,GEORGIA                  ,CHATHAM,"-1,045,569","-248,060","-352,234","-357,767","78,414",,,,,
11230,GEORGIA                  ,CHATTAHOOCHEE,"10,930","-9,580","-6,546",925,"-9,047",,,,,
11240,GEORGIA                  ,CHATTOOGA,"-197,781","-210,862","-144,808","-72,496","22,660",,,,,
11250,GEORGIA                  ,CHEROKEE,"-623,408","-616,947","-438,637","-172,868","157,268",,,,,
11260,GEORGIA                  ,CLARKE,"-666,270","-868,110","-139,550","-256,874","-442,715",,,,,
11270,GEORGIA                  ,CLAY,"4,778","5,453","-12,817","-23,161","-5,271",,,,,
11280,GEORGIA                  ,CLAYTON,"-840,734","-911,066","-623,663","-257,610","229,768",,,,,
11281,GEORGIA                  ,CLINCH,"-51,537","-24,698","-14,108","-16,674","-29,869",,,,,
11290,GEORGIA                  ,COBB,"-2,813,791","-2,786,725","-2,011,149","-840,310","843,383",,,,,
11291,GEORGIA                  ,COFFEE,"-193,755","-142,364","-108,031","-115,253","-82,424",,,,,
11300,GEORGIA                  ,COLQUITT,"-184,098","-159,521","-115,707","-329,162","-321,947",,,,,
11310,GEORGIA                  ,COLUMBIA,"-637,237","-597,126","-539,363","-437,981","-505,991",,,,,
11311,GEORGIA                  ,COOK,"-216,117","-154,479","-119,794","-91,330","-118,475",,,,,
11320,GEORGIA                  ,COWETA,"-408,162","-416,258","-313,977","-133,407","128,377",,,,,
11330,GEORGIA                  ,CRAWFORD,"-140,501","-139,816","-146,221","-132,582","-87,187",,,,,
11340,GEORGIA                  ,CRISP,"-142,208","-85,597","-117,251","-155,901","-142,489",,,,,
11341,GEORGIA                  ,DADE,"-196,449","-185,702","-138,823","-141,875","-113,498",,,,,
11350,GEORGIA                  ,DAWSON,"-116,857","-108,085","-83,676","-36,011","50,030",,,,,
11360,GEORGIA                  ,DECATUR,"-165,809","-168,629","-139,272","-73,786","-65,502",,,,,
11370,GEORGIA                  ,DEKALB,"-2,227,939","-2,191,890","-1,542,616","-627,105","515,061",,,,,
11380,GEORGIA                  ,DODGE,"-436,849","-416,675","-518,931","-546,294","-278,764",,,,,
11381,GEORGIA                  ,DOOLY,"-114,436","-111,670","-101,860","-153,583","-79,343",,,,,
11390,GEORGIA                  ,DOUGHERTY,"-948,881","-542,151","-722,594","-986,509","-911,538",,,,,
11400,GEORGIA                  ,DOUGLAS,"-447,976","-425,343","-324,041","-138,519","131,061",,,,,
11410,GEORGIA                  ,EARLY,"33,469","30,044","-56,587","-67,491","-18,497",,,,,
11420,GEORGIA                  ,ECHOLS,"-10,226","-2,991","-3,445","-2,251","-10,519",,,,,
11421,GEORGIA                  ,EFFINGHAM,"-99,589","-26,324","-43,221","-41,250","2,997",,,,,
11430,GEORGIA                  ,ELBERT,"-202,029","-307,598","-101,652","-110,588","-118,057",,,,,
11440,GEORGIA                  ,EMANUEL,"-156,742","-112,225","-124,663","-121,252","-75,200",,,,,
11441,GEORGIA                  ,EVANS,"-49,945","-35,540","-40,161","-34,607","-15,874",,,,,
11450,GEORGIA                  ,FANNIN,"-209,184","-215,421","-149,601","-71,262","7,951",,,,,
11451,GEORGIA                  ,FAYETTE,"-413,730","-420,695","-295,413","-128,069","137,716",,,,,
11460,GEORGIA                  ,FLOYD,"-713,089","-678,748","-527,796","-204,452","197,669",,,,,
11461,GEORGIA                  ,FORSYTH,"-395,194","-391,660","-231,896","-90,283","127,387",,,,,
11462,GEORGIA                  ,FRANKLIN,"-289,577","-310,069","-105,530","-127,991","-128,299",,,,,
11470,GEORGIA                  ,FULTON,"-2,916,241","-2,836,239","-1,928,545","-800,707","717,657",,,,,
11471,GEORGIA                  ,GILMER,"-385,773","-207,973","-184,629","-104,899","3,573",,,,,
11480,GEORGIA                  ,GLASCOCK,"-34,917","-30,419","-33,589","-27,011","-32,578",,,,,
11490,GEORGIA                  ,GLYNN,"-1,754,761","-1,266,175","-1,246,590","-773,330","-573,065",,,,,
11500,GEORGIA                  ,GORDON,"-400,071","-326,733","-263,337","-117,378","71,805",,,,,
11510,GEORGIA                  ,GRADY,"-135,425","-205,439","-137,858","-43,439","24,389",,,,,
11520,GEORGIA                  ,GREENE,"-125,593","-163,663","-52,439","-66,527","-64,855",,,,,
11530,GEORGIA                  ,GWINNETT,"-1,606,974","-1,610,125","-973,083","-393,671","520,167",,,,,
11540,GEORGIA                  ,HABERSHAM,"-314,288","-424,468","-331,904","-212,060","-88,466",,,,,
