SNF Wage Indices by Fiscal Year,,,,,,,,,
SSACD,State,County,CBSA 2016,SNF Wage 2010,SNF Wage 2011,SNF Wage 2012,SNF Wage 2013,SNF Wage 2014,SNF Wage 2016
45802,TX,MOORE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45803,TX,MORRIS,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45804,TX,MOTLEY,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45810,TX,NACOGDOCHES,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45820,TX,NAVARRO,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45822,TX,NOLAN,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45830,TX,NUECES,18580,0.8693,0.8585,0.8677,0.8591,0.8433,0.8533
45831,TX,OCHILTREE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45840,TX,ORANGE,13140,0.8383,0.8488,0.8723,0.8533,0.8598,0.8287
45841,TX,PALO PINTO,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45842,TX,PANOLA,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45843,TX,PARKER,23104,0.9499,0.9474,0.9525,0.9516,0.9535,0.9526
45844,TX,PARMER,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45845,TX,PECOS,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45850,TX,POLK,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45860,TX,POTTER,11100,0.8689,0.8644,0.8714,0.8506,0.8302,0.8189
45861,TX,PRESIDIO,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45870,TX,RAINS,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45871,TX,RANDALL,11100,0.8689,0.8644,0.8714,0.8506,0.8302,0.8189
45872,TX,REAGAN,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45873,TX,REAL,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45874,TX,RED RIVER,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45875,TX,REEVES,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45876,TX,REFUGIO,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45877,TX,ROBERTS,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45878,TX,ROBERTSON,17780,0.9498,0.9588,0.969,0.9584,0.9497,0.9569
45879,TX,ROCKWALL,19124,0.9853,0.986,0.9844,0.9835,0.9831,0.9847
45880,TX,RUNNELS,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45881,TX,RUSK,30980,0.8049,0.8563,0.853,0.855,0.8933,0.8311
45882,TX,SABINE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45883,TX,SAN AUGUSTINE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45885,TX,SAN PATRICIO,18580,0.8693,0.8585,0.8677,0.8591,0.8433,0.8533
45886,TX,SAN SABA,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45887,TX,SCHLEICHER,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45888,TX,SCURRY,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45889,TX,SHACKELFORD,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45890,TX,SHELBY,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45891,TX,SHERMAN,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45892,TX,SMITH,46340,0.8312,0.8065,0.8335,0.8361,0.8526,0.8326
45900,TX,STARR,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45901,TX,STEPHENS,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45902,TX,STERLING,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45903,TX,STONEWALL,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45904,TX,SUTTON,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45905,TX,SWISHER,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45910,TX,TARRANT,23104,0.9499,0.9474,0.9525,0.9516,0.9535,0.9526
45911,TX,TAYLOR,10180,0.7946,0.8003,0.8444,0.8324,0.8225,0.8205
45912,TX,TERRELL,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45913,TX,TERRY,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45920,TX,THROCKMORTON,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45921,TX,TITUS,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45930,TX,TOM GREEN,41660,0.7914,0.8303,0.8273,0.8221,0.8169,0.8888
45940,TX,TRAVIS,12420,0.9518,0.9514,0.9535,0.9746,0.9576,0.9608
45941,TX,TRINITY,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45942,TX,TYLER,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45943,TX,UPSHUR,30980,0.8049,0.8563,0.853,0.855,0.8933,0.8311
45944,TX,UPTON,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45945,TX,UVALDE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45946,TX,VAL VERDE,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45947,TX,VAN ZANDT,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45948,TX,VICTORIA,47020,0.8054,0.8219,0.8434,0.8992,0.8949,0.8449
45949,TX,WALKER,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45950,TX,WALLER,26420,0.9841,0.9824,0.9945,0.9933,0.9915,0.9674
45951,TX,WARD,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45952,TX,WASHINGTON,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45953,TX,WEBB,29700,0.8078,0.7914,0.773,0.7486,0.7586,0.7726
45954,TX,WHARTON,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45955,TX,WHEELER,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45960,TX,WICHITA,48660,0.9197,0.9566,1.0097,0.9048,0.9537,0.905
45961,TX,WILBARGER,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45962,TX,WILLACY,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45970,TX,WILLIAMSON,12420,0.9518,0.9514,0.9535,0.9746,0.9576,0.9608
45971,TX,WILSON,41700,0.8857,0.8998,0.9006,0.8936,0.8911,0.866
45972,TX,WINKLER,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45973,TX,WISE,23104,0.9499,0.9474,0.9525,0.9516,0.9535,0.9526
45974,TX,WOOD,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45980,TX,YOAKUM,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45981,TX,YOUNG,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45982,TX,ZAPATA,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
45983,TX,ZAVALA,NA,0.7759,0.7806,0.7934,0.7978,0.7874,0.7766
46000,UT,BEAVER,NA,0.8363,0.8649,0.8719,0.8516,0.8732,0.9259
46020,UT,CACHE,30860,0.8993,0.8794,0.8592,0.8456,0.8754,0.8916
46030,UT,CARBON,NA,0.8363,0.8649,0.8719,0.8516,0.8732,0.9259
46040,UT,DAGGETT,NA,0.8363,0.8649,0.8719,0.8516,0.8732,0.9259
46050,UT,DAVIS,36260,0.9361,0.9267,0.922,0.9031,0.917,0.9228
46060,UT,DUCHESNE,NA,0.8363,0.8649,0.8719,0.8516,0.8732,0.9259
46070,UT,EMERY,NA,0.8363,0.8649,0.8719,0.8516,0.8732,0.9259
46080,UT,GARFIELD,NA,0.8363,0.8649,0.8719,0.8516,0.8732,0.9259
46090,UT,GRAND,NA,0.8363,0.8649,0.8719,0.8516,0.8732,0.9259
46100,UT,IRON,NA,0.8363,0.8649,0.8719,0.8516,0.8732,0.9259
46110,UT,JUAB,39340,0.9548,0.9321,0.9404,0.9133,0.9461,0.9592
46120,UT,KANE,NA,0.8363,0.8649,0.8719,0.8516,0.8732,0.9259
46130,UT,MILLARD,NA,0.8363,0.8649,0.8719,0.8516,0.8732,0.9259
46140,UT,MORGAN,36260,0.9361,0.9267,0.922,0.9031,0.917,0.9228
46150,UT,PIUTE,NA,0.8363,0.8649,0.8719,0.8516,0.8732,0.9259
46160,UT,RICH,NA,0.8363,0.8649,0.8719,0.8516,0.8732,0.9259
46170,UT,SALT LAKE,41620,0.9378,0.9266,0.9415,0.9063,0.935,0.9496
46180,UT,SAN JUAN,NA,0.8363,0.8649,0.8719,0.8516,0.8732,0.9259
46190,UT,SANPETE,NA,0.8363,0.8649,0.8719,0.8516,0.8732,0.9259
46200,UT,SEVIER,NA,0.8363,0.8649,0.8719,0.8516,0.8732,0.9259
46220,UT,TOOELE,41620,0.9378,0.9266,0.9415,0.9063,0.935,0.9496
46230,UT,UINTAH,NA,0.8363,0.8649,0.8719,0.8516,0.8732,0.9259
46240,UT,UTAH,39340,0.9548,0.9321,0.9404,0.9133,0.9461,0.9592
46250,UT,WASATCH,NA,0.8363,0.8649,0.8719,0.8516,0.8732,0.9259
46260,UT,WASHINGTON,41100,0.9236,0.9133,0.907,0.887,0.9345,0.963
46270,UT,WAYNE,NA,0.8363,0.8649,0.8719,0.8516,0.8732,0.9259
46280,UT,WEBER,36260,0.9361,0.9267,0.922,0.9031,0.917,0.9228
47000,VT,ADDISON,NA,0.9763,0.9591,0.9709,0.9725,0.974,0.968
47010,VT,BENNINGTON,NA,0.9763,0.9591,0.9709,0.9725,0.974,0.968
47020,VT,CALEDONIA,NA,0.9763,0.9591,0.9709,0.9725,0.974,0.968
47030,VT,CHITTENDEN,15540,1.0106,0.9947,1.0021,0.9997,1.013,1.0154
47040,VT,ESSEX,NA,0.9763,0.9591,0.9709,0.9725,0.974,0.968
47050,VT,FRANKLIN,15540,1.0106,0.9947,1.0021,0.9997,1.013,1.0154
47060,VT,GRAND ISLE,15540,1.0106,0.9947,1.0021,0.9997,1.013,1.0154
47070,VT,LAMOILLE,NA,0.9763,0.9591,0.9709,0.9725,0.974,0.968
47080,VT,ORANGE,NA,0.9763,0.9591,0.9709,0.9725,0.974,0.968
47090,VT,ORLEANS,NA,0.9763,0.9591,0.9709,0.9725,0.974,0.968
47100,VT,RUTLAND,NA,0.9763,0.9591,0.9709,0.9725,0.974,0.968
47110,VT,WASHINGTON,NA,0.9763,0.9591,0.9709,0.9725,0.974,0.968
47120,VT,WINDHAM,NA,0.9763,0.9591,0.9709,0.9725,0.974,0.968
47130,VT,WINDSOR,NA,0.9763,0.9591,0.9709,0.9725,0.974,0.968
49000,VA,ACCOMACK,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49010,VA,ALBEMARLE,16820,0.9372,0.9342,0.9188,0.9195,0.9209,0.947
49011,VA,ALEXANDRIA CITY,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
49020,VA,ALLEGHANY,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49030,VA,AMELIA,40060,0.9521,0.9661,0.9791,0.9695,0.9723,0.9634
49040,VA,AMHERST,31340,0.8521,0.8694,0.8768,0.8615,0.8771,0.8942
49050,VA,APPOMATTOX,31340,0.8521,0.8694,0.8768,0.8615,0.8771,0.8942
49060,VA,ARLINGTON,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
49080,VA,BATH,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49088,VA,BEDFORD CITY,31340,0.8521,0.8694,0.8768,0.8615,0.8771,0.8942
49090,VA,BEDFORD,31340,0.8521,0.8694,0.8768,0.8615,0.8771,0.8942
49100,VA,BLAND,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49110,VA,BOTETOURT,40220,0.8671,0.8827,0.9166,0.9088,0.9195,0.9187
49111,VA,BRISTOL CITY,28700,0.7999,0.7588,0.7399,0.7325,0.7192,0.729
49120,VA,BRUNSWICK,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49130,VA,BUCHANAN,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49141,VA,BUENA VISTA CITY,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49150,VA,CAMPBELL,31340,0.8521,0.8694,0.8768,0.8615,0.8771,0.8942
49160,VA,CAROLINE,40060,0.9521,0.9661,0.9791,0.9695,0.9723,0.9634
49170,VA,CARROLL,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49180,VA,CHARLES CITY,40060,0.9521,0.9661,0.9791,0.9695,0.9723,0.9634
49190,VA,CHARLOTTE,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49191,VA,CHARLOTTESVILLE CITY,16820,0.9372,0.9342,0.9188,0.9195,0.9209,0.947
49194,VA,CHESAPEAKE CITY,47260,0.896,0.8961,0.9001,0.9208,0.9121,0.9201
49200,VA,CHESTERFIELD,40060,0.9521,0.9661,0.9791,0.9695,0.9723,0.9634
49210,VA,CLARKE,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
49212,VA,COLONIAL HEIGHTS CITY,40060,0.9521,0.9661,0.9791,0.9695,0.9723,0.9634
49213,VA,COVINGTON CITY,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49220,VA,CRAIG,40220,0.8671,0.8827,0.9166,0.9088,0.9195,0.9187
49250,VA,DICKENSON,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49260,VA,DINWIDDIE,40060,0.9521,0.9661,0.9791,0.9695,0.9723,0.9634
49270,VA,EMPORIA CITY,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49280,VA,ESSEX,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49288,VA,FAIRFAX CITY,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
49290,VA,FAIRFAX,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
49291,VA,FALLS CHURCH CITY,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
49300,VA,FAUQUIER,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
49320,VA,FLUVANNA,16820,0.9372,0.9342,0.9188,0.9195,0.9209,0.947
49328,VA,FRANKLIN CITY,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49330,VA,FRANKLIN,40220,0.8671,0.8827,0.9166,0.9088,0.9195,0.9187
49340,VA,FREDERICK,49020,0.9777,1.0002,0.9106,0.9249,0.9034,0.8699
49342,VA,FREDERICKSBURG CITY,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
49343,VA,GALAX CITY,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49350,VA,GILES,13980,0.8394,0.8314,0.8281,0.8348,0.8319,0.8503
49360,VA,GLOUCESTER,47260,0.896,0.8961,0.9001,0.9208,0.9121,0.9201
49370,VA,GOOCHLAND,40060,0.9521,0.9661,0.9791,0.9695,0.9723,0.9634
49380,VA,GRAYSON,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49390,VA,GREENE,16820,0.9372,0.9342,0.9188,0.9195,0.9209,0.947
49400,VA,GREENSVILLE,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49410,VA,HALIFAX,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49411,VA,HAMPTON CITY,47260,0.896,0.8961,0.9001,0.9208,0.9121,0.9201
49420,VA,HANOVER,40060,0.9521,0.9661,0.9791,0.9695,0.9723,0.9634
49421,VA,HARRISONBURG CITY,25500,0.9025,0.9158,0.8773,0.9087,0.909,0.888
49430,VA,HENRICO,40060,0.9521,0.9661,0.9791,0.9695,0.9723,0.9634
49440,VA,HENRY,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49450,VA,HIGHLAND,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49451,VA,HOPEWELL CITY,40060,0.9521,0.9661,0.9791,0.9695,0.9723,0.9634
49460,VA,ISLE OF WIGHT,47260,0.896,0.8961,0.9001,0.9208,0.9121,0.9201
49470,VA,JAMES CITY,47260,0.896,0.8961,0.9001,0.9208,0.9121,0.9201
49490,VA,KING GEORGE,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49500,VA,KING WILLIAM,40060,0.9521,0.9661,0.9791,0.9695,0.9723,0.9634
49510,VA,LANCASTER,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49520,VA,LEE,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49522,VA,LEXINGTON CITY,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49530,VA,LOUDOUN,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
49550,VA,LUNENBURG,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49551,VA,LYNCHBURG CITY,31340,0.8521,0.8694,0.8768,0.8615,0.8771,0.8942
49560,VA,MADISON,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49561,VA,MARTINSVILLE CITY,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49563,VA,MANASSAS CITY,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
49565,VA,MANASSAS PARK CITY,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
49570,VA,MATHEWS,47260,0.896,0.8961,0.9001,0.9208,0.9121,0.9201
49580,VA,MECKLENBURG,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49590,VA,MIDDLESEX,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49600,VA,MONTGOMERY,13980,0.8394,0.8314,0.8281,0.8348,0.8319,0.8503
49620,VA,NELSON,16820,0.9372,0.9342,0.9188,0.9195,0.9209,0.947
49621,VA,NEW KENT,40060,0.9521,0.9661,0.9791,0.9695,0.9723,0.9634
49622,VA,NEWPORT NEWS CITY,47260,0.896,0.8961,0.9001,0.9208,0.9121,0.9201
49641,VA,NORFOLK CITY,47260,0.896,0.8961,0.9001,0.9208,0.9121,0.9201
49650,VA,NORTHAMPTON,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49660,VA,NORTHUMBERLND,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49661,VA,NORTON CITY,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49670,VA,NOTTOWAY,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49680,VA,ORANGE,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49690,VA,PAGE,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49700,VA,PATRICK,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49701,VA,PETERSBURG CITY,40060,0.9521,0.9661,0.9791,0.9695,0.9723,0.9634
49711,VA,PORTSMOUTH CITY,47260,0.896,0.8961,0.9001,0.9208,0.9121,0.9201
49712,VA,POQUOSON,47260,0.896,0.8961,0.9001,0.9208,0.9121,0.9201
49720,VA,POWHATAN,40060,0.9521,0.9661,0.9791,0.9695,0.9723,0.9634
49730,VA,PRINCE EDWARD,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49740,VA,PRINCE GEORGE,40060,0.9521,0.9661,0.9791,0.9695,0.9723,0.9634
49750,VA,PRINCE WILLIAM,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
49770,VA,PULASKI,13980,0.8394,0.8314,0.8281,0.8348,0.8319,0.8503
49771,VA,RADFORD CITY,13980,0.8394,0.8314,0.8281,0.8348,0.8319,0.8503
49790,VA,RICHMOND,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49791,VA,RICHMOND CITY,40060,0.9521,0.9661,0.9791,0.9695,0.9723,0.9634
49800,VA,ROANOKE,40220,0.8671,0.8827,0.9166,0.9088,0.9195,0.9187
49801,VA,ROANOKE CITY,40220,0.8671,0.8827,0.9166,0.9088,0.9195,0.9187
49810,VA,ROCKBRIDGE,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49820,VA,ROCKINGHAM,25500,0.9025,0.9158,0.8773,0.9087,0.909,0.888
49830,VA,RUSSELL,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49838,VA,SALEM CITY,40220,0.8671,0.8827,0.9166,0.9088,0.9195,0.9187
49840,VA,SCOTT,28700,0.7999,0.7588,0.7399,0.7325,0.7192,0.729
49850,VA,SHENANDOAH,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49860,VA,SMYTH,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49870,VA,SOUTHAMPTON,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49880,VA,SPOTSYLVANIA,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
49890,VA,STAFFORD,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
49892,VA,SUFFOLK CITY,47260,0.896,0.8961,0.9001,0.9208,0.9121,0.9201
49910,VA,SUSSEX,40060,0.9521,0.9661,0.9791,0.9695,0.9723,0.9634
49920,VA,TAZEWELL,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49921,VA,VIRGINIA BEACH CITY,47260,0.896,0.8961,0.9001,0.9208,0.9121,0.9201
49930,VA,WARREN,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
49950,VA,WASHINGTON,28700,0.7999,0.7588,0.7399,0.7325,0.7192,0.729
49960,VA,WESTMORELAND,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49961,VA,WILLIAMSBURG CITY,47260,0.896,0.8961,0.9001,0.9208,0.9121,0.9201
49962,VA,WINCHESTER CITY,49020,0.9777,1.0002,0.9106,0.9249,0.9034,0.8699
49970,VA,WISE,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49980,VA,WYTHE,NA,0.7869,0.7841,0.7817,0.7728,0.7758,0.7609
49981,VA,YORK,47260,0.896,0.8961,0.9001,0.9208,0.9121,0.9201
50000,WA,ADAMS,NA,1.0224,1.0184,1.0231,1.0092,1.0529,1.0878
50010,WA,ASOTIN,30300,0.957,0.9358,0.9067,0.9326,0.9215,0.9636
50020,WA,BENTON,28420,1.0448,0.9976,0.9582,0.9708,0.9459,0.9781
50030,WA,CHELAN,48300,0.9719,0.9615,1.0168,1.0037,1.0109,0.9975
50040,WA,CLALLAM,NA,1.0224,1.0184,1.0231,1.0092,1.0529,1.0878
50050,WA,CLARK,38900,1.1498,1.1476,1.1454,1.1673,1.1766,1.2315
50070,WA,COWLITZ,31020,1.0707,1.0296,0.9989,1.0081,1.046,1.081
50080,WA,DOUGLAS,48300,0.9719,0.9615,1.0168,1.0037,1.0109,0.9975
50090,WA,FERRY,NA,1.0224,1.0184,1.0231,1.0092,1.0529,1.0878
50100,WA,FRANKLIN,28420,1.0448,0.9976,0.9582,0.9708,0.9459,0.9781
50110,WA,GARFIELD,NA,1.0224,1.0184,1.0231,1.0092,1.0529,1.0878
50120,WA,GRANT,NA,1.0224,1.0184,1.0231,1.0092,1.0529,1.0878
50130,WA,GRAYS HARBOR,NA,1.0224,1.0184,1.0231,1.0092,1.0529,1.0878
50140,WA,ISLAND,NA,1.0224,1.0184,1.0231,1.0092,1.0529,1.0878
50150,WA,JEFFERSON,NA,1.0224,1.0184,1.0231,1.0092,1.0529,1.0878
50160,WA,KING,42644,1.1577,1.1556,1.1541,1.1771,1.1733,1.1965
50170,WA,KITSAP,14740,1.0755,1.0667,1.1288,1.0829,1.0268,1.11
50180,WA,KITTITAS,NA,1.0224,1.0184,1.0231,1.0092,1.0529,1.0878
50190,WA,KLICKITAT,NA,1.0224,1.0184,1.0231,1.0092,1.0529,1.0878
50200,WA,LEWIS,NA,1.0224,1.0184,1.0231,1.0092,1.0529,1.0878
50210,WA,LINCOLN,NA,1.0224,1.0184,1.0231,1.0092,1.0529,1.0878
50220,WA,MASON,NA,1.0224,1.0184,1.0231,1.0092,1.0529,1.0878
50230,WA,OKANOGAN,NA,1.0224,1.0184,1.0231,1.0092,1.0529,1.0878
50240,WA,PACIFIC,NA,1.0224,1.0184,1.0231,1.0092,1.0529,1.0878
50260,WA,PIERCE,45104,1.1195,1.1343,1.1384,1.1741,1.1574,1.1776
50270,WA,SAN JUAN,NA,1.0224,1.0184,1.0231,1.0092,1.0529,1.0878
50280,WA,SKAGIT,34580,1.0452,1.0363,1.0235,1.034,1.0652,0.9426
50290,WA,SKAMANIA,38900,1.1498,1.1476,1.1454,1.1673,1.1766,1.2315
50300,WA,SNOHOMISH,42644,1.1577,1.1556,1.1541,1.1771,1.1733,1.1965
50310,WA,SPOKANE,44060,1.0444,1.0571,1.0504,1.0824,1.1174,1.2024
50330,WA,THURSTON,36500,1.1531,1.1269,1.1339,1.1397,1.1601,1.2306
50340,WA,WAHKIAKUM,NA,1.0224,1.0184,1.0231,1.0092,1.0529,1.0878
50360,WA,WHATCOM,13380,1.1395,1.139,1.1748,1.1415,1.189,1.2696
50370,WA,WHITMAN,NA,1.0224,1.0184,1.0231,1.0092,1.0529,1.0878
50380,WA,YAKIMA,49420,0.9949,1.0067,1.0433,1.0097,1.0355,0.9767
51000,WV,BARBOUR,NA,0.7396,0.7474,0.7371,0.7333,0.7407,0.7368
51010,WV,BERKELEY,25180,0.8965,0.9254,0.9168,0.9422,0.9234,0.9093
51020,WV,BOONE,16620,0.8141,0.7895,0.8144,0.805,0.8119,0.7992
51030,WV,BRAXTON,NA,0.7396,0.7474,0.7371,0.7333,0.7407,0.7368
51050,WV,CABELL,26580,0.9097,0.8953,0.8893,0.8635,0.8944,0.8838
51060,WV,CALHOUN,NA,0.7396,0.7474,0.7371,0.7333,0.7407,0.7368
51070,WV,CLAY,16620,0.8141,0.7895,0.8144,0.805,0.8119,0.7992
51080,WV,DODDRIDGE,NA,0.7396,0.7474,0.7371,0.7333,0.7407,0.7368
51100,WV,GILMER,NA,0.7396,0.7474,0.7371,0.7333,0.7407,0.7368
51110,WV,GRANT,NA,0.7396,0.7474,0.7371,0.7333,0.7407,0.7368
51120,WV,GREENBRIER,NA,0.7396,0.7474,0.7371,0.7333,0.7407,0.7368
51130,WV,HAMPSHIRE,49020,0.9777,1.0002,0.9106,0.9249,0.9034,0.8699
51150,WV,HARDY,NA,0.7396,0.7474,0.7371,0.7333,0.7407,0.7368
51160,WV,HARRISON,NA,0.7396,0.7474,0.7371,0.7333,0.7407,0.7368
51170,WV,JACKSON,NA,0.7396,0.7474,0.7371,0.7333,0.7407,0.7368
51180,WV,JEFFERSON,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
51190,WV,KANAWHA,16620,0.8141,0.7895,0.8144,0.805,0.8119,0.7992
51200,WV,LEWIS,NA,0.7396,0.7474,0.7371,0.7333,0.7407,0.7368
51220,WV,LOGAN,NA,0.7396,0.7474,0.7371,0.7333,0.7407,0.7368
51230,WV,MC DOWELL,NA,0.7396,0.7474,0.7371,0.7333,0.7407,0.7368
51240,WV,MARION,NA,0.7396,0.7474,0.7371,0.7333,0.7407,0.7368
51250,WV,MARSHALL,48540,0.6869,0.6675,0.6735,0.6863,0.6673,0.662
51260,WV,MASON,NA,0.7396,0.7474,0.7371,0.7333,0.7407,0.7368
51270,WV,MERCER,NA,0.7396,0.7474,0.7371,0.7333,0.7407,0.7368
