"SNF Wage Indices bt Fiscal Year -- Note: ""A"" and ""B"" designation indicate that there was a mid-year change in the index due to change in claims processor during the year.",,,,,,,,,,
County code,State,County name,CBSA 2013,SNF Wage 2007,SNF Wage 2008,SNF Wage 2009 A,SNF Wage 2009 B,SNF Wage 2010,SNF Wage 2011,SNF Wage 2013
5380,CA,NAPA,34900, 1.3374 , 1.4476 , NA , 1.4520 , 1.4453 , 1.4604 , 1.6045 
5390,CA,NEVADA,NA, 1.1454 , 1.2023 , NA , 1.2275 , 1.2051 , 1.2056 , 1.2567 
5400,CA,ORANGE,42044, 1.1473 , 1.1766 , NA , 1.1993 , 1.1972 , 1.2162 , 1.2038 
5410,CA,PLACER,40900, 1.3372 , 1.3505 , NA , 1.3572 , 1.4073 , 1.4053 , 1.4752 
5420,CA,PLUMAS,NA, 1.1454 , 1.2023 , NA , 1.2275 , 1.2051 , 1.2056 , 1.2567 
5430,CA,RIVERSIDE,40140, 1.0904 , 1.1100 , NA , 1.1468 , 1.1285 , 1.1570 , 1.1396 
5440,CA,SACRAMENTO,40900, 1.3372 , 1.3505 , NA , 1.3572 , 1.4073 , 1.4053 , 1.4752 
5450,CA,SAN BENITO,41940, 1.5543 , 1.5735 , NA , 1.6141 , 1.6404 , 1.6703 , 1.7396 
5460,CA,SAN BERNARDINO,40140, 1.0904 , 1.1100 , NA , 1.1468 , 1.1285 , 1.1570 , 1.1396 
5470,CA,SAN DIEGO,41740, 1.1354 , 1.1492 , NA , 1.1538 , 1.1752 , 1.1979 , 1.1922 
5480,CA,SAN FRANCISCO,41884, 1.5165 , 1.5195 , NA , 1.5529 , 1.5874 , 1.5733 , 1.6327 
5490,CA,SAN JOAQUIN,44700, 1.1442 , 1.1855 , NA , 1.2015 , 1.2331 , 1.2644 , 1.3356 
5500,CA,SAN LUIS OBISPO,42020, 1.1598 , 1.2488 , NA , 1.2441 , 1.2550 , 1.2915 , 1.3081 
5510,CA,SAN MATEO,41884, 1.5165 , 1.5195 , NA , 1.5529 , 1.5874 , 1.5733 , 1.6327 
5520,CA,SANTA BARBARA,42060, 1.1091 , 1.1714 , NA , 1.1909 , 1.2213 , 1.1909 , 1.2670 
5530,CA,SANTA CLARA,41940, 1.5543 , 1.5735 , NA , 1.6141 , 1.6404 , 1.6703 , 1.7396 
5540,CA,SANTA CRUZ,42100, 1.5457 , 1.6122 , NA , 1.6429 , 1.6735 , 1.6740 , 1.8062 
5550,CA,SHASTA,39820, 1.3198 , 1.3541 , NA , 1.3731 , 1.4039 , 1.4134 , 1.4555 
5560,CA,SIERRA,NA, 1.1454 , 1.2023 , NA , 1.2275 , 1.2051 , 1.2056 , 1.2567 
5570,CA,SISKIYOU,NA, 1.1454 , 1.2023 , NA , 1.2275 , 1.2051 , 1.2056 , 1.2567 
5580,CA,SOLANO,46700, 1.5137 , 1.4666 , NA , 1.4359 , 1.4934 , 1.4931 , 1.5844 
5590,CA,SONOMA,42220, 1.4464 , 1.4696 , NA , 1.5528 , 1.5891 , 1.6143 , 1.6440 
5600,CA,STANISLAUS,33700, 1.1729 , 1.1962 , NA , 1.2194 , 1.2502 , 1.2104 , 1.2841 
5610,CA,SUTTER,49700, 1.0730 , 1.0756 , NA , 1.1137 , 1.1265 , 1.1043 , 1.2004 
5620,CA,TEHAMA,NA, 1.1454 , 1.2023 , NA , 1.2275 , 1.2051 , 1.2056 , 1.2567 
5630,CA,TRINITY,NA, 1.1454 , 1.2023 , NA , 1.2275 , 1.2051 , 1.2056 , 1.2567 
5640,CA,TULARE,47300, 0.9968 , 1.0091 , NA , 1.0144 , 1.0221 , 1.0738 , 1.0349 
5650,CA,TUOLUMNE,NA, 1.1454 , 1.2023 , NA , 1.2275 , 1.2051 , 1.2056 , 1.2567 
5660,CA,VENTURA,37100, 1.1546 , 1.1852 , NA , 1.1951 , 1.2301 , 1.2377 , 1.3079 
5670,CA,YOLO,40900, 1.3372 , 1.3505 , NA , 1.3572 , 1.4073 , 1.4053 , 1.4752 
5680,CA,YUBA,49700, 1.0730 , 1.0756 , NA , 1.1137 , 1.1265 , 1.1043 , 1.2004 
6000,CO,ADAMS,19740, 1.0930 , 1.0718 , NA , 1.0818 , 1.0731 , 1.0718 , 1.0469 
6010,CO,ALAMOSA,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6020,CO,ARAPAHOE,19740, 1.0930 , 1.0718 , NA , 1.0818 , 1.0731 , 1.0718 , 1.0469 
6030,CO,ARCHULETA,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6040,CO,BACA,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6050,CO,BENT,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6060,CO,BOULDER,14500, 1.0350 , 1.0426 , NA , 1.0302 , 1.0266 , 1.0065 , 1.0574 
6070,CO,CHAFFEE,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6080,CO,CHEYENNE,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6090,CO,CLEAR CREEK,19740, 1.0930 , 1.0718 , NA , 1.0818 , 1.0731 , 1.0718 , 1.0469 
6100,CO,CONEJOS,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6110,CO,COSTILLA,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6120,CO,CROWLEY,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6130,CO,CUSTER,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6140,CO,DELTA,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6150,CO,DENVER,19740, 1.0930 , 1.0718 , NA , 1.0818 , 1.0731 , 1.0718 , 1.0469 
6160,CO,DOLORES,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6170,CO,DOUGLAS,19740, 1.0930 , 1.0718 , NA , 1.0818 , 1.0731 , 1.0718 , 1.0469 
6180,CO,EAGLE,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6190,CO,ELBERT,19740, 1.0930 , 1.0718 , NA , 1.0818 , 1.0731 , 1.0718 , 1.0469 
6200,CO,EL PASO,17820, 0.9701 , 0.9719 , NA , 0.9977 , 0.9821 , 0.9481 , 0.9364 
6210,CO,FREMONT,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6220,CO,GARFIELD,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6230,CO,GILPIN,19740, 1.0930 , 1.0718 , NA , 1.0818 , 1.0731 , 1.0718 , 1.0469 
6240,CO,GRAND,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6250,CO,GUNNISON,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6260,CO,HINSDALE,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6270,CO,HUERFANO,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6280,CO,JACKSON,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6290,CO,JEFFERSON,19740, 1.0930 , 1.0718 , NA , 1.0818 , 1.0731 , 1.0718 , 1.0469 
6300,CO,KIOWA,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6310,CO,KIT CARSON,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6320,CO,LAKE,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6330,CO,LA PLATA,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6340,CO,LARIMER,22660, 0.9544 , 0.9897 , NA , 0.9867 , 1.0175 , 0.9892 , 0.9833 
6350,CO,LAS ANIMAS,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6360,CO,LINCOLN,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6370,CO,LOGAN,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6380,CO,MESA,24300, 0.9668 , 0.9864 , NA , 0.9812 , 0.9721 , 0.9850 , 0.9415 
6390,CO,MINERAL,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6400,CO,MOFFAT,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6410,CO,MONTEZUMA,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6420,CO,MONTROSE,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6430,CO,MORGAN,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6440,CO,OTERO,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6450,CO,OURAY,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6460,CO,PARK,19740, 1.0930 , 1.0718 , NA , 1.0818 , 1.0731 , 1.0718 , 1.0469 
6470,CO,PHILLIPS,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6480,CO,PITKIN,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6490,CO,PROWERS,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6500,CO,PUEBLO,39380, 0.8753 , 0.8851 , NA , 0.8713 , 0.8570 , 0.8721 , 0.8518 
6510,CO,RIO BLANCO,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6520,CO,RIO GRANDE,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6530,CO,ROUTT,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6540,CO,SAGUACHE,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6550,CO,SAN JUAN,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6560,CO,SAN MIGUEL,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6570,CO,SEDGWICK,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6580,CO,SUMMIT,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6590,CO,TELLER,17820, 0.9701 , 0.9719 , NA , 0.9977 , 0.9821 , 0.9481 , 0.9364 
6600,CO,WASHINGTON,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6610,CO,WELD,24540, 0.9602 , 0.9658 , NA , 0.9684 , 0.9578 , 0.9496 , 0.9593 
6620,CO,YUMA,NA, 0.9325 , 0.9704 , NA , 0.9570 , 0.9929 , 0.9933 , 1.0208 
6630,CO,BROOMFIELD,19740, 1.0930 , 1.0718 , NA , 1.0818 , 1.0731 , 1.0718 , 1.0469 
7000,CT,FAIRFIELD,14860, 1.2659 , 1.2735 , NA , 1.2868 , 1.2792 , 1.2547 , 1.3170 
7010,CT,HARTFORD,25540, 1.0894 , 1.0930 , NA , 1.1069 , 1.1194 , 1.0927 , 1.0869 
7020,CT,LITCHFIELD,NA, 1.1709 , 1.1711 , NA , 1.1016 , 1.1093 , 1.1128 , 1.1128 
7030,CT,MIDDLESEX,25540, 1.0894 , 1.0930 , NA , 1.1069 , 1.1194 , 1.0927 , 1.0869 
7040,CT,NEW HAVEN,35300, 1.1953 , 1.1871 , NA , 1.1742 , 1.1545 , 1.1515 , 1.2061 
7050,CT,NEW LONDON,35980, 1.1932 , 1.1432 , NA , 1.1398 , 1.1399 , 1.1215 , 1.1376 
7060,CT,TOLLAND,25540, 1.0894 , 1.0930 , NA , 1.1069 , 1.1194 , 1.0927 , 1.0869 
7070,CT,WINDHAM,NA, 1.1709 , 1.1711 , NA , 1.1016 , 1.1093 , 1.1128 , 1.1128 
8000,DE,KENT,20100, 0.9847 , 1.0099 , NA , 1.0325 , 0.9931 , 0.9921 , 0.9893 
8010,DE,NEW CASTLE,48864, 1.0684 , 1.0824 , NA , 1.0696 , 1.0555 , 1.0580 , 1.0687 
8020,DE,SUSSEX,NA, 0.9705 , 0.9727 , NA , 0.9962 , 0.9910 , 0.9757 , 1.0171 
9000,DC,DISTRICT OF COLUMBIA,47894, 1.1054 , 1.0855 , NA , 1.0827 , 1.0882 , 1.0723 , 1.0659 
10000,FL,ALACHUA,23540, 0.9277 , 0.9196 , NA , 0.9312 , 0.8978 , 0.9160 , 0.9631 
10010,FL,BAKER,27260, 0.9165 , 0.9021 , NA , 0.8999 , 0.9105 , 0.8884 , 0.8883 
10020,FL,BAY,37460, 0.8027 , 0.8313 , NA , 0.8360 , 0.8324 , 0.7954 , 0.7976 
10030,FL,BRADFORD,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10040,FL,BREVARD,37340, 0.9443 , 0.9325 , NA , 0.9332 , 0.9060 , 0.9211 , 0.8838 
10050,FL,BROWARD,22744, 1.0133 , 1.0229 , NA , 0.9946 , 1.0383 , 1.0160 , 1.0363 
10060,FL,CALHOUN,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10070,FL,CHARLOTTE,39460, 0.9405 , 0.9254 , NA , 0.8976 , 0.8774 , 0.8759 , 0.8590 
10080,FL,CITRUS,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10090,FL,CLAY,27260, 0.9165 , 0.9021 , NA , 0.8999 , 0.9105 , 0.8884 , 0.8883 
10100,FL,COLLIER,34940, 0.9941 , 0.9487 , NA , 0.9672 , 0.9662 , 0.9698 , 0.9265 
10110,FL,COLUMBIA,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10120,FL,MIAMI-DADE,33124, 0.9812 , 1.0002 , NA , 0.9830 , 0.9954 , 1.0128 , 1.0130 
10130,FL,DESOTO,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10140,FL,DIXIE,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10150,FL,DUVAL,27260, 0.9165 , 0.9021 , NA , 0.8999 , 0.9105 , 0.8884 , 0.8883 
10160,FL,ESCAMBIA,37860, 0.8000 , 0.8281 , NA , 0.8242 , 0.8312 , 0.8254 , 0.7819 
10170,FL,FLAGLER,37380, NA , 0.8945 , NA , 0.8963 , 0.9603 , 0.8405 , 0.9880 
10180,FL,FRANKLIN,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10190,FL,GADSDEN,45220, 0.8942 , 0.9025 , NA , 0.8964 , 0.8406 , 0.8806 , 0.8521 
10200,FL,GILCHRIST,23540, 0.9277 , 0.9196 , NA , 0.9312 , 0.8978 , 0.9160 , 0.9631 
10210,FL,GLADES,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10220,FL,GULF,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10230,FL,HAMILTON,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10240,FL,HARDEE,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10250,FL,HENDRY,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10260,FL,HERNANDO,45300, 0.9144 , 0.9020 , NA , 0.8852 , 0.8982 , 0.9054 , 0.9032 
10270,FL,HIGHLANDS,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10280,FL,HILLSBOROUGH,45300, 0.9144 , 0.9020 , NA , 0.8852 , 0.8982 , 0.9054 , 0.9032 
10290,FL,HOLMES,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10300,FL,INDIAN RIVER,42680, 0.9573 , 0.9412 , NA , 0.9217 , 0.9362 , 0.9097 , 0.8850 
10310,FL,JACKSON,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10320,FL,JEFFERSON,45220, 0.8942 , 0.9025 , NA , 0.8964 , 0.8406 , 0.8806 , 0.8521 
10330,FL,LAFAYETTE,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10340,FL,LAKE,36740, 0.9452 , 0.9226 , NA , 0.9111 , 0.8951 , 0.9163 , 0.9082 
10350,FL,LEE,15980, 0.9342 , 0.9396 , NA , 0.9396 , 0.9076 , 0.9195 , 0.9153 
10360,FL,LEON,45220, 0.8942 , 0.9025 , NA , 0.8964 , 0.8406 , 0.8806 , 0.8521 
10370,FL,LEVY,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10380,FL,LIBERTY,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10390,FL,MADISON,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10400,FL,MANATEE,35840, NA , NA , NA , NA , NA , 0.9481 , 0.9375 
10410,FL,MARION,36100, 0.8867 , 0.8627 , NA , 0.8512 , 0.8556 , 0.8468 , 0.8455 
10420,FL,MARTIN,38940, 0.9833 , 1.0016 , NA , 0.9870 , 0.9896 , 1.0723 , 0.9577 
10430,FL,MONROE,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10440,FL,NASSAU,27260, 0.9165 , 0.9021 , NA , 0.8999 , 0.9105 , 0.8884 , 0.8883 
10450,FL,OKALOOSA,18880, NA , NA , NA , NA , NA , 0.8842 , 0.8916 
10460,FL,OKEECHOBEE,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10470,FL,ORANGE,36740, 0.9452 , 0.9226 , NA , 0.9111 , 0.8951 , 0.9163 , 0.9082 
10480,FL,OSCEOLA,36740, 0.9452 , 0.9226 , NA , 0.9111 , 0.8951 , 0.9163 , 0.9082 
10490,FL,PALM BEACH,48424, 0.9649 , 0.9728 , NA , 0.9757 , 0.9879 , 0.9934 , 0.9661 
10500,FL,PASCO,45300, 0.9144 , 0.9020 , NA , 0.8852 , 0.8982 , 0.9054 , 0.9032 
10510,FL,PINELLAS,45300, 0.9144 , 0.9020 , NA , 0.8852 , 0.8982 , 0.9054 , 0.9032 
10520,FL,POLK,29460, 0.8879 , 0.8661 , NA , 0.8530 , 0.8390 , 0.8447 , 0.8262 
10530,FL,PUTNAM,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10540,FL,ST. JOHNS,27260, 0.9165 , 0.9021 , NA , 0.8999 , 0.9105 , 0.8884 , 0.8883 
10550,FL,ST. LUCIE,38940, 0.9833 , 1.0016 , NA , 0.9870 , 0.9896 , 1.0723 , 0.9577 
10560,FL,SANTA ROSA,37860, 0.8000 , 0.8281 , NA , 0.8242 , 0.8312 , 0.8254 , 0.7819 
10570,FL,SARASOTA,35840, NA , NA , NA , NA , NA , 0.9481 , 0.9375 
10580,FL,SEMINOLE,36740, 0.9452 , 0.9226 , NA , 0.9111 , 0.8951 , 0.9163 , 0.9082 
10590,FL,SUMTER,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10600,FL,SUWANNEE,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10610,FL,TAYLOR,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10620,FL,UNION,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10630,FL,VOLUSIA,19660, 0.9263 , 0.9031 , NA , 0.8890 , 0.8865 , 0.8736 , 0.8716 
10640,FL,WAKULLA,45220, 0.8942 , 0.9025 , NA , 0.8964 , 0.8406 , 0.8806 , 0.8521 
10650,FL,WALTON,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
10660,FL,WASHINGTON,NA, 0.8594 , 0.8465 , NA , 0.8504 , 0.8566 , 0.8409 , 0.8062 
11000,GA,APPLING,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11010,GA,ATKINSON,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11011,GA,BACON,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11020,GA,BAKER,10500, 0.8991 , 0.8514 , NA , 0.8703 , 0.8899 , 0.9036 , 0.8435 
11030,GA,BALDWIN,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11040,GA,BANKS,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11050,GA,BARROW,12060, 0.9762 , 0.9828 , NA , 0.9754 , 0.9591 , 0.9549 , 0.9517 
11060,GA,BARTOW,12060, 0.9762 , 0.9828 , NA , 0.9754 , 0.9591 , 0.9549 , 0.9517 
11070,GA,BEN HILL,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11080,GA,BERRIEN,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11090,GA,BIBB,31420, 0.9519 , 0.9541 , NA , 0.9570 , 0.9826 , 0.9202 , 0.8584 
11100,GA,BLECKLEY,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11110,GA,BRANTLEY,15260, 1.0164 , 0.9475 , NA , 0.9567 , 0.9178 , 0.9209 , 0.8792 
11120,GA,BROOKS,46660, 0.8369 , 0.8098 , NA , 0.8027 , 0.7944 , 0.7941 , 0.7918 
11130,GA,BRYAN,42340, 0.9351 , 0.9131 , NA , 0.9152 , 0.9043 , 0.8907 , 0.8968 
11140,GA,BULLOCH,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11150,GA,BURKE,12260, 0.9667 , 0.9645 , NA , 0.9615 , 0.9409 , 0.9538 , 0.9373 
11160,GA,BUTTS,12060, 0.9762 , 0.9828 , NA , 0.9754 , 0.9591 , 0.9549 , 0.9517 
11161,GA,CALHOUN,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11170,GA,CAMDEN,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11180,GA,CANDLER,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11190,GA,CARROLL,12060, 0.9762 , 0.9828 , NA , 0.9754 , 0.9591 , 0.9549 , 0.9517 
11200,GA,CATOOSA,16860, 0.8948 , 0.8994 , NA , 0.8878 , 0.8831 , 0.8829 , 0.8678 
11210,GA,CHARLTON,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11220,GA,CHATHAM,42340, 0.9351 , 0.9131 , NA , 0.9152 , 0.9043 , 0.8907 , 0.8968 
11230,GA,CHATTAHOOCHEE,17980, 0.8239 , 0.8729 , NA , 0.8739 , 0.8724 , 0.9027 , 0.8857 
11240,GA,CHATTOOGA,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11250,GA,CHEROKEE,12060, 0.9762 , 0.9828 , NA , 0.9754 , 0.9591 , 0.9549 , 0.9517 
11260,GA,CLARKE,12020, 0.9856 , 1.0517 , NA , 0.9591 , 0.9492 , 0.9659 , 0.9488 
11270,GA,CLAY,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11280,GA,CLAYTON,12060, 0.9762 , 0.9828 , NA , 0.9754 , 0.9591 , 0.9549 , 0.9517 
11281,GA,CLINCH,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11290,GA,COBB,12060, 0.9762 , 0.9828 , NA , 0.9754 , 0.9591 , 0.9549 , 0.9517 
11291,GA,COFFEE,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11300,GA,COLQUITT,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11310,GA,COLUMBIA,12260, 0.9667 , 0.9645 , NA , 0.9615 , 0.9409 , 0.9538 , 0.9373 
11311,GA,COOK,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11320,GA,COWETA,12060, 0.9762 , 0.9828 , NA , 0.9754 , 0.9591 , 0.9549 , 0.9517 
11330,GA,CRAWFORD,31420, 0.9519 , 0.9541 , NA , 0.9570 , 0.9826 , 0.9202 , 0.8584 
11340,GA,CRISP,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11341,GA,DADE,16860, 0.8948 , 0.8994 , NA , 0.8878 , 0.8831 , 0.8829 , 0.8678 
11350,GA,DAWSON,12060, 0.9762 , 0.9828 , NA , 0.9754 , 0.9591 , 0.9549 , 0.9517 
11360,GA,DECATUR,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11370,GA,DEKALB,12060, 0.9762 , 0.9828 , NA , 0.9754 , 0.9591 , 0.9549 , 0.9517 
11380,GA,DODGE,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11381,GA,DOOLY,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11390,GA,DOUGHERTY,10500, 0.8991 , 0.8514 , NA , 0.8703 , 0.8899 , 0.9036 , 0.8435 
11400,GA,DOUGLAS,12060, 0.9762 , 0.9828 , NA , 0.9754 , 0.9591 , 0.9549 , 0.9517 
11410,GA,EARLY,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11420,GA,ECHOLS,46660, 0.8369 , 0.8098 , NA , 0.8027 , 0.7944 , 0.7941 , 0.7918 
11421,GA,EFFINGHAM,42340, 0.9351 , 0.9131 , NA , 0.9152 , 0.9043 , 0.8907 , 0.8968 
11430,GA,ELBERT,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11440,GA,EMANUEL,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
11441,GA,EVANS,NA, 0.7593 , 0.7659 , NA , 0.7612 , 0.7623 , 0.7566 , 0.7421 
