AGED -- REPRICING ADJUSTMENTS TO THE 2007-2011 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,
CODE,STATE,COUNTY,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011
18780,KENTUCKY                 ,MARSHALL,"23,521","45,500","58,167","-173,294","-215,670"
18790,KENTUCKY                 ,MARTIN,"3,185","7,379","10,331","-29,821","-44,019"
18800,KENTUCKY                 ,MASON,"12,288","21,703","25,144","-67,129","-79,645"
18801,KENTUCKY                 ,MEADE,"12,582","19,233","22,029","-67,400","-79,199"
18802,KENTUCKY                 ,MENIFEE,"2,574","5,339","7,230","-17,449","-21,361"
18830,KENTUCKY                 ,MERCER,"15,026","25,616","27,250","-88,105","-111,909"
18831,KENTUCKY                 ,METCALFE,"6,421","10,860","12,117","-39,689","-48,526"
18850,KENTUCKY                 ,MONROE,"7,103","13,302","16,497","-51,779","-71,293"
18860,KENTUCKY                 ,MONTGOMERY,"14,003","23,103","29,966","-81,563","-108,138"
18861,KENTUCKY                 ,MORGAN,"4,621","9,733","13,846","-35,539","-40,935"
18880,KENTUCKY                 ,MUHLENBERG,"21,159","35,543","44,945","-127,395","-152,123"
18890,KENTUCKY                 ,NELSON,"17,436","34,011","44,455","-137,169","-171,995"
18900,KENTUCKY                 ,NICHOLAS,"4,685","8,108","9,475","-25,493","-32,666"
18910,KENTUCKY                 ,OHIO,"13,669","21,891","28,801","-83,016","-106,267"
18920,KENTUCKY                 ,OLDHAM,"19,302","34,476","43,991","-122,331","-170,271"
18930,KENTUCKY                 ,OWEN,"4,590","8,102","9,425","-28,157","-32,171"
18931,KENTUCKY                 ,OWSLEY,"2,414","5,591","7,281","-17,115","-25,677"
18932,KENTUCKY                 ,PENDLETON,"6,643","11,190","13,793","-35,521","-46,515"
18960,KENTUCKY                 ,PERRY,"15,978","33,832","43,092","-122,681","-152,957"
18970,KENTUCKY                 ,PIKE,"17,352","39,934","55,644","-158,773","-215,320"
18971,KENTUCKY                 ,POWELL,"3,537","8,816","10,383","-27,021","-39,038"
18972,KENTUCKY                 ,PULASKI,"40,033","75,617","94,597","-243,557","-319,516"
18973,KENTUCKY                 ,ROBERTSON,"1,013","2,157","2,452","-7,992","-10,244"
18974,KENTUCKY                 ,ROCKCASTLE,"6,101","11,674","16,114","-46,039","-54,887"
18975,KENTUCKY                 ,ROWAN,"8,093","17,532","23,295","-57,726","-70,271"
18976,KENTUCKY                 ,RUSSELL,"9,794","18,776","24,346","-66,741","-82,844"
18977,KENTUCKY                 ,SCOTT,"15,264","25,802","32,823","-89,658","-118,806"
18978,KENTUCKY                 ,SHELBY,"17,364","29,755","38,761","-109,657","-159,284"
18979,KENTUCKY                 ,SIMPSON,"11,079","17,598","19,652","-70,389","-96,080"
18980,KENTUCKY                 ,SPENCER,"6,107","10,874","13,686","-43,649","-56,839"
18981,KENTUCKY                 ,TAYLOR,"21,803","32,267","40,028","-108,449","-142,148"
18982,KENTUCKY                 ,TODD,"6,856","9,516","10,409","-48,617","-56,015"
18983,KENTUCKY                 ,TRIGG,"9,623","15,975","18,304","-58,283","-72,208"
18984,KENTUCKY                 ,TRIMBLE,"7,060","8,081","7,050","-22,946","-29,125"
18985,KENTUCKY                 ,UNION,"17,959","15,465","12,392","-43,830","-49,510"
18986,KENTUCKY                 ,WARREN,"48,660","93,561","128,403","-388,192","-546,908"
18987,KENTUCKY                 ,WASHINGTON,"5,653","11,009","12,494","-42,441","-49,580"
18988,KENTUCKY                 ,WAYNE,"10,520","18,135","24,249","-62,251","-80,624"
18989,KENTUCKY                 ,WEBSTER,"11,256","14,630","14,705","-46,248","-53,930"
18990,KENTUCKY                 ,WHITLEY,"28,363","53,898","66,437","-194,140","-235,268"
18991,KENTUCKY                 ,WOLFE,"3,809","8,553","10,313","-25,881","-34,142"
18992,KENTUCKY                 ,WOODFORD,"16,219","24,623","28,486","-80,086","-100,604"
19000,LOUISIANA                ,ACADIA,"33,357","-16,509","-67,671","-324,446","-362,185"
19010,LOUISIANA                ,ALLEN,"3,088","-10,915","-25,743","-110,677","-107,564"
19020,LOUISIANA                ,ASCENSION,"32,789","-18,017","-61,869","-240,186","-245,703"
19030,LOUISIANA                ,ASSUMPTION,"13,097","-10,095","-30,578","-117,161","-125,439"
19040,LOUISIANA                ,AVOYELLES,"9,337","-21,875","-53,951","-217,541","-224,138"
19050,LOUISIANA                ,BEAUREGARD,"7,414","-18,895","-49,138","-212,883","-221,723"
19060,LOUISIANA                ,BIENVILLE,"6,222","-6,544","-21,211","-100,225","-100,262"
19070,LOUISIANA                ,BOSSIER,"52,056","-33,045","-120,140","-579,056","-621,300"
19080,LOUISIANA                ,CADDO,"127,814","-81,121","-291,358","-1,326,574","-1,431,762"
19090,LOUISIANA                ,CALCASIEU,"30,923","-99,700","-238,293","-1,023,946","-1,078,110"
19100,LOUISIANA                ,CALDWELL,"6,255","-5,535","-17,449","-69,542","-74,320"
19110,LOUISIANA                ,CAMERON,-375,"-2,205","-4,722","-15,840","-14,526"
19120,LOUISIANA                ,CATAHOULA,"5,134","-2,590","-15,539","-70,419","-65,298"
19130,LOUISIANA                ,CLAIBORNE,"6,792","-5,983","-17,680","-76,762","-92,786"
19140,LOUISIANA                ,CONCORDIA,"29,172","5,142","-14,310","-124,969","-128,021"
19150,LOUISIANA                ,DE SOTO,"15,873","-8,319","-29,830","-139,324","-156,152"
19160,LOUISIANA                ,EAST BATON ROUGE,"206,716","-95,366","-388,626","-1,692,394","-1,745,268"
19170,LOUISIANA                ,EAST CARROLL,"4,094",-620,"-6,618","-36,767","-35,320"
19180,LOUISIANA                ,EAST FELICIANA,"7,649","-5,214","-21,473","-96,564","-102,567"
19190,LOUISIANA                ,EVANGELINE,"15,888","-16,064","-42,925","-206,877","-199,409"
19200,LOUISIANA                ,FRANKLIN,"17,078","-8,683","-32,715","-145,424","-136,686"
19210,LOUISIANA                ,GRANT,"3,609","-10,985","-27,359","-103,538","-106,383"
19220,LOUISIANA                ,IBERIA,"48,137","-25,639","-104,082","-446,826","-457,318"
19230,LOUISIANA                ,IBERVILLE,"14,316","-7,502","-28,885","-132,284","-136,470"
19240,LOUISIANA                ,JACKSON,"12,152","-7,778","-24,808","-117,443","-127,409"
19250,LOUISIANA                ,JEFFERSON,"179,423","-584,158","-1,384,981","-1,301,072","-967,588"
19260,LOUISIANA                ,JEFFERSON DAVIS,"15,572","-11,223","-42,794","-199,428","-210,942"
19270,LOUISIANA                ,LAFAYETTE,"96,005","-55,858","-225,441","-1,119,100","-1,256,073"
19280,LOUISIANA                ,LAFOURCHE,"44,765","-41,340","-125,986","-419,869","-436,537"
19290,LOUISIANA                ,LA SALLE,"3,470","-7,985","-21,504","-82,424","-72,182"
19300,LOUISIANA                ,LINCOLN,"22,062","-14,306","-48,679","-220,776","-240,133"
19310,LOUISIANA                ,LIVINGSTON,"40,107","-25,658","-93,491","-384,006","-396,614"
19320,LOUISIANA                ,MADISON,"11,840","5,099","-2,517","-37,822","-37,017"
19330,LOUISIANA                ,MOREHOUSE,"17,907","-6,717","-35,810","-167,327","-180,532"
19340,LOUISIANA                ,NATCHITOCHES,"22,015","-16,001","-49,324","-244,793","-255,003"
19350,LOUISIANA                ,ORLEANS,"60,543","-264,338","-668,552","-693,214","-515,867"
19360,LOUISIANA                ,OUACHITA,"73,455","-54,211","-199,619","-818,168","-827,340"
19370,LOUISIANA                ,PLAQUEMINES,"4,853","-20,958","-47,732","-47,876","-33,832"
19380,LOUISIANA                ,POINTE COUPEE,"9,088","-7,460","-25,125","-101,754","-106,374"
19390,LOUISIANA                ,RAPIDES,"35,291","-80,920","-205,611","-731,850","-761,557"
19400,LOUISIANA                ,RED RIVER,"3,196","-2,659","-8,346","-39,493","-50,337"
19410,LOUISIANA                ,RICHLAND,"21,358","-6,313","-30,483","-124,245","-131,384"
19420,LOUISIANA                ,SABINE,"13,145","-9,257","-33,615","-159,820","-152,638"
19430,LOUISIANA                ,ST. BERNARD,"7,628","-21,791","-56,604","-66,116","-54,181"
19440,LOUISIANA                ,ST. CHARLES,"15,498","-38,681","-89,019","-108,393","-85,292"
19450,LOUISIANA                ,ST. HELENA,"3,776","-2,502","-8,251","-35,790","-30,784"
19460,LOUISIANA                ,ST. JAMES,"10,439","-11,819","-34,054","-94,218","-94,500"
19470,LOUISIANA                ,ST. JOHN THE BAPTIST,"11,116","-33,806","-76,286","-107,605","-96,348"
19480,LOUISIANA                ,ST. LANDRY,"46,934","-37,086","-128,221","-630,979","-664,903"
19490,LOUISIANA                ,ST. MARTIN,"27,771","-11,267","-49,084","-238,410","-273,199"
19500,LOUISIANA                ,ST. MARY,"29,755","-19,009","-72,324","-294,725","-304,211"
19510,LOUISIANA                ,ST. TAMMANY,"93,254","-109,485","-333,296","-961,743","-940,989"
19520,LOUISIANA                ,TANGIPAHOA,"54,040","-54,825","-157,565","-551,976","-586,714"
19530,LOUISIANA                ,TENSAS,"5,943",-79,"-4,736","-33,321","-30,836"
19540,LOUISIANA                ,TERREBONNE,"47,622","-35,839","-126,118","-499,185","-519,428"
19550,LOUISIANA                ,UNION,"18,030","-9,007","-30,320","-137,970","-149,347"
19560,LOUISIANA                ,VERMILION,"30,729","-21,230","-80,079","-380,519","-377,370"
19570,LOUISIANA                ,VERNON,"13,985","-19,515","-52,640","-235,070","-236,331"
19580,LOUISIANA                ,WASHINGTON,"31,155","-29,395","-90,538","-325,812","-322,780"
19590,LOUISIANA                ,WEBSTER,"19,362","-18,952","-54,272","-262,050","-269,334"
19600,LOUISIANA                ,WEST BATON ROUGE,"9,258","-4,634","-17,597","-76,955","-77,428"
19610,LOUISIANA                ,WEST CARROLL,"10,116","-3,931","-16,062","-83,985","-84,968"
19620,LOUISIANA                ,WEST FELICIANA,"3,775","-2,433","-10,655","-44,553","-49,560"
19630,LOUISIANA                ,WINN,"2,540","-7,323","-17,390","-78,648","-80,986"
20000,MAINE                    ,ANDROSCOGGIN,"111,981","124,925","127,801","-111,616","-185,386"
20010,MAINE                    ,AROOSTOOK,"101,689","106,298","111,456","-110,500","-164,462"
20020,MAINE                    ,CUMBERLAND,"227,949","219,068","218,123","175,503","-6,156"
20030,MAINE                    ,FRANKLIN,"25,775","28,441","27,837","-26,676","-44,560"
20040,MAINE                    ,HANCOCK,"62,082","69,995","72,931","-82,358","-127,777"
20050,MAINE                    ,KENNEBEC,"137,339","151,637","140,344","-112,277","-186,020"
20060,MAINE                    ,KNOX,"56,841","62,455","61,915","-64,656","-110,143"
20070,MAINE                    ,LINCOLN,"39,286","46,527","43,942","-22,023","-49,933"
20080,MAINE                    ,OXFORD,"48,350","57,206","60,348","-33,013","-61,933"
20090,MAINE                    ,PENOBSCOT,"177,217","188,429","183,827","-186,069","-279,107"
20100,MAINE                    ,PISCATAQUIS,"17,806","18,091","17,858","-22,223","-29,189"
20110,MAINE                    ,SAGADAHOC,"25,464","23,990","25,376","1,725","-18,777"
20120,MAINE                    ,SOMERSET,"51,210","54,832","55,540","-48,587","-78,177"
20130,MAINE                    ,WALDO,"37,057","39,305","37,482","-40,356","-58,312"
20140,MAINE                    ,WASHINGTON,"40,029","46,958","44,444","-44,038","-70,833"
20150,MAINE                    ,YORK,"112,166","131,765","148,708","156,943","17,131"
21000,MARYLAND                 ,ALLEGANY,"586,794","547,289","548,593","450,812","254,213"
21010,MARYLAND                 ,ANNE ARUNDEL,"2,102,834","2,504,864","2,926,792","2,817,548","1,202,565"
21020,MARYLAND                 ,BALTIMORE,"4,471,367","5,002,453","5,537,050","5,239,373","2,271,527"
21030,MARYLAND                 ,BALTIMORE CITY,"2,385,061","2,562,448","2,819,351","2,697,446","1,192,328"
21040,MARYLAND                 ,CALVERT,"386,704","406,159","428,176","374,835","210,251"
21050,MARYLAND                 ,CAROLINE,"165,611","164,694","157,817","139,436","86,938"
21060,MARYLAND                 ,CARROLL,"1,006,298","1,133,141","1,326,925","1,253,094","537,659"
21070,MARYLAND                 ,CECIL,"354,974","353,514","352,693","329,219","187,473"
21080,MARYLAND                 ,CHARLES,"394,783","450,226","485,824","422,212","222,516"
21090,MARYLAND                 ,DORCHESTER,"242,548","246,356","236,452","208,891","120,525"
21100,MARYLAND                 ,FREDERICK,"1,099,399","1,113,388","1,119,015","983,727","579,870"
21110,MARYLAND                 ,GARRETT,"131,323","123,711","113,761","61,060","12,142"
21120,MARYLAND                 ,HARFORD,"1,099,326","1,302,327","1,517,333","1,460,833","644,425"
21130,MARYLAND                 ,HOWARD,"688,203","841,247","1,014,033","1,003,969","432,636"
21140,MARYLAND                 ,KENT,"181,615","172,339","178,385","160,125","94,555"
21150,MARYLAND                 ,MONTGOMERY,"-2,414,478","-1,535,777","-636,682","-679,384","-1,315,021"
21160,MARYLAND                 ,PRINCE GEORGE'S,"-929,649","-406,557","73,412","-13,826","-557,470"
21170,MARYLAND                 ,QUEEN ANNE'S,"218,802","239,227","283,662","266,468","134,967"
21180,MARYLAND                 ,ST. MARY'S,"480,273","489,191","468,841","420,074","242,060"
21190,MARYLAND                 ,SOMERSET,"189,465","176,428","170,255","143,164","81,752"
21200,MARYLAND                 ,TALBOT,"384,855","385,230","372,340","330,814","200,607"
21210,MARYLAND                 ,WASHINGTON,"972,233","962,327","928,956","748,904","444,485"
21220,MARYLAND                 ,WICOMICO,"730,720","708,257","639,721","549,221","332,209"
21230,MARYLAND                 ,WORCESTER,"630,353","626,811","581,365","502,081","294,019"
22000,MASSACHUSETTS            ,BARNSTABLE,"-2,030,294","-1,974,608","-1,951,789","-1,987,248","-1,882,399"
22010,MASSACHUSETTS            ,BERKSHIRE,"-588,130","-532,183","-523,607","-553,780","-573,720"
22020,MASSACHUSETTS            ,BRISTOL,"-1,838,849","-1,968,041","-2,144,620","-2,211,551","-2,047,040"
22030,MASSACHUSETTS            ,DUKES,"-93,220","-88,356","-90,485","-96,179","-80,234"
22040,MASSACHUSETTS            ,ESSEX,"-3,393,868","-3,213,256","-3,187,446","-3,199,469","-2,947,321"
22060,MASSACHUSETTS            ,FRANKLIN,"-181,286","-168,599","-164,906","-170,155","-184,973"
22070,MASSACHUSETTS            ,HAMPDEN,"-1,156,383","-1,141,680","-1,130,801","-1,184,133","-1,247,721"
22080,MASSACHUSETTS            ,HAMPSHIRE,"-382,077","-372,946","-388,286","-385,858","-417,364"
22090,MASSACHUSETTS            ,MIDDLESEX,"-14,167,666","-12,858,509","-11,669,851","-11,619,034","-8,550,885"
22120,MASSACHUSETTS            ,NANTUCKET,"-44,733","-41,970","-46,569","-48,996","-43,815"
22130,MASSACHUSETTS            ,NORFOLK,"-7,847,971","-7,185,963","-6,577,155","-6,330,051","-4,729,437"
22150,MASSACHUSETTS            ,PLYMOUTH,"-3,803,565","-3,747,475","-3,600,726","-3,506,036","-2,855,287"
22160,MASSACHUSETTS            ,SUFFOLK,"-5,155,136","-4,549,646","-4,132,908","-4,110,419","-2,959,298"
22170,MASSACHUSETTS            ,WORCESTER,"-1,642,746","-1,639,151","-1,641,067","-1,679,834","-1,643,243"
23000,MICHIGAN                 ,ALCONA,"-49,220","-27,799","-3,594","-63,391","-59,075"
23010,MICHIGAN                 ,ALGER,"-23,145","-8,814",-14,"-25,195","-22,690"
23020,MICHIGAN                 ,ALLEGAN,"-137,507","-57,231","-2,971","-179,852","-175,843"
23030,MICHIGAN                 ,ALPENA,"-111,787","-52,033","-5,959","-139,394","-133,704"
23040,MICHIGAN                 ,ANTRIM,"-70,102","-26,633","-1,919","-98,134","-82,865"
23050,MICHIGAN                 ,ARENAC,"-63,602","-32,505","-5,117","-79,312","-73,600"
23060,MICHIGAN                 ,BARAGA,"-12,678","-4,718","1,374","-15,896","-17,214"
23070,MICHIGAN                 ,BARRY,"-76,583","-39,385","-2,215","-117,647","-110,463"
23080,MICHIGAN                 ,BAY,"-365,055","-173,770","-17,595","-430,763","-412,703"
23090,MICHIGAN                 ,BENZIE,"-36,878","-18,911",-170,"-63,843","-61,835"
23100,MICHIGAN                 ,BERRIEN,"-285,061","-119,893","2,725","-588,923","-553,665"
23110,MICHIGAN                 ,BRANCH,"-80,852","-35,221","-3,983","-130,553","-122,905"
23120,MICHIGAN                 ,CALHOUN,"-313,775","-165,202","-20,583","-470,487","-434,461"
23130,MICHIGAN                 ,CASS,-188,"6,279","7,468","-105,861","-102,115"
23140,MICHIGAN                 ,CHARLEVOIX,"-58,942","-29,919","-2,909","-93,618","-82,839"
23150,MICHIGAN                 ,CHEBOYGAN,"-68,793","-30,882","-4,940","-96,230","-83,526"
23160,MICHIGAN                 ,CHIPPEWA,"-72,694","-31,981","-2,716","-96,082","-88,002"
23170,MICHIGAN                 ,CLARE,"-116,662","-52,120","-6,982","-126,825","-106,112"
23180,MICHIGAN                 ,CLINTON,"-124,091","-53,360","-4,769","-165,431","-151,170"
23190,MICHIGAN                 ,CRAWFORD,"-31,346","-14,921","-2,733","-48,499","-42,006"
23200,MICHIGAN                 ,DELTA,"-57,482","-18,671","18,766","-79,611","-80,306"
23210,MICHIGAN                 ,DICKINSON,"-42,147","-6,464","22,959","-51,202","-54,894"
23220,MICHIGAN                 ,EATON,"-187,943","-78,395","-7,969","-245,383","-226,405"
