DISABLED -- REPRICING ADJUSTMENTS TO THE 2007-2011 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX (Adjustment to Part A Reimbursement),,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,,,,,
15830,INDIANA                  ,VIGO,"225,629","24,188","-24,374","27,738","55,325",,,,,
15840,INDIANA                  ,WABASH,"10,435","37,901","25,805","36,226","17,472",,,,,
15850,INDIANA                  ,WARREN,"4,981","4,981","3,731","3,220","4,691",,,,,
15860,INDIANA                  ,WARRICK,"-40,434","-17,466","-14,637","-5,787",-455,,,,,
15870,INDIANA                  ,WASHINGTON,"-35,023","-34,238","-56,617","-18,144","-9,160",,,,,
15880,INDIANA                  ,WAYNE,"-56,806","-79,385","-57,322","-24,153","-40,786",,,,,
15890,INDIANA                  ,WELLS,"19,784","21,975","35,446","29,191","13,668",,,,,
15900,INDIANA                  ,WHITE,"27,391","16,026","10,023","13,093","7,040",,,,,
15910,INDIANA                  ,WHITLEY,"8,762","32,363","37,394","25,639","13,653",,,,,
16000,IOWA                     ,ADAIR,545,"1,612",-130,-320,-778,,,,,
16010,IOWA                     ,ADAMS,"2,817","6,035","3,757","3,643","5,551",,,,,
16020,IOWA                     ,ALLAMAKEE,"4,035","6,721","1,507",781,"3,129",,,,,
16030,IOWA                     ,APPANOOSE,"7,994","8,487","7,287","9,611","-1,996",,,,,
16040,IOWA                     ,AUDUBON,"2,453","2,806","4,019","1,098","4,037",,,,,
16050,IOWA                     ,BENTON,"3,985","9,339","2,405","-1,714","3,756",,,,,
16060,IOWA                     ,BLACK HAWK,"-41,393","-49,610","-104,385","-84,327","52,100",,,,,
16070,IOWA                     ,BOONE,"5,054","7,072","2,181",-624,"-8,657",,,,,
16080,IOWA                     ,BREMER,"-1,725","-2,439","-7,409","1,529","2,451",,,,,
16090,IOWA                     ,BUCHANAN,-475,"1,950","-1,176","6,071","8,997",,,,,
16100,IOWA                     ,BUENA VISTA,-131,"-1,612","1,526","-2,081","-4,544",,,,,
16110,IOWA                     ,BUTLER,"-4,035","-8,771","-15,183","-7,756","2,027",,,,,
16120,IOWA                     ,CALHOUN,"-1,068","-1,570",956,"-4,816","-4,726",,,,,
16130,IOWA                     ,CARROLL,"12,323","7,678","8,420","5,441","4,086",,,,,
16140,IOWA                     ,CASS,"15,649","23,931","20,020","14,421","4,390",,,,,
16150,IOWA                     ,CEDAR,"10,654","16,587","11,758","9,096","4,427",,,,,
16160,IOWA                     ,CERRO GORDO,"-56,726","-46,429","-224,329","-72,748","-10,552",,,,,
16170,IOWA                     ,CHEROKEE,-559,-367,"1,199","6,546","-1,416",,,,,
16180,IOWA                     ,CHICKASAW,"-6,369","-2,778","-15,072","-6,806",-293,,,,,
16190,IOWA                     ,CLARKE,"6,170","5,950","1,023","-1,277","-1,918",,,,,
16200,IOWA                     ,CLAY,"-4,360","-3,982","-9,213","4,685","-7,140",,,,,
16210,IOWA                     ,CLAYTON,782,"1,332","6,108","3,594","2,953",,,,,
16220,IOWA                     ,CLINTON,"49,422","53,669","65,891","116,411","79,229",,,,,
16230,IOWA                     ,CRAWFORD,"23,774","18,288","17,536","15,251","6,634",,,,,
16240,IOWA                     ,DALLAS,"19,206","8,481","8,775",618,"-12,251",,,,,
16250,IOWA                     ,DAVIS,"2,839",431,126,-104,323,,,,,
16260,IOWA                     ,DECATUR,"1,541","6,424","1,992",-649,-156,,,,,
16270,IOWA                     ,DELAWARE,"2,048","2,920","8,740","12,942","4,611",,,,,
16280,IOWA                     ,DES MOINES,"57,664","116,971","132,298","93,432","53,928",,,,,
16290,IOWA                     ,DICKINSON,"-6,554","3,320","-7,661","10,718","-5,655",,,,,
16300,IOWA                     ,DUBUQUE,"-50,058","-39,525","-50,724","-6,345","-13,057",,,,,
16310,IOWA                     ,EMMET,693,"13,422","1,067","2,077","-1,870",,,,,
16320,IOWA                     ,FAYETTE,"-2,348","6,846","-1,010","1,260","7,046",,,,,
16330,IOWA                     ,FLOYD,"-13,191","-16,299","-51,270","-28,056","-1,456",,,,,
16340,IOWA                     ,FRANKLIN,"-5,022","-5,150","-12,847","-4,251",49,,,,,
16350,IOWA                     ,FREMONT,"6,644","13,248","26,600","16,234","11,829",,,,,
16360,IOWA                     ,GREENE,"1,992",972,"1,720",-412,"-4,393",,,,,
16370,IOWA                     ,GRUNDY,-98,221,"4,089","-1,552","1,242",,,,,
16380,IOWA                     ,GUTHRIE,"4,091","5,217","1,116","1,036","-2,085",,,,,
16390,IOWA                     ,HAMILTON,"-2,516","-3,623","3,576","-3,241","-8,174",,,,,
16400,IOWA                     ,HANCOCK,"-6,455","-7,950","-30,388","-11,136","-1,206",,,,,
16410,IOWA                     ,HARDIN,"-1,531","7,723","-9,722","-1,532",923,,,,,
16420,IOWA                     ,HARRISON,"18,983","15,833","21,323","9,539","17,155",,,,,
16430,IOWA                     ,HENRY,"14,957","25,797","26,200","28,914","13,836",,,,,
16440,IOWA                     ,HOWARD,"-5,856","2,342","-7,055","-12,609",255,,,,,
16450,IOWA                     ,HUMBOLDT,"-1,205","6,350","8,428","-3,739","-4,130",,,,,
16460,IOWA                     ,IDA,-168,-264,"2,622","2,057",-523,,,,,
16470,IOWA                     ,IOWA,"8,364","10,120","16,939","12,437","7,537",,,,,
16480,IOWA                     ,JACKSON,"5,045","6,971","16,858","8,397","5,945",,,,,
16490,IOWA                     ,JASPER,"21,055","9,095","-1,929","1,647","-11,576",,,,,
16500,IOWA                     ,JEFFERSON,"6,019","17,247","14,045","7,532","5,787",,,,,
16510,IOWA                     ,JOHNSON,"68,449","141,654","153,928","116,025","67,704",,,,,
16520,IOWA                     ,JONES,-670,"17,649","2,238","2,103","3,081",,,,,
16530,IOWA                     ,KEOKUK,"4,090","3,248","15,171","13,005","1,425",,,,,
16540,IOWA                     ,KOSSUTH,-204,"-6,847","-25,127","-8,351","-2,242",,,,,
16550,IOWA                     ,LEE,"-4,013","18,511","32,994","34,219","12,344",,,,,
16560,IOWA                     ,LINN,"29,025","54,959","-33,705","-9,967","26,451",,,,,
16570,IOWA                     ,LOUISA,"9,000","11,347","15,914","13,707","6,789",,,,,
16580,IOWA                     ,LUCAS,"9,018","7,180","3,733","1,673",-872,,,,,
16590,IOWA                     ,LYON,"3,214","4,300","4,508","10,688",0,,,,,
16600,IOWA                     ,MADISON,"5,840","6,559",420,-582,"-2,591",,,,,
16610,IOWA                     ,MAHASKA,"8,794","7,704","12,850","8,991",-879,,,,,
16620,IOWA                     ,MARION,"16,811","17,129","3,134",568,-855,,,,,
16630,IOWA                     ,MARSHALL,"13,876","46,617","34,218","66,176","-14,704",,,,,
16640,IOWA                     ,MILLS,"44,470","59,377","81,820","53,406","31,331",,,,,
16650,IOWA                     ,MITCHELL,"-1,295","-4,973","-9,061",523,-118,,,,,
16660,IOWA                     ,MONONA,"3,127","7,284","4,793","4,223",142,,,,,
16670,IOWA                     ,MONROE,750,"4,772",-595,-372,278,,,,,
16680,IOWA                     ,MONTGOMERY,"14,830","11,278","13,896","15,764","8,978",,,,,
16690,IOWA                     ,MUSCATINE,"30,552","36,519","75,669","51,878","31,048",,,,,
16700,IOWA                     ,O'BRIEN,"4,310","6,049","11,787","14,190","-1,590",,,,,
16710,IOWA                     ,OSCEOLA,"4,783","2,309","7,929","8,868",350,,,,,
16720,IOWA                     ,PAGE,"21,663","26,152","28,707","15,293","10,329",,,,,
16730,IOWA                     ,PALO ALTO,-917,586,"-9,785","-6,354","-2,386",,,,,
16740,IOWA                     ,PLYMOUTH,"1,995","4,548","9,571","2,199","-5,670",,,,,
16750,IOWA                     ,POCAHONTAS,"-2,649","-1,568","-2,266","-3,891","-2,828",,,,,
16760,IOWA                     ,POLK,"274,910","258,983","1,839","-35,910","-76,123",,,,,
16770,IOWA                     ,POTTAWATTAMIE,"195,286","207,530","229,551","152,332","163,646",,,,,
16780,IOWA                     ,POWESHIEK,"9,155","33,195","10,198","6,891","4,105",,,,,
16790,IOWA                     ,RINGGOLD,"3,859","1,670","-1,430",110,476,,,,,
16800,IOWA                     ,SAC,584,"4,304","2,079",475,"-4,877",,,,,
16810,IOWA                     ,SCOTT,"117,172","137,065","172,794","311,734","220,266",,,,,
16820,IOWA                     ,SHELBY,"16,510","12,292","17,180","14,099","9,648",,,,,
16830,IOWA                     ,SIOUX,"4,927","4,966","11,988","21,543","-1,858",,,,,
16840,IOWA                     ,STORY,"-5,981","-2,527","12,116",972,"-31,382",,,,,
16850,IOWA                     ,TAMA,"1,562","4,902","5,344","2,179","5,869",,,,,
16860,IOWA                     ,TAYLOR,"1,246","6,876","4,139","3,490","2,797",,,,,
16870,IOWA                     ,UNION,"9,567","7,741","3,962","3,641","4,499",,,,,
16880,IOWA                     ,VAN BUREN,"7,615","5,955","4,523","17,053","3,250",,,,,
16890,IOWA                     ,WAPELLO,"-46,630","-52,880","-45,655","-59,187","-6,272",,,,,
16900,IOWA                     ,WARREN,"26,979","23,896",-703,"-5,334","-4,985",,,,,
16910,IOWA                     ,WASHINGTON,"13,704","19,529","22,490","29,380","20,614",,,,,
16920,IOWA                     ,WAYNE,"1,939","3,382","1,148","-1,155",284,,,,,
16930,IOWA                     ,WEBSTER,"-20,552","-37,771","-10,702","-41,943","-39,331",,,,,
16940,IOWA                     ,WINNEBAGO,"-8,383","-8,780","-18,160","-9,592","1,167",,,,,
16950,IOWA                     ,WINNESHIEK,"3,616","3,267","-1,635","-2,532","1,314",,,,,
16960,IOWA                     ,WOODBURY,"-30,146","-19,146","1,838","-4,237","-42,162",,,,,
16970,IOWA                     ,WORTH,"-4,143","-3,676","-19,200","-7,480","-1,113",,,,,
16980,IOWA                     ,WRIGHT,"-4,158","-10,545","-17,856","-9,326","-5,982",,,,,
17000,KANSAS                   ,ALLEN,"-12,997","-14,745","-9,949","-10,006","-7,877",,,,,
17010,KANSAS                   ,ANDERSON,"1,380","3,260","-1,556","-2,956","-1,778",,,,,
17020,KANSAS                   ,ATCHISON,"4,824","3,009",159,"-2,961","-2,498",,,,,
17030,KANSAS                   ,BARBER,"-1,970","-3,791","-5,758","-6,161","-3,013",,,,,
17040,KANSAS                   ,BARTON,"-26,729","-19,596","-28,608","-20,301","-17,929",,,,,
17050,KANSAS                   ,BOURBON,"-9,961","-1,601","18,748","14,562","-7,865",,,,,
17060,KANSAS                   ,BROWN,"2,927","8,680","2,130","-2,117",-714,,,,,
17070,KANSAS                   ,BUTLER,"-81,570","-78,381","-89,094","-72,742","-44,688",,,,,
17080,KANSAS                   ,CHASE,"1,332","1,725","-1,027","-2,924",-468,,,,,
17090,KANSAS                   ,CHAUTAUQUA,"-4,296","-8,030","-6,818","-7,738","-6,605",,,,,
17100,KANSAS                   ,CHEROKEE,"-128,864","-170,432","-172,027","-88,296","-57,313",,,,,
17110,KANSAS                   ,CHEYENNE,-521,-957,"-2,467","-1,394","-6,801",,,,,
17120,KANSAS                   ,CLARK,-473,"-2,537",-493,"-1,210",-272,,,,,
17130,KANSAS                   ,CLAY,"2,698","1,974",-49,"-1,333",-450,,,,,
17140,KANSAS                   ,CLOUD,"-8,006","-6,223","-1,340","-5,213","-1,400",,,,,
17150,KANSAS                   ,COFFEY,"2,036","5,049","-1,901","-1,171",-435,,,,,
17160,KANSAS                   ,COMANCHE,"-4,178","-3,596",-903,"-2,317","-1,142",,,,,
17170,KANSAS                   ,COWLEY,"-25,775","-24,576","-23,927","-28,946","-20,313",,,,,
17180,KANSAS                   ,CRAWFORD,"-88,017","-81,849","-75,518","-49,061","-31,498",,,,,
17190,KANSAS                   ,DECATUR,-860,"-2,118","-1,140","-1,064","-2,506",,,,,
17200,KANSAS                   ,DICKINSON,"-16,366","-5,959","-2,930","-5,302","-2,525",,,,,
17210,KANSAS                   ,DONIPHAN,750,"1,325",-93,"-1,024",-315,,,,,
17220,KANSAS                   ,DOUGLAS,"16,216","16,448",980,"-17,198","-8,849",,,,,
17230,KANSAS                   ,EDWARDS,"-1,597","-1,281","-1,274","-3,315",-371,,,,,
17240,KANSAS                   ,ELK,"-5,041","-3,337","-5,324","-1,981","-1,945",,,,,
17250,KANSAS                   ,ELLIS,"-7,614","-7,777","-11,870","-13,450","-18,380",,,,,
17260,KANSAS                   ,ELLSWORTH,"-4,985","-5,858","-1,456",-307,610,,,,,
17270,KANSAS                   ,FINNEY,"-16,683","-14,959","-10,775","-6,524","-6,511",,,,,
17280,KANSAS                   ,FORD,"-7,758","-14,640","-12,553","-9,997","-8,906",,,,,
17290,KANSAS                   ,FRANKLIN,"8,803","8,291",-551,"-7,354","-5,932",,,,,
17300,KANSAS                   ,GEARY,"1,097","8,864","-2,602","-12,109",-846,,,,,
17310,KANSAS                   ,GOVE,"-6,940",-794,-724,-851,-891,,,,,
17320,KANSAS                   ,GRAHAM,"-4,227","-3,388",-544,"-1,026","-2,201",,,,,
17330,KANSAS                   ,GRANT,"-3,540","-3,778","-2,013","-2,666","-1,238",,,,,
17340,KANSAS                   ,GRAY,"-1,016","1,356","-1,220",-760,-230,,,,,
17350,KANSAS                   ,GREELEY,-402,-20,-143,0,-234,,,,,
17360,KANSAS                   ,GREENWOOD,"-14,576","-10,948","-12,367","-8,995","-6,918",,,,,
17370,KANSAS                   ,HAMILTON,-152,17,-919,-354,-345,,,,,
17380,KANSAS                   ,HARPER,"-4,083","-4,352","-2,913","-7,619","-8,088",,,,,
17390,KANSAS                   ,HARVEY,"-47,471","-35,463","-55,437","-50,925","-19,698",,,,,
17391,KANSAS                   ,HASKELL,-394,-810,"-2,958","-1,162",-667,,,,,
17410,KANSAS                   ,HODGEMAN,0,-238,-218,-589,-167,,,,,
17420,KANSAS                   ,JACKSON,"9,852","11,680","5,796","-2,554",819,,,,,
17430,KANSAS                   ,JEFFERSON,"9,994","12,620","4,002","-5,531",193,,,,,
17440,KANSAS                   ,JEWELL,"-4,175","-3,654",158,280,514,,,,,
17450,KANSAS                   ,JOHNSON,"73,919","80,484","-18,103","-97,757","-63,411",,,,,
17451,KANSAS                   ,KEARNY,-648,"-1,923","-2,003",-394,-760,,,,,
17470,KANSAS                   ,KINGMAN,"-1,900","-5,455","-6,711","-6,835","-4,558",,,,,
17480,KANSAS                   ,KIOWA,"-4,580","-2,318","-1,640","-1,783","-1,301",,,,,
17490,KANSAS                   ,LABETTE,"-101,960","-112,057","-139,906","-77,105","-29,244",,,,,
17500,KANSAS                   ,LANE,-380,-597,0,"-1,858",-960,,,,,
17510,KANSAS                   ,LEAVENWORTH,"20,904","20,181","-6,711","-30,346","-15,252",,,,,
17520,KANSAS                   ,LINCOLN,"-7,029","-3,173",93,-417,-209,,,,,
17530,KANSAS                   ,LINN,143,-555,"8,421","-2,617","-1,933",,,,,
17540,KANSAS                   ,LOGAN,"-1,522",-277,-506,"-2,609",-455,,,,,
17550,KANSAS                   ,LYON,"7,265","14,722",118,"-15,816","-4,693",,,,,
17560,KANSAS                   ,MCPHERSON,"-14,648","-20,941","-11,813","-11,586","-8,903",,,,,
17570,KANSAS                   ,MARION,"-12,911","-12,704","-10,648","-13,673","-6,262",,,,,
17580,KANSAS                   ,MARSHALL,-746,"3,045","2,667",381,"4,489",,,,,
17590,KANSAS                   ,MEADE,"-2,468","-1,289",-900,-107,-13,,,,,
17600,KANSAS                   ,MIAMI,"7,954","4,666","-2,024","-8,408","-5,715",,,,,
17610,KANSAS                   ,MITCHELL,"-1,902","-2,911",-965,-638,"-1,605",,,,,
17620,KANSAS                   ,MONTGOMERY,"-66,187","-70,301","-98,676","-91,704","-45,214",,,,,
17630,KANSAS                   ,MORRIS,"2,033","3,777",-462,"-4,739","-3,948",,,,,
17640,KANSAS                   ,MORTON,29,"-2,653","-3,472","-2,815","-1,228",,,,,
17650,KANSAS                   ,NEMAHA,"6,113","4,050","1,873",-819,307,,,,,
17660,KANSAS                   ,NEOSHO,"-17,409","-30,170","-23,118","-18,571","-12,290",,,,,
17670,KANSAS                   ,NESS,"-3,165",-613,-89,226,-863,,,,,
17680,KANSAS                   ,NORTON,"-4,403","-4,764",-450,"-3,541","-1,878",,,,,
17690,KANSAS                   ,OSAGE,"14,045","13,764","9,265","-4,446","1,431",,,,,
17700,KANSAS                   ,OSBORNE,"-8,666","-2,822",-374,"-1,396","-1,470",,,,,
17710,KANSAS                   ,OTTAWA,"-14,380","-3,688","-2,147",-614,592,,,,,
17720,KANSAS                   ,PAWNEE,"-2,860",-768,"-2,264","-3,343","-1,641",,,,,
17730,KANSAS                   ,PHILLIPS,"-3,930","-1,444","-1,222","-1,388",-788,,,,,
17740,KANSAS                   ,POTTAWATOMIE,"13,576","15,054","4,635","-3,140","1,760",,,,,
17750,KANSAS                   ,PRATT,"-5,123","-7,771","-4,550","-2,809","-4,320",,,,,
17760,KANSAS                   ,RAWLINS,"-1,415","-2,009","-1,051",-652,492,,,,,
17770,KANSAS                   ,RENO,"-76,844","-72,258","-94,004","-107,843","-68,219",,,,,
17780,KANSAS                   ,REPUBLIC,"-2,317","-4,365",-452,"-1,291",552,,,,,
17790,KANSAS                   ,RICE,"-11,536","-7,195","-7,710","-8,552","-6,696",,,,,
17800,KANSAS                   ,RILEY,"23,921","41,735","21,264","-6,459","1,585",,,,,
17810,KANSAS                   ,ROOKS,"-2,002","-3,824","-1,846","-2,428","-4,681",,,,,
17820,KANSAS                   ,RUSH,"-2,578","-1,092","-3,683","-3,433","-3,752",,,,,
17830,KANSAS                   ,RUSSELL,"-5,549","-5,411","-4,912","-5,952","-5,080",,,,,
17840,KANSAS                   ,SALINE,"-99,418","-96,755","-9,212","-11,526","-5,393",,,,,
17841,KANSAS                   ,SCOTT,-170,-471,-580,-296,"-2,418",,,,,
17860,KANSAS                   ,SEDGWICK,"-643,616","-672,683","-712,487","-750,311","-427,364",,,,,
17870,KANSAS                   ,SEWARD,"-29,942","-22,112","-16,901","-9,347","-7,996",,,,,
17880,KANSAS                   ,SHAWNEE,"229,233","333,278","117,742","-68,710","19,812",,,,,
17890,KANSAS                   ,SHERIDAN,-895,-461,-78,"-1,764",-279,,,,,
17900,KANSAS                   ,SHERMAN,"-6,723","-2,312","-3,560","-3,566","-4,110",,,,,
17910,KANSAS                   ,SMITH,"-4,692",-934,222,214,-864,,,,,
17920,KANSAS                   ,STAFFORD,"-6,131","-5,852","-6,472","-4,730","-3,176",,,,,
17921,KANSAS                   ,STANTON,149,-916,-766,-30,-428,,,,,
17940,KANSAS                   ,STEVENS,"-2,560","-2,685","-4,185","-5,231","-1,026",,,,,
17950,KANSAS                   ,SUMNER,"-31,789","-28,061","-24,485","-35,947","-13,422",,,,,
17960,KANSAS                   ,THOMAS,"-2,052","-1,030","-7,428","-7,013","-8,670",,,,,
17970,KANSAS                   ,TREGO,-461,"-1,174","-1,182",-537,"-1,951",,,,,
17980,KANSAS                   ,WABAUNSEE,"2,699","5,662",620,"-4,851",567,,,,,
17981,KANSAS                   ,WALLACE,415,"1,140",-624,-419,-196,,,,,
17982,KANSAS                   ,WASHINGTON,-634,-614,"2,528",633,710,,,,,
17983,KANSAS                   ,WICHITA,-49,-540,483,59,"-3,313",,,,,
17984,KANSAS                   ,WILSON,"-8,310","-15,274","-14,133","-15,439","-9,627",,,,,
17985,KANSAS                   ,WOODSON,"-3,100","-3,465","-5,931","-4,127","-1,929",,,,,
17986,KANSAS                   ,WYANDOTTE,"81,915","76,855","-15,778","-102,817","-67,984",,,,,
18000,KENTUCKY                 ,ADAIR,"-17,527","-10,875","-17,507","-14,897","-10,318",,,,,
18010,KENTUCKY                 ,ALLEN,"-57,319","-69,517","-56,496","-64,387","-41,418",,,,,
18020,KENTUCKY                 ,ANDERSON,"-5,969","1,398","-2,507","7,620","3,801",,,,,
18030,KENTUCKY                 ,BALLARD,"11,243","4,697","4,800","2,959","-2,309",,,,,
18040,KENTUCKY                 ,BARREN,"-14,923","8,974","5,012","-10,840","-6,374",,,,,
