DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 UNCOMPENSATED CARE REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT RULES (DISPROPORTIONATE SHARE REPRICED TO UNCOMPAENSATED CARE UNTIL SEPTEMBER 2013)                                                                                                                                                      DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY. ,,,,,,,,
CODE,STATE,COUNTY,PART A 2010,PART A 2011,PART A 2012,PART A 2013         (JAN-SEP),PART A 2013   (OCT-DEC),PART A 2014
34420,NORTH CAROLINA,HARNETT,"-577,440","-710,954","-743,756","-431,860","-72,787","-230,726"
34430,NORTH CAROLINA,HAYWOOD,"-126,046","-164,911","-192,707","-152,794","-29,453","-91,588"
34440,NORTH CAROLINA,HENDERSON,"-216,384","-289,493","-272,019","-201,048","-42,284","-146,651"
34450,NORTH CAROLINA,HERTFORD,"-296,125","-339,741","-310,982","-221,734","-12,666","-39,513"
34460,NORTH CAROLINA,HOKE,"-144,451","-141,344","-123,052","-71,681","-15,452","-50,308"
34470,NORTH CAROLINA,HYDE,"-8,869","-47,099","-39,298","-32,641","-1,881","-8,025"
34480,NORTH CAROLINA,IREDELL,"-391,193","-363,400","-300,522","-202,043","-70,460","-231,507"
34490,NORTH CAROLINA,JACKSON,"-84,041","-83,816","-105,205","-67,061","-20,251","-63,814"
34500,NORTH CAROLINA,JOHNSTON,"-898,025","-1,025,847","-1,004,204","-546,840","-93,715","-302,799"
34510,NORTH CAROLINA,JONES,"-22,810","-32,763","-18,697","-23,223","-1,566","-8,774"
34520,NORTH CAROLINA,LEE,"-259,295","-311,311","-203,803","-205,502","-64,593","-181,249"
34530,NORTH CAROLINA,LENOIR,"-529,495","-526,179","-558,477","-482,521","-36,032","-110,499"
34540,NORTH CAROLINA,LINCOLN,"-344,961","-280,916","-229,173","-184,224","-63,949","-241,945"
34550,NORTH CAROLINA,MC DOWELL,"-184,433","-193,799","-198,892","-164,363","-34,314","-134,453"
34560,NORTH CAROLINA,MACON,"-90,398","-113,002","-85,424","-51,403","-10,602","-40,105"
34570,NORTH CAROLINA,MADISON,"-83,061","-69,495","-67,531","-58,397","-13,941","-41,140"
34580,NORTH CAROLINA,MARTIN,"-223,844","-277,025","-354,255","-209,318","-26,424","-87,720"
34590,NORTH CAROLINA,MECKLENBURG,"-1,020,078","-902,643","-662,958","-598,661","-528,509","-1,992,383"
34600,NORTH CAROLINA,MITCHELL,"-95,371","-126,537","-101,092","-63,578","-13,128","-37,464"
34610,NORTH CAROLINA,MONTGOMERY,"-87,136","-67,889","-77,744","-74,896","-7,266","-29,603"
34620,NORTH CAROLINA,MOORE,"-173,879","-314,730","-253,691","-206,705","-40,932","-100,496"
34630,NORTH CAROLINA,NASH,"-1,149,693","-1,027,083","-1,197,560","-860,784","-84,282","-324,257"
34640,NORTH CAROLINA,NEW HANOVER,"-902,661","-1,121,491","-1,061,432","-58,726","-22,163","-81,538"
34650,NORTH CAROLINA,NORTHAMPTON,"-115,656","-147,918","-131,975","-84,837","-13,993","-46,067"
34660,NORTH CAROLINA,ONSLOW,"-286,378","-372,772","-347,174","-86,697","-28,952","-85,327"
34670,NORTH CAROLINA,ORANGE,"-115,682","-144,344","-88,125","-67,028","-67,012","-197,629"
34680,NORTH CAROLINA,PAMLICO,"-11,578","-11,963","-8,761","-20,960","-2,995","-3,550"
34690,NORTH CAROLINA,PASQUOTANK,"-106,543","-65,246","-131,558","-64,507","-12,115","-38,608"
34700,NORTH CAROLINA,PENDER,"-267,574","-283,819","-385,160","-28,405","-7,843","-24,156"
34710,NORTH CAROLINA,PERQUIMANS,"-64,711","-14,371","-51,787","-27,553","-4,732","-11,756"
34720,NORTH CAROLINA,PERSON,"-68,880","-107,371","-80,035","-66,693","-25,553","-55,912"
34730,NORTH CAROLINA,PITT,"-835,931","-1,126,814","-1,362,720","-834,158","-206,535","-614,255"
34740,NORTH CAROLINA,POLK,"-29,659","-40,278","-42,825","-26,412","-3,919","-19,987"
34750,NORTH CAROLINA,RANDOLPH,"-356,865","-273,035","-257,911","-171,813","-55,167","-155,568"
34760,NORTH CAROLINA,RICHMOND,"-397,716","-439,964","-417,963","-296,138","-32,396","-115,943"
34770,NORTH CAROLINA,ROBESON,"-460,768","-431,282","-435,602","-365,693","-74,341","-249,565"
34780,NORTH CAROLINA,ROCKINGHAM,"-300,903","-250,702","-197,872","-158,151","-48,557","-157,585"
34790,NORTH CAROLINA,ROWAN,"-225,001","-226,162","-280,924","-251,492","-68,589","-247,551"
34800,NORTH CAROLINA,RUTHERFORD,"-406,584","-351,399","-314,488","-247,928","-36,075","-124,144"
34810,NORTH CAROLINA,SAMPSON,"-516,216","-484,856","-336,765","-218,479","-38,320","-115,976"
34820,NORTH CAROLINA,SCOTLAND,"-202,044","-216,011","-176,600","-144,856","-13,365","-52,333"
34830,NORTH CAROLINA,STANLY,"-176,849","-326,445","-152,141","-189,511","-38,327","-130,307"
34840,NORTH CAROLINA,STOKES,"-60,848","-40,475","-1,254","-62,444","-30,290","-89,777"
34850,NORTH CAROLINA,SURRY,"-292,388","-309,815","-216,111","-129,322","-54,022","-178,533"
34860,NORTH CAROLINA,SWAIN,"-69,751","-65,202","-73,878","-72,805","-17,798","-36,836"
34870,NORTH CAROLINA,TRANSYLVANIA,"-67,761","-76,356","-62,172","-41,516","-9,129","-33,883"
34880,NORTH CAROLINA,TYRRELL,"-26,885","-17,796","-14,314","-17,457","-1,010","-9,072"
34890,NORTH CAROLINA,UNION,"-444,559","-496,369","-341,249","-230,232","-69,147","-227,014"
34900,NORTH CAROLINA,VANCE,"-296,846","-286,790","-244,044","-213,605","-72,364","-201,359"
34910,NORTH CAROLINA,WAKE,"-964,734","-1,196,756","-986,709","-686,695","-196,469","-530,444"
34920,NORTH CAROLINA,WARREN,"-65,009","-86,367","-88,609","-54,289","-19,238","-61,429"
34930,NORTH CAROLINA,WASHINGTON,"-91,277","-51,996","-75,736","-64,731","-8,099","-29,412"
34940,NORTH CAROLINA,WATAUGA,"-70,808","-52,242","-20,663","-25,591","-5,579","-23,048"
34950,NORTH CAROLINA,WAYNE,"-348,751","-399,479","-365,780","-291,577","-43,022","-147,888"
34960,NORTH CAROLINA,WILKES,"-266,019","-221,129","-251,282","-212,204","-53,235","-133,805"
34970,NORTH CAROLINA,WILSON,"-585,464","-620,446","-516,385","-418,587","-48,446","-186,034"
34980,NORTH CAROLINA,YADKIN,"-72,496","-59,916","-32,267","-58,677","-24,187","-77,566"
34981,NORTH CAROLINA,YANCEY,"-117,607","-77,997","-108,463","-59,000","-15,677","-46,952"
35000,NORTH DAKOTA,ADAMS,"-2,808",-205,"-1,332",196,-290,0
35010,NORTH DAKOTA,BARNES,"-2,170",849,"-9,995","-12,346","-4,044","-6,837"
35020,NORTH DAKOTA,BENSON,"-1,698","-1,314","-8,422","-6,906",-223,-532
35030,NORTH DAKOTA,BILLINGS,*,*,*,*,*,*
35040,NORTH DAKOTA,BOTTINEAU,"-4,135","-6,747","-3,787","-1,219",-91,-463
35050,NORTH DAKOTA,BOWMAN,-788,"-1,181","-1,612",-463,-273,"-1,022"
35060,NORTH DAKOTA,BURKE,0,0,-640,0,-223,-668
35070,NORTH DAKOTA,BURLEIGH,"-14,456","-36,627","-70,722","-56,258","-21,939","-61,717"
35080,NORTH DAKOTA,CASS,"-9,683","-90,016","-114,372","-124,458","-27,277","-142,417"
35090,NORTH DAKOTA,CAVALIER,-238,-886,416,-418,0,-348
35100,NORTH DAKOTA,DICKEY,"-1,832","-2,693",-591,"-2,637",385,848
35110,NORTH DAKOTA,DIVIDE,0,0,0,0,-91,-490
35120,NORTH DAKOTA,DUNN,"-1,122",-618,"-2,081",-385,0,"-1,087"
35130,NORTH DAKOTA,EDDY,-433,0,"-10,791",-680,0,-300
35140,NORTH DAKOTA,EMMONS,-202,-849,"-4,180",-835,-273,-680
35150,NORTH DAKOTA,FOSTER,213,-379,-756,"-1,826",-185,0
35160,NORTH DAKOTA,GOLDEN VALLEY,207,"-1,123",-921,-352,0,"-6,717"
35170,NORTH DAKOTA,GRAND FORKS,"-12,748","-16,528","-22,615","-27,488","-7,527","-22,539"
35180,NORTH DAKOTA,GRANT,-965,-747,"-3,370",-377,0,-646
35190,NORTH DAKOTA,GRIGGS,-382,"-2,531",-512,-940,-371,"-2,506"
35200,NORTH DAKOTA,HETTINGER,"-3,845","6,642",-798,-947,-91,-201
35210,NORTH DAKOTA,KIDDER,"-1,435",427,"-5,047",-980,-668,-846
35220,NORTH DAKOTA,LA MOURE,288,"-2,949","-1,137","-3,010",-981,"-4,869"
35230,NORTH DAKOTA,LOGAN,"-2,717",162,"-2,319",-278,-223,"-1,185"
35240,NORTH DAKOTA,MCHENRY,"-4,659","-12,668","-3,594","-6,628","-1,210","-1,663"
35250,NORTH DAKOTA,MCINTOSH,98,"-1,062",-848,81,-91,-224
35260,NORTH DAKOTA,MCKENZIE,163,"-2,490","-7,221","-8,689",-445,"-7,544"
35270,NORTH DAKOTA,MCLEAN,"-4,370","-5,171","-5,570","-1,373","-1,123","-4,733"
35280,NORTH DAKOTA,MERCER,-633,"1,088","-16,190","-3,317",-749,"-9,126"
35290,NORTH DAKOTA,MORTON,"-6,205","-11,292","-26,258","-20,854","-8,187","-22,013"
35300,NORTH DAKOTA,MOUNTRAIL,-411,"-2,005","-7,525","-4,983","-4,654","-1,573"
35310,NORTH DAKOTA,NELSON,36,"-1,174","-1,982",0,0,"-1,111"
35320,NORTH DAKOTA,OLIVER,200,-627,-478,-201,0,-273
35330,NORTH DAKOTA,PEMBINA,-899,"-3,044","-3,113",95,"-1,028",-538
35340,NORTH DAKOTA,PIERCE,"-1,045",-797,"-2,087",-248,-185,0
35350,NORTH DAKOTA,RAMSEY,"-5,882","-1,978","-13,705","-4,553",-358,"-3,551"
35360,NORTH DAKOTA,RANSOM,-338,"-4,025","-2,629","-4,394","-1,891","-2,511"
35370,NORTH DAKOTA,RENVILLE,-802,-40,-112,-823,0,-339
35380,NORTH DAKOTA,RICHLAND,-157,"-30,638","-8,436","-11,553","-3,352","-8,183"
35390,NORTH DAKOTA,ROLETTE,"-5,467","-3,352",-415,"-5,805","-3,272","-12,532"
35400,NORTH DAKOTA,SARGENT,587,"-2,276","-6,048","-3,238",0,"-3,333"
35410,NORTH DAKOTA,SHERIDAN,471,0,"1,564",347,0,0
35420,NORTH DAKOTA,SIOUX,"-3,060","-2,262","-9,656","-33,060","-4,237","-8,272"
35430,NORTH DAKOTA,SLOPE,*,*,*,*,*,*
35440,NORTH DAKOTA,STARK,"-14,523","-3,405","-10,840","-4,990","-2,366","-3,870"
35450,NORTH DAKOTA,STEELE,-38,-556,54,0,0,"-2,528"
35460,NORTH DAKOTA,STUTSMAN,"-9,964","-22,736","-23,221","-15,274",-856,"-10,743"
35470,NORTH DAKOTA,TOWNER,-134,-391,5,-414,-371,0
35480,NORTH DAKOTA,TRAILL,281,"-4,976","-1,002","-3,624",-476,"-4,802"
35490,NORTH DAKOTA,WALSH,"-1,647","-3,998",21,-578,-102,-519
35500,NORTH DAKOTA,WARD,"-2,005","-29,427","-21,854","-11,215","-2,900","-9,474"
35510,NORTH DAKOTA,WELLS,"-1,118",-189,-734,-390,0,"-2,119"
35520,NORTH DAKOTA,WILLIAMS,"-14,992","-4,555","-6,971","-29,059",-941,"-13,481"
36000,OHIO,ADAMS,"-62,833","-53,341","-91,938","-53,274","-8,283","-46,974"
36010,OHIO,ALLEN,"-46,947","-128,235","-123,299","-128,766","-50,340","-207,794"
36020,OHIO,ASHLAND,"-27,054","-32,648","-38,646","-27,399","-10,310","-30,500"
36030,OHIO,ASHTABULA,"-161,628","-127,622","-80,256","-63,942","-23,934","-115,897"
36040,OHIO,ATHENS,"-219,318","-96,329","-97,754","-56,536","-15,847","-62,962"
36050,OHIO,AUGLAIZE,"-53,064","-47,470","-66,869","-26,847","-17,046","-52,644"
36060,OHIO,BELMONT,"1,542","-25,442","-15,417","-19,424","-21,444","-67,141"
36070,OHIO,BROWN,"-78,155","-115,068","-103,134","-104,272","-31,961","-83,023"
36080,OHIO,BUTLER,"-179,149","-128,280","-175,473","-292,906","-45,423","-258,685"
36090,OHIO,CARROLL,"7,556","3,054","2,919",270,"-5,987","-21,431"
36100,OHIO,CHAMPAIGN,"-48,655","-46,464","-31,295","-57,495","-14,475","-46,656"
36110,OHIO,CLARK,"-138,944","-141,360","-130,412","-143,763","-56,949","-184,402"
36120,OHIO,CLERMONT,"-72,651","-218,432","-261,281","-153,182","-83,559","-239,400"
36130,OHIO,CLINTON,"-21,052","-86,743","-52,743","-24,523","-15,305","-43,046"
36140,OHIO,COLUMBIANA,"-56,137","-99,489","-25,440","-4,727","-28,225","-111,016"
36150,OHIO,COSHOCTON,"-140,730","-95,391","-99,128","-30,290","-9,768","-32,857"
36160,OHIO,CRAWFORD,"-64,482","-60,507","-33,183","-18,111","-10,740","-38,830"
36170,OHIO,CUYAHOGA,"-1,564,475","-1,298,587","-1,104,067","-898,330","-721,786","-2,420,525"
36190,OHIO,DARKE,"-57,395","-55,436","-55,305","-59,925","-14,055","-46,698"
36200,OHIO,DEFIANCE,"-53,369","-76,761","-81,211","-67,781","-9,943","-43,748"
36210,OHIO,DELAWARE,"-36,564","-61,330","-56,700","-23,982","-26,525","-68,741"
36220,OHIO,ERIE,"18,600","21,615","-37,187","-122,875","-38,510","-154,062"
36230,OHIO,FAIRFIELD,"-112,743","-74,881","-111,870","-136,321","-38,984","-135,004"
36240,OHIO,FAYETTE,"-28,125","-36,141","-59,380","-22,829","-7,063","-35,870"
36250,OHIO,FRANKLIN,"-1,253,190","-1,403,500","-1,080,705","-1,126,613","-631,250","-2,361,413"
36260,OHIO,FULTON,"-30,249","-29,803","-41,650","-62,147","-10,023","-33,425"
36270,OHIO,GALLIA,"-187,874","-146,139","-163,755","-94,965","-12,718","-30,541"
36280,OHIO,GEAUGA,"18,126","-1,019","-11,913","10,719",-109,"11,685"
36290,OHIO,GREENE,"-101,626","-99,135","-36,381","-10,219","-37,818","-114,041"
36300,OHIO,GUERNSEY,"-314,880","-106,233","-159,605","-20,476","-12,413","-47,933"
36310,OHIO,HAMILTON,"-937,236","-1,042,495","-1,008,930","-730,510","-489,721","-1,728,728"
36330,OHIO,HANCOCK,"22,047","-26,215","-37,470","-36,780","-22,277","-69,847"
36340,OHIO,HARDIN,"-23,174","-20,944","-41,827","-25,204","-7,182","-38,474"
36350,OHIO,HARRISON,"-22,095","-4,664","-21,394","2,765","-5,279","-16,204"
36360,OHIO,HENRY,"-34,649","-11,714","-24,995","-19,670","-3,333","-18,016"
36370,OHIO,HIGHLAND,"-58,087","-66,610","-81,684","-69,782","-8,680","-55,266"
36380,OHIO,HOCKING,"-40,136","-66,814","-58,692","-55,463","-9,209","-24,013"
36390,OHIO,HOLMES,"-2,867","4,272","-3,851","-3,579","-2,869","-11,264"
36400,OHIO,HURON,"-65,039","-56,248","-58,429","-69,921","-19,974","-83,917"
36410,OHIO,JACKSON,"-154,395","-147,005","-123,295","-79,298","-10,746","-50,239"
36420,OHIO,JEFFERSON,"11,984","20,355","-13,578","11,431","-49,879","-171,618"
36430,OHIO,KNOX,"-91,855","-44,371","-49,186","-47,957","-13,824","-57,423"
36440,OHIO,LAKE,"-59,189","-65,222","-41,076","-77,480","-36,264","-66,746"
36450,OHIO,LAWRENCE,"-545,046","-609,485","-518,287","-314,426","-43,568","-180,775"
36460,OHIO,LICKING,"-257,026","-184,197","-250,198","-176,118","-54,207","-238,369"
36470,OHIO,LOGAN,"-78,212","-22,895","-77,831","-59,026","-9,239","-63,912"
36480,OHIO,LORAIN,"-94,178","-192,809","-192,021","-244,594","-120,708","-346,477"
36490,OHIO,LUCAS,"-870,300","-941,723","-989,760","-843,006","-291,027","-940,233"
36500,OHIO,MADISON,"-59,926","-76,456","-47,110","-39,044","-21,062","-78,808"
36510,OHIO,MAHONING,"-19,293","26,092","39,755","27,747","-62,600","-196,754"
36520,OHIO,MARION,"-83,358","-142,738","-161,818","-170,126","-35,697","-127,036"
36530,OHIO,MEDINA,"-20,563","-40,765","-56,115","-35,455","-24,632","-79,705"
36540,OHIO,MEIGS,"-95,360","-84,890","-69,373","-43,978","-7,598","-36,750"
36550,OHIO,MERCER,"-100,462","-21,558","-39,407","-33,320","-11,271","-46,726"
36560,OHIO,MIAMI,"-11,184","-39,506","-54,888","-25,468","-27,213","-95,644"
36570,OHIO,MONROE,"-13,464","-22,248","-3,048","-6,369","-5,231","-15,271"
36580,OHIO,MONTGOMERY,"-164,975","-278,291","-142,459","-19,792","-246,721","-801,977"
36590,OHIO,MORGAN,"-41,238","-56,205","-41,743","-3,152","-1,945","-8,099"
36600,OHIO,MORROW,"-6,915","-14,965","-14,266","-12,875","-9,259","-27,643"
36610,OHIO,MUSKINGUM,"-703,791","-835,723","-797,608","-96,382","-31,816","-90,639"
36620,OHIO,NOBLE,"-31,422","-24,578","-18,561","-13,957","-1,284","-5,557"
36630,OHIO,OTTAWA,"-39,125","-71,246","-79,638","-72,626","-11,501","-30,455"
36640,OHIO,PAULDING,"-7,292","-30,537","-38,287","-27,115","-8,542","-31,564"
36650,OHIO,PERRY,"-152,698","-206,736","-197,529","-60,084","-12,188","-51,174"
36660,OHIO,PICKAWAY,"-81,696","-71,488","-77,840","-60,653","-19,050","-72,115"
36670,OHIO,PIKE,"-115,734","-59,002","-103,763","-38,079","-8,316","-40,555"
36680,OHIO,PORTAGE,"8,466","-4,825","1,464","1,361","-24,550","-73,933"
36690,OHIO,PREBLE,"-34,773","-26,256","-28,339","-28,989","-10,296","-32,341"
36700,OHIO,PUTNAM,"-30,758","-25,643","-16,560","-7,610","-8,532","-20,626"
36710,OHIO,RICHLAND,"-13,477","-31,488","-14,812","-45,517","-32,352","-126,934"
36720,OHIO,ROSS,"-314,250","-322,573","-248,766","-209,138","-30,165","-107,220"
36730,OHIO,SANDUSKY,"-65,015","-51,132","-90,433","-83,499","-20,766","-75,100"
36740,OHIO,SCIOTO,"-793,871","-321,571","-227,112","-181,841","-22,353","-78,766"
36750,OHIO,SENECA,"-73,447","-89,743","-125,947","-112,663","-24,251","-54,311"
36760,OHIO,SHELBY,"-15,535","-55,013","-35,125","-35,390","-11,016","-42,816"
36770,OHIO,STARK,"82,158","74,304","32,152","57,771","-108,876","-384,914"
36780,OHIO,SUMMIT,"-112,014","-187,734","-202,875","-86,726","-233,827","-708,044"
36790,OHIO,TRUMBULL,"89,358","-12,715","88,552","61,625","-90,136","-333,076"
36800,OHIO,TUSCARAWAS,"-21,745","-22,135","-22,516","-13,050","-26,728","-76,255"
36810,OHIO,UNION,"-25,700","-28,688","-33,656","-27,959","-11,299","-51,233"
36820,OHIO,VAN WERT,"-22,003","-30,663","-30,222","-47,294","-7,257","-30,604"
36830,OHIO,VINTON,"-49,047","-46,481","-72,110","-30,428","-4,300","-13,230"
36840,OHIO,WARREN,"-14,182","41,478","-17,602","-52,724","-28,282","-70,571"
36850,OHIO,WASHINGTON,"-71,870","-104,558","-131,328","-102,935","-28,709","-104,849"
36860,OHIO,WAYNE,"-25,161","-39,219","-94,428","-29,756","-29,866","-96,347"
36870,OHIO,WILLIAMS,"-1,816","-18,710","-26,392","-5,377","-1,584","-12,276"
36880,OHIO,WOOD,"-104,152","-79,171","-113,721","-61,794","-19,208","-97,629"
36890,OHIO,WYANDOT,"-18,330","-33,670","-40,305","-24,993","-3,977","-19,865"
37000,OKLAHOMA,ADAIR,"-84,727","-98,447","-163,293","-122,960","-18,699","-109,255"
37010,OKLAHOMA,ALFALFA,"-5,000","-15,058","-19,277","-16,096","-5,019","-9,910"
37020,OKLAHOMA,ATOKA,"-63,865","-67,114","-67,060","-25,810","-7,325","-41,028"
37030,OKLAHOMA,BEAVER,"-5,365","-4,531","-1,759","-6,452","-5,228","-9,711"
37040,OKLAHOMA,BECKHAM,"-48,542","-45,198","-31,495","-21,047","-7,987","-41,767"
37050,OKLAHOMA,BLAINE,"-20,221","-16,774","-13,777","-7,410","-20,093","-26,444"
37060,OKLAHOMA,BRYAN,"-481,102","-396,025","-293,563","-224,873","-43,649","-188,653"
37070,OKLAHOMA,CADDO,"-60,648","-58,819","-53,807","-92,656","-29,308","-110,768"
37080,OKLAHOMA,CANADIAN,"-133,890","-81,260","-114,445","-54,391","-48,474","-158,178"
37090,OKLAHOMA,CARTER,"-41,858","-57,960","-121,817","-57,285","-27,575","-83,608"
37100,OKLAHOMA,CHEROKEE,"-86,280","-107,304","-111,695","-44,079","-24,440","-115,870"
37110,OKLAHOMA,CHOCTAW,"-147,651","-127,252","-119,008","-45,064","-9,273","-37,869"
37120,OKLAHOMA,CIMARRON,"-1,259","-1,626","-1,708",967,-603,"-2,277"
37130,OKLAHOMA,CLEVELAND,"-184,362","-213,106","-221,281","-307,349","-139,847","-463,531"
37140,OKLAHOMA,COAL,"-35,743","-48,308","-19,425","-7,206","-1,380","-12,854"
37150,OKLAHOMA,COMANCHE,"-195,282","-304,534","-293,054","-204,051","-131,286","-514,439"
37160,OKLAHOMA,COTTON,"-9,460","-13,117","-28,504","-12,154","-8,854","-23,049"
37170,OKLAHOMA,CRAIG,"-120,993","-138,601","-128,318","-99,410","-17,042","-103,354"
37180,OKLAHOMA,CREEK,"-149,550","-128,798","-119,231","-93,110","-53,688","-225,462"
37190,OKLAHOMA,CUSTER,"-135,930","-69,127","-70,918","-82,581","-17,160","-82,337"
37200,OKLAHOMA,DELAWARE,"-133,933","-131,593","-119,415","-100,398","-23,704","-66,811"
37210,OKLAHOMA,DEWEY,"-2,332",285,"-13,425","-15,806","-9,781","-10,063"
37220,OKLAHOMA,ELLIS,"-7,614","-28,423","-8,889","-22,901","-5,523","-7,811"
37230,OKLAHOMA,GARFIELD,"-103,465","-210,699","-190,035","-106,097","-40,772","-169,374"
37240,OKLAHOMA,GARVIN,"-11,693","-73,277","-94,691","-65,116","-32,283","-91,377"
37250,OKLAHOMA,GRADY,"-88,635","-92,518","-105,886","-68,369","-21,695","-200,701"
37260,OKLAHOMA,GRANT,"-15,346","-9,024","-31,485",60,"-6,563","-20,169"
37270,OKLAHOMA,GREER,"-33,696","-14,757","-15,805","-14,837","-4,608","-17,611"
37280,OKLAHOMA,HARMON,"-17,770","-2,910","-9,699","-11,537","-1,049","-4,363"
37290,OKLAHOMA,HARPER,"-2,446","-11,904","-9,236","-8,683","-5,997","-7,643"
37300,OKLAHOMA,HASKELL,"-54,695","-67,162","-48,023","-60,510","-11,463","-43,362"
37310,OKLAHOMA,HUGHES,"-44,243","-41,214","-31,377","-46,597","-4,061","-33,385"
37320,OKLAHOMA,JACKSON,"-49,227","-32,835","-42,337","-24,130","-7,174","-50,584"
37330,OKLAHOMA,JEFFERSON,"-18,075","-17,896","-20,662","-20,250","-1,165","-12,569"
37340,OKLAHOMA,JOHNSTON,"-62,555","-47,368","-33,224","-52,180","-8,092","-29,118"
37350,OKLAHOMA,KAY,"-143,303","-148,105","-197,492","-136,900","-40,135","-107,635"
37360,OKLAHOMA,KINGFISHER,"-9,908","-19,454","-26,003","-1,732","-6,631","-21,942"
37370,OKLAHOMA,KIOWA,"-41,567","-38,586","-35,969","-47,717","-10,509","-23,506"
37380,OKLAHOMA,LATIMER,"-27,316","-30,407","-22,244","-32,336","-10,409","-11,935"
37390,OKLAHOMA,LE FLORE,"-257,004","-246,084","-170,929","-133,934","-61,395","-246,733"
37400,OKLAHOMA,LINCOLN,"-112,163","-76,939","-40,523","-49,701","-34,238","-117,677"
37410,OKLAHOMA,LOGAN,"-25,487","-4,864","-24,022","-30,678","-32,124","-82,450"
37420,OKLAHOMA,LOVE,"-7,400","-5,282","-3,065","-14,943",-184,"-15,277"
37430,OKLAHOMA,MCCLAIN,"-62,023","-64,303","-67,443","-67,427","-46,530","-110,381"
37440,OKLAHOMA,MCCURTAIN,"-113,337","-117,523","-86,547","-82,160","-28,631","-79,121"
37450,OKLAHOMA,MCINTOSH,"-85,418","-82,734","-109,630","-108,483","-16,624","-77,167"
37460,OKLAHOMA,MAJOR,-96,"-13,093","-4,586","-4,673","-5,332","-16,077"
37470,OKLAHOMA,MARSHALL,"-44,186","-73,992","-76,850","-59,961","-12,071","-38,950"
37480,OKLAHOMA,MAYES,"-225,070","-182,883","-159,650","-149,009","-37,472","-166,065"
37490,OKLAHOMA,MURRAY,"-16,173","-37,621","-34,340","-25,150","-2,631","-35,097"
37500,OKLAHOMA,MUSKOGEE,"-333,917","-354,011","-399,033","-318,966","-70,901","-292,952"
37510,OKLAHOMA,NOBLE,"-29,148","-9,000","-20,808","-10,149","-10,535","-27,196"
37520,OKLAHOMA,NOWATA,"-18,047","-26,733","-23,048","-6,612","-6,245","-11,885"
37530,OKLAHOMA,OKFUSKEE,"-68,384","-44,135","-32,602","-46,217","-9,265","-49,945"
37540,OKLAHOMA,OKLAHOMA,"-971,292","-863,639","-932,407","-1,306,299","-973,692","-3,773,935"
37550,OKLAHOMA,OKMULGEE,"-181,616","-161,523","-194,852","-148,724","-32,975","-154,285"
37560,OKLAHOMA,OSAGE,"-69,392","-48,202","-38,005","-42,774","-9,160","-60,409"
37570,OKLAHOMA,OTTAWA,"-199,097","-183,615","-117,726","-118,837","-28,696","-74,134"
37580,OKLAHOMA,PAWNEE,"-93,497","-33,675","-50,016","-29,612","-18,192","-69,104"
37590,OKLAHOMA,PAYNE,"-123,313","-231,004","-210,630","-167,810","-56,596","-194,904"
37600,OKLAHOMA,PITTSBURG,"-74,969","-128,012","-93,205","-59,918","-28,211","-84,537"
37610,OKLAHOMA,PONTOTOC,"-145,015","-125,663","-101,125","-137,555","-28,720","-129,222"
37620,OKLAHOMA,POTTAWATOMIE,"-202,897","-222,867","-158,523","-185,095","-83,062","-300,805"
37630,OKLAHOMA,PUSHMATAHA,"-67,897","-34,498","-25,349","-27,769","-9,093","-33,347"
37640,OKLAHOMA,ROGER MILLS,"-8,350",959,"-2,314","1,440","-2,052","-6,443"
37650,OKLAHOMA,ROGERS,"-144,359","-111,227","-121,848","-66,427","-44,440","-167,106"
37660,OKLAHOMA,SEMINOLE,"-116,363","-118,585","-92,042","-77,922","-27,802","-133,344"
37670,OKLAHOMA,SEQUOYAH,"-192,011","-121,856","-181,135","-132,298","-43,091","-141,406"
37680,OKLAHOMA,STEPHENS,"-97,460","-57,831","-103,311","-46,845","-14,369","-114,135"
37690,OKLAHOMA,TEXAS,"-25,519","-4,881","-12,695","-12,685","-4,373","-12,313"
37700,OKLAHOMA,TILLMAN,"-55,837","-33,204","-25,916","-21,933","-3,217","-22,894"
37710,OKLAHOMA,TULSA,"-798,379","-801,410","-944,929","-564,049","-474,936","-2,128,640"
37720,OKLAHOMA,WAGONER,"-69,607","-105,703","-99,172","-119,306","-25,742","-97,904"
37730,OKLAHOMA,WASHINGTON,"-95,196","-87,459","-112,396","-80,218","-23,026","-70,627"
37740,OKLAHOMA,WASHITA,"-44,869","-34,294","-37,507","-41,477","-8,037","-31,026"
