DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 HOME HEALTH  REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,,,,,,
CODE,STATE,COUNTY,PART A  2010,PART A  2011,PART A  2012,PART A  2013,PART A  2014,PART B  2010,PART B  2011,PART B  2012,PART B  2013,PART B  2014
18630,KENTUCKY,LAWRENCE,-203,-671,-518,"-2,142",259,-823,-845,-979,"-2,450",217
18640,KENTUCKY,LEE,-264,-217,-260,-362,22,-83,-58,-63,-565,32
18650,KENTUCKY,LESLIE,-379,-523,-466,-529,84,-280,-191,-291,-930,134
18660,KENTUCKY,LETCHER,"-1,032",-902,-827,"-1,675",209,-738,-629,-885,"-1,107",161
18670,KENTUCKY,LEWIS,-277,-777,-540,-434,128,-707,-497,-548,"-1,164",156
18680,KENTUCKY,LINCOLN,"-1,017",-849,"-1,135","-2,422",204,"-2,172","-2,817","-2,209","-4,912",542
18690,KENTUCKY,LIVINGSTON,-202,-545,-420,-795,45,-319,-157,-268,-488,78
18700,KENTUCKY,LOGAN,-505,-876,-495,-773,86,-625,-636,-593,"-1,335",89
18710,KENTUCKY,LYON,-294,-362,-295,-783,46,-545,-401,-420,-450,66
18720,KENTUCKY,MC CRACKEN,"-2,456","-2,892","-2,565","-4,449",470,"-1,749","-2,465","-2,505","-4,865",438
18730,KENTUCKY,MC CREARY,-662,-963,-836,"-1,648",217,"-1,119","-1,403","-1,586","-3,631",343
18740,KENTUCKY,MC LEAN,-348,-675,-612,-230,530,"-2,231","-1,195",-780,-637,309
18750,KENTUCKY,MADISON,"-1,884","-2,267","-2,749","-3,855",430,"-3,600","-4,121","-3,853","-8,250",772
18760,KENTUCKY,MAGOFFIN,-298,-189,-325,-293,56,-316,-270,-195,-367,15
18770,KENTUCKY,MARION,-376,-337,-702,"-1,791",127,-457,-512,-734,"-1,119",112
18780,KENTUCKY,MARSHALL,-562,"-1,327",-777,"-1,956",151,-551,"-1,222","-1,272","-2,461",195
18790,KENTUCKY,MARTIN,-643,-825,-594,"-1,195",109,-724,-841,"-1,019","-1,886",55
18800,KENTUCKY,MASON,-402,-518,-485,-752,130,-721,-682,-630,"-1,224",213
18801,KENTUCKY,MEADE,"-8,658","-8,467","-7,350","-12,302","-11,470","-16,602","-14,733","-15,131","-13,131","-12,142"
18802,KENTUCKY,MENIFEE,-215,-384,-213,-622,40,-148,-132,-111,-223,103
18830,KENTUCKY,MERCER,-589,-384,-372,"-1,047",106,"-1,013","-1,199","-1,292","-3,167",266
18831,KENTUCKY,METCALFE,-177,-388,-317,-441,28,-486,-667,-746,"-1,259",59
18850,KENTUCKY,MONROE,-408,-641,-358,-205,35,-403,-421,-518,-757,49
18860,KENTUCKY,MONTGOMERY,-692,-521,-622,"-1,497",132,-891,-836,-933,"-1,393",179
18861,KENTUCKY,MORGAN,-240,-629,-445,-394,62,-385,-583,-315,-889,75
18880,KENTUCKY,MUHLENBERG,-745,-797,-817,"-1,317",192,-756,"-1,683","-1,201","-2,291",203
18890,KENTUCKY,NELSON,"-15,065","-12,274","-13,368","-17,878","-18,997","-16,899","-17,850","-20,957","-22,437","-26,448"
18900,KENTUCKY,NICHOLAS,-56,-256,-294,-864,33,-797,-368,-516,-818,85
18910,KENTUCKY,OHIO,-400,-638,-470,-903,98,-248,-465,-299,"-1,350",93
18920,KENTUCKY,OLDHAM,"-1,324",-825,"-1,042",-434,-492,"-2,594","-1,150","-1,650","-1,216","-1,599"
18930,KENTUCKY,OWEN,-219,-176,-193,-200,41,-73,-190,-334,-540,21
18931,KENTUCKY,OWSLEY,-157,-183,-210,-187,41,-110,-76,-283,-277,27
18932,KENTUCKY,PENDLETON,-184,"-1,104",36,202,376,-294,"-1,234",82,211,527
18960,KENTUCKY,PERRY,"-1,157","-1,148","-1,274","-2,779",312,"-1,108","-1,074","-1,654","-3,498",221
18970,KENTUCKY,PIKE,"-1,888","-2,296","-2,093","-3,378",321,"-2,588","-2,837","-2,515","-5,171",530
18971,KENTUCKY,POWELL,-389,-569,-484,-998,115,"-1,059","-1,542","-1,178","-1,923",236
18972,KENTUCKY,PULASKI,"-3,673","-3,430","-2,901","-4,300",367,"-5,599","-7,198","-5,518","-8,864",812
18973,KENTUCKY,ROBERTSON,-40,-121,-104,-146,2,-50,-32,0,-258,31
18974,KENTUCKY,ROCKCASTLE,-467,-823,-462,"-1,073",125,"-1,083","-1,559","-1,494","-2,397",201
18975,KENTUCKY,ROWAN,-528,-573,-514,"-1,109",74,-620,-720,-562,"-1,384",160
18976,KENTUCKY,RUSSELL,-862,"-1,298","-1,043","-1,371",110,"-1,196","-2,222","-1,531","-1,861",194
18977,KENTUCKY,SCOTT,-126,342,350,"-2,294",180,-535,744,467,"-2,334",311
18978,KENTUCKY,SHELBY,"-1,771","-1,099","-1,621","-1,096","-1,355","-3,476","-3,127","-3,485","-1,266","-1,451"
18979,KENTUCKY,SIMPSON,-316,-517,-549,-885,47,-349,-282,-283,-975,116
18980,KENTUCKY,SPENCER,-799,-617,-454,-232,"-1,033","-1,006","-1,319",-850,-666,"-1,038"
18981,KENTUCKY,TAYLOR,"-1,312","-1,992","-1,150","-2,052",253,"-2,118","-3,074","-2,980","-5,423",516
18982,KENTUCKY,TODD,-450,-334,-273,-321,45,-464,-717,-311,-814,85
18983,KENTUCKY,TRIGG,"-1,746","-1,613","-5,453","-2,961",713,"-5,413","-3,645","-5,460","-2,689",823
18984,KENTUCKY,TRIMBLE,-518,-168,-438,-402,-351,-605,-492,-679,-479,-222
18985,KENTUCKY,UNION,-276,-707,-527,-896,103,-644,-995,-655,"-1,253",129
18986,KENTUCKY,WARREN,"-7,457","-12,889","-10,982","-59,003","-2,047","-5,714","-16,312","-10,964","-69,922","-2,658"
18987,KENTUCKY,WASHINGTON,-238,-302,-244,-804,68,-108,-149,-345,-750,85
18988,KENTUCKY,WAYNE,-645,-866,-456,"-1,238",132,-802,-928,-777,"-1,714",166
18989,KENTUCKY,WEBSTER,"-2,126","-2,898","-4,631","-2,587","-3,131","-5,972","-2,295","-3,535","-5,898","-5,237"
18990,KENTUCKY,WHITLEY,"-2,690","-2,721","-3,279","-6,086",422,"-3,650","-4,196","-5,190","-12,696","1,047"
18991,KENTUCKY,WOLFE,-222,-164,-344,-667,52,-144,-404,-455,-679,65
18992,KENTUCKY,WOODFORD,-115,198,150,-744,62,-323,830,355,"-1,670",123
19000,LOUISIANA,ACADIA,"12,508","9,055","6,854","5,638","11,670","27,957","20,844","17,503","17,009","24,132"
19010,LOUISIANA,ALLEN,"-6,164","-6,668","-8,655","-7,022","-7,861","-16,558","-16,953","-28,685","-21,986","-16,284"
19020,LOUISIANA,ASCENSION,"-2,592","-11,645","-10,506","-1,689",214,"-12,156","-36,462","-28,677","-6,268",609
19030,LOUISIANA,ASSUMPTION,"-3,071","-6,525","-3,815","-4,697","-4,503","-28,732","-22,909","-20,699","-14,220","-7,516"
19040,LOUISIANA,AVOYELLES,"-20,074","-26,106","-22,920","-18,571","-17,705","-101,937","-113,067","-113,254","-95,966","-80,655"
19050,LOUISIANA,BEAUREGARD,"-12,253","-10,093","-9,701","-15,141","-14,552","-27,025","-28,239","-34,780","-30,427","-31,200"
19060,LOUISIANA,BIENVILLE,"-6,271","-4,256","-2,888","-3,486","-4,570","-12,811","-20,161","-18,781","-22,078","-15,826"
19070,LOUISIANA,BOSSIER,"-2,651","-7,276","-6,921","-4,728",-485,"-9,078","-22,422","-18,507","-12,134","-1,113"
19080,LOUISIANA,CADDO,"-9,121","-23,026","-21,164","-14,755","-1,226","-27,899","-68,248","-62,188","-39,558","-3,926"
19090,LOUISIANA,CALCASIEU,"-25,525","-38,612","-28,252","-16,338","-13,415","-67,583","-127,823","-81,890","-58,639","-46,268"
19100,LOUISIANA,CALDWELL,"-5,194","-3,799","-4,307","-5,023","-2,544","-23,597","-19,575","-13,062","-12,246","-9,376"
19110,LOUISIANA,CAMERON,-429,-905,-76,-277,-295,-86,-248,-197,-333,-419
19120,LOUISIANA,CATAHOULA,"-3,932","-4,252","-4,191","-6,021","-5,602","-15,202","-18,153","-12,931","-14,023","-11,207"
19130,LOUISIANA,CLAIBORNE,"-4,710","-8,524","-7,522","-9,939","-6,210","-13,636","-16,940","-14,389","-15,896","-9,819"
19140,LOUISIANA,CONCORDIA,"-5,545","-8,383","-10,760","-10,269","-7,650","-26,993","-28,909","-33,072","-30,868","-28,218"
19150,LOUISIANA,DE SOTO,"-1,303","-3,349","-3,448","-2,014",-256,"-4,289","-11,818","-7,639","-6,192",-673
19160,LOUISIANA,E. BATON ROUGE,"-17,740","-57,000","-55,053","-13,381","1,247","-55,334","-222,818","-179,239","-39,298","3,969"
19170,LOUISIANA,EAST CARROLL,"-4,251","-1,152","-2,309","-4,331","-3,722","-19,181","-21,926","-19,947","-22,694","-23,484"
19180,LOUISIANA,EAST FELICIANA,"-1,016","-4,569","-3,097",-796,76,"-2,118","-9,310","-8,122","-1,323",156
19190,LOUISIANA,EVANGELINE,"-18,299","-21,251","-16,582","-15,880","-15,797","-59,684","-62,464","-58,696","-60,487","-41,206"
19200,LOUISIANA,FRANKLIN,"-4,030","-7,003","-10,088","-5,672","-5,113","-35,392","-36,042","-26,092","-22,533","-21,789"
19210,LOUISIANA,GRANT,914,899,662,"2,066","3,663","2,168","3,015","2,158","4,500","5,684"
19220,LOUISIANA,IBERIA,"12,247","8,667","8,710","9,627","17,361","32,501","21,817","19,967","22,476","36,540"
19230,LOUISIANA,IBERVILLE,"-1,317","-5,505","-3,669",-945,164,"-5,652","-22,791","-19,792","-4,056",353
19240,LOUISIANA,JACKSON,"-5,464","-5,555","-7,615","-4,920","-3,382","-17,867","-21,431","-16,604","-16,495","-14,289"
19250,LOUISIANA,JEFFERSON,"-46,106","-40,362","-37,824","-30,629","-13,259","-165,086","-149,264","-122,115","-86,473","-35,263"
19260,LOUISIANA,JEFFRSON DAVIS,"-10,851","-12,680","-9,883","-9,952","-10,084","-30,175","-30,584","-31,169","-27,180","-19,233"
19270,LOUISIANA,LAFAYETTE,"-43,706","-37,126","-27,284","-44,239","-21,384","-120,116","-121,354","-72,699","-118,611","-47,582"
19280,LOUISIANA,LAFOURCHE,"-25,167","-24,338","-21,755","-27,515","-12,180","-61,712","-56,902","-55,623","-45,935","-25,723"
19290,LOUISIANA,LA SALLE,"-2,453","-5,668","-4,365","-5,359","-3,635","-12,895","-17,508","-18,019","-16,145","-11,582"
19300,LOUISIANA,LINCOLN,"-13,080","-10,097","-10,138","-11,027","-9,321","-33,246","-51,231","-32,573","-29,436","-31,961"
19310,LOUISIANA,LIVINGSTON,"-4,286","-18,200","-14,608","-3,072",311,"-10,158","-34,530","-36,692","-8,459",836
19320,LOUISIANA,MADISON,"-2,522","-2,139","-2,617","-2,896","-3,062","-39,370","-40,750","-39,078","-42,007","-27,980"
19330,LOUISIANA,MOREHOUSE,"-13,247","-8,246","-11,936","-14,013","-9,280","-35,913","-38,969","-41,163","-38,551","-29,755"
19340,LOUISIANA,NATCHITOCHES,"-14,545","-14,971","-16,460","-15,980","-12,143","-50,162","-59,177","-60,802","-55,151","-42,464"
19350,LOUISIANA,ORLEANS,"-49,121","-37,344","-29,027","-25,274","-11,299","-314,172","-292,297","-248,130","-154,078","-58,394"
19360,LOUISIANA,OUACHITA,"-5,906","-22,892","-21,177","-4,958","6,064","-24,474","-67,612","-55,441","-17,740","18,355"
19370,LOUISIANA,PLAQUEMINES,"-1,393","-1,480","-1,145",-550,-281,"-2,811","-3,563","-2,302","-1,191",-765
19380,LOUISIANA,POINTE COUPEE,-351,"-2,033","-3,247",-882,72,"-1,831","-6,213","-4,003","-1,753",112
19390,LOUISIANA,RAPIDES,"7,518","7,631","5,436","18,250","21,564","19,770","24,512","17,381","50,218","64,009"
19400,LOUISIANA,RED RIVER,"-3,535","-2,612","-1,140","-3,091","-4,166","-6,365","-8,810","-11,120","-12,404","-9,342"
19410,LOUISIANA,RICHLAND,"-9,269","-7,103","-6,710","-8,149","-7,013","-24,302","-27,685","-22,649","-26,061","-22,480"
19420,LOUISIANA,SABINE,"-8,605","-6,684","-8,533","-8,801","-7,559","-26,314","-29,224","-25,303","-26,165","-20,532"
19430,LOUISIANA,ST. BERNARD,"-3,230","-3,472","-2,723","-2,183","-1,359","-13,573","-14,186","-11,420","-8,204","-2,230"
19440,LOUISIANA,ST. CHARLES,"-4,916","-4,759","-3,218","-2,697",-976,"-11,586","-11,853","-7,263","-6,193","-2,166"
19450,LOUISIANA,ST. HELENA,-400,"-1,474","-1,222",-460,37,"-2,861","-11,553","-8,905","-1,339",147
19460,LOUISIANA,ST. JAMES,"11,840","10,841","7,167","7,066","6,600","26,186","21,454","16,278","15,148","17,485"
19470,LOUISIANA,ST. JOHN BAPTIST,"-4,917","-5,188","-3,781","-3,698","-1,423","-18,755","-14,137","-9,708","-6,628","-2,273"
19480,LOUISIANA,ST. LANDRY,"-34,528","-35,369","-41,970","-42,610","-34,292","-103,909","-121,166","-130,402","-117,567","-98,362"
19490,LOUISIANA,ST. MARTIN,"-10,732","-7,929","-7,908","-18,995","-6,680","-31,948","-31,054","-17,719","-28,471","-13,743"
19500,LOUISIANA,ST. MARY,"-18,152","-23,812","-20,653","-18,470","-15,941","-39,787","-40,844","-32,330","-30,988","-23,762"
19510,LOUISIANA,ST. TAMMANY,"-29,502","-26,917","-22,031","-18,587","-7,478","-69,010","-64,775","-53,083","-44,514","-18,761"
19520,LOUISIANA,TANGIPAHOA,"31,965","30,215","22,937","29,074","39,972","202,148","146,699","134,704","130,670","161,604"
19530,LOUISIANA,TENSAS,"-2,546","-1,712","-1,636","-2,326","-1,052","-12,538","-12,930","-13,533","-12,307","-8,511"
19540,LOUISIANA,TERREBONNE,"-30,654","-39,618","-37,714","-64,551","-28,982","-102,757","-96,724","-78,627","-81,974","-50,519"
19550,LOUISIANA,UNION,"-1,287","-2,581","-2,566","-1,089","1,242","-5,902","-14,091","-9,067","-3,266","2,769"
19560,LOUISIANA,VERMILION,"5,587","4,586","4,509","4,850","7,279","11,055","8,879","7,883","8,623","13,259"
19570,LOUISIANA,VERNON,"-11,873","-12,916","-10,244","-10,417","-11,449","-20,025","-24,213","-30,374","-28,949","-23,256"
19580,LOUISIANA,WASHINGTON,"-34,651","-36,313","-37,113","-34,922","-22,123","-130,069","-160,534","-137,848","-127,441","-111,406"
19590,LOUISIANA,WEBSTER,"15,384","12,111","10,607","10,774","13,981","55,151","37,087","35,032","33,999","41,022"
19600,LOUISIANA,W. BATON ROUGE,"-1,062","-4,956","-2,252",-557,60,"-1,912","-5,443","-7,532","-1,764",160
19610,LOUISIANA,WEST CARROLL,"-2,865","-2,691","-4,533","-4,727","-3,477","-13,130","-16,683","-15,710","-17,932","-17,123"
19620,LOUISIANA,WEST FELICIANA,-244,"-1,820",-792,-280,13,"-1,175","-5,401","-4,252",-964,108
19630,LOUISIANA,WINN,"-6,439","-3,821","-4,778","-4,527",-838,"-14,339","-17,022","-13,437","-9,275","-5,018"
20000,MAINE,ANDROSCOGGIN,"-24,851","-20,206","-20,713","-28,737","-19,440","-26,946","-17,877","-30,123","-29,574","-30,788"
20010,MAINE,AROOSTOOK,"-2,737","-2,010","-2,150","2,581","4,319","-1,645","-1,391","-1,105","1,334","4,479"
20020,MAINE,CUMBERLAND,"-7,888","9,813","30,019","5,208","3,744","-10,100","17,234","39,461","7,641","4,525"
20030,MAINE,FRANKLIN,-591,"-1,007",-671,731,"2,059",-880,-926,-856,752,"1,318"
20040,MAINE,HANCOCK,-816,"-1,514",-627,997,"1,769",-653,-774,-862,959,"2,837"
20050,MAINE,KENNEBEC,"-4,066","-5,149","-4,578","5,650","8,223","-3,227","-4,546","-4,130","5,150","7,181"
20060,MAINE,KNOX,"-1,435","-1,670","-1,510","1,359","2,464",-745,-841,-979,"1,255","2,668"
20070,MAINE,LINCOLN,-785,-502,-959,973,"1,032","-1,205",-876,-578,668,"2,067"
20080,MAINE,OXFORD,"-1,771","-1,425","-2,290","2,242","3,179","-2,982","-2,422","-2,189","2,101","4,147"
20090,MAINE,PENOBSCOT,"-8,722","11,203",53,"-12,223","12,807","-5,013","6,650",41,"-8,800","8,449"
20100,MAINE,PISCATAQUIS,-227,-472,-943,520,"1,349",-458,-427,-445,543,634
20110,MAINE,SAGADAHOC,"-1,005",980,"2,883",501,368,-967,"1,992","4,638",988,749
20120,MAINE,SOMERSET,"-1,193","-1,491","-1,745","1,498","2,411","-1,832","-2,078","-2,045","2,212","4,430"
20130,MAINE,WALDO,-873,"-1,395",-960,"1,603","2,888",-933,-827,"-1,031",998,"2,087"
20140,MAINE,WASHINGTON,-906,-855,"-1,060","1,110","1,815",-907,"-1,003",-869,"1,351","2,236"
20150,MAINE,YORK,"-6,470","8,299","21,138","4,521","3,173","-6,270","8,948","18,702","4,779","3,591"
21000,MARYLAND,ALLEGANY,"12,173","11,578","23,158","-1,306","15,063","5,964","5,902","13,079",-972,"11,510"
21010,MARYLAND,ANNE ARUNDEL,"-38,561","-45,145","-39,107","-45,857","-19,312","-38,862","-31,615","-29,848","-36,654","-15,993"
21020,MARYLAND,BALTIMORE,"-74,131","-94,580","-67,777","-81,064","-38,366","-57,837","-67,829","-62,165","-70,467","-32,739"
21030,MARYLAND,BALTIMORE CITY,"-99,185","-101,075","-84,503","-98,440","-45,057","-58,248","-69,493","-61,139","-65,994","-29,903"
21040,MARYLAND,CALVERT,"-3,549","-2,482","-3,939","-3,058","-2,028","-5,719","-4,490","-3,839","-2,734","-2,128"
21050,MARYLAND,CAROLINE,"-6,173","-5,338","-8,919","-1,324",-663,"-3,332","-3,010","-5,432","-1,825",-847
21060,MARYLAND,CARROLL,"-14,850","-16,847","-11,272","-14,352","-5,667","-14,156","-14,466","-13,094","-16,818","-7,579"
21070,MARYLAND,CECIL,"2,324","1,602",-541,"-1,902",286,"1,197","1,002",-455,"-1,640",247
21080,MARYLAND,CHARLES,"-8,802","-6,142","-8,934","-4,937","-4,392","-7,736","-6,824","-9,394","-4,866","-3,482"
21090,MARYLAND,DORCHESTER,"-4,344","-4,336","-4,272","-2,645",-969,"-1,788","-4,264","-8,381","-3,196",-839
21100,MARYLAND,FREDERICK,"-23,664","-30,308","-21,415","-28,596","-29,327","-23,313","-37,589","-24,700","-31,851","-27,263"
21110,MARYLAND,GARRETT,"-2,599","-2,162","-3,090",-722,-397,"-1,465","-1,061",-863,-276,-241
21120,MARYLAND,HARFORD,"-19,297","-18,107","-18,253","-20,985","-9,720","-14,607","-13,224","-14,313","-17,262","-6,400"
21130,MARYLAND,HOWARD,"-9,923","-11,229","-8,947","-10,013","-4,077","-11,490","-15,681","-9,623","-9,276","-3,756"
21140,MARYLAND,KENT,"-1,930","-2,013","-3,250",-610,-385,"-1,009",-548,-405,-90,-107
21150,MARYLAND,MONTGOMERY,"-42,333","-56,451","-43,469","-64,772","-57,826","-47,589","-60,833","-41,598","-58,663","-58,457"
21160,MARYLAND,PRINCE GEORGES,"-54,078","-40,963","-52,213","-31,899","-30,790","-49,127","-37,478","-45,195","-29,086","-24,578"
21170,MARYLAND,QUEEN ANNES,"-3,208","-4,046","-2,858","-2,606","-1,012","-1,904","-3,094","-1,515","-1,652","-1,226"
21180,MARYLAND,ST. MARYS,"3,509","2,767",873,"8,047","7,984","1,890","2,033",699,"5,660","10,389"
21190,MARYLAND,SOMERSET,"1,871","2,946",669,262,"3,069","1,397","1,823",682,264,"3,480"
21200,MARYLAND,TALBOT,"-2,904","-4,225","-5,864","-1,039",-398,"-2,341","-1,075","-4,162","-1,008",-389
21210,MARYLAND,WASHINGTON,"4,231","-6,055","-3,097","-14,137","-8,192","3,196","-5,091","-2,603","-15,970","-8,786"
21220,MARYLAND,WICOMICO,"6,128","11,035","3,177","1,228","12,348","5,574","8,967","2,598",907,"11,305"
21230,MARYLAND,WORCESTER,"2,602","1,811",358,"10,491","11,096","2,243","1,974",328,"10,382","13,165"
22000,MASSACHUSETTS,BARNSTABLE,"48,375","39,210","41,178","42,936","23,504","71,162","48,882","42,490","48,496","31,226"
22010,MASSACHUSETTS,BERKSHIRE,"6,314","18,932","10,139","3,549","-8,127","7,614","24,623","9,730","4,142","-11,577"
22020,MASSACHUSETTS,BRISTOL,"-37,917","-20,369","-4,663","-22,865","8,403","-40,465","-22,793","-5,427","-29,085","10,860"
22030,MASSACHUSETTS,DUKES,-779,"-1,956","-13,436","-8,256","-5,698","-3,078","-4,617","-18,813","-7,384","-6,673"
22040,MASSACHUSETTS,ESSEX,"55,973","35,673","99,685","138,403","119,831","73,788","43,334","116,940","149,810","130,982"
22060,MASSACHUSETTS,FRANKLIN,"11,114","18,189","18,193","13,385","16,619","17,635","23,341","22,442","24,012","27,787"
22070,MASSACHUSETTS,HAMPDEN,"-18,489","-1,292",-732,"-25,138","-24,586","-20,893","-1,774",-795,"-25,310","-31,390"
22080,MASSACHUSETTS,HAMPSHIRE,"-4,034",-206,-171,"-5,514","-4,930","-4,948",-362,-198,"-5,786","-7,755"
22090,MASSACHUSETTS,MIDDLESEX,"-39,288","-32,599","-19,981","-41,543","-17,195","-58,300","-44,523","-25,501","-58,913","-21,497"
22120,MASSACHUSETTS,NANTUCKET,-227,-470,"-1,372","-1,406","-1,067",-377,-212,"-5,968","-9,355",-584
22130,MASSACHUSETTS,NORFOLK,"126,516","128,301","111,050","93,849","80,616","162,788","167,731","144,229","126,242","102,515"
22150,MASSACHUSETTS,PLYMOUTH,"110,339","116,976","116,158","96,484","79,783","132,312","129,343","106,785","113,868","96,212"
22160,MASSACHUSETTS,SUFFOLK,"174,776","169,392","146,975","136,737","94,182","262,087","256,715","179,898","180,434","120,730"
22170,MASSACHUSETTS,WORCESTER,"114,005","124,583","113,193","83,741","-2,889","170,112","185,616","145,811","106,059","-3,426"
23000,MICHIGAN,ALCONA,"-1,713",-722,378,83,239,"-1,454",-877,251,88,344
23010,MICHIGAN,ALGER,"-1,055",-675,248,87,208,"-3,180",-789,276,107,451
23020,MICHIGAN,ALLEGAN,"-8,567","-4,512","1,550",490,"1,312","-11,810","-4,600","2,071",811,"2,224"
23030,MICHIGAN,ALPENA,"-3,426","-1,795",551,180,614,"-2,192","-1,037",555,268,803
23040,MICHIGAN,ANTRIM,"-1,167","-1,034",330,244,481,"-1,918","-1,113",122,144,280
23050,MICHIGAN,ARENAC,"-5,427","-1,064",839,182,509,"-4,666","-2,395","1,139",227,755
23060,MICHIGAN,BARAGA,-979,-574,121,68,47,-896,-774,320,102,391
23070,MICHIGAN,BARRY,"-2,481","-3,300","-3,696","-2,800","-2,466","-2,120","-4,088","-3,882","-2,898","-3,321"
23080,MICHIGAN,BAY,"22,350","22,560","37,208","26,188","11,156","41,841","38,935","45,979","34,173","16,976"
23090,MICHIGAN,BENZIE,"-1,483",-692,271,76,209,"-1,597",-980,397,53,188
23100,MICHIGAN,BERRIEN,"-43,216","-37,508","-24,130","-4,296","-16,693","-108,194","-101,502","-71,389","-11,944","-44,997"
23110,MICHIGAN,BRANCH,"-3,463","-1,605",672,330,689,"-5,908","-2,008",901,285,759
23120,MICHIGAN,CALHOUN,"26,789","39,176","25,745","20,550","36,831","27,291","46,965","40,555","44,755","54,476"
23130,MICHIGAN,CASS,"-1,796","-5,621","-1,727","-2,308","-1,217","-4,150","-7,184","-2,722","-6,057","-4,057"
23140,MICHIGAN,CHARLEVOIX,"-2,301",-624,390,98,63,"-1,866","-1,063",501,287,662
23150,MICHIGAN,CHEBOYGAN,"-3,345","-1,275",742,320,668,"-2,519","-1,258",762,339,631
23160,MICHIGAN,CHIPPEWA,"-4,439","-2,035",942,290,599,"-3,545",-721,479,258,581
23170,MICHIGAN,CLARE,"-5,730","-2,055","1,326",274,804,"-9,494","-4,376","2,548",641,"1,412"
23180,MICHIGAN,CLINTON,"4,438","2,760","1,190","3,791",136,"7,638","3,596","2,053","6,627",219
23190,MICHIGAN,CRAWFORD,"-1,757",-646,338,153,413,"-1,389",-640,465,182,253
23200,MICHIGAN,DELTA,"-4,186","-2,585","1,151",214,738,"-7,143","-2,817","1,664",665,"1,405"
23210,MICHIGAN,DICKINSON,"-2,304",-785,515,71,262,"-2,345",-821,229,155,382
23220,MICHIGAN,EATON,"16,689","5,476","2,083","8,929",246,"34,787","10,020","4,345","13,413",377
23230,MICHIGAN,EMMET,"-2,103","-1,217",389,147,601,"-1,919",-646,712,259,416
23240,MICHIGAN,GENESEE,"12,931","-24,071","26,747","6,666","3,613","45,446","-81,350","97,261","21,307","11,386"
23250,MICHIGAN,GLADWIN,"-4,998","-1,384",709,316,675,"-13,594","-4,714","2,610",765,"1,057"
23260,MICHIGAN,GOGEBIC,"-1,330",-477,276,123,214,"-2,276",-760,301,145,472
23270,MICHIGAN,GRAND TRAVERSE,"-7,355","-3,249","1,267",806,"1,726","-11,258","-4,639","2,481",833,"2,343"
23280,MICHIGAN,GRATIOT,"-4,491","-2,100",874,443,596,"-6,371","-2,325","1,260",352,907
23290,MICHIGAN,HILLSDALE,"-6,862","-1,589",953,307,732,"-4,692","-3,326","1,341",442,"1,319"
23300,MICHIGAN,HOUGHTON,"-3,324",-515,392,171,313,"-5,459","-2,114","1,068",388,846
23310,MICHIGAN,HURON,"-3,365","-1,780",717,244,813,"-7,926","-3,717","1,417",524,"1,457"
23320,MICHIGAN,INGHAM,"72,124","29,314","15,121","43,968","1,754","154,784","55,538","28,494","86,765","3,424"
23330,MICHIGAN,IONIA,"-8,975","-11,088","-6,465","-8,803","-10,873","-16,683","-13,297","-17,705","-13,228","-14,303"
23340,MICHIGAN,IOSCO,"-4,218","-1,845",806,273,613,"-7,250","-2,632","1,150",394,"1,128"
23350,MICHIGAN,IRON,-140,-80,106,68,70,-710,-823,317,52,147
23360,MICHIGAN,ISABELLA,"-5,411","-2,848",892,481,"1,023","-14,210","-4,157","2,326",948,"2,369"
23370,MICHIGAN,JACKSON,"10,697","-13,786",-530,"22,540","-3,232","19,274","-20,598",-827,"45,680","-6,402"
23380,MICHIGAN,KALAMAZOO,"6,383","4,671","21,533","23,756","19,507","12,547","10,060","37,528","42,318","32,415"
23390,MICHIGAN,KALKASKA,"-1,253",-470,353,123,244,-759,-355,301,89,305
23400,MICHIGAN,KENT,"-41,538","-38,383","-33,781","-33,478","-32,173","-67,944","-62,255","-60,161","-65,211","-72,950"
23410,MICHIGAN,KEWEENAW,-135,-150,73,40,50,"-1,033",-161,114,50,39
23420,MICHIGAN,LAKE,"-1,928",-799,450,140,330,"-4,275","-1,668",949,249,418
23430,MICHIGAN,LAPEER,"-6,584","-4,003","-2,836","-2,112",-396,"-10,818","-6,331","-4,124","-2,701",-500
23440,MICHIGAN,LEELANAU,-687,-488,39,45,112,-286,-80,206,92,295
23450,MICHIGAN,LENAWEE,"-13,058","-4,729","2,207",855,"2,029","-17,282","-7,456","3,997","1,589","4,192"
23460,MICHIGAN,LIVINGSTON,"-6,143","-4,319","-2,728","-1,890",-335,"-12,109","-6,351","-4,938","-3,984",-574
23470,MICHIGAN,LUCE,-937,-647,323,64,101,"-1,674","-1,032",619,137,263
23480,MICHIGAN,MACKINAC,-755,-241,166,73,119,-538,"-1,293",354,171,414
23490,MICHIGAN,MACOMB,"-90,078","-47,781","-43,434","-29,229","-4,365","-204,658","-113,283","-99,190","-74,922","-11,392"
23500,MICHIGAN,MANISTEE,"-2,697",-958,773,254,589,"-2,738","-1,667",458,153,549
23510,MICHIGAN,MARQUETTE,"-5,583","-1,450",822,294,736,"-13,642","-5,072","2,339",831,"2,635"
23520,MICHIGAN,MASON,"-3,453","-1,129",644,187,592,"-3,160","-1,379",646,276,929
