AGED -- REPRICING ADJUSTMENTS TO THE 2010-2014 HOME HEALTH  REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,,,,,,
CODE,STATE,COUNTY,PART A  2010,PART A  2011,PART A  2012,PART A  2013,PART A  2014,PART B  2010,PART B  2011,PART B  2012,PART B  2013,PART B  2014
14480,ILLINOIS,JASPER,"2,740","1,998","1,014",830,"1,477","2,280","1,695",815,749,"1,964"
14490,ILLINOIS,JEFFERSON,"20,592","13,329","5,267","4,700","9,935","16,697","11,164","5,527","5,003","8,953"
14500,ILLINOIS,JERSEY,"7,322","6,360","3,251","-5,533","-3,845","6,674","6,397","4,628","-8,300","-4,141"
14510,ILLINOIS,JO DAVIESS,"6,661","6,075","2,512","2,096","4,162","6,122","4,844","1,857","1,528","2,532"
14520,ILLINOIS,JOHNSON,"5,554","5,248","2,058","1,749","2,062","3,820","3,275","1,416","1,485","1,767"
14530,ILLINOIS,KANE,"-136,991","-221,220","-225,342","-248,463","-111,963","-209,216","-342,773","-353,520","-403,088","-182,106"
14540,ILLINOIS,KANKAKEE,"-373,885","-451,408","-237,217","-335,778","-207,100","-607,483","-627,673","-348,680","-527,889","-317,883"
14550,ILLINOIS,KENDALL,"-5,573","-12,527","-15,249","-17,782","-4,245","-7,209","-18,713","-20,005","-26,381","-5,534"
14560,ILLINOIS,KNOX,"23,705","19,287","7,729","6,400","9,503","21,657","19,272","8,107","6,355","10,504"
14570,ILLINOIS,LAKE,"-125,062","-453,584","74,492","-242,197","156,059","-216,262","-811,365","137,501","-448,126","293,133"
14580,ILLINOIS,LA SALLE,"41,629","27,531","11,262","11,158","19,023","32,988","30,051","13,426","12,576","23,102"
14590,ILLINOIS,LAWRENCE,"8,400","6,166","2,666","2,557","5,361","12,226","8,823","3,805","3,256","4,430"
14600,ILLINOIS,LEE,"8,028","5,700","2,484","2,564","3,068","6,168","5,462","2,190","2,253","3,774"
14610,ILLINOIS,LIVINGSTON,"10,483","7,383","3,347","3,413","4,235","10,326","8,906","3,797","3,925","7,388"
14620,ILLINOIS,LOGAN,"8,982","7,448","2,594","2,784","2,890","5,971","4,714","1,732","2,278","4,167"
14630,ILLINOIS,MC DONOUGH,"7,427","5,623","2,356","1,543","2,769","9,244","6,823","2,808","2,430","3,350"
14640,ILLINOIS,MC HENRY,"-49,733","-126,131","-133,725","-140,796","-29,374","-50,366","-144,481","-155,624","-185,836","-37,108"
14650,ILLINOIS,MC LEAN,"-43,294","-60,961","-65,911","-81,609","-36,401","-39,533","-60,552","-82,534","-102,402","-54,910"
14660,ILLINOIS,MACON,"29,328","50,988","35,089","35,781","44,320","23,149","28,565","28,163","38,697","51,258"
14670,ILLINOIS,MACOUPIN,"18,894","20,513","10,917","-18,219","-11,961","16,449","15,850","7,562","-15,736","-9,593"
14680,ILLINOIS,MADISON,"77,704","76,335","41,068","-85,679","-46,856","66,492","75,858","37,665","-72,817","-43,569"
14690,ILLINOIS,MARION,"21,643","20,884","8,811","8,099","12,670","14,845","12,182","5,954","5,838","12,168"
14700,ILLINOIS,MARSHALL,"-8,632","-8,758","-1,818","-2,679","8,148","-7,860","-6,223","-1,929","-2,772","12,273"
14710,ILLINOIS,MASON,"7,835","5,354","2,843","1,550","3,075","9,265","5,130","1,845","1,648","2,624"
14720,ILLINOIS,MASSAC,"6,779","6,753","2,565","1,841","3,466","5,279","3,673","1,957","1,826","2,409"
14730,ILLINOIS,MENARD,"-9,481",-843,"1,960","-1,614","-1,753","-5,591",-658,"1,832","-2,331","-3,785"
14740,ILLINOIS,MERCER,"30,370","27,618","14,806","13,383","9,548","66,090","55,724","24,178","28,415","17,462"
14750,ILLINOIS,MONROE,"9,733","9,792","5,821","-12,022","-7,352","7,286","8,219","4,740","-10,489","-6,099"
14760,ILLINOIS,MONTGOMERY,"10,882","7,966","3,730","3,196","5,142","9,490","6,398","2,315","2,550","4,569"
14770,ILLINOIS,MORGAN,"10,066","8,049","3,903","2,905","5,524","6,132","7,510","3,390","3,090","5,758"
14780,ILLINOIS,MOULTRIE,"5,795","4,489","1,831","1,747","2,879","5,268","4,517","1,481","1,560","2,125"
14790,ILLINOIS,OGLE,"13,921","10,443","3,806","4,186","5,821","11,453","13,079","5,745","5,062","8,786"
14800,ILLINOIS,PEORIA,"-119,365","-117,519","-24,167","-40,591","127,798","-159,180","-151,491","-32,677","-61,028","207,775"
14810,ILLINOIS,PERRY,"10,196","8,307","3,384","2,696","3,641","5,955","4,853","1,998","2,197","2,760"
14820,ILLINOIS,PIATT,"-3,022","-3,750",967,414,"10,416","-2,989","-4,331",851,276,"7,460"
14830,ILLINOIS,PIKE,"5,349","3,330","1,696","1,732","3,086","4,615","2,680","1,471","1,500","2,564"
14831,ILLINOIS,POPE,"2,457","1,266",482,308,439,"1,201",786,440,187,651
14850,ILLINOIS,PULASKI,"2,681","1,350",844,771,"1,230","2,734","1,717",643,575,"1,289"
14860,ILLINOIS,PUTNAM,"1,774","1,776",621,361,870,"1,227","1,502",609,504,694
14870,ILLINOIS,RANDOLPH,"17,535","13,378","5,877","5,122","8,538","13,878","12,499","5,801","5,047","8,761"
14880,ILLINOIS,RICHLAND,"7,560","7,289","2,780","2,855","4,915","11,874","7,894","3,149","2,980","5,242"
14890,ILLINOIS,ROCK ISLAND,"414,300","370,509","188,652","141,276","93,533","883,902","757,436","324,947","264,031","160,592"
14900,ILLINOIS,ST. CLAIR,"70,630","66,974","35,590","-69,914","-39,145","74,489","72,901","38,510","-79,182","-49,286"
14910,ILLINOIS,SALINE,"12,484","9,826","3,996","2,666","3,936","7,578","5,774","3,257","2,670","3,947"
14920,ILLINOIS,SANGAMON,"-200,465","-20,933","48,787","-44,047","-31,683","-201,562","-20,011","53,711","-56,409","-47,540"
14921,ILLINOIS,SCHUYLER,"1,368","1,288",459,228,499,837,495,342,253,602
14940,ILLINOIS,SCOTT,"2,214",648,495,413,463,645,772,314,199,540
14950,ILLINOIS,SHELBY,"6,218","5,269","1,929","1,774","4,110","5,292","4,527","1,730","1,633","3,992"
14960,ILLINOIS,STARK,"-4,991","-3,529","-1,063","-1,615","3,732","-4,322","-4,364","-1,044","-1,843","8,265"
14970,ILLINOIS,STEPHENSON,"10,473","7,836","2,847","2,543","3,589","10,276","10,236","4,451","4,638","7,908"
14980,ILLINOIS,TAZEWELL,"-108,714","-105,740","-21,794","-36,896","106,215","-138,970","-136,246","-26,782","-47,758","144,548"
14981,ILLINOIS,UNION,"8,618","6,949","2,812","1,969","2,819","4,459","3,456","1,824","1,625","2,960"
14982,ILLINOIS,VERMILION,"73,448","-8,668","-20,255","-39,808","8,733","56,072","-6,237","-15,068","-33,637","7,345"
14983,ILLINOIS,WABASH,"4,724","3,945","1,384","1,286","2,295","4,973","3,796","1,341",736,"1,432"
14984,ILLINOIS,WARREN,"6,340","5,771","2,481","2,331","3,454","5,430","5,292","2,589","1,936","4,091"
14985,ILLINOIS,WASHINGTON,"6,425","4,503","1,860","1,699","3,745","4,372","3,286","1,100","1,076","1,851"
14986,ILLINOIS,WAYNE,"5,756","4,618","1,908","1,630","2,856","4,737","2,965","1,787","1,732","2,807"
14987,ILLINOIS,WHITE,"4,942","4,014","1,652","1,553","2,787","3,962","2,122","1,019",896,"2,072"
14988,ILLINOIS,WHITESIDE,"21,551","17,886","7,220","6,049","8,391","18,199","15,925","7,695","6,319","9,565"
14989,ILLINOIS,WILL,"-80,652","-207,603","-217,468","-250,294","-48,167","-112,560","-312,850","-318,397","-367,922","-71,946"
14990,ILLINOIS,WILLIAMSON,"17,018","13,982",-324,"-1,878","3,997","14,320","10,101",-242,"-1,719","3,769"
14991,ILLINOIS,WINNEBAGO,"-112,817","-54,485","-16,090","-23,857","37,030","-180,907","-97,355","-28,431","-50,081","83,233"
14992,ILLINOIS,WOODFORD,"-16,324","-20,177","-4,025","-6,089","22,105","-14,105","-17,451","-3,698","-8,716","25,040"
15000,INDIANA,ADAMS,"-4,847","-1,913","-4,603","-1,725","-3,034","-4,030","-1,196","-2,489","-2,403","-3,602"
15010,INDIANA,ALLEN,"-28,342","-113,802","-110,924","-169,418","-35,014","-34,867","-157,494","-151,110","-215,034","-36,858"
15020,INDIANA,BARTHOLOMEW,"64,509","68,904","54,570","61,493","40,888","74,641","85,634","56,250","79,569","48,942"
15030,INDIANA,BENTON,"6,099","9,007","4,569","7,723","-1,026","5,303","6,634","4,403","8,979","-1,477"
15040,INDIANA,BLACKFORD,"-5,174","-2,192","-5,169","-4,038","-6,364","-5,418","-2,668","-6,259","-3,288","-4,132"
15050,INDIANA,BOONE,"23,493","25,668","26,150","12,171","-7,346","29,689","37,338","33,018","23,159","-11,017"
15060,INDIANA,BROWN,"3,544","3,328","4,155","1,546",-935,"2,553","3,686","3,016","2,338","-1,279"
15070,INDIANA,CARROLL,"14,618","12,447","10,621","16,984","-2,440","12,164","19,701","14,405","21,329","-3,181"
15080,INDIANA,CASS,"-22,654","-7,897","-19,048","-9,162","-15,723","-27,927","-9,976","-24,850","-11,814","-23,689"
15090,INDIANA,CLARK,"-48,927","-32,566","-31,221","-22,377","-30,943","-57,413","-37,941","-39,063","-24,160","-32,855"
15100,INDIANA,CLAY,"3,868","-3,477","-3,135","-5,909","-31,552","3,769","-3,372","-3,757","-10,356","-67,297"
15110,INDIANA,CLINTON,"-11,397","-3,903","-9,341","-5,632","-11,151","-10,131","-4,478","-13,317","-7,780","-13,774"
15120,INDIANA,CRAWFORD,"-6,215","-2,034","-5,081","-2,514","-5,885","-9,125","-3,050","-9,082","-3,694","-7,605"
15130,INDIANA,DAVIESS,"-12,801","-4,863","-13,526","-6,013","-13,125","-16,906","-5,464","-14,224","-8,820","-16,290"
15140,INDIANA,DEARBORN,"-2,743","-12,305",452,"1,425","3,402","-1,483","-8,165",304,"1,124","3,893"
15150,INDIANA,DECATUR,"-7,132","-2,558","-6,031","-3,694","-5,845","-7,457","-3,133","-7,711","-4,001","-11,098"
15160,INDIANA,DE KALB,"-5,281","-1,890","-5,306","-3,785","-7,633","-5,866","-2,592","-7,921","-3,771","-7,106"
15170,INDIANA,DELAWARE,"205,378","240,918","324,603","145,811","124,583","312,202","338,696","361,503","162,819","143,036"
15180,INDIANA,DUBOIS,"-10,824","-4,749","-13,507","-6,237","-10,769","-18,289","-6,742","-17,918","-10,124","-17,520"
15190,INDIANA,ELKHART,"-38,622","-28,663","-24,829","25,983","-19,025","-45,837","-34,822","-27,136","26,717","-20,229"
15200,INDIANA,FAYETTE,"-8,034","-3,898","-9,114","-4,564","-8,444","-7,971","-3,183","-11,149","-4,743","-9,541"
15210,INDIANA,FLOYD,"-26,596","-19,653","-20,084","-12,977","-16,378","-29,436","-18,171","-18,835","-11,941","-19,471"
15220,INDIANA,FOUNTAIN,"-6,427","-2,688","-7,955","-4,085","-8,164","-4,941","-1,643","-5,306","-2,996","-8,352"
15230,INDIANA,FRANKLIN,"-24,170","-31,142","-28,817","-23,854","-20,060","-17,048","-22,112","-21,199","-24,595","-27,196"
15240,INDIANA,FULTON,"-5,198","-1,989","-4,823","-2,781","-4,462","-5,163","-2,357","-7,155","-2,581","-4,071"
15250,INDIANA,GIBSON,"-13,792","-7,708","-22,327","-8,078","-4,021","-19,278","-7,604","-20,774","-8,317","-3,782"
15260,INDIANA,GRANT,"-29,720","-13,562","-28,435","-15,266","-29,645","-42,736","-19,621","-45,610","-20,751","-42,159"
15270,INDIANA,GREENE,"-42,748","-36,151","-22,629","-24,680","-46,278","-53,534","-44,820","-27,780","-30,455","-70,105"
15280,INDIANA,HAMILTON,"73,355","89,302","83,391","42,730","-21,894","101,730","112,276","113,414","71,732","-41,692"
15290,INDIANA,HANCOCK,"33,406","33,171","34,095","17,927","-8,978","27,835","26,512","36,056","20,268","-11,267"
15300,INDIANA,HARRISON,"-12,653","-9,690","-9,216","-7,361","-10,333","-11,841","-7,446","-8,609","-6,249","-9,629"
15310,INDIANA,HENDRICKS,"45,803","58,971","48,439","28,363","-15,259","60,688","79,942","75,794","45,844","-25,629"
15320,INDIANA,HENRY,"-20,391","-7,113","-21,440","-10,520","-21,922","-17,240","-6,828","-21,423","-10,756","-24,596"
15330,INDIANA,HOWARD,"-140,095","-27,422","-39,062","34,699","-23,088","-187,108","-37,520","-53,872","46,496","-37,426"
15340,INDIANA,HUNTINGTON,"-6,017","-2,801","-6,250","-2,360","-4,637","-7,648","-4,092","-10,079","-2,857","-7,999"
15350,INDIANA,JACKSON,"-10,168","-3,482","-7,892","-5,226","-10,272","-9,217","-3,565","-9,259","-6,056","-11,107"
15360,INDIANA,JASPER,"13,532","24,527","14,770","20,674","4,582","11,818","21,997","14,972","18,418","3,274"
15370,INDIANA,JAY,"-8,433","-3,711","-8,671","-4,330","-7,832","-7,211","-2,803","-6,904","-3,921","-5,656"
15380,INDIANA,JEFFERSON,"-13,823","-4,142","-15,499","-6,419","-10,834","-17,246","-4,848","-13,839","-6,016","-14,761"
15390,INDIANA,JENNINGS,"-5,604","-2,309","-6,890","-2,925","-6,612","-7,122","-2,827","-8,855","-3,828","-7,072"
15400,INDIANA,JOHNSON,"69,967","66,211","65,089","37,453","-16,047","80,491","88,037","82,425","46,242","-21,812"
15410,INDIANA,KNOX,"-27,299","-9,973","-28,246","-14,936","-26,698","-40,149","-15,101","-35,853","-17,323","-32,678"
15420,INDIANA,KOSCIUSKO,"-11,371","-3,637","-12,074","-7,184","-14,019","-26,661","-11,621","-17,647","-10,212","-18,427"
15430,INDIANA,LAGRANGE,"-3,494","-1,490","-5,134","-1,800","-5,732","-3,227","-1,427","-4,706","-1,723","-3,010"
15440,INDIANA,LAKE,"338,281","570,588","402,376","422,784","78,974","833,872","1,375,182","892,060","917,371","175,508"
15450,INDIANA,LA PORTE,"48,173","9,368","30,110","-27,142","43,877","67,544","13,595","42,593","-43,095","73,005"
15460,INDIANA,LAWRENCE,"-21,411","-7,368","-21,366","-9,816","-21,456","-26,719","-10,828","-27,465","-14,768","-29,410"
15470,INDIANA,MADISON,"287,232","255,042","212,972","125,364","76,252","398,316","321,122","292,478","200,340","133,291"
15480,INDIANA,MARION,"452,362","465,748","443,424","232,382","-106,340","571,054","617,615","626,037","364,796","-179,782"
15490,INDIANA,MARSHALL,"-13,932","-5,295","-14,518","-7,395","-12,194","-17,091","-6,814","-15,585","-7,242","-12,697"
15500,INDIANA,MARTIN,"-4,757","-1,317","-4,159","-1,165","-4,414","-5,725","-2,988","-6,303","-3,217","-6,041"
15510,INDIANA,MIAMI,"-11,548","-4,652","-13,507","-7,189","-9,806","-14,400","-4,206","-14,305","-7,897","-18,070"
15520,INDIANA,MONROE,"13,689","19,435","43,938","46,669","-20,239","21,472","28,204","61,914","59,607","-28,435"
15530,INDIANA,MONTGOMERY,"-14,582","-4,365","-13,612","-7,604","-12,194","-11,638","-5,964","-18,049","-9,275","-24,095"
15540,INDIANA,MORGAN,"27,013","35,807","32,325","19,578","-8,769","33,323","38,289","34,393","23,452","-11,172"
15550,INDIANA,NEWTON,"5,952","9,679","5,418","5,645","1,107","4,978","9,591","5,861","5,632","1,150"
15560,INDIANA,NOBLE,"-5,262","-2,552","-7,082","-3,904","-6,578","-5,912","-2,646","-6,550","-3,786","-6,822"
15570,INDIANA,OHIO,-328,"-1,120",71,166,319,-199,"-1,460",42,171,500
15580,INDIANA,ORANGE,"-8,718","-3,117","-8,373","-3,545","-7,265","-10,648","-4,869","-12,596","-6,068","-11,075"
15590,INDIANA,OWEN,"2,532","3,996","10,322","9,669","-3,624","2,805","4,029","11,318","11,389","-5,256"
15600,INDIANA,PARKE,"-5,599","-3,003","-8,499","-3,608","-8,283","-5,096","-2,506","-5,810","-3,988","-10,363"
15610,INDIANA,PERRY,"-11,655","-4,271","-10,235","-4,442","-9,027","-9,368","-3,224","-10,353","-4,467","-9,132"
15620,INDIANA,PIKE,"-3,977","-1,648","-4,508","-2,329","-5,271","-9,617","-2,773","-9,188","-4,001","-6,556"
15630,INDIANA,PORTER,"72,741","126,885","86,796","91,119","18,409","84,250","146,070","111,701","121,486","27,173"
15640,INDIANA,POSEY,"12,681","15,000","6,363","17,826","17,125","15,994","14,479","5,333","17,917","16,465"
15650,INDIANA,PULASKI,"-3,347","-1,097","-5,361","-2,502","-4,125","-3,244","-1,264","-3,789","-2,067","-5,692"
15660,INDIANA,PUTNAM,"11,955","11,336","9,528","7,556","-3,807","10,407","14,076","14,350","7,953","-6,342"
15670,INDIANA,RANDOLPH,"-10,641","-4,304","-11,826","-5,393","-11,455","-16,066","-7,837","-19,327","-7,267","-13,642"
15680,INDIANA,RIPLEY,"-7,214","-3,343","-9,801","-5,710","-9,828","-6,653","-2,933","-8,186","-4,496","-11,940"
15690,INDIANA,RUSH,"-5,347","-2,341","-6,644","-2,889","-5,295","-6,245","-2,375","-6,039","-3,019","-5,252"
15700,INDIANA,ST. JOSEPH,"-183,524","-255,448","-64,368","-96,018","-64,407","-175,177","-235,500","-58,033","-110,313","-78,115"
15710,INDIANA,SCOTT,"8,900","16,480","9,899","15,737","9,392","10,355","24,394","9,907","16,820","9,427"
15720,INDIANA,SHELBY,"21,264","21,795","21,008","10,500","-6,300","17,730","21,720","22,528","14,265","-5,877"
15730,INDIANA,SPENCER,"-8,292","-3,463","-9,526","-3,721","-7,130","-10,848","-3,731","-8,628","-3,646","-8,056"
15740,INDIANA,STARKE,"-8,621","-2,970","-8,430","-4,646","-9,084","-9,212","-3,188","-7,309","-5,056","-9,199"
15750,INDIANA,STEUBEN,"-4,471","-1,739","-5,529","-2,648","-6,041","-3,874","-1,477","-3,624","-2,364","-6,823"
15760,INDIANA,SULLIVAN,"2,660","-2,487","-2,776","-4,939","-24,444","3,975","-2,540","-3,601","-7,147","-35,171"
15770,INDIANA,SWITZERLAND,"-2,652",-959,"-3,376","-1,070","-2,666","-1,600",-765,"-2,279","-1,348","-2,805"
15780,INDIANA,TIPPECANOE,"87,337","94,787","53,242","68,585","-13,726","73,787","92,798","59,592","91,936","-18,983"
15790,INDIANA,TIPTON,"-26,946","-21,751","-21,537","-13,889","-25,853","-37,761","-17,843","-18,685","-10,433","-21,415"
15800,INDIANA,UNION,"9,107","10,679","11,186","9,903","10,464","7,047","11,796","8,862","9,487","10,113"
15810,INDIANA,VANDERBURGH,"109,453","124,252","53,312","122,572","122,646","157,400","173,521","71,411","157,195","158,265"
15820,INDIANA,VERMILLION,"1,986","-1,744","-2,106","-3,556","-17,488","1,896","-1,488","-1,983","-3,379","-24,099"
15830,INDIANA,VIGO,"14,620","-11,137","-12,150","-20,584","-112,933","15,969","-11,486","-13,982","-29,662","-154,637"
15840,INDIANA,WABASH,"-9,177","-2,441","-7,241","-3,297","-6,897","-9,418","-3,637","-8,254","-3,801","-7,696"
15850,INDIANA,WARREN,"-2,336",-406,"-1,897","-1,244","-1,866",-710,-436,"-1,401","-1,133","-1,856"
15860,INDIANA,WARRICK,"28,501","38,844","14,243","39,404","38,243","57,888","60,248","22,310","51,060","51,283"
15870,INDIANA,WASHINGTON,"-7,955","-4,674","-5,100","-3,638","-4,721","-7,604","-5,605","-5,296","-4,159","-5,735"
15880,INDIANA,WAYNE,"-26,212","-10,974","-31,610","-16,438","-31,625","-25,895","-9,397","-32,556","-17,103","-37,608"
15890,INDIANA,WELLS,"-2,252","-9,184","-10,488","-14,616","-2,083","-1,449","-5,597","-5,621","-11,590","-2,492"
15900,INDIANA,WHITE,"-9,967","-3,823","-7,568","-3,235","-8,840","-6,595","-2,872","-6,829","-2,846","-6,383"
15910,INDIANA,WHITLEY,"-2,201","-9,678","-8,230","-19,115","-2,729","-2,673","-11,835","-10,901","-14,383","-2,658"
16000,IOWA,ADAIR,"-1,472",-889,-868,471,-239,"-1,398",-733,"-1,131",452,-205
16010,IOWA,ADAMS,"-1,528",-716,-860,295,-318,-995,-736,"-1,182",419,-453
16020,IOWA,ALLAMAKEE,"-2,807","-1,826","-3,122",989,-679,"-3,150","-2,204","-3,975","1,512","-1,135"
16030,IOWA,APPANOOSE,"-3,011","-1,494","-3,019","1,114","-1,053","-3,953","-1,585","-2,348",841,-963
16040,IOWA,AUDUBON,"-1,936",-973,-988,745,-648,"-1,881","-1,099","-1,669",995,-704
16050,IOWA,BENTON,"-4,821","-2,663","-2,430","-5,543","-6,869","-3,913","-2,167","-2,821","-4,784","-4,876"
16060,IOWA,BLACK HAWK,"-17,802","-8,655","3,292","-6,378","4,588","-16,258","-7,604","2,863","-6,280","5,021"
16070,IOWA,BOONE,"-5,244","-2,644","-3,968","1,733","-1,080","-2,176","-1,808","-3,863","1,407","-1,122"
16080,IOWA,BREMER,"-3,489","-2,079",835,"-2,008","1,178","-3,224","-2,167",993,"-1,632","1,192"
16090,IOWA,BUCHANAN,"-5,744","-3,379","-5,310","2,329","-1,442","-3,835","-2,906","-4,727","1,833","-1,249"
16100,IOWA,BUENA VISTA,"-2,193","-1,612","-2,488",718,-683,"-1,663","-1,041","-2,207",784,-774
16110,IOWA,BUTLER,"-3,048","-1,925","-3,724","1,238","-1,044","-2,113","-1,717","-2,214",912,"-1,017"
16120,IOWA,CALHOUN,"-3,213","-2,317","-4,110","1,293","-1,056","-1,892","-1,168","-2,952",940,-689
16130,IOWA,CARROLL,"-8,618","-4,860","-8,903","3,133","-2,266","-7,775","-4,896","-8,161","3,009","-2,766"
16140,IOWA,CASS,"-4,858","-2,629","-3,935","1,361","-1,209","-5,399","-3,023","-5,035","1,731","-1,917"
16150,IOWA,CEDAR,"-2,384","-2,105","-2,351","1,009",-582,"-1,970","-1,795","-2,896",869,-700
16160,IOWA,CERRO GORDO,"-13,435","-9,481","-12,642","4,662","-3,755","-8,353","-4,323","-8,372","3,573","-2,549"
16170,IOWA,CHEROKEE,"-1,917","-1,563","-3,856","1,731",-932,"-2,043","-1,224","-1,851",591,-802
16180,IOWA,CHICKASAW,"-4,212","-3,580","-4,731","1,390","-1,213","-5,625","-2,790","-4,223","1,488","-1,115"
16190,IOWA,CLARKE,"-1,408",-439,-746,612,-445,"-2,023",-368,"-1,216",672,-748
16200,IOWA,CLAY,"-2,753","-1,943","-2,187","1,151",-923,"-1,245",-734,"-1,507",723,-655
16210,IOWA,CLAYTON,"-3,946","-2,253","-4,637","1,452",-990,"-4,464","-2,024","-3,788","1,496",-614
16220,IOWA,CLINTON,"-21,774","-12,143","-20,030","7,125","-5,486","-15,442","-10,813","-18,361","6,164","-5,791"
16230,IOWA,CRAWFORD,"-2,895","-1,414","-2,792",858,-546,"-3,150","-2,171","-2,630",996,-585
16240,IOWA,DALLAS,"-13,484","-10,375","-17,681","-12,381","-3,897","-10,538","-11,447","-18,702","-17,348","-5,487"
16250,IOWA,DAVIS,-615,-448,-825,187,-185,-437,-309,-723,325,-328
16260,IOWA,DECATUR,"-1,564","-1,119","-1,819",835,-532,"-3,252","-1,115","-2,399",743,-658
16270,IOWA,DELAWARE,"-4,491","-2,612","-4,010","1,391","-1,370","-4,122","-1,869","-3,341","1,248","-1,134"
16280,IOWA,DES MOINES,"-12,531","-6,050","-10,195","4,130","-3,511","-8,557","-6,552","-10,803","5,121","-4,522"
16290,IOWA,DICKINSON,"-4,418","-3,066","-3,794","1,165","-1,169","-4,564","-2,260","-5,044","1,335",-797
16300,IOWA,DUBUQUE,-422,"12,273","23,449","28,939","5,813",-241,"8,605","15,835","16,727","3,366"
16310,IOWA,EMMET,"-2,974","-1,542","-2,593",778,-628,"-1,695","-1,079","-2,128",516,-487
16320,IOWA,FAYETTE,"-6,467","-3,528","-5,869","2,009","-1,724","-6,966","-4,585","-6,445","2,371","-1,803"
16330,IOWA,FLOYD,"-4,466","-2,651","-3,377","1,529","-1,211","-1,163","-1,010","-1,588",795,-625
16340,IOWA,FRANKLIN,"-2,527","-1,108","-1,883",792,-837,-688,-940,"-1,402",357,-376
16350,IOWA,FREMONT,"-2,848","-2,199","-2,511","1,077","-1,200","-4,746","-2,266","-4,408","1,856","-1,989"
16360,IOWA,GREENE,"-1,515",-934,"-2,573",691,-581,"-1,685",-488,"-1,110",570,-467
16370,IOWA,GRUNDY,"-2,206",-746,336,-680,489,"-1,638",-565,288,-733,617
16380,IOWA,GUTHRIE,"-3,410","-3,071","-5,022","-2,603","-1,229","-2,338","-2,579","-6,528","-3,436","-1,171"
16390,IOWA,HAMILTON,"-2,461","-2,140","-2,910",900,"-1,105","-2,948","-1,637","-3,463","1,015",-610
16400,IOWA,HANCOCK,"-2,613",-944,"-1,972",767,-514,"-2,019",-364,"-1,187",246,-311
