"DISABLED - 2014 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR PART A AND PART B BY STATE AND COUNTY OF RESIDENCE. (BENEFICIARIES ENROLLED IN PARTS A AND/OR B EXCEPT FOR PUERTO RICO WHERE ENROLLED IN BOTH PARTS A AND B. REIMBURSEMENTS EXCLUDED FOR HOSPICE AND COST CONTRACTS. DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY)",,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A TOTAL REIMBURSEMENT W/O IME/DSH/GME,PART A TOTAL PER CAPITA W/O IME/DSH/GME,PART A  IME,PART A  DSH,PART A  GME,PART B  ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B TOTAL PER CAPITA,AGED AND DISABLED MEAN RISK SCORE,
15110,INDIANA,CLINTON,839,"3,407,934",338.49,"3,209,684",318.80,"105,459","59,350","33,439",756,"3,777,345",416.37,0.974,
15120,INDIANA,CRAWFORD,457,"1,656,267",302.02,"1,598,993",291.57,"23,797","27,251","6,225",413,"1,673,262",337.62,0.958,
15130,INDIANA,DAVIESS,657,"2,296,989",291.35,"2,220,270",281.62,"31,312","33,355","12,052",603,"2,748,065",379.78,1.032,
15140,INDIANA,DEARBORN,"1,077","4,627,759",358.07,"4,197,974",324.82,"250,238","105,545","74,001",939,"3,991,577",354.24,0.961,
15150,INDIANA,DECATUR,636,"2,024,614",265.28,"1,853,414",242.85,"96,714","40,228","34,257",560,"3,057,803",455.03,0.944,
15160,INDIANA,DE KALB,"1,173","4,026,626",286.06,"3,892,676",276.55,"45,199","70,705","18,044","1,022","4,295,763",350.27,0.936,
15170,INDIANA,DELAWARE,"3,923","16,707,234",354.90,"15,052,311",319.74,"928,517","360,793","365,612","3,625","19,173,610",440.77,1.019,
15180,INDIANA,DUBOIS,663,"1,988,539",249.94,"1,925,373",242.00,"27,465","24,760","10,940",594,"2,814,952",394.91,0.942,
15190,INDIANA,ELKHART,"4,127","17,429,731",351.95,"16,872,428",340.69,"211,546","261,247","84,509","3,730","18,500,731",413.33,0.984,
15200,INDIANA,FAYETTE,"1,108","3,455,327",259.88,"3,287,193",247.23,"82,202","60,860","25,070","1,047","4,211,249",335.18,1.026,
15210,INDIANA,FLOYD,"2,621","10,902,476",346.64,"10,470,343",332.90,"199,893","181,599","50,639","2,367","13,808,320",486.14,1.033,
15220,INDIANA,FOUNTAIN,504,"1,505,806",248.98,"1,434,243",237.14,"33,072","26,537","11,954",450,"1,868,778",346.07,0.901,
15230,INDIANA,FRANKLIN,428,"1,093,577",212.92,"1,010,454",196.74,"42,648","20,168","20,306",379,"1,426,884",313.74,0.953,
15240,INDIANA,FULTON,466,"1,804,903",322.77,"1,739,354",311.04,"30,679","22,989","11,879",424,"2,075,876",407.99,0.940,
15250,INDIANA,GIBSON,762,"2,800,319",306.25,"2,672,666",292.29,"65,548","41,096","21,008",679,"3,234,675",396.99,0.947,
15260,INDIANA,GRANT,"2,639","9,201,741",290.57,"8,803,102",277.98,"166,830","175,458","56,350","2,394","11,772,274",409.78,1.056,
15270,INDIANA,GREENE,"1,029","3,906,499",316.37,"3,695,569",299.28,"112,940","64,173","33,817",943,"4,453,739",393.58,0.970,
15280,INDIANA,HAMILTON,"2,160","8,378,158",323.23,"7,880,302",304.02,"275,105","144,852","77,898","1,776","9,178,196",430.66,0.906,
15290,INDIANA,HANCOCK,"1,099","3,719,736",282.05,"3,425,605",259.75,"169,095","71,126","53,908",937,"4,405,317",391.79,0.913,
15300,INDIANA,HARRISON,"1,094","3,698,017",281.69,"3,570,674",271.99,"50,436","61,710","15,196",966,"4,640,010",400.28,0.977,
15310,INDIANA,HENDRICKS,"1,629","5,831,255",298.30,"5,352,706",273.82,"286,032","111,044","81,472","1,323","6,582,052",414.59,0.925,
15320,INDIANA,HENRY,"1,546","7,423,367",400.14,"6,870,276",370.33,"316,514","143,564","93,012","1,394","6,511,374",389.25,0.990,
15330,INDIANA,HOWARD,"3,173","13,421,786",352.50,"12,879,530",338.26,"239,995","234,484","67,775","2,920","14,687,902",419.18,1.011,
15340,INDIANA,HUNTINGTON,812,"2,487,986",255.34,"2,390,005",245.28,"36,945","44,851","16,183",697,"3,076,666",367.85,0.979,
15350,INDIANA,JACKSON,"1,143","4,272,398",311.49,"3,994,414",291.22,"142,259","92,519","43,204","1,016","4,494,738",368.66,0.970,
15360,INDIANA,JASPER,807,"3,658,159",377.75,"3,500,232",361.44,"90,625","49,646","17,655",725,"4,218,580",484.89,0.950,
15370,INDIANA,JAY,536,"1,590,886",247.34,"1,467,222",228.11,"69,281","31,441","22,942",470,"1,800,929",319.31,0.943,
15380,INDIANA,JEFFERSON,"1,556","7,613,820",407.77,"7,288,885",390.36,"151,969","133,291","39,674","1,437","6,599,306",382.70,1.048,
15390,INDIANA,JENNINGS,"1,002","3,599,144",299.33,"3,334,330",277.31,"151,305","80,624","32,883",899,"3,740,519",346.73,0.953,
15400,INDIANA,JOHNSON,"2,438","9,515,328",325.24,"8,913,799",304.68,"338,561","162,238","100,729","2,106","10,516,216",416.12,0.975,
15410,INDIANA,KNOX,"1,507","6,988,922",386.47,"6,759,966",373.81,"122,185","80,551","26,218","1,411","7,323,193",432.51,1.039,
15420,INDIANA,KOSCIUSKO,"1,119","3,535,549",263.30,"3,407,912",253.79,"53,491","54,892","19,252",979,"4,445,109",378.37,0.940,
15430,INDIANA,LAGRANGE,537,"1,636,139",253.90,"1,582,139",245.52,"24,325","24,122","5,551",483,"2,432,313",419.65,0.891,
15440,INDIANA,LAKE,"12,964","61,836,392",397.49,"58,643,513",376.96,"1,349,979","1,440,706","402,193","11,703","62,859,510",447.60,1.075,
15450,INDIANA,LA PORTE,"3,204","11,593,986",301.55,"10,976,628",285.49,"329,055","211,048","77,254","2,877","14,402,595",417.18,0.998,
15460,INDIANA,LAWRENCE,"1,362","5,656,452",346.09,"5,509,917",337.12,"65,898","58,778","21,858","1,241","5,873,454",394.40,0.933,
15470,INDIANA,MADISON,"4,650","18,305,802",328.06,"17,482,219",313.30,"358,682","361,502","103,397","4,255","22,056,096",431.96,1.043,
15480,INDIANA,MARION,"24,387","126,997,506",433.97,"111,848,886",382.20,"8,648,370","3,510,945","2,989,303","21,544","104,518,166",404.28,1.055,
15490,INDIANA,MARSHALL,812,"3,017,614",309.69,"2,865,318",294.06,"65,460","56,729","30,106",738,"3,744,555",422.83,0.974,
15500,INDIANA,MARTIN,335,"1,013,751",252.18,"984,388",244.87,"14,644","10,691","4,027",300,"1,128,868",313.57,0.940,
15510,INDIANA,MIAMI,"1,045","4,181,781",333.48,"4,039,409",322.12,"70,174","49,984","22,213",959,"4,241,073",368.53,0.971,
15520,INDIANA,MONROE,"2,664","9,803,131",306.65,"9,250,306",289.36,"286,808","193,634","72,382","2,403","10,663,763",369.81,0.960,
15530,INDIANA,MONTGOMERY,"1,162","3,827,862",274.52,"3,633,618",260.59,"97,836","58,145","38,261","1,048","4,633,841",368.47,0.987,
15540,INDIANA,MORGAN,"1,565","5,724,415",304.81,"5,274,220",280.84,"256,338","113,396","80,460","1,352","6,273,739",386.69,0.952,
15550,INDIANA,NEWTON,333,"1,398,141",349.89,"1,354,176",338.88,"21,880","16,345","5,740",303,"1,342,338",369.18,0.962,
15560,INDIANA,NOBLE,954,"3,627,031",316.83,"3,532,841",308.60,"24,708","56,055","13,425",831,"3,825,378",383.61,0.939,
15570,INDIANA,OHIO,153,"579,682",315.73,"549,964",299.54,"14,059","8,279","7,380",135,"527,614",325.69,1.017,
15580,INDIANA,ORANGE,653,"1,313,009",167.56,"1,239,793",158.22,"36,248","26,999","9,967",596,"2,662,688",372.30,0.937,
15590,INDIANA,OWEN,477,"1,438,518",251.31,"1,370,086",239.36,"31,692","26,124","10,615",423,"2,129,519",419.53,0.885,
15600,INDIANA,PARKE,419,"1,303,553",259.26,"1,206,199",239.90,"55,823","27,547","13,983",366,"1,595,524",363.28,0.940,
15610,INDIANA,PERRY,501,"1,429,485",237.77,"1,388,636",230.98,"14,055","22,014","4,778",454,"1,708,615",313.62,0.956,
15620,INDIANA,PIKE,365,"1,061,518",242.36,"1,000,130",228.34,"35,901","20,126","5,360",333,"1,430,551",358.00,0.943,
15630,INDIANA,PORTER,"3,553","16,414,079",384.98,"15,412,865",361.50,"616,671","246,229","138,313","3,110","16,451,123",440.81,1.013,
15640,INDIANA,POSEY,465,"1,906,667",341.70,"1,832,599",328.42,"33,560","26,118","14,388",389,"1,638,093",350.92,0.947,
15650,INDIANA,PULASKI,424,"1,619,740",318.35,"1,550,965",304.83,"34,721","21,881","12,172",387,"2,066,954",445.08,0.951,
15660,INDIANA,PUTNAM,774,"2,816,137",303.20,"2,648,420",285.14,"100,381","41,694","25,641",691,"3,638,063",438.74,0.989,
15670,INDIANA,RANDOLPH,712,"2,018,414",236.24,"1,900,214",222.40,"62,821","32,355","23,021",644,"2,841,309",367.66,0.960,
15680,INDIANA,RIPLEY,806,"2,091,678",216.26,"1,856,035",191.90,"145,411","51,363","38,867",717,"2,987,271",347.20,0.942,
15690,INDIANA,RUSH,444,"1,226,504",230.20,"1,116,329",209.52,"64,714","25,987","19,472",401,"2,106,230",437.70,0.975,
15700,INDIANA,ST. JOSEPH,"5,568","22,613,807",338.45,"20,912,155",312.98,"750,639","538,932","412,079","4,980","24,502,726",410.02,0.983,
15710,INDIANA,SCOTT,"1,164","4,949,444",354.34,"4,709,529",337.17,"116,860","97,507","25,547","1,050","4,849,180",384.86,1.034,
15720,INDIANA,SHELBY,"1,029","3,934,924",318.67,"3,726,485",301.79,"108,640","68,442","31,354",909,"5,175,987",474.51,1.024,
15730,INDIANA,SPENCER,447,"1,762,591",328.60,"1,673,133",311.92,"41,838","33,601","14,017",397,"2,121,977",445.42,0.957,
15740,INDIANA,STARKE,926,"3,427,704",308.47,"3,277,717",294.97,"76,683","47,970","25,332",855,"4,288,475",417.98,0.980,
15750,INDIANA,STEUBEN,670,"2,194,157",272.91,"2,109,328",262.35,"36,220","34,228","14,379",596,"2,624,694",366.99,0.903,
15760,INDIANA,SULLIVAN,601,"1,833,035",254.16,"1,756,125",243.50,"35,558","27,220","14,131",550,"2,839,990",430.30,1.006,
15770,INDIANA,SWITZERLAND,288,"1,326,191",383.74,"1,199,104",346.96,"81,129","37,639","8,317",264,"1,050,350",331.55,0.986,
15780,INDIANA,TIPPECANOE,"3,317","15,260,148",383.38,"14,762,346",370.88,"211,927","225,857","60,016","2,970","16,833,475",472.32,1.002,
15790,INDIANA,TIPTON,272,"907,777",278.12,"856,473",262.40,"27,672","15,697","7,933",249,"1,201,588",402.14,0.914,
15800,INDIANA,UNION,188,"688,387",305.14,"674,896",299.16,"4,416","6,672","2,402",165,"765,830",386.78,0.931,
15810,INDIANA,VANDERBURGH,"5,765","25,770,690",372.52,"24,729,081",357.46,"453,401","413,959","174,247","5,191","25,117,748",403.23,1.027,
15820,INDIANA,VERMILLION,523,"2,379,052",379.07,"2,261,177",360.29,"57,738","33,910","26,226",472,"2,575,797",454.77,1.007,
15830,INDIANA,VIGO,"3,816","17,990,194",392.87,"17,014,365",371.56,"499,160","311,498","165,169","3,561","20,219,128",473.16,1.103,
15840,INDIANA,WABASH,768,"1,758,627",190.82,"1,696,859",184.12,"23,843","24,837","13,087",686,"2,974,502",361.33,0.975,
15850,INDIANA,WARREN,138,"400,001",241.55,"376,583",227.41,"11,963","7,403","4,050",116,"598,611",430.04,0.940,
15860,INDIANA,WARRICK,"1,016","3,290,381",269.88,"3,159,461",259.14,"56,748","53,119","21,052",867,"4,739,473",455.54,0.951,
15870,INDIANA,WASHINGTON,941,"3,505,484",310.44,"3,368,132",298.28,"66,409","53,706","17,235",852,"4,814,385",470.89,1.012,
15880,INDIANA,WAYNE,"2,921","12,275,093",350.20,"11,818,577",337.17,"218,626","171,014","66,875","2,679","13,964,326",434.38,1.054,
15890,INDIANA,WELLS,461,"1,585,690",286.64,"1,553,493",280.82,"8,885","18,524","4,787",412,"1,723,843",348.67,0.958,
15900,INDIANA,WHITE,654,"2,259,621",287.92,"2,152,025",274.21,"55,714","37,409","14,472",590,"3,059,970",432.20,0.940,
15910,INDIANA,WHITLEY,588,"2,195,634",311.17,"2,106,250",298.50,"40,103","39,225","10,054",508,"2,490,912",408.61,0.895,
16000,IOWA,ADAIR,122,"477,517",326.17,"448,315",306.23,"14,280","7,086","7,835",110,"545,853",413.53,0.892,
16010,IOWA,ADAMS,98,"378,784",322.10,"338,126",287.52,"24,637","8,556","7,464",87,"490,412",469.74,0.960,
16020,IOWA,ALLAMAKEE,239,"675,319",235.47,"630,809",219.95,"27,896","6,261","10,352",212,"963,395",378.69,0.881,
16030,IOWA,APPANOOSE,401,"1,504,218",312.60,"1,367,436",284.17,"86,133","31,449","19,199",372,"1,868,647",418.60,1.002,
16040,IOWA,AUDUBON,117,"269,359",191.85,"259,026",184.49,"4,767","3,557","2,007",108,"543,557",419.41,0.904,
16050,IOWA,BENTON,415,"932,551",187.26,"845,879",169.86,"49,726","19,799","17,146",362,"1,782,804",410.41,0.941,
16060,IOWA,BLACK HAWK,"3,898","14,449,666",308.91,"13,210,929",282.43,"643,718","393,722","201,296","3,595","16,773,055",388.81,1.020,
16070,IOWA,BOONE,464,"2,001,115",359.40,"1,898,762",341.01,"58,889","25,008","18,453",411,"2,110,293",427.88,0.951,
16080,IOWA,BREMER,313,"1,286,950",342.64,"1,135,798",302.40,"93,277","34,419","23,454",264,"1,403,747",443.10,0.903,
16090,IOWA,BUCHANAN,383,"1,343,744",292.37,"1,206,032",262.41,"74,975","39,125","23,611",342,"1,846,037",449.81,0.914,
16100,IOWA,BUENA VISTA,391,"1,005,495",214.30,"982,126",209.32,"10,095","8,290","4,982",355,"1,513,823",355.36,0.935,
16110,IOWA,BUTLER,269,"883,377",273.66,"833,849",258.32,"25,709","15,261","8,556",245,"1,475,761",501.96,0.956,
16120,IOWA,CALHOUN,226,"986,128",363.62,"910,088",335.58,"55,837","6,924","13,277",211,"1,030,286",406.91,0.934,
16130,IOWA,CARROLL,642,"1,551,541",201.39,"1,443,929",187.43,"65,107","19,041","23,463",600,"2,371,733",329.41,0.914,
16140,IOWA,CASS,353,"1,294,805",305.67,"1,184,250",279.57,"71,400","16,054","23,099",326,"1,665,704",425.79,0.845,
16150,IOWA,CEDAR,224,"415,506",154.58,"358,504",133.37,"36,395","9,912","10,694",177,"764,072",359.73,0.907,
16160,IOWA,CERRO GORDO,"1,668","6,369,172",318.20,"5,724,068",285.97,"416,656","117,846","110,600","1,548","6,908,817",371.92,0.977,
16170,IOWA,CHEROKEE,203,"541,630",222.34,"504,873",207.25,"20,677","8,634","7,445",180,"834,356",386.28,0.924,
16180,IOWA,CHICKASAW,200,"469,669",195.70,"415,554",173.15,"33,790","6,904","13,419",178,"1,171,588",548.50,0.910,
16190,IOWA,CLARKE,178,"683,158",319.83,"651,719",305.11,"15,132","6,707","9,600",167,"1,065,664",531.77,0.908,
16200,IOWA,CLAY,550,"2,152,638",326.16,"2,074,579",314.33,"43,499","22,961","11,598",511,"2,258,661",368.34,0.905,
16210,IOWA,CLAYTON,385,"1,088,504",235.61,"976,278",211.32,"72,683","18,332","21,210",346,"1,721,597",414.64,0.862,
16220,IOWA,CLINTON,"1,239","5,106,901",343.48,"4,604,848",309.72,"315,119","112,475","74,457","1,134","5,614,941",412.62,1.030,
16230,IOWA,CRAWFORD,319,"733,451",191.60,"586,657",153.25,"78,688","17,491","50,614",290,"1,331,707",382.67,0.852,
16240,IOWA,DALLAS,615,"2,079,394",281.76,"1,923,798",260.68,"85,559","34,340","35,695",526,"2,500,314",396.12,0.900,
16250,IOWA,DAVIS,169,"1,112,244",548.44,"1,049,541",517.53,"36,380","16,863","9,459",154,"860,877",465.84,0.877,
16260,IOWA,DECATUR,178,"483,609",226.41,"462,372",216.47,"11,874","5,205","4,157",166,"782,784",392.96,0.900,
16270,IOWA,DELAWARE,260,"788,883",252.85,"750,953",240.69,"22,501","9,176","6,251",226,"1,254,644",462.63,0.902,
16280,IOWA,DES MOINES,"1,405","5,186,644",307.63,"4,775,522",283.25,"236,970","119,092","55,059","1,308","6,173,380",393.31,0.960,
16290,IOWA,DICKINSON,287,"1,053,045",305.76,"1,001,484",290.79,"31,245","12,901","7,414",262,"1,280,355",407.24,0.847,
16300,IOWA,DUBUQUE,"2,256","6,146,446",227.04,"5,726,616",211.53,"273,642","83,738","62,449","2,048","7,257,215",295.30,0.895,
16310,IOWA,EMMET,232,"1,141,003",409.84,"1,101,380",395.61,"23,654","9,512","6,456",216,"1,205,409",465.05,0.948,
16320,IOWA,FAYETTE,435,"1,867,150",357.69,"1,627,920",311.86,"164,991","45,027","29,210",398,"2,041,896",427.53,0.960,
16330,IOWA,FLOYD,381,"1,198,711",262.19,"1,066,489",233.27,"87,904","20,665","23,651",351,"1,431,905",339.96,0.931,
16340,IOWA,FRANKLIN,194,"454,539",195.25,"416,008",178.70,"24,410","8,154","5,965",179,"698,463",325.17,0.893,
16350,IOWA,FREMONT,177,"1,527,428",719.13,"1,370,237",645.12,"115,090","29,588","12,512",161,"1,150,052",595.27,0.993,
16360,IOWA,GREENE,209,"487,758",194.48,"453,788",180.94,"21,235","5,898","6,835",191,"940,662",410.41,0.934,
16370,IOWA,GRUNDY,170,"523,634",256.68,"468,653",229.73,"31,911","14,839","8,230",149,"690,555",386.22,0.949,
16380,IOWA,GUTHRIE,222,"686,735",257.78,"630,292",236.60,"30,178","12,634","13,630",209,"975,035",388.77,0.884,
16390,IOWA,HAMILTON,334,"1,771,286",441.94,"1,688,515",421.29,"56,367","15,440","10,964",299,"1,708,591",476.20,1.001,
16400,IOWA,HANCOCK,194,"750,241",322.27,"664,794",285.56,"62,676","10,170","12,599",171,"1,103,767",537.90,0.959,
16410,IOWA,HARDIN,345,"855,765",206.71,"759,589",183.48,"58,889","22,040","15,246",319,"1,765,564",461.22,0.968,
16420,IOWA,HARRISON,321,"1,147,538",297.91,"1,037,645",269.38,"51,247","26,766","31,880",295,"1,344,676",379.85,0.937,
16430,IOWA,HENRY,436,"1,047,818",200.27,"828,898",158.43,"148,335","36,723","33,861",391,"1,651,911",352.07,0.876,
16440,IOWA,HOWARD,178,"563,083",263.62,"499,974",234.07,"43,265","6,762","13,081",159,"778,345",407.94,0.893,
16450,IOWA,HUMBOLDT,199,"419,669",175.74,"401,346",168.07,"9,202","6,045","3,074",181,"845,944",389.48,0.934,
16460,IOWA,IDA,96,"474,193",411.63,"457,978",397.55,"7,003","3,743","5,467",84,"515,429",511.34,0.967,
16470,IOWA,IOWA,283,"1,176,833",346.54,"980,225",288.64,"127,734","32,392","36,480",245,"1,295,745",440.73,0.911,
16480,IOWA,JACKSON,395,"963,296",203.23,"902,145",190.33,"36,387","13,435","11,327",359,"1,557,690",361.58,0.954,
16490,IOWA,JASPER,810,"2,360,244",242.82,"2,112,994",217.39,"141,057","57,525","48,667",723,"2,714,836",312.91,0.872,
16500,IOWA,JEFFERSON,369,"1,366,827",308.68,"1,182,543",267.06,"122,966","31,593","29,723",347,"1,683,735",404.36,0.843,
16510,IOWA,JOHNSON,"2,048","7,881,930",320.72,"6,507,286",264.78,"917,773","205,269","251,602","1,817","7,942,720",364.28,0.904,
16520,IOWA,JONES,350,"1,214,758",289.23,"1,069,046",254.53,"82,650","34,146","28,912",309,"1,798,949",485.15,0.949,
16530,IOWA,KEOKUK,217,"1,504,532",577.78,"1,290,003",495.39,"151,696","32,350","30,482",192,"946,906",410.98,0.945,
16540,IOWA,KOSSUTH,303,"698,959",192.23,"634,458",174.49,"41,156","8,730","14,613",279,"1,153,093",344.41,0.843,
16550,IOWA,LEE,970,"2,964,208",254.66,"2,672,933",229.63,"174,075","67,278","49,921",880,"3,986,726",377.53,0.947,
16560,IOWA,LINN,"4,464","16,070,741",300.01,"14,861,587",277.43,"715,436","290,794","202,921","4,024","19,012,968",393.74,0.956,
16570,IOWA,LOUISA,219,"640,030",243.54,"513,754",195.49,"81,159","22,705","22,410",183,"873,122",397.60,0.914,
16580,IOWA,LUCAS,195,"539,262",230.45,"499,184",213.33,"23,744","10,704","5,629",172,"769,330",372.74,0.950,
16590,IOWA,LYON,129,"511,759",330.59,"486,641",314.37,"10,510","9,401","5,206",111,"509,734",382.68,0.876,
16600,IOWA,MADISON,232,"506,561",181.95,"465,693",167.27,"19,282","12,577","9,007",202,"857,069",353.58,0.848,
16610,IOWA,MAHASKA,489,"1,542,047",262.79,"1,418,277",241.70,"71,154","28,057","24,558",442,"2,176,350",410.32,0.898,
16620,IOWA,MARION,653,"1,903,727",242.95,"1,725,764",220.24,"118,535","37,051","22,375",551,"2,218,836",335.58,0.889,
16630,IOWA,MARSHALL,"1,143","3,492,044",254.60,"3,263,778",237.95,"124,161","61,425","42,678","1,038","4,111,632",330.09,0.985,
16640,IOWA,MILLS,516,"1,981,573",320.02,"1,638,906",264.68,"164,506","47,792","130,367",474,"1,914,524",336.59,0.954,
16650,IOWA,MITCHELL,167,"613,305",306.04,"529,764",264.35,"57,996","6,144","19,399",156,"647,396",345.83,0.836,
16660,IOWA,MONONA,207,"800,008",322.06,"729,200",293.56,"41,838","10,570","18,399",192,"1,290,021",559.90,0.945,
16670,IOWA,MONROE,191,"530,144",231.30,"498,637",217.56,"16,909","8,361","6,236",175,"805,689",383.66,0.930,
16680,IOWA,MONTGOMERY,308,"894,275",241.96,"838,924",226.98,"32,324","9,541","13,484",279,"1,217,002",363.50,0.967,
16690,IOWA,MUSCATINE,803,"2,693,889",279.57,"2,281,813",236.80,"261,813","77,963","72,299",720,"3,278,442",379.45,0.931,
16700,IOWA,OBRIEN,333,"1,599,286",400.22,"1,525,037",381.64,"42,180","18,828","13,239",303,"1,272,669",350.02,0.853,
16710,IOWA,OSCEOLA,126,"332,427",219.86,"310,420",205.30,"11,723","7,183","3,100",109,"617,607",472.18,0.899,
16720,IOWA,PAGE,420,"1,759,371",349.08,"1,616,079",320.65,"81,362","22,245","39,683",384,"2,280,212",494.84,0.987,
16730,IOWA,PALO ALTO,235,"548,036",194.34,"501,332",177.78,"32,103","5,220","9,380",214,"999,375",389.16,0.859,
16740,IOWA,PLYMOUTH,304,"1,467,104",402.17,"1,401,218",384.11,"34,706","16,708","14,470",269,"1,602,091",496.31,0.913,
16750,IOWA,POCAHONTAS,181,"300,851",138.51,"291,875",134.38,"3,705","3,135","2,134",164,"655,383",333.02,0.925,
16760,IOWA,POLK,"8,471","30,940,366",304.38,"28,367,425",279.06,"1,177,784","646,233","748,923","7,531","31,948,121",353.52,0.936,
16770,IOWA,POTTAWATTAMIE,"2,772","11,277,274",339.02,"10,257,002",308.35,"493,607","304,530","222,132","2,524","10,608,876",350.27,0.954,
16780,IOWA,POWESHIEK,311,"1,675,287",448.90,"1,410,272",377.89,"183,323","45,924","35,767",285,"1,330,909",389.15,0.867,
16790,IOWA,RINGGOLD,89,"368,887",345.40,"336,954",315.50,"19,789","6,340","5,803",85,"665,390",652.34,0.964,
16800,IOWA,SAC,193,"935,481",403.92,"872,337",376.66,"35,892","11,452","15,799",177,"1,431,549",673.99,0.937,
16810,IOWA,SCOTT,"3,859","17,076,761",368.76,"15,464,840",333.96,"959,932","353,515","298,473","3,504","17,719,720",421.42,0.978,
16820,IOWA,SHELBY,301,"1,018,906",282.09,"929,638",257.37,"51,058","19,735","18,474",285,"1,242,301",363.25,0.930,
16830,IOWA,SIOUX,328,"1,520,309",386.26,"1,467,329",372.80,"27,193","17,109","8,676",289,"1,501,211",432.88,0.894,
16840,IOWA,STORY,"1,395","4,594,681",274.47,"4,346,143",259.63,"137,363","51,693","59,481","1,275","5,407,872",353.46,0.969,
16850,IOWA,TAMA,320,"972,950",253.37,"878,725",228.83,"57,323","21,340","15,560",271,"1,262,634",388.26,0.964,
16860,IOWA,TAYLOR,162,"579,772",298.24,"555,531",285.77,"12,641","7,396","4,202",148,"995,331",560.43,0.909,
16870,IOWA,UNION,744,"2,071,805",232.06,"1,882,562",210.86,"118,141","38,302","32,799",701,"2,908,935",345.81,0.902,
16880,IOWA,VAN BUREN,198,"913,939",384.65,"783,508",329.76,"86,001","23,063","21,365",178,"882,945",413.36,0.881,
16890,IOWA,WAPELLO,"1,559","5,199,926",277.95,"4,780,150",255.51,"235,601","115,473","68,701","1,454","6,066,633",347.70,1.059,
16900,IOWA,WARREN,668,"1,878,300",234.32,"1,705,850",212.81,"85,407","42,098","44,944",569,"2,521,840",369.34,0.895,
16910,IOWA,WASHINGTON,380,"1,197,728",262.66,"992,787",217.72,"137,127","29,631","38,181",340,"1,354,242",331.92,0.897,
16920,IOWA,WAYNE,143,"298,190",173.77,"286,104",166.73,"5,437","2,901","3,745",131,"644,068",409.71,0.951,
16930,IOWA,WEBSTER,"1,280","3,486,951",227.02,"3,247,691",211.44,"145,194","53,599","40,467","1,181","5,232,744",369.23,0.987,
16940,IOWA,WINNEBAGO,213,"460,388",180.12,"428,018",167.46,"17,575","8,438","6,355",190,"591,754",259.54,0.910,
16950,IOWA,WINNESHIEK,341,"907,182",221.70,"807,133",197.25,"66,336","9,621","24,091",313,"1,424,351",379.22,0.874,
16960,IOWA,WOODBURY,"2,790","9,618,212",287.28,"9,110,601",272.12,"205,256","187,609","114,745","2,591","11,682,497",375.74,0.968,
16970,IOWA,WORTH,149,"427,582",239.14,"382,693",214.03,"28,314","10,379","6,194",134,"543,490",337.99,0.928,
16980,IOWA,WRIGHT,263,"1,100,762",348.78,"1,035,890",328.23,"39,758","16,025","9,088",242,"1,675,410",576.93,0.988,
