"IPPS and OPPS Provider Indices by Fiscal Year — Note: ""A"" and ""B"" designation indicate that there was a mid-year change in the index due to change in claims processor during the year.",,,,,,,,,,,
Provider Number,CBSA 2016,SSA Code,State,County,IPPS Provider  2010 A,IPPS Provider  2010 B,IPPS Provider  2011,IPPS Provider  2012,IPPS Provider  2013,IPPS Provider  2014,IPPS Provider  2016
330037,40380,33370,NY,MONROE,0.8814,0.8813,0.8665,0.8624,0.8736,0.8765,0.8602
330047,NA,33380,NY,MONTGOMERY,0.8541,0.8541,0.8361,0.8651,0.8328,0.8331,0.8473
330198,35004,33400,NY,NASSAU,1.2903,1.2914,1.2845,1.2814,1.3052,1.3293,1.372
330182,35004,33400,NY,NASSAU,1.2903,1.2914,1.2845,1.2814,1.3052,1.3293,1.372
330181,35004,33400,NY,NASSAU,1.2903,1.2914,1.2845,1.2814,1.3052,1.3293,1.372
330167,35004,33400,NY,NASSAU,1.2903,1.2914,1.2845,1.2814,1.3052,1.3293,1.372
330106,35004,33400,NY,NASSAU,1.3026,1.4062,1.2845,1.2814,1.3052,1.3293,1.372
330027,35004,33400,NY,NASSAU,1.2903,1.2914,1.2845,1.2814,1.3052,1.3293,1.372
330372,35004,33400,NY,NASSAU,1.2903,1.2914,1.2845,1.2814,1.3052,1.3293,1.372
330332,35004,33400,NY,NASSAU,1.2903,1.2914,1.2845,1.2814,1.3052,1.3293,1.372
330331,35004,33400,NY,NASSAU,1.2903,1.2914,1.2845,1.2814,1.3052,1.3293,1.372
330259,35004,33400,NY,NASSAU,1.2903,1.2914,1.2845,1.2814,1.3052,1.3293,1.372
330225,35004,33400,NY,NASSAU,1.2903,1.2914,1.2845,1.2814,1.3052,1.3293,1.372
330240,35614,33420,NY,NEW YORK,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.2991
330169,35614,33420,NY,NEW YORK,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330270,35614,33420,NY,NEW YORK,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330214,35614,33420,NY,NEW YORK,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.2991
330204,35614,33420,NY,NEW YORK,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.2991
330199,35614,33420,NY,NEW YORK,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.2991
330119,35614,33420,NY,NEW YORK,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330101,35614,33420,NY,NEW YORK,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330100,35614,33420,NY,NEW YORK,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.2991
330064,35614,33420,NY,NEW YORK,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.2991
330046,35614,33420,NY,NEW YORK,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.2991
330024,35614,33420,NY,NEW YORK,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.2991
330188,15380,33500,NY,NIAGARA,0.9809,0.9809,0.958,0.9747,0.9937,0.9968,1.0267
330163,15380,33500,NY,NIAGARA,0.9809,0.9809,0.958,0.9747,0.9937,0.9968,1.0267
330065,15380,33500,NY,NIAGARA,0.9809,0.9809,0.958,0.9747,0.9937,0.9968,1.0267
330245,46540,33510,NY,ONEIDA,0.8695,0.8695,0.8694,0.8611,0.8712,0.8787,0.898
330215,46540,33510,NY,ONEIDA,0.8695,0.8695,0.8282,0.8572,0.8249,0.9379,0.9349
330044,46540,33510,NY,ONEIDA,0.8695,0.8695,0.8694,0.8611,0.8712,0.8787,0.898
330241,45060,33520,NY,ONONDAGA,0.9854,0.9854,0.9952,0.977,0.9781,0.9831,0.9684
330203,45060,33520,NY,ONONDAGA,0.9854,0.9854,0.9952,0.977,0.9781,0.9831,0.9684
330140,45060,33520,NY,ONONDAGA,0.9854,0.9854,0.9952,0.977,0.9781,0.9831,0.9684
330265,40380,33530,NY,ONTARIO,0.8814,0.8813,0.8665,0.8624,0.8736,0.8765,0.8602
330074,40380,33530,NY,ONTARIO,0.8814,0.8813,0.8665,0.8624,0.8736,0.8765,0.8602
330058,40380,33530,NY,ONTARIO,0.8814,0.8813,0.8665,0.8624,0.8736,0.8765,0.8602
330205,35614,33540,NY,ORANGE,1.1908,1.2914,1.1875,1.2814,1.2694,1.2809,1.3467
330264,35614,33540,NY,ORANGE,1.1908,1.2718,1.1875,1.2814,1.2694,1.2809,1.3467
330135,35614,33540,NY,ORANGE,1.1908,1.2914,1.1875,1.2814,1.2694,1.2809,1.3467
330126,35614,33540,NY,ORANGE,1.2903,1.2914,1.2845,1.2814,1.2694,1.2809,1.3467
330053,40380,33550,NY,ORLEANS,0.8814,0.8813,0.8665,0.8624,0.8736,0.8765,0.8397
330218,45060,33560,NY,OSWEGO,0.9854,0.9854,0.9952,0.977,0.9781,0.9831,0.9684
330136,NA,33570,NY,OTSEGO,0.9492,0.9492,0.8664,0.864,0.9508,0.9379,0.9349
330085,NA,33570,NY,OTSEGO,0.9492,0.9492,0.8282,0.8572,0.8249,0.9379,0.9349
330273,20524,33580,NY,PUTNAM,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3113
330395,35614,33590,NY,QUEENS,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330231,35614,33590,NY,QUEENS,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330353,35614,33590,NY,QUEENS,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330195,35614,33590,NY,QUEENS,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330193,35614,33590,NY,QUEENS,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330128,35614,33590,NY,QUEENS,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330055,35614,33590,NY,QUEENS,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330014,35614,33590,NY,QUEENS,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330002,35614,33590,NY,QUEENS,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3069
330409,10580,33600,NY,RENSSELAER,,,,,,0.8603,0.8418
330232,10580,33600,NY,RENSSELAER,0.8805,0.8804,0.8664,0.864,0.8665,0.8603,0.8418
330180,10580,33600,NY,RENSSELAER,0.8805,0.8804,0.8664,0.864,0.8665,0.8603,0.8418
330160,35614,33610,NY,RICHMOND,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.2991
330028,35614,33610,NY,RICHMOND,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.2991
330405,35614,33620,NY,ROCKLAND,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.2991
330158,35614,33620,NY,ROCKLAND,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.2991
330104,35614,33620,NY,ROCKLAND,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.2991
330223,NA,33630,NY,ST. LAWRENCE,0.8474,0.8474,0.8282,0.8572,0.8249,0.8255,0.8397
330211,NA,33630,NY,ST. LAWRENCE,0.8474,0.8474,0.8282,0.8572,0.8249,0.8255,0.8397
330197,NA,33630,NY,ST. LAWRENCE,0.8474,0.8474,0.8282,0.8572,0.8249,0.8255,0.8397
330177,NA,33630,NY,ST. LAWRENCE,0.8474,0.8474,0.8282,0.8572,0.8249,0.8255,0.8397
330222,10580,33640,NY,SARATOGA,0.8805,0.8804,0.868,0.8656,0.8681,0.8666,0.8426
330406,10580,33650,NY,SCHENECTADY,0.8805,0.8804,0.8664,0.864,0.8665,0.8603,0.8418
330153,10580,33650,NY,SCHENECTADY,0.8805,0.8804,0.8664,0.864,0.8665,0.8603,0.8418
330268,10580,33660,NY,SCHOHARIE,0.8474,0.8474,0.8282,0.8572,0.8249,0.8255,0.8397
330277,NA,33690,NY,STEUBEN,0.9261,0.9261,0.9141,0.8675,0.9029,0.9254,0.8921
330151,NA,33690,NY,STEUBEN,0.853,0.853,0.8338,0.8572,0.8249,0.8337,0.8479
330144,NA,33690,NY,STEUBEN,0.853,0.853,0.8338,0.8572,0.8249,0.8337,0.8479
330401,35004,33700,NY,SUFFOLK,1.2718,1.2718,1.2529,1.256,1.2845,1.2884,1.3634
330393,35004,33700,NY,SUFFOLK,1.2718,1.2718,1.2529,1.256,1.2845,1.2884,1.3634
330340,35004,33700,NY,SUFFOLK,1.2718,1.2718,1.2529,1.256,1.2845,1.2884,1.3634
330286,35004,33700,NY,SUFFOLK,1.2718,1.2718,1.2529,1.256,1.2845,1.2884,1.3634
330246,35004,33700,NY,SUFFOLK,1.2718,1.2718,1.2529,1.256,1.2845,1.2884,1.3634
330185,35004,33700,NY,SUFFOLK,1.2718,1.2718,1.2529,1.256,1.2845,1.2884,1.3634
330141,35004,33700,NY,SUFFOLK,1.2718,1.2718,1.2529,1.256,1.2845,1.2884,1.3634
330107,35004,33700,NY,SUFFOLK,1.2718,1.2718,1.2529,1.256,1.2845,1.2884,1.3634
330088,35004,33700,NY,SUFFOLK,1.2718,1.2718,1.2529,1.256,1.2845,1.2884,1.3634
330045,35004,33700,NY,SUFFOLK,1.2718,1.2718,1.2529,1.256,1.2845,1.2884,1.3634
330043,35004,33700,NY,SUFFOLK,1.2718,1.2718,1.2529,1.256,1.2845,1.2884,1.3634
330386,NA,33710,NY,SULLIVAN,1.1238,1.1237,1.1292,1.0989,1.0959,0.913,1.3679
330307,27060,33730,NY,TOMPKINS,1.0014,1.0013,0.9728,0.8675,0.9177,0.9254,0.9188
330224,28740,33740,NY,ULSTER,1.0983,1.0983,1.1037,1.098,1.0686,1.1297,0.9993
330004,28740,33740,NY,ULSTER,1.0983,1.0983,1.1037,1.098,1.0686,1.0047,0.9993
330191,24020,33750,NY,WARREN,0.8805,0.8804,0.8664,0.8732,0.846,0.8692,0.8418
330030,40380,33770,NY,WAYNE,0.8814,0.8813,0.8665,0.8624,0.8736,0.8765,0.8602
330404,35614,33800,NY,WESTCHESTER,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330304,35614,33800,NY,WESTCHESTER,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330267,35614,33800,NY,WESTCHESTER,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330261,35614,33800,NY,WESTCHESTER,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330234,35614,33800,NY,WESTCHESTER,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330208,35614,33800,NY,WESTCHESTER,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330184,35614,33800,NY,WESTCHESTER,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330162,35614,33800,NY,WESTCHESTER,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330086,35614,33800,NY,WESTCHESTER,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330061,35614,33800,NY,WESTCHESTER,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330006,35614,33800,NY,WESTCHESTER,1.319,1.319,1.3122,1.3142,1.2971,1.3129,1.3634
330008,NA,33900,NY,WYOMING,0.9809,0.9809,0.958,0.9747,0.9719,0.9793,1.038
340070,15500,34000,NC,ALAMANCE,0.9042,0.9042,0.9033,0.8789,0.9212,0.9266,0.9376
340084,NA,34030,NC,ANSON,0.932,0.9321,0.9254,0.9098,0.9011,0.9222,0.9229
340186,NA,34060,NC,BEAUFORT,,,,,0.859,0.8577,0.853
340158,34820,34090,NC,BRUNSWICK,0.9125,0.9125,0.9278,0.9127,0.9093,0.8789,0.8314
340002,11700,34100,NC,BUNCOMBE,0.9082,0.9321,0.9011,0.8864,0.8322,0.838,0.855
340075,25860,34110,NC,BURKE,0.8937,0.8937,0.8608,0.8718,0.8554,0.8358,0.8388
340055,25860,34110,NC,BURKE,0.8937,0.8937,0.8608,0.8718,0.8554,0.8358,0.8388
340001,16740,34120,NC,CABARRUS,0.932,0.9321,0.9254,0.9098,0.9011,0.9222,0.8992
340041,25860,34130,NC,CALDWELL,0.8937,0.8937,0.8608,0.8718,0.8554,0.8358,0.8388
340142,NA,34150,NC,CARTERET,0.8605,0.8605,0.8434,0.8303,0.8261,0.8078,0.8125
340143,25860,34170,NC,CATAWBA,0.8937,0.8937,0.8608,0.8718,0.8554,0.8358,0.8992
340116,25860,34170,NC,CATAWBA,0.8937,0.8937,0.8608,0.8718,0.8554,0.8358,0.8463
340160,NA,34190,NC,CHEROKEE,0.8605,0.8605,0.8434,0.8303,0.8261,0.8078,0.8037
340037,NA,34220,NC,CLEVELAND,0.8767,0.8767,0.9087,0.8928,0.9011,0.8279,0.8232
340021,NA,34220,NC,CLEVELAND,0.932,0.9321,0.9087,0.8928,0.9011,0.9095,0.8992
340068,NA,34230,NC,COLUMBUS,0.8692,0.8692,0.8665,0.9024,0.8777,0.856,0.8444
340131,35100,34240,NC,CRAVEN,0.9242,0.9242,0.9147,0.927,0.9333,0.9127,0.9148
340028,22180,34250,NC,CUMBERLAND,0.9458,0.9458,0.9407,0.9243,0.9036,0.865,0.9027
340096,49180,34280,NC,DAVIDSON,0.9151,0.9151,0.8952,0.8666,0.8629,0.8297,0.8746
340085,49180,34280,NC,DAVIDSON,0.9151,0.9151,0.8952,0.8666,0.8629,0.8297,0.8746
340120,NA,34300,NC,DUPLIN,0.8605,0.8605,0.8434,0.8303,0.8261,0.8078,0.8113
340155,20500,34310,NC,DURHAM,0.959,0.959,0.9615,0.9595,0.9419,0.9546,0.9736
340049,20500,34310,NC,DURHAM,0.959,0.959,0.9615,0.9595,0.9419,0.9546,0.9736
340030,20500,34310,NC,DURHAM,0.959,0.959,0.9615,0.9595,0.9419,0.9546,0.9736
340107,40580,34320,NC,EDGECOMBE,0.891,0.891,0.9078,0.9008,0.8879,0.8717,0.8777
340148,49180,34330,NC,FORSYTH,0.896,0.896,0.893,0.8303,0.8629,0.852,0.8577
340047,49180,34330,NC,FORSYTH,0.896,0.896,0.893,0.8303,0.8629,0.852,0.8577
340014,49180,34330,NC,FORSYTH,0.896,0.896,0.893,0.8303,0.8629,0.852,0.8577
340036,39580,34340,NC,FRANKLIN,0.9535,0.9535,0.9665,0.9455,0.9357,0.9166,0.956
340032,16740,34350,NC,GASTON,0.932,0.9321,0.9254,0.9098,0.9011,0.9222,0.8992
340127,NA,34380,NC,GRANVILLE,0.959,0.959,0.9443,0.9396,0.9212,0.9266,0.9376
340091,24660,34400,NC,GUILFORD,0.9151,0.9151,0.893,0.8818,0.8629,0.8297,0.8577
340004,24660,34400,NC,GUILFORD,0.9151,0.9151,0.893,0.8818,0.8629,0.8297,0.8577
340151,NA,34410,NC,HALIFAX,0.8657,0.8657,0.8518,0.8387,0.8345,0.8161,0.8114
340071,NA,34420,NC,HARNETT,0.9535,0.9535,0.9665,0.9455,0.9251,0.9039,0.9341
340184,11700,34430,NC,HAYWOOD,0.9082,0.9082,0.9011,0.8864,0.8322,0.838,0.855
340023,11700,34440,NC,HENDERSON,0.9308,0.9309,0.9096,0.8933,0.9204,0.8948,0.8561
340017,11700,34440,NC,HENDERSON,0.9082,0.9082,0.9011,0.8864,0.8322,0.838,0.855
340099,NA,34450,NC,HERTFORD,0.8605,0.8605,0.8434,0.8303,0.8261,0.8078,0.8031
340144,16740,34480,NC,IREDELL,0.932,0.9321,0.9087,0.8928,0.9011,0.9095,0.9112
340129,16740,34480,NC,IREDELL,0.932,0.9321,0.9087,0.8928,0.9011,0.9095,0.9112
340039,16740,34480,NC,IREDELL,0.896,0.896,0.893,0.8393,0.8351,0.8198,0.9112
340016,NA,34490,NC,JACKSON,0.8605,0.8605,0.8434,0.8303,0.8261,0.8078,0.8031
340090,39580,34500,NC,JOHNSTON,0.9535,0.9535,0.9665,0.9455,0.9357,0.9166,0.956
340020,NA,34520,NC,LEE,0.8761,0.8761,0.8597,0.8466,0.9251,0.9039,0.9376
340027,NA,34530,NC,LENOIR,0.9242,0.9242,0.9147,0.927,0.9333,0.9127,0.9148
340145,16740,34540,NC,LINCOLN,0.932,0.9321,0.9087,0.8928,0.9011,0.9095,0.9419
340087,NA,34550,NC,MC DOWELL,0.8605,0.8605,0.8434,0.8303,0.8261,0.8078,0.811
340133,NA,34580,NC,MARTIN,0.8865,0.8865,0.8694,0.8741,0.8699,0.8516,0.8576
340183,16740,34590,NC,MECKLENBURG,0.932,0.9321,0.9254,0.9098,0.9011,0.9222,0.8992
340171,16740,34590,NC,MECKLENBURG,0.932,0.9321,0.9254,0.9098,0.9011,0.9222,0.8992
340166,16740,34590,NC,MECKLENBURG,0.932,0.9321,0.9254,0.9098,0.9011,0.9222,0.8992
340153,16740,34590,NC,MECKLENBURG,0.932,0.9321,0.9254,0.9098,0.9011,0.9222,0.8992
340113,16740,34590,NC,MECKLENBURG,0.932,0.9321,0.9254,0.9098,0.9011,0.9222,0.8992
340098,16740,34590,NC,MECKLENBURG,0.932,0.9321,0.9254,0.9098,0.9011,0.9222,0.8992
340053,16740,34590,NC,MECKLENBURG,0.932,0.9321,0.9254,0.9098,0.9011,0.9222,0.8992
340011,NA,34600,NC,MITCHELL,0.8605,0.8605,0.8434,0.8303,0.8261,0.8078,0.8031
340115,NA,34620,NC,MOORE,0.959,0.959,0.9443,0.9396,0.9212,0.9266,0.9376
340147,40580,34630,NC,NASH,0.9535,0.9535,0.9665,0.9455,0.9251,0.9039,0.9341
340168,48900,34640,NC,NEW HANOVER,0.9125,0.9125,0.9278,0.9127,0.9093,0.8789,0.8444
340141,48900,34640,NC,NEW HANOVER,0.9125,0.9125,0.9278,0.9127,0.9093,0.8789,0.8031
340042,27340,34660,NC,ONSLOW,0.8605,0.8605,0.8434,0.8303,0.8777,0.856,0.8125
340061,20500,34670,NC,ORANGE,0.959,0.959,0.9615,0.9595,0.9419,0.9546,0.9736
340109,NA,34690,NC,PASQUOTANK,0.893,0.893,0.891,0.8898,0.9094,0.8994,0.9133
340159,20500,34720,NC,PERSON,0.959,0.959,0.9615,0.9595,0.9419,0.9546,0.9736
340040,24780,34730,NC,PITT,0.9346,0.9346,0.9298,0.9509,0.9758,0.9388,0.9476
340123,24660,34750,NC,RANDOLPH,0.9151,0.9151,0.8952,0.8818,0.8629,0.8297,0.851
340106,NA,34760,NC,RICHMOND,0.8605,0.8605,0.8434,0.8303,0.8261,0.8078,0.8031
340050,NA,34770,NC,ROBESON,0.931,0.9311,0.9193,0.9042,0.8866,0.865,0.9027
340060,24660,34780,NC,ROCKINGHAM,0.9151,0.9151,0.8952,0.8818,0.8629,0.8297,0.851
340015,16740,34790,NC,ROWAN,0.932,0.9321,0.9087,0.8928,0.9011,0.9095,0.8992
340013,NA,34800,NC,RUTHERFORD,0.932,0.9321,0.9087,0.8928,0.9204,0.8948,0.8992
340024,NA,34810,NC,SAMPSON,0.8782,0.8782,0.8577,0.8446,0.8404,0.817,0.8123
340008,NA,34820,NC,SCOTLAND,0.931,0.9311,0.8726,0.9042,0.8866,0.865,0.8992
340119,16740,34830,NC,STANLY,0.932,0.9321,0.9254,0.9098,0.9011,0.9222,0.8992
340097,NA,34850,NC,SURRY,0.8605,0.8605,0.8434,0.8303,0.8554,0.8358,0.8215
340003,NA,34850,NC,SURRY,0.8605,0.8605,0.8434,0.8303,0.8261,0.8078,0.8215
340156,NA,34860,NC,SWAIN,1.4424,1.4424,1.4448,1.4448,1.4448,1.4448,1.4448
340130,16740,34890,NC,UNION,0.932,0.9321,0.9254,0.9098,0.9011,0.9222,0.8992
340132,NA,34900,NC,VANCE,0.8605,0.8605,0.8434,0.8303,0.8261,0.8078,0.8031
340173,39580,34910,NC,WAKE,0.959,0.959,0.9665,0.9481,0.9383,0.9266,0.9708
340114,39580,34910,NC,WAKE,0.959,0.959,0.9665,0.9481,0.9383,0.9266,0.9708
340073,39580,34910,NC,WAKE,0.959,0.959,0.9665,0.9481,0.9383,0.9266,0.9708
340069,39580,34910,NC,WAKE,0.959,0.959,0.9665,0.9481,0.9383,0.9266,0.9708
340051,NA,34940,NC,WATAUGA,0.8741,0.8741,0.8495,0.8718,0.8554,0.8358,0.825
340010,24140,34950,NC,WAYNE,0.8605,0.8605,0.8434,0.8303,0.8261,0.8078,0.8031
340064,NA,34960,NC,WILKES,0.8605,0.8605,0.8434,0.8303,0.8261,0.8078,0.8031
340126,NA,34970,NC,WILSON,0.9535,0.9535,0.9665,0.9455,0.9251,0.9039,0.9341
350015,13900,35070,ND,BURLEIGH,0.7968,0.836,1,1,1,1,1
350002,13900,35070,ND,BURLEIGH,0.7968,0.836,1,1,1,1,1
350070,22020,35080,ND,CASS,0.8325,0.8339,1,1,1,1,1
350011,22020,35080,ND,CASS,0.8325,0.8339,1,1,1,1,1
350019,24220,35170,ND,GRAND FORKS,0.8055,0.836,1,1,1,1,1
350063,NA,35390,ND,ROLETTE,1.44,1.4424,1.4448,1.4448,1.4448,1.4448,1.4448
350006,NA,35500,ND,WARD,0.7968,0.836,1,1,1,1,1
360263,30620,36010,OH,ALLEN,0.934,0.934,0.9222,0.9271,0.909,0.9005,0.8956
360066,30620,36010,OH,ALLEN,0.934,0.934,0.9222,0.9271,0.909,0.9005,0.8956
360009,30620,36010,OH,ALLEN,0.934,0.934,0.9222,0.9271,0.909,0.9005,0.8956
360002,NA,36020,OH,ASHLAND,0.8656,0.8657,0.865,0.8495,0.855,0.8411,0.8291
360245,NA,36030,OH,ASHTABULA,0.8934,0.8934,0.9051,0.8892,0.8996,0.9074,0.9052
360125,NA,36030,OH,ASHTABULA,0.8515,0.8516,0.8558,0.8403,0.8458,0.8411,0.8232
360014,NA,36040,OH,ATHENS,0.9837,0.9837,0.9988,0.9777,0.9524,0.8411,0.8232
360032,NA,36050,OH,AUGLAIZE,0.8515,0.8516,0.8558,0.8403,0.8458,0.8411,0.8232
360153,48540,36060,OH,BELMONT,0.8515,0.8516,0.8558,0.8403,0.8458,0.8411,0.8232
360080,48540,36060,OH,BELMONT,0.8515,0.8516,0.8558,0.8403,0.8458,0.8411,0.8232
360116,17140,36070,OH,BROWN,0.9395,0.9395,0.9589,0.9284,0.9319,0.9264,0.9261
360271,17140,36080,OH,BUTLER,0.9395,0.9395,0.9589,0.9284,0.9319,0.9264,0.9261
360269,17140,36080,OH,BUTLER,0.9395,0.9395,0.9589,0.9284,0.9319,0.9264,0.9261
360354,17140,36080,OH,BUTLER,,,0.9589,0.9284,0.9319,0.9264,0.9261
360132,17140,36080,OH,BUTLER,0.9395,0.9395,0.9589,0.9284,0.9319,0.9264,0.9261
360056,17140,36080,OH,BUTLER,0.9395,0.9395,0.9589,0.9284,0.9319,0.9264,0.9261
360046,17140,36080,OH,BUTLER,0.9395,0.9395,0.9589,0.9284,0.9319,0.9264,0.9261
360355,44220,36110,OH,CLARK,,,0.9051,0.8758,0.9066,0.8936,0.8908
360086,44220,36110,OH,CLARK,0.922,0.922,0.9138,0.9227,0.9066,0.8936,0.8908
360236,17140,36120,OH,CLERMONT,0.9395,0.9395,0.9589,0.9284,0.9319,0.9264,0.9261
360175,NA,36130,OH,CLINTON,0.9837,0.9837,0.9988,0.9777,0.9524,0.8574,0.9316
360185,NA,36140,OH,COLUMBIANA,0.8515,0.8516,0.8569,0.8633,0.8606,0.8438,0.8304
360096,NA,36140,OH,COLUMBIANA,0.8586,0.8587,0.8569,0.843,0.8469,0.8411,0.8232
360109,NA,36150,OH,COSHOCTON,0.9837,0.9837,0.9988,0.9777,0.8458,0.8411,0.8462
360143,17460,36170,OH,CUYAHOGA,0.8934,0.8934,0.9051,0.8892,0.8996,0.9202,0.9284
360359,17460,36170,OH,CUYAHOGA,,,,,0.8996,0.9202,0.9284
360230,17460,36170,OH,CUYAHOGA,0.8934,0.8934,0.9051,0.8892,0.8996,0.9202,0.9284
360212,17460,36170,OH,CUYAHOGA,0.8934,0.8934,0.9051,0.8892,0.8996,0.9202,0.9284
360180,17460,36170,OH,CUYAHOGA,0.8934,0.8934,0.9051,0.8892,0.8996,0.9202,0.9284
360155,17460,36170,OH,CUYAHOGA,0.8934,0.8934,0.9051,0.8892,0.8996,0.9202,0.9284
360144,17460,36170,OH,CUYAHOGA,0.8934,0.8934,0.9051,0.8892,0.8996,0.9202,0.9284
360137,17460,36170,OH,CUYAHOGA,0.8934,0.8934,0.9051,0.8892,0.8996,0.9202,0.9284
360115,17460,36170,OH,CUYAHOGA,0.8934,0.8934,0.9051,0.8892,0.8996,0.9202,0.9284
360087,17460,36170,OH,CUYAHOGA,0.8934,0.8934,0.9051,0.8892,0.8996,0.9202,0.9284
360082,17460,36170,OH,CUYAHOGA,0.8934,0.8934,0.9051,0.8892,0.8996,0.9202,0.9284
360077,17460,36170,OH,CUYAHOGA,0.8934,0.8934,0.9051,0.8892,0.8996,0.9202,0.9284
360075,17460,36170,OH,CUYAHOGA,0.8934,0.8934,0.9051,0.8892,0.8996,0.9202,0.9284
360041,17460,36170,OH,CUYAHOGA,0.8934,0.8934,0.9051,0.8892,0.8996,0.9202,0.9284
360037,17460,36170,OH,CUYAHOGA,0.8934,0.8934,0.9051,0.8892,0.8996,0.9202,0.9284
360059,17460,36170,OH,CUYAHOGA,0.8934,0.8934,0.9051,0.8892,0.8996,0.9202,0.9284
360123,17460,36170,OH,CUYAHOGA,0.8934,0.8934,0.9051,0.8892,0.8996,0.9202,0.9284
360044,NA,36190,OH,DARKE,0.8642,0.8643,0.8685,0.853,0.8585,0.8526,0.8347
360270,NA,36200,OH,DEFIANCE,0.8515,0.8516,0.8558,0.9053,0.8946,0.8778,0.8232
360210,18140,36210,OH,DELAWARE,1.0105,1.0105,1.0127,0.9924,0.9691,0.9714,0.9533
360025,NA,36220,OH,ERIE,0.9281,0.9281,0.934,0.9053,0.8946,0.8778,0.9052
360358,18140,36230,OH,FAIRFIELD,,,,0.9924,0.9691,0.9714,0.9533
360072,18140,36230,OH,FAIRFIELD,1.0105,1.0105,1.0127,0.9924,0.9691,0.9714,0.9533
360348,18140,36250,OH,FRANKLIN,1.0105,1.0105,1.0127,0.9924,0.9691,0.9714,0.9533
360266,18140,36250,OH,FRANKLIN,1.0105,1.0105,1.0127,0.9924,0.9691,0.9714,0.9533
360247,18140,36250,OH,FRANKLIN,1.0105,1.0105,1.0127,0.9924,0.9691,0.9714,0.9533
360152,18140,36250,OH,FRANKLIN,1.0105,1.0105,1.0127,0.9924,0.9691,0.9714,0.9533
360085,18140,36250,OH,FRANKLIN,1.0105,1.0105,1.0127,0.9924,0.9691,0.9714,0.9533
360035,18140,36250,OH,FRANKLIN,1.0105,1.0105,1.0127,0.9924,0.9691,0.9714,0.9533
360017,18140,36250,OH,FRANKLIN,1.0105,1.0105,1.0127,0.9924,0.9691,0.9714,0.9533
360012,18140,36250,OH,FRANKLIN,1.0105,1.0105,1.0127,0.9924,0.9691,0.9714,0.9533
360006,18140,36250,OH,FRANKLIN,1.0105,1.0105,1.0127,0.9924,0.9691,0.9714,0.9533
360054,NA,36270,OH,GALLIA,0.872,0.872,0.8726,0.8596,0.8492,0.8534,0.827
360192,17460,36280,OH,GEAUGA,0.8934,0.8934,0.9051,0.8892,0.8996,0.9202,0.9284
360360,19380,36290,OH,GREENE,,,,,,0.8936,0.8908
360026,19380,36290,OH,GREENE,0.922,0.922,0.9138,0.9227,0.9066,0.8936,0.8908
360203,NA,36300,OH,GUERNSEY,0.8515,0.8516,0.8558,0.8403,0.8458,0.8411,0.8232
360016,17140,36310,OH,HAMILTON,0.9395,0.9395,0.9589,0.9284,0.9319,0.9264,0.9261
360163,17140,36310,OH,HAMILTON,0.9395,0.9395,0.9589,0.9284,0.9319,0.9264,0.9261
360113,17140,36310,OH,HAMILTON,0.9395,0.9395,0.9589,0.9284,0.9319,0.9264,0.9261
