DISABLED -- REPRICING ADJUSTMENTS TO THE 2009-2013 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,,
45390,TEXAS                    ,DALLAS,"-87,256","-287,160","-123,365","-12,588","-11,060",,,,,,
45391,TEXAS                    ,DAWSON,"1,631","-4,453","-4,570","1,046","1,074",,,,,,
45392,TEXAS                    ,DEAF SMITH,"2,612","-6,291","-4,836","1,898","1,302",,,,,,
45400,TEXAS                    ,DELTA,"1,653","-3,063","-2,892",588,905,,,,,,
45410,TEXAS                    ,DENTON,"46,661","-111,863","-100,685","29,615","30,582",,,,,,
45420,TEXAS                    ,DEWITT,"3,724","-9,685","-8,838","2,855","2,588",,,,,,
45421,TEXAS                    ,DICKENS,504,"-1,156","-1,194",190,231,,,,,,
45430,TEXAS                    ,DIMMIT,"2,998","-3,983","-4,111","1,543","1,582",,,,,,
45431,TEXAS                    ,DONLEY,"1,081","-2,357","-1,749",390,438,,,,,,
45440,TEXAS                    ,DUVAL,"5,953","-8,230","-7,404","2,569","2,405",,,,,,
45450,TEXAS                    ,EASTLAND,"4,014","-13,193","-8,876","2,698","2,758",,,,,,
45451,TEXAS                    ,ECTOR,"30,765","-58,354","-50,523","14,929","13,549",,,,,,
45460,TEXAS                    ,EDWARDS,"1,375","-1,609",-896,345,208,,,,,,
45470,TEXAS                    ,ELLIS,"3,891","-43,036","-33,782","5,919","5,145",,,,,,
45480,TEXAS                    ,EL PASO,"122,859","-230,685","-221,021","64,116","61,598",,,,,,
45490,TEXAS                    ,ERATH,"4,526","-8,896","-9,229","4,195","4,431",,,,,,
45500,TEXAS                    ,FALLS,"2,270","-7,736","-6,336","2,047","1,729",,,,,,
45510,TEXAS                    ,FANNIN,"8,470","-22,310","-20,490","5,386","5,360",,,,,,
45511,TEXAS                    ,FAYETTE,"2,891","-6,716","-4,932","3,619","3,118",,,,,,
45520,TEXAS                    ,FISHER,412,"-1,544","-1,241",375,384,,,,,,
45521,TEXAS                    ,FLOYD,"1,503","-2,190","-2,126",585,487,,,,,,
45522,TEXAS                    ,FOARD,992,-979,-861,301,334,,,,,,
45530,TEXAS                    ,FORT BEND,"5,004","-69,198","-32,046","40,180","40,529",,,,,,
45531,TEXAS                    ,FRANKLIN,"1,705","-3,619","-3,175",840,813,,,,,,
45540,TEXAS                    ,FREESTONE,"3,421","-7,965","-6,353","2,210","1,579",,,,,,
45541,TEXAS                    ,FRIO,"4,077","-6,643","-6,431","1,756","1,816",,,,,,
45542,TEXAS                    ,GAINES,"1,626","-4,187","-3,697","1,179",867,,,,,,
45550,TEXAS                    ,GALVESTON,"50,920","4,644","62,077","92,967","88,880",,,,,,
45551,TEXAS                    ,GARZA,947,"-2,542","-1,684",666,416,,,,,,
45552,TEXAS                    ,GILLESPIE,"3,969","-9,828","-8,417","2,560","2,644",,,,,,
45560,TEXAS                    ,GLASSCOCK,31,-42,-48,5,14,,,,,,
45561,TEXAS                    ,GOLIAD,"2,027","-3,595","-3,202","1,014","1,013",,,,,,
45562,TEXAS                    ,GONZALES,"5,394","-8,506","-8,062","2,475","2,504",,,,,,
45563,TEXAS                    ,GRAY,"5,886","-12,270","-12,672","3,433","3,321",,,,,,
45564,TEXAS                    ,GRAYSON,"39,848","-101,165","-94,904","24,804","25,615",,,,,,
45570,TEXAS                    ,GREGG,"36,875","-87,589","-80,705","24,178","23,882",,,,,,
45580,TEXAS                    ,GRIMES,"5,629","-12,443","-9,031","5,254","4,545",,,,,,
45581,TEXAS                    ,GUADALUPE,"27,752","-51,876","-49,524","14,375","15,336",,,,,,
45582,TEXAS                    ,HALE,"5,796","-12,732","-12,500","3,968","3,913",,,,,,
45583,TEXAS                    ,HALL,719,"-2,129","-1,469",438,581,,,,,,
45590,TEXAS                    ,HAMILTON,"1,249","-3,408","-3,857","1,245",796,,,,,,
45591,TEXAS                    ,HANSFORD,391,"-1,253","-1,024",432,438,,,,,,
45592,TEXAS                    ,HARDEMAN,"1,308","-2,442","-2,133",450,498,,,,,,
45600,TEXAS                    ,HARDIN,"-2,071","-41,927","-34,655","10,211","9,807",,,,,,
45610,TEXAS                    ,HARRIS,"-53,955","-632,500","59,231","662,404","636,558",,,,,,
45620,TEXAS                    ,HARRISON,"18,460","-30,117","-26,571","14,488","12,660",,,,,,
45621,TEXAS                    ,HARTLEY,80,-58,-195,43,110,,,,,,
45630,TEXAS                    ,HASKELL,"1,290","-3,084","-2,222",648,602,,,,,,
45631,TEXAS                    ,HAYS,"25,278","-25,697","-17,298","17,566","16,677",,,,,,
45632,TEXAS                    ,HEMPHILL,504,-853,-668,312,202,,,,,,
45640,TEXAS                    ,HENDERSON,"16,336","-39,709","-36,051","9,559","9,736",,,,,,
45650,TEXAS                    ,HIDALGO,"227,371","-353,793","-342,014","94,786","96,096",,,,,,
45651,TEXAS                    ,HILL,"4,815","-17,630","-13,967","4,763","4,396",,,,,,
45652,TEXAS                    ,HOCKLEY,"3,292","-7,178","-7,582","2,104","1,536",,,,,,
45653,TEXAS                    ,HOOD,"10,224","-16,296","-13,158","6,739","6,888",,,,,,
45654,TEXAS                    ,HOPKINS,"7,729","-19,261","-16,610","4,913","3,350",,,,,,
45660,TEXAS                    ,HOUSTON,"5,333","-14,362","-11,809","5,004","4,452",,,,,,
45661,TEXAS                    ,HOWARD,"13,519","-19,580","-17,644","4,616","4,157",,,,,,
45662,TEXAS                    ,HUDSPETH,550,-554,-392,275,236,,,,,,
45670,TEXAS                    ,HUNT,"21,516","-57,164","-50,405","10,719","9,347",,,,,,
45671,TEXAS                    ,HUTCHINSON,"6,541","-12,044","-11,834","3,113","2,870",,,,,,
45672,TEXAS                    ,IRION,278,-536,-803,163,105,,,,,,
45680,TEXAS                    ,JACK,"2,393","-3,091","-3,172","1,051","1,024",,,,,,
45681,TEXAS                    ,JACKSON,"2,602","-6,460","-4,228","2,052","1,924",,,,,,
45690,TEXAS                    ,JASPER,"1,536","-36,184","-25,141","7,180","7,665",,,,,,
45691,TEXAS                    ,JEFF DAVIS,451,-645,-418,132,225,,,,,,
45700,TEXAS                    ,JEFFERSON,"-12,805","-259,779","-210,296","57,085","52,288",,,,,,
45710,TEXAS                    ,JIM HOGG,"1,579","-3,343","-2,644",675,619,,,,,,
45711,TEXAS                    ,JIM WELLS,"17,804","-34,128","-31,544","9,497","8,764",,,,,,
45720,TEXAS                    ,JOHNSON,"28,452","-41,950","-31,707","27,766","27,546",,,,,,
45721,TEXAS                    ,JONES,"3,446","-7,951","-7,351","1,748","1,815",,,,,,
45722,TEXAS                    ,KARNES,"4,709","-8,704","-7,639","2,573","2,357",,,,,,
45730,TEXAS                    ,KAUFMAN,"9,665","-41,961","-32,581","4,294","3,487",,,,,,
45731,TEXAS                    ,KENDALL,"6,515","-11,529","-12,531","3,619","3,609",,,,,,
45732,TEXAS                    ,KENEDY,73,-45,-68,40,40,,,,,,
45733,TEXAS                    ,KENT,74,-260,-224,39,69,,,,,,
45734,TEXAS                    ,KERR,"17,467","-32,046","-30,686","8,541","9,978",,,,,,
45740,TEXAS                    ,KIMBLE,649,"-2,089","-2,011",536,333,,,,,,
45741,TEXAS                    ,KING,48,-85,-92,26,14,,,,,,
45742,TEXAS                    ,KINNEY,943,"-2,303","-1,954",427,383,,,,,,
45743,TEXAS                    ,KLEBERG,"8,201","-14,411","-13,088","3,800","3,329",,,,,,
45744,TEXAS                    ,KNOX,"1,275","-2,010","-1,590",280,206,,,,,,
45750,TEXAS                    ,LAMAR,"18,385","-44,638","-47,192","12,705","12,018",,,,,,
45751,TEXAS                    ,LAMB,"2,866","-5,399","-4,694",970,966,,,,,,
45752,TEXAS                    ,LAMPASAS,"2,699","-8,495","-7,264","2,630","2,584",,,,,,
45753,TEXAS                    ,LA SALLE,"1,342","-1,824","-1,939",538,"1,011",,,,,,
45754,TEXAS                    ,LAVACA,"4,035","-11,700","-8,623","3,191","3,434",,,,,,
45755,TEXAS                    ,LEE,"4,211","-3,664","-2,767","2,203","1,761",,,,,,
45756,TEXAS                    ,LEON,"5,742","-11,790","-8,337","3,659","3,378",,,,,,
45757,TEXAS                    ,LIBERTY,"3,744","-39,411","-16,600","22,503","21,182",,,,,,
45758,TEXAS                    ,LIMESTONE,"5,073","-14,952","-13,521","4,096","3,895",,,,,,
45759,TEXAS                    ,LIPSCOMB,599,-633,-650,359,313,,,,,,
45760,TEXAS                    ,LIVE OAK,"1,666","-2,912","-3,548",892,901,,,,,,
45761,TEXAS                    ,LLANO,"4,781","-6,297","-5,685","3,689","2,964",,,,,,
45762,TEXAS                    ,LOVING,15,0,0,0,0,,,,,,
45770,TEXAS                    ,LUBBOCK,"56,862","-129,131","-112,372","30,582","26,281",,,,,,
45771,TEXAS                    ,LYNN,697,"-2,387","-1,889",588,561,,,,,,
45772,TEXAS                    ,MCCULLOCH,"1,674","-5,181","-3,282","1,078","1,142",,,,,,
45780,TEXAS                    ,MCLENNAN,"38,174","-99,208","-90,437","29,314","28,095",,,,,,
45781,TEXAS                    ,MCMULLEN,266,-441,-169,81,38,,,,,,
45782,TEXAS                    ,MADISON,937,"-4,931","-4,009","1,758","1,761",,,,,,
45783,TEXAS                    ,MARION,"3,611","-6,894","-7,001","2,241","2,512",,,,,,
45784,TEXAS                    ,MARTIN,944,"-1,621","-1,627",613,500,,,,,,
45785,TEXAS                    ,MASON,"1,389","-1,389","-1,151",355,362,,,,,,
45790,TEXAS                    ,MATAGORDA,"6,258","-15,598","-10,256","6,811","6,681",,,,,,
45791,TEXAS                    ,MAVERICK,"10,865","-21,069","-20,507","5,396","4,959",,,,,,
45792,TEXAS                    ,MEDINA,"11,497","-19,289","-18,526","5,619","4,947",,,,,,
45793,TEXAS                    ,MENARD,119,-563,-600,201,224,,,,,,
45794,TEXAS                    ,MIDLAND,"17,187","-38,860","-36,208","10,758","10,622",,,,,,
45795,TEXAS                    ,MILAM,"2,766","-9,120","-7,168","2,660","2,449",,,,,,
45796,TEXAS                    ,MILLS,550,"-1,620","-1,423",512,293,,,,,,
45797,TEXAS                    ,MITCHELL,"1,214","-2,764","-2,919",886,585,,,,,,
45800,TEXAS                    ,MONTAGUE,"6,374","-13,274","-11,779","2,763","3,225",,,,,,
45801,TEXAS                    ,MONTGOMERY,"23,823","-124,446","-70,221","70,601","66,768",,,,,,
45802,TEXAS                    ,MOORE,"2,938","-5,853","-4,877","1,324","1,544",,,,,,
45803,TEXAS                    ,MORRIS,"4,042","-9,907","-8,440","2,095","2,372",,,,,,
45804,TEXAS                    ,MOTLEY,399,-879,-357,225,81,,,,,,
45810,TEXAS                    ,NACOGDOCHES,"21,626","-44,944","-38,462","13,462","10,744",,,,,,
45820,TEXAS                    ,NAVARRO,"6,746","-31,146","-25,791","7,100","5,716",,,,,,
45821,TEXAS                    ,NEWTON,601,"-14,916","-9,564","2,885","2,773",,,,,,
45822,TEXAS                    ,NOLAN,"2,531","-8,166","-6,929","1,722","1,752",,,,,,
45830,TEXAS                    ,NUECES,"76,715","-152,124","-142,401","43,496","37,942",,,,,,
45831,TEXAS                    ,OCHILTREE,775,"-1,946","-1,788",462,437,,,,,,
45832,TEXAS                    ,OLDHAM,359,-986,-480,245,224,,,,,,
45840,TEXAS                    ,ORANGE,300,"-84,601","-66,136","19,840","17,556",,,,,,
45841,TEXAS                    ,PALO PINTO,"19,089","-23,047","-14,735","5,124","5,739",,,,,,
45842,TEXAS                    ,PANOLA,"6,067","-13,020","-9,641","5,771","5,098",,,,,,
45843,TEXAS                    ,PARKER,"21,018","-27,036","-21,683","15,930","16,181",,,,,,
45844,TEXAS                    ,PARMER,874,"-1,544","-1,663",667,459,,,,,,
45845,TEXAS                    ,PECOS,"1,826","-3,542","-3,141",931,777,,,,,,
45850,TEXAS                    ,POLK,"14,737","-40,508","-28,878","14,440","14,937",,,,,,
45860,TEXAS                    ,POTTER,"45,893","-95,682","-91,431","27,839","24,807",,,,,,
45861,TEXAS                    ,PRESIDIO,"1,173","-1,813","-2,312",568,598,,,,,,
45870,TEXAS                    ,RAINS,"2,476","-6,071","-4,560","1,349",954,,,,,,
45871,TEXAS                    ,RANDALL,"6,076","-11,046","-9,626","3,074","3,170",,,,,,
45872,TEXAS                    ,REAGAN,349,"-1,268",-940,193,345,,,,,,
45873,TEXAS                    ,REAL,885,"-1,998","-2,124",550,559,,,,,,
45874,TEXAS                    ,RED RIVER,"8,160","-14,451","-12,847","3,129","3,149",,,,,,
45875,TEXAS                    ,REEVES,"2,903","-4,419","-3,625","1,062","1,461",,,,,,
45876,TEXAS                    ,REFUGIO,"1,560","-3,448","-4,327","1,643","1,277",,,,,,
45877,TEXAS                    ,ROBERTS,5,-69,-26,31,26,,,,,,
45878,TEXAS                    ,ROBERTSON,"2,385","-8,330","-7,248","2,751","2,282",,,,,,
45879,TEXAS                    ,ROCKWALL,"1,029","-12,161","-8,538",638,729,,,,,,
45880,TEXAS                    ,RUNNELS,"2,308","-6,014","-4,802","1,238","1,328",,,,,,
45881,TEXAS                    ,RUSK,"9,776","-23,673","-20,137","6,120","5,488",,,,,,
45882,TEXAS                    ,SABINE,"4,538","-14,883","-9,988","3,511","3,098",,,,,,
45883,TEXAS                    ,SAN AUGUSTINE,"3,717","-7,027","-6,116","2,424","1,981",,,,,,
45884,TEXAS                    ,SAN JACINTO,"4,157","-13,605","-9,725","6,862","6,119",,,,,,
45885,TEXAS                    ,SAN PATRICIO,"22,304","-34,018","-31,652","8,963","6,990",,,,,,
45886,TEXAS                    ,SAN SABA,541,"-1,669","-1,142",390,550,,,,,,
45887,TEXAS                    ,SCHLEICHER,687,-971,"-1,093",385,331,,,,,,
45888,TEXAS                    ,SCURRY,"1,983","-6,232","-5,882","1,762","1,364",,,,,,
45889,TEXAS                    ,SHACKELFORD,470,-547,-547,235,209,,,,,,
45890,TEXAS                    ,SHELBY,"9,165","-18,084","-14,943","6,860","6,248",,,,,,
45891,TEXAS                    ,SHERMAN,386,-685,-892,210,150,,,,,,
45892,TEXAS                    ,SMITH,"53,716","-116,512","-102,673","30,370","27,366",,,,,,
45893,TEXAS                    ,SOMERVELL,"1,389","-2,031","-1,427",947,900,,,,,,
45900,TEXAS                    ,STARR,"24,864","-36,313","-35,904","10,385","10,186",,,,,,
45901,TEXAS                    ,STEPHENS,"2,292","-5,285","-4,474","1,272","1,031",,,,,,
45902,TEXAS                    ,STERLING,189,-430,-427,108,172,,,,,,
45903,TEXAS                    ,STONEWALL,70,-513,-679,109,199,,,,,,
45904,TEXAS                    ,SUTTON,515,"-1,283",-706,296,268,,,,,,
45905,TEXAS                    ,SWISHER,"1,752","-3,606","-2,403",985,648,,,,,,
45910,TEXAS                    ,TARRANT,"210,954","-135,752","-73,500","226,373","223,917",,,,,,
45911,TEXAS                    ,TAYLOR,"30,839","-72,164","-67,299","19,251","18,606",,,,,,
45912,TEXAS                    ,TERRELL,194,-203,-247,62,0,,,,,,
45913,TEXAS                    ,TERRY,"2,216","-6,250","-4,809","1,125","1,033",,,,,,
45920,TEXAS                    ,THROCKMORTON,325,-899,-595,271,129,,,,,,
45921,TEXAS                    ,TITUS,"6,456","-15,428","-13,541","3,197","3,801",,,,,,
45930,TEXAS                    ,TOM GREEN,"25,059","-61,916","-56,119","16,241","15,215",,,,,,
45940,TEXAS                    ,TRAVIS,"146,103","22,754","81,695","117,556","116,088",,,,,,
45941,TEXAS                    ,TRINITY,"3,910","-13,510","-9,893","3,927","4,326",,,,,,
45942,TEXAS                    ,TYLER,"1,023","-19,299","-15,823","4,608","4,108",,,,,,
45943,TEXAS                    ,UPSHUR,"11,267","-25,925","-23,111","5,880","5,654",,,,,,
45944,TEXAS                    ,UPTON,651,"-1,014","-1,278",256,370,,,,,,
45945,TEXAS                    ,UVALDE,"5,380","-12,666","-12,225","3,018","3,113",,,,,,
45946,TEXAS                    ,VAL VERDE,"6,734","-11,247","-10,444","3,523","3,693",,,,,,
45947,TEXAS                    ,VAN ZANDT,"11,227","-28,500","-23,631","4,855","4,927",,,,,,
45948,TEXAS                    ,VICTORIA,"24,063","-55,133","-50,752","18,984","17,889",,,,,,
45949,TEXAS                    ,WALKER,"5,639","-20,415","-17,552","8,501","7,407",,,,,,
45950,TEXAS                    ,WALLER,-272,"-9,745","-2,814","6,239","6,199",,,,,,
45951,TEXAS                    ,WARD,"3,219","-3,651","-3,878",902,988,,,,,,
45952,TEXAS                    ,WASHINGTON,"5,333","-16,547","-13,410","6,451","6,222",,,,,,
45953,TEXAS                    ,WEBB,"36,945","-75,539","-75,509","22,843","22,487",,,,,,
45954,TEXAS                    ,WHARTON,"4,539","-19,791","-12,571","7,106","6,714",,,,,,
45955,TEXAS                    ,WHEELER,"1,591","-2,236","-1,649",545,351,,,,,,
45960,TEXAS                    ,WICHITA,"90,416","-130,991","-111,338","28,332","32,309",,,,,,
45961,TEXAS                    ,WILBARGER,"13,338","-17,055","-12,187","2,520","3,187",,,,,,
45962,TEXAS                    ,WILLACY,"9,084","-14,505","-16,070","4,742","3,886",,,,,,
45970,TEXAS                    ,WILLIAMSON,"53,162","-43,544","-34,032","38,523","36,194",,,,,,
45971,TEXAS                    ,WILSON,"7,624","-15,016","-15,663","4,998","4,630",,,,,,
45972,TEXAS                    ,WINKLER,"1,834","-2,409","-2,372",531,541,,,,,,
45973,TEXAS                    ,WISE,"8,226","-17,525","-16,064","5,829","6,139",,,,,,
45974,TEXAS                    ,WOOD,"12,704","-27,174","-23,052","5,922","6,181",,,,,,
45980,TEXAS                    ,YOAKUM,834,"-1,605","-1,446",535,592,,,,,,
45981,TEXAS                    ,YOUNG,"9,484","-15,295","-12,629","3,512","3,457",,,,,,
45982,TEXAS                    ,ZAPATA,"2,899","-5,501","-5,144","1,469","1,440",,,,,,
45983,TEXAS                    ,ZAVALA,"3,631","-6,189","-6,199","1,605","1,812",,,,,,
46000,UTAH                     ,BEAVER,"1,048",-598,-714,502,710,,,,,,
46010,UTAH                     ,BOX ELDER,"6,609","-4,428","-6,124","5,176","4,720",,,,,,
46020,UTAH                     ,CACHE,"10,937","-7,166","-8,326","6,543","5,965",,,,,,
46030,UTAH                     ,CARBON,"6,881","-5,848","-7,171","5,597","4,903",,,,,,
46040,UTAH                     ,DAGGETT,89,2,-118,46,38,,,,,,
46050,UTAH                     ,DAVIS,"26,681","-17,489","-20,315","15,899","14,765",,,,,,
46060,UTAH                     ,DUCHESNE,"3,545","-2,249","-2,510","1,857","2,001",,,,,,
46070,UTAH                     ,EMERY,"2,334","-1,532","-1,574","1,317","1,561",,,,,,
46080,UTAH                     ,GARFIELD,981,-443,-492,371,562,,,,,,
46090,UTAH                     ,GRAND,"1,504",-53,-4,"1,232",776,,,,,,
46100,UTAH                     ,IRON,"8,415","-5,376","-6,714","4,550","4,980",,,,,,
46110,UTAH                     ,JUAB,"2,146","-1,452","-1,589","1,464","1,360",,,,,,
46120,UTAH                     ,KANE,"1,447",-489,"-1,579",968,"1,132",,,,,,
46130,UTAH                     ,MILLARD,"1,771","-1,342","-1,698","1,263","1,128",,,,,,
46140,UTAH                     ,MORGAN,530,-453,-426,338,280,,,,,,
46150,UTAH                     ,PIUTE,247,-101,-243,90,184,,,,,,
46160,UTAH                     ,RICH,375,-1,-239,174,228,,,,,,
46170,UTAH                     ,SALT LAKE,"122,975","-73,685","-87,912","69,760","70,278",,,,,,
46180,UTAH                     ,SAN JUAN,"1,550",72,-196,871,"1,250",,,,,,
46190,UTAH                     ,SANPETE,"3,619","-2,775","-3,730","2,447","3,645",,,,,,
46200,UTAH                     ,SEVIER,"4,625","-2,461","-2,961","1,973","2,556",,,,,,
46210,UTAH                     ,SUMMIT,"1,608","-1,075","-1,062","1,045","1,462",,,,,,
46220,UTAH                     ,TOOELE,"8,278","-5,533","-7,265","4,867","4,509",,,,,,
46230,UTAH                     ,UINTAH,"3,586","-2,076","-1,918","1,810","1,763",,,,,,
46240,UTAH                     ,UTAH,"52,404","-35,557","-42,731","27,828","26,859",,,,,,
46250,UTAH                     ,WASATCH,"4,794","-3,372","-4,108","2,577","3,106",,,,,,
46260,UTAH                     ,WASHINGTON,"23,985","-15,799","-20,823","13,379","14,267",,,,,,
46270,UTAH                     ,WAYNE,246,-149,-238,281,301,,,,,,
46280,UTAH                     ,WEBER,"38,728","-26,440","-33,222","22,056","23,829",,,,,,
47000,VERMONT                  ,ADDISON,"9,659","7,686","4,813","3,204","2,893",,,,,,
47010,VERMONT                  ,BENNINGTON,"19,196","14,950","9,969","7,233","8,086",,,,,,
47020,VERMONT                  ,CALEDONIA,"10,377","11,093","5,987","2,757","3,250",,,,,,
47030,VERMONT                  ,CHITTENDEN,"41,312","33,437","25,157","14,440","15,096",,,,,,
47040,VERMONT                  ,ESSEX,"3,418","3,126","2,155",808,"1,082",,,,,,
47050,VERMONT                  ,FRANKLIN,"18,555","16,247","12,227","7,984","7,256",,,,,,
47060,VERMONT                  ,GRAND ISLE,"2,129","2,059","1,454",976,947,,,,,,
47070,VERMONT                  ,LAMOILLE,"13,765","12,567","9,901","6,746","6,374",,,,,,
47080,VERMONT                  ,ORANGE,"9,862","10,577","5,812","3,061","3,661",,,,,,
47090,VERMONT                  ,ORLEANS,"9,824","10,476","6,779","3,482","3,458",,,,,,
47100,VERMONT                  ,RUTLAND,"33,789","30,257","23,032","14,065","15,267",,,,,,
47110,VERMONT                  ,WASHINGTON,"21,744","19,218","14,143","9,141","8,735",,,,,,
