DISABLED -- REPRICING ADJUSTMENTS TO THE 2009-2013 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,
18080,KENTUCKY                 ,BOURBON,-753,-166,-465,-633,-367,,,,,
18090,KENTUCKY                 ,BOYD,"-7,641","-5,275","-1,846",936,"4,893",,,,,
18100,KENTUCKY                 ,BOYLE,"-2,704","-1,464",-966,"-1,316","-3,122",,,,,
18110,KENTUCKY                 ,BRACKEN,-748,-112,-576,32,-160,,,,,
18120,KENTUCKY                 ,BREATHITT,-846,"-1,024","-1,303","-1,187","-2,171",,,,,
18130,KENTUCKY                 ,BRECKINRIDGE,"-1,932","-1,570","-3,408","-1,030","-2,496",,,,,
18140,KENTUCKY                 ,BULLITT,"-7,050","-7,207","-8,713","-9,085","-6,982",,,,,
18150,KENTUCKY                 ,BUTLER,"1,238","1,831","2,715","1,567","1,104",,,,,
18160,KENTUCKY                 ,CALDWELL,"-1,042",-630,"-1,753",-285,-418,,,,,
18170,KENTUCKY                 ,CALLOWAY,"-1,234",-343,-338,"-1,023","-3,019",,,,,
18180,KENTUCKY                 ,CAMPBELL,"-2,841","-1,374","-5,783","1,022",-796,,,,,
18190,KENTUCKY                 ,CARLISLE,-99,-432,-365,-664,-562,,,,,
18191,KENTUCKY                 ,CARROLL,-432,-340,"-3,115","-1,011",-410,,,,,
18210,KENTUCKY                 ,CARTER,"-1,816",-742,"-1,305",-952,165,,,,,
18220,KENTUCKY                 ,CASEY,-738,-162,-846,-289,-316,,,,,
18230,KENTUCKY                 ,CHRISTIAN,"-21,111","-10,045","-14,714","-24,707","-21,955",,,,,
18240,KENTUCKY                 ,CLARK,-803,"1,355","3,299",807,-621,,,,,
18250,KENTUCKY                 ,CLAY,"-1,585","-1,237","-1,338","-2,194","-1,691",,,,,
18260,KENTUCKY                 ,CLINTON,"-1,857","-2,439",-171,-932,"-1,216",,,,,
18270,KENTUCKY                 ,CRITTENDEN,-447,-512,-675,-653,-812,,,,,
18271,KENTUCKY                 ,CUMBERLAND,-413,-237,-117,-599,"-1,014",,,,,
18290,KENTUCKY                 ,DAVIESS,"-63,072","-53,398","-61,760","-53,563","-32,992",,,,,
18291,KENTUCKY                 ,EDMONSON,"-1,078",-534,"-3,815",-957,-804,,,,,
18310,KENTUCKY                 ,ELLIOTT,-338,-77,-448,-41,-718,,,,,
18320,KENTUCKY                 ,ESTILL,-345,-623,-372,-426,"-1,204",,,,,
18330,KENTUCKY                 ,FAYETTE,"-8,134","2,830",831,-695,"-6,959",,,,,
18340,KENTUCKY                 ,FLEMING,-422,-199,"-1,620",-894,-459,,,,,
18350,KENTUCKY                 ,FLOYD,"-1,542","-1,592","-3,732","-2,705","-3,138",,,,,
18360,KENTUCKY                 ,FRANKLIN,"-15,982","-14,933","-22,033","-26,753","-20,922",,,,,
18361,KENTUCKY                 ,FULTON,-343,-994,-321,-703,"-1,784",,,,,
18362,KENTUCKY                 ,GALLATIN,"-1,180",-41,-253,-105,-337,,,,,
18390,KENTUCKY                 ,GARRARD,-308,-242,-229,-906,-277,,,,,
18400,KENTUCKY                 ,GRANT,-826,-879,"-1,625",313,-395,,,,,
18410,KENTUCKY                 ,GRAVES,"-1,964","-1,668","-2,243","-1,867","-3,062",,,,,
18420,KENTUCKY                 ,GRAYSON,"-2,128","-2,196","-3,604","-4,269","-2,885",,,,,
18421,KENTUCKY                 ,GREEN,"-1,823",-252,-978,"-1,397",-427,,,,,
18440,KENTUCKY                 ,GREENUP,"-5,853","-9,456","-6,306",-778,"7,504",,,,,
18450,KENTUCKY                 ,HANCOCK,"-6,513","-1,595","-5,874",-783,-563,,,,,
18460,KENTUCKY                 ,HARDIN,"-20,897","-27,890","-50,661","-44,658","-29,368",,,,,
18470,KENTUCKY                 ,HARLAN,"-1,173","-2,779","-1,848","-2,068","-2,091",,,,,
18480,KENTUCKY                 ,HARRISON,"-1,409",-550,"-1,472","-1,255","-1,131",,,,,
18490,KENTUCKY                 ,HART,-374,-783,"-1,457",-606,"-2,204",,,,,
18500,KENTUCKY                 ,HENDERSON,"-4,099",-178,-125,"-4,521",114,,,,,
18510,KENTUCKY                 ,HENRY,"-2,792","-1,478","-1,068","-3,795","-1,212",,,,,
18511,KENTUCKY                 ,HICKMAN,-837,-432,-594,-240,0,,,,,
18530,KENTUCKY                 ,HOPKINS,"-6,071","-2,540","-7,143","-4,775","-5,636",,,,,
18540,KENTUCKY                 ,JACKSON,-172,-382,-827,-263,-525,,,,,
18550,KENTUCKY                 ,JEFFERSON,"-218,477","-164,977","-164,177","-184,570","-119,116",,,,,
18560,KENTUCKY                 ,JESSAMINE,-676,69,-120,182,"-1,023",,,,,
18570,KENTUCKY                 ,JOHNSON,"-1,611","-1,248",-627,"-1,351",-197,,,,,
18580,KENTUCKY                 ,KENTON,"-8,035","-4,492","-11,746","1,230","-1,946",,,,,
18590,KENTUCKY                 ,KNOTT,-889,"-1,994","-1,178",-860,-437,,,,,
18600,KENTUCKY                 ,KNOX,-895,-817,"-1,863","-1,375","-1,191",,,,,
18610,KENTUCKY                 ,LARUE,"-3,011","-4,256","-5,793","-4,642","-3,211",,,,,
18620,KENTUCKY                 ,LAUREL,"-1,356","-1,370","-1,773","-1,456","-1,882",,,,,
18630,KENTUCKY                 ,LAWRENCE,-883,-472,-671,-321,-374,,,,,
18640,KENTUCKY                 ,LEE,"-1,112",-597,-866,"-1,039",139,,,,,
18650,KENTUCKY                 ,LESLIE,-369,0,-318,-533,-882,,,,,
18660,KENTUCKY                 ,LETCHER,"-1,453",-878,"-1,507","-2,491","-1,830",,,,,
18670,KENTUCKY                 ,LEWIS,-454,-923,"-1,208",-848,-112,,,,,
18680,KENTUCKY                 ,LINCOLN,"-2,151","-1,587","-1,081","-1,269","-1,917",,,,,
18690,KENTUCKY                 ,LIVINGSTON,-243,-414,-568,-204,-781,,,,,
18700,KENTUCKY                 ,LOGAN,"-1,813",-881,-970,-238,-363,,,,,
18710,KENTUCKY                 ,LYON,-349,-150,-775,"-1,193",-516,,,,,
18720,KENTUCKY                 ,MCCRACKEN,"-5,111","-5,896","-5,726","-4,489","-6,166",,,,,
18730,KENTUCKY                 ,MCCREARY,"-2,090","-1,936",-858,-826,-584,,,,,
18740,KENTUCKY                 ,MCLEAN,"-5,747","-9,839","-6,173","-2,810","-2,770",,,,,
18750,KENTUCKY                 ,MADISON,"-2,162","-1,286","-1,198","-2,080","-3,041",,,,,
18760,KENTUCKY                 ,MAGOFFIN,"-1,117","-1,477","-2,079","-1,001","-1,269",,,,,
18770,KENTUCKY                 ,MARION,"-3,004","-3,350","-3,495","-1,493","-2,292",,,,,
18780,KENTUCKY                 ,MARSHALL,"-1,345","-1,338","-1,549","-1,264","-3,410",,,,,
18790,KENTUCKY                 ,MARTIN,-71,-118,-308,-388,-907,,,,,
18800,KENTUCKY                 ,MASON,-376,-837,"-1,332",-681,-809,,,,,
18801,KENTUCKY                 ,MEADE,"-10,555","-7,159","-4,637","-5,467","-4,923",,,,,
18802,KENTUCKY                 ,MENIFEE,-790,"-1,438",-217,42,-98,,,,,
18830,KENTUCKY                 ,MERCER,-477,-524,"-1,544",-655,-536,,,,,
18831,KENTUCKY                 ,METCALFE,-787,"-1,981","-1,077","-1,598",-836,,,,,
18850,KENTUCKY                 ,MONROE,-881,"-1,503","-1,050",-834,-818,,,,,
18860,KENTUCKY                 ,MONTGOMERY,-370,-401,97,-10,-439,,,,,
18861,KENTUCKY                 ,MORGAN,-416,-752,-466,-202,-214,,,,,
18880,KENTUCKY                 ,MUHLENBERG,"-6,970","-2,481","-3,073","-4,984","-2,336",,,,,
18890,KENTUCKY                 ,NELSON,"-9,952","-11,869","-16,698","-14,113","-12,209",,,,,
18900,KENTUCKY                 ,NICHOLAS,-548,-233,"-1,468",-231,-255,,,,,
18910,KENTUCKY                 ,OHIO,"-5,046",-479,"-1,917","-4,943","-3,760",,,,,
18920,KENTUCKY                 ,OLDHAM,"-8,995","-2,683","-6,015","-4,713","-5,571",,,,,
18930,KENTUCKY                 ,OWEN,-254,-182,-249,-613,-429,,,,,
18931,KENTUCKY                 ,OWSLEY,-203,-320,-105,-264,-675,,,,,
18932,KENTUCKY                 ,PENDLETON,"-1,228","-1,609",-886,90,-279,,,,,
18960,KENTUCKY                 ,PERRY,"-1,521","-1,812","-3,272","-2,198","-3,238",,,,,
18970,KENTUCKY                 ,PIKE,"-5,530","-5,819","-5,260","-4,653","-3,819",,,,,
18971,KENTUCKY                 ,POWELL,-598,-533,-451,-168,-800,,,,,
18972,KENTUCKY                 ,PULASKI,"-1,159","-2,597","-2,607","-4,055","-6,606",,,,,
18973,KENTUCKY                 ,ROBERTSON,-109,0,-60,-55,-53,,,,,
18974,KENTUCKY                 ,ROCKCASTLE,-657,-594,-912,"-1,323","-2,073",,,,,
18975,KENTUCKY                 ,ROWAN,-960,-764,-904,"-1,168","-1,509",,,,,
18976,KENTUCKY                 ,RUSSELL,-141,-913,-665,"1,062",-684,,,,,
18977,KENTUCKY                 ,SCOTT,"-1,421",81,204,748,"-2,177",,,,,
18978,KENTUCKY                 ,SHELBY,"-7,609","-6,449","-4,720","-6,317","-2,891",,,,,
18979,KENTUCKY                 ,SIMPSON,-777,"-2,172","-1,729","-1,080","-1,741",,,,,
18980,KENTUCKY                 ,SPENCER,"-6,185","-6,285","-3,976","-1,928",-846,,,,,
18981,KENTUCKY                 ,TAYLOR,"-7,600","-3,246","-5,578","-2,614","-3,935",,,,,
18982,KENTUCKY                 ,TODD,-305,"-1,252","-2,121","-3,242",-407,,,,,
18983,KENTUCKY                 ,TRIGG,"-1,877",-171,"-2,370",-541,"-2,167",,,,,
18984,KENTUCKY                 ,TRIMBLE,"-2,570","-1,592",-432,"-1,305","-1,013",,,,,
18985,KENTUCKY                 ,UNION,-972,-28,"-1,035",-526,-253,,,,,
18986,KENTUCKY                 ,WARREN,"-1,578","-8,446","-19,917","-13,263","-8,996",,,,,
18987,KENTUCKY                 ,WASHINGTON,-795,-679,"-1,562",-888,-510,,,,,
18988,KENTUCKY                 ,WAYNE,-332,-377,"-1,978",-414,-457,,,,,
18989,KENTUCKY                 ,WEBSTER,"-1,171",-482,"-2,065","-1,666","-2,359",,,,,
18990,KENTUCKY                 ,WHITLEY,"-2,031","-5,034","-6,971","-5,347","-3,592",,,,,
18991,KENTUCKY                 ,WOLFE,-353,-483,-304,-630,-694,,,,,
18992,KENTUCKY                 ,WOODFORD,-170,-157,794,577,-259,,,,,
19000,LOUISIANA                ,ACADIA,"5,119",322,"-5,277","-6,189","-1,766",,,,,
19010,LOUISIANA                ,ALLEN,"-2,954","-4,601","-4,864","-4,355","-2,325",,,,,
19020,LOUISIANA                ,ASCENSION,"-3,342","-4,352","-9,859","-6,890","-2,351",,,,,
19030,LOUISIANA                ,ASSUMPTION,"-4,073","-6,822","-1,864","-2,812","-3,041",,,,,
19040,LOUISIANA                ,AVOYELLES,"-4,369","-8,377","-8,425","-4,441","-14,230",,,,,
19050,LOUISIANA                ,BEAUREGARD,"-4,190","-8,251","-11,288","-6,720","-3,048",,,,,
19060,LOUISIANA                ,BIENVILLE,"-1,432","-5,017","-5,915","-5,223","-6,418",,,,,
19070,LOUISIANA                ,BOSSIER,"-2,969","-3,810","-7,693","-8,411","-4,245",,,,,
19080,LOUISIANA                ,CADDO,"-14,387","-16,440","-42,460","-29,527","-12,412",,,,,
19090,LOUISIANA                ,CALCASIEU,"-10,926","-51,832","-66,570","-27,889","-16,542",,,,,
19100,LOUISIANA                ,CALDWELL,"-1,586","-3,047","-4,504","-1,631","-1,455",,,,,
19110,LOUISIANA                ,CAMERON,-16,0,0,0,-277,,,,,
19120,LOUISIANA                ,CATAHOULA,-921,"-1,634","-3,405","-2,238",-779,,,,,
19130,LOUISIANA                ,CLAIBORNE,"-1,811","-4,865","-4,046","-8,201","-6,323",,,,,
19140,LOUISIANA                ,CONCORDIA,"-3,086","-2,029","-5,553","-6,860","-7,987",,,,,
19150,LOUISIANA                ,DE SOTO,"-1,476",-605,"-3,703","-1,230",-677,,,,,
19160,LOUISIANA                ,EAST BATON ROUGE,"-40,303","-93,175","-188,724","-115,546","-38,990",,,,,
19170,LOUISIANA                ,EAST CARROLL,-912,"-1,264","-2,659","-2,152","-1,566",,,,,
19180,LOUISIANA                ,EAST FELICIANA,"-2,962","-4,477","-9,956","-4,996","-1,404",,,,,
19190,LOUISIANA                ,EVANGELINE,"-4,915","-5,532","-5,195","-9,568","-9,631",,,,,
19200,LOUISIANA                ,FRANKLIN,"-2,000","-8,017","-9,043","-6,635","-3,759",,,,,
19210,LOUISIANA                ,GRANT,"-3,581","-4,001","-2,956","-2,682",60,,,,,
19220,LOUISIANA                ,IBERIA,"5,740","-2,977","-2,739","-3,225","-2,754",,,,,
19230,LOUISIANA                ,IBERVILLE,"-3,935","-8,329","-31,123","-17,739","-2,339",,,,,
19240,LOUISIANA                ,JACKSON,"-3,323","-6,122","-6,441","-7,892","-3,712",,,,,
19250,LOUISIANA                ,JEFFERSON,"-48,274","-43,481","-49,178","-38,676","-17,989",,,,,
19260,LOUISIANA                ,JEFFERSON DAVIS,-633,"-1,238","-5,959","-5,094","-3,861",,,,,
19270,LOUISIANA                ,LAFAYETTE,"-31,293","-39,983","-36,598","-29,357","-24,902",,,,,
19280,LOUISIANA                ,LAFOURCHE,"-7,183","-11,901","-14,939","-20,290","-10,324",,,,,
19290,LOUISIANA                ,LA SALLE,-463,"-1,713","-2,526","-5,099","-2,932",,,,,
19300,LOUISIANA                ,LINCOLN,"-4,964","-8,350","-9,610","-12,126","-6,875",,,,,
19310,LOUISIANA                ,LIVINGSTON,"-1,969","-7,885","-13,763","-13,764","-3,854",,,,,
19320,LOUISIANA                ,MADISON,-804,-637,"-1,088","-2,068","-1,401",,,,,
19330,LOUISIANA                ,MOREHOUSE,"-6,104","-12,283","-8,154","-9,640","-7,480",,,,,
19340,LOUISIANA                ,NATCHITOCHES,"-1,152","-8,001","-10,046","-10,349","-7,118",,,,,
19350,LOUISIANA                ,ORLEANS,"-19,351","-27,441","-30,717","-21,100","-9,611",,,,,
19360,LOUISIANA                ,OUACHITA,"-25,376","-32,915","-58,515","-43,040","-19,150",,,,,
19370,LOUISIANA                ,PLAQUEMINES,-807,"-2,316","-2,109","-1,569",-430,,,,,
19380,LOUISIANA                ,POINTE COUPEE,"-2,159","-3,611","-7,251","-4,515","-1,421",,,,,
19390,LOUISIANA                ,RAPIDES,"-26,568","-20,266","-23,469","-15,670","-6,531",,,,,
19400,LOUISIANA                ,RED RIVER,"-1,957","-1,942","-3,920","-3,989","-1,740",,,,,
19410,LOUISIANA                ,RICHLAND,"-3,580","-6,337","-6,822","-4,025","-3,590",,,,,
19420,LOUISIANA                ,SABINE,-648,"-1,575","-4,294","-2,430","-5,885",,,,,
19430,LOUISIANA                ,ST. BERNARD,"1,488",407,-471,573,-479,,,,,
19440,LOUISIANA                ,ST. CHARLES,"-1,910","-3,445","-1,792",-404,-353,,,,,
19450,LOUISIANA                ,ST. HELENA,-296,"1,247","1,621","1,734",-31,,,,,
19460,LOUISIANA                ,ST. JAMES,-91,838,"-2,342",-838,734,,,,,
19470,LOUISIANA                ,ST. JOHN THE BAPTIST,"-1,746","-2,333","-6,894","-2,139","-2,030",,,,,
19480,LOUISIANA                ,ST. LANDRY,"-4,304","-15,034","-23,659","-27,395","-15,965",,,,,
19490,LOUISIANA                ,ST. MARTIN,"-5,340","-7,265","-5,306","-7,760","-7,100",,,,,
19500,LOUISIANA                ,ST. MARY,"-4,624","-10,344","-15,816","-19,992","-12,107",,,,,
19510,LOUISIANA                ,ST. TAMMANY,"-10,140","-20,761","-14,699","-16,045","-6,114",,,,,
19520,LOUISIANA                ,TANGIPAHOA,"42,999","44,192","51,000","18,415","19,316",,,,,
19530,LOUISIANA                ,TENSAS,-789,-510,-364,-429,"-2,111",,,,,
19540,LOUISIANA                ,TERREBONNE,"-15,496","-27,801","-36,364","-40,940","-31,029",,,,,
19550,LOUISIANA                ,UNION,"-6,663","-5,242","-12,250","-11,244","-6,630",,,,,
19560,LOUISIANA                ,VERMILION,"6,735","1,307","-1,451","-1,480","-1,057",,,,,
19570,LOUISIANA                ,VERNON,"-1,395","-6,256","-7,186","-6,522","-3,726",,,,,
19580,LOUISIANA                ,WASHINGTON,"-3,904","-9,479","-12,865","-12,962","-7,565",,,,,
19590,LOUISIANA                ,WEBSTER,"10,651","6,044","2,245","1,525","2,947",,,,,
19600,LOUISIANA                ,WEST BATON ROUGE,"-2,626","-5,624","-11,735","-2,782",-548,,,,,
19610,LOUISIANA                ,WEST CARROLL,"-1,537","-1,910","-3,005","-2,444","-1,465",,,,,
19620,LOUISIANA                ,WEST FELICIANA,"-2,474","-6,767","-15,707","-6,760","-3,387",,,,,
19630,LOUISIANA                ,WINN,-970,"-5,229","-6,580","-6,674","-2,620",,,,,
20000,MAINE                    ,ANDROSCOGGIN,"-21,319","-19,663","-9,855","-15,133","-14,097",,,,,
20010,MAINE                    ,AROOSTOOK,"-3,145",-485,456,776,"5,709",,,,,
20020,MAINE                    ,CUMBERLAND,"3,050","-3,936","24,619","32,054","7,544",,,,,
20030,MAINE                    ,FRANKLIN,-918,-21,-331,485,"2,353",,,,,
20040,MAINE                    ,HANCOCK,"-2,821","-3,403",232,51,449,,,,,
20050,MAINE                    ,KENNEBEC,"-4,431","-2,265",-522,993,"11,104",,,,,
20060,MAINE                    ,KNOX,"-1,563",-736,292,"1,811","3,468",,,,,
20070,MAINE                    ,LINCOLN,-121,284,312,60,"1,474",,,,,
20080,MAINE                    ,OXFORD,"-3,318","-2,196",243,"1,047","2,705",,,,,
20090,MAINE                    ,PENOBSCOT,"-35,059","-27,604","1,696","-24,943","-30,611",,,,,
20100,MAINE                    ,PISCATAQUIS,"-3,666",-814,-173,-315,"-1,131",,,,,
20110,MAINE                    ,SAGADAHOC,-546,-633,"1,823","2,816",25,,,,,
20120,MAINE                    ,SOMERSET,"-1,765",-994,-76,"2,324","6,229",,,,,
20130,MAINE                    ,WALDO,"-3,166","-1,459",143,141,422,,,,,
20140,MAINE                    ,WASHINGTON,"-1,866","-1,274",422,"-1,359","-2,588",,,,,
20150,MAINE                    ,YORK,"7,232","-4,357","16,812","20,295","4,956",,,,,
21000,MARYLAND                 ,ALLEGANY,"14,281","7,456","10,877","9,556","-21,920",,,,,
21010,MARYLAND                 ,ANNE ARUNDEL,"-40,344","-76,959","-87,413","-67,610","-56,699",,,,,
21020,MARYLAND                 ,BALTIMORE,"-64,961","-133,786","-170,545","-108,270","-96,359",,,,,
21030,MARYLAND                 ,BALTIMORE CITY,"-93,850","-190,980","-221,140","-167,384","-141,722",,,,,
21040,MARYLAND                 ,CALVERT,"-9,411","-16,059","-12,669","-6,138","-4,329",,,,,
21050,MARYLAND                 ,CAROLINE,"-3,188","-15,518","-9,791","-16,864","-3,892",,,,,
21060,MARYLAND                 ,CARROLL,"-9,020","-15,602","-23,339","-8,023","-15,052",,,,,
21070,MARYLAND                 ,CECIL,"-11,031","-10,422","-12,642","-17,579","-10,898",,,,,
21080,MARYLAND                 ,CHARLES,"-15,565","-21,075","-16,506","-13,764","-8,946",,,,,
21090,MARYLAND                 ,DORCHESTER,"-5,632","-11,329","-18,229","-14,972","-6,514",,,,,
21100,MARYLAND                 ,FREDERICK,"-19,813","-7,739","-25,810","-11,407","-14,366",,,,,
21110,MARYLAND                 ,GARRETT,"-3,426","-5,228","-6,753","-4,698",-974,,,,,
21120,MARYLAND                 ,HARFORD,"-10,787","-24,587","-26,197","-19,110","-21,571",,,,,
21130,MARYLAND                 ,HOWARD,"-7,292","-14,706","-18,447","-11,643","-9,465",,,,,
21140,MARYLAND                 ,KENT,"-2,958","-9,880","-9,377","-7,205","-1,437",,,,,
21150,MARYLAND                 ,MONTGOMERY,"-73,106","-47,863","-79,009","-44,967","-44,069",,,,,
21160,MARYLAND                 ,PRINCE GEORGE'S,"-144,724","-153,734","-161,961","-152,025","-84,506",,,,,
21170,MARYLAND                 ,QUEEN ANNE'S,"-3,944","-6,660","-7,653","-5,032","-2,741",,,,,
21180,MARYLAND                 ,ST. MARY'S,"-15,900","-14,216","-21,479","-14,999","-10,035",,,,,
21190,MARYLAND                 ,SOMERSET,"-7,345","-4,241","-4,549","-8,478","-6,234",,,,,
21200,MARYLAND                 ,TALBOT,"-7,008","-10,392","-10,759","-6,161","-1,395",,,,,
21210,MARYLAND                 ,WASHINGTON,"3,791","-3,546","-27,230","-18,966","-35,059",,,,,
21220,MARYLAND                 ,WICOMICO,"-22,277","-19,024","-11,654","-30,689","-20,837",,,,,
21230,MARYLAND                 ,WORCESTER,"-5,336","-6,450","-10,729","-12,636","-2,290",,,,,
22000,MASSACHUSETTS            ,BARNSTABLE,"68,344","69,179","50,548","48,322","41,832",,,,,
22010,MASSACHUSETTS            ,BERKSHIRE,"30,762","27,227","56,797","20,838","12,473",,,,,
22020,MASSACHUSETTS            ,BRISTOL,"19,268","-13,995","16,538","15,888","-4,700",,,,,
22030,MASSACHUSETTS            ,DUKES,375,758,-156,"1,141",803,,,,,
22040,MASSACHUSETTS            ,ESSEX,"81,581","32,057","31,193","133,975","119,782",,,,,
22060,MASSACHUSETTS            ,FRANKLIN,"12,747","15,620","22,048","16,552","7,216",,,,,
22070,MASSACHUSETTS            ,HAMPDEN,"-29,598","-20,712","9,130",603,"-29,636",,,,,
22080,MASSACHUSETTS            ,HAMPSHIRE,"-5,146","-2,332","3,864","1,497","-2,882",,,,,
22090,MASSACHUSETTS            ,MIDDLESEX,"147,119","48,205","77,378","73,635","33,820",,,,,
22120,MASSACHUSETTS            ,NANTUCKET,0,"1,154",128,-334,-428,,,,,
22130,MASSACHUSETTS            ,NORFOLK,"181,228","156,746","181,710","118,442","70,040",,,,,
