AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 REIMBURSEMENT DATA FOR FEE-FOR-SERVICE DURABLE MEDICAL EQUIPMENT,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,
36210,OHIO                     ,DELAWARE,"-318,212","-290,755","-298,146","-308,889","-145,055",,,
36220,OHIO                     ,ERIE,-52,-119,-280,-187,-318,,,
36230,OHIO                     ,FAIRFIELD,"-432,793","-430,321","-463,658","-480,427","-223,277",,,
36240,OHIO                     ,FAYETTE,-834,0,-187,"-1,026",-210,,,
36250,OHIO                     ,FRANKLIN,"-3,070,777","-2,666,984","-2,772,782","-2,755,451","-1,245,505",,,
36260,OHIO                     ,FULTON,"-210,039","-195,323","-212,765","-232,804","-103,999",,,
36270,OHIO                     ,GALLIA,0,0,0,0,-22,,,
36280,OHIO                     ,GEAUGA,"-408,305","-382,469","-102,788","-101,518","-90,177",,,
36290,OHIO                     ,GREENE,"-515,523","-450,039","-481,784","-461,157","-221,930",,,
36300,OHIO                     ,GUERNSEY,0,0,0,0,0,,,
36310,OHIO                     ,HAMILTON,"-2,631,373","-2,415,571","-808,955","-676,453","-646,305",,,
36330,OHIO                     ,HANCOCK,0,0,0,0,-53,,,
36340,OHIO                     ,HARDIN,0,0,0,0,0,,,
36350,OHIO                     ,HARRISON,0,0,0,0,0,,,
36360,OHIO                     ,HENRY,-238,-144,-87,-392,0,,,
36370,OHIO                     ,HIGHLAND,-870,-262,0,-1,-2,,,
36380,OHIO                     ,HOCKING,-402,-174,0,-125,-71,,,
36390,OHIO                     ,HOLMES,-30,0,0,0,0,,,
36400,OHIO                     ,HURON,0,0,-46,-310,-523,,,
36410,OHIO                     ,JACKSON,-872,-829,-827,-60,-17,,,
36420,OHIO                     ,JEFFERSON,0,-38,-301,0,0,,,
36430,OHIO                     ,KNOX,"-4,162","-1,690","-1,406","-1,536",-99,,,
36440,OHIO                     ,LAKE,"-1,118,062","-1,022,336","-322,664","-291,340","-291,559",,,
36450,OHIO                     ,LAWRENCE,"-477,169","-470,786","-513,634","-504,709","-233,596",,,
36460,OHIO                     ,LICKING,"-577,015","-521,234","-536,475","-551,598","-263,251",,,
36470,OHIO                     ,LOGAN,-374,0,0,-98,0,,,
36480,OHIO                     ,LORAIN,"-1,669,587","-1,552,229","-460,055","-461,938","-426,464",,,
36490,OHIO                     ,LUCAS,"-1,798,169","-1,645,906","-1,690,171","-1,745,446","-781,649",,,
36500,OHIO                     ,MADISON,"-146,241","-111,991","-129,426","-147,795","-67,592",,,
36510,OHIO                     ,MAHONING,"-1,381,451","-1,171,605","-1,123,095","-1,143,037","-527,090",,,
36520,OHIO                     ,MARION,"-8,280","-14,339","-12,958","-15,912","-10,014",,,
36530,OHIO                     ,MEDINA,"-610,546","-594,036","-203,254","-163,220","-162,105",,,
36540,OHIO                     ,MEIGS,-207,0,0,0,0,,,
36550,OHIO                     ,MERCER,-47,0,0,0,0,,,
36560,OHIO                     ,MIAMI,"-477,946","-459,289","-481,867","-439,136","-200,056",,,
36570,OHIO                     ,MONROE,0,0,0,0,0,,,
36580,OHIO                     ,MONTGOMERY,"-2,537,127","-2,193,879","-2,186,692","-2,226,488","-1,007,718",,,
36590,OHIO                     ,MORGAN,0,0,0,0,0,,,
36600,OHIO                     ,MORROW,"-171,748","-167,779","-174,394","-176,428","-83,923",,,
36610,OHIO                     ,MUSKINGUM,-677,-764,-47,-268,-186,,,
36620,OHIO                     ,NOBLE,0,0,0,0,0,,,
36630,OHIO                     ,OTTAWA,"-247,677","-230,780","-282,140","-295,716","-140,433",,,
36640,OHIO                     ,PAULDING,0,0,0,0,0,,,
36650,OHIO                     ,PERRY,-50,0,0,0,0,,,
36660,OHIO                     ,PICKAWAY,"-190,944","-191,290","-175,138","-177,240","-81,231",,,
36670,OHIO                     ,PIKE,0,0,0,0,0,,,
36680,OHIO                     ,PORTAGE,"-580,285","-544,355","-557,215","-523,509","-239,673",,,
36690,OHIO                     ,PREBLE,"-242,658","-198,340","-207,987","-204,855","-93,336",,,
36700,OHIO                     ,PUTNAM,0,0,0,0,0,,,
36710,OHIO                     ,RICHLAND,-456,-436,-536,-699,-562,,,
36720,OHIO                     ,ROSS,"-3,511","-2,078","-1,860","-3,620","-1,815",,,
36730,OHIO                     ,SANDUSKY,"-1,708","-3,982","-3,944","-2,410",-516,,,
36740,OHIO                     ,SCIOTO,0,-885,"-1,592",-406,0,,,
36750,OHIO                     ,SENECA,0,-929,"-1,357",-897,-469,,,
36760,OHIO                     ,SHELBY,-911,-381,-807,-849,-810,,,
36770,OHIO                     ,STARK,"-2,047",-283,-502,-399,-159,,,
36780,OHIO                     ,SUMMIT,"-2,047,129","-1,909,693","-1,965,621","-1,930,281","-858,898",,,
36790,OHIO                     ,TRUMBULL,"-1,195,657","-1,035,394","-1,007,888","-954,421","-459,209",,,
36800,OHIO                     ,TUSCARAWAS,-910,-873,-209,-20,-137,,,
36810,OHIO                     ,UNION,"-139,120","-129,558","-141,840","-156,216","-71,054",,,
36820,OHIO                     ,VAN WERT,0,0,0,0,0,,,
36830,OHIO                     ,VINTON,0,0,0,0,0,,,
36840,OHIO                     ,WARREN,"-571,466","-493,495","-152,115","-127,771","-130,764",,,
36850,OHIO                     ,WASHINGTON,0,0,0,-41,0,,,
36860,OHIO                     ,WAYNE,"-1,100",-690,-198,"-1,508",0,,,
36870,OHIO                     ,WILLIAMS,-789,-435,-37,-676,-322,,,
36880,OHIO                     ,WOOD,"-425,727","-385,325","-417,989","-432,966","-211,297",,,
36890,OHIO                     ,WYANDOT,-888,-382,"-1,107",-384,0,,,
37000,OKLAHOMA                 ,ADAIR,0,-129,-11,0,0,,,
37010,OKLAHOMA                 ,ALFALFA,-48,-230,-166,-521,0,,,
37020,OKLAHOMA                 ,ATOKA,0,0,0,0,0,,,
37030,OKLAHOMA                 ,BEAVER,0,0,0,0,0,,,
37040,OKLAHOMA                 ,BECKHAM,-778,-129,0,0,0,,,
37050,OKLAHOMA                 ,BLAINE,-71,-817,-925,-259,0,,,
37060,OKLAHOMA                 ,BRYAN,0,0,0,0,0,,,
37070,OKLAHOMA                 ,CADDO,"-2,888","-1,583","-2,599","-3,090","-1,382",,,
37080,OKLAHOMA                 ,CANADIAN,"-441,687","-459,752","-473,632","-470,731","-237,906",,,
37090,OKLAHOMA                 ,CARTER,-24,-189,0,0,0,,,
37100,OKLAHOMA                 ,CHEROKEE,-241,-40,0,0,0,,,
37110,OKLAHOMA                 ,CHOCTAW,"-3,583","-4,191","-3,994","-3,619",-739,,,
37120,OKLAHOMA                 ,CIMARRON,0,0,0,0,0,,,
37130,OKLAHOMA                 ,CLEVELAND,"-750,122","-750,018","-805,342","-869,524","-412,592",,,
37140,OKLAHOMA                 ,COAL,0,0,0,0,0,,,
37150,OKLAHOMA                 ,COMANCHE,-581,-545,-705,-148,-187,,,
37160,OKLAHOMA                 ,COTTON,0,0,0,0,0,,,
37170,OKLAHOMA                 ,CRAIG,0,0,-46,-251,-42,,,
37180,OKLAHOMA                 ,CREEK,"-299,491","-280,318","-285,520","-329,981","-150,575",,,
37190,OKLAHOMA                 ,CUSTER,0,0,0,0,0,,,
37200,OKLAHOMA                 ,DELAWARE,0,0,0,0,0,,,
37210,OKLAHOMA                 ,DEWEY,0,0,0,0,0,,,
37220,OKLAHOMA                 ,ELLIS,0,0,0,-47,0,,,
37230,OKLAHOMA                 ,GARFIELD,-869,-683,-873,-986,-637,,,
37240,OKLAHOMA                 ,GARVIN,0,0,0,0,-46,,,
37250,OKLAHOMA                 ,GRADY,"-292,920","-310,973","-324,655","-357,079","-178,906",,,
37260,OKLAHOMA                 ,GRANT,0,0,0,0,0,,,
37270,OKLAHOMA                 ,GREER,0,0,0,0,0,,,
37280,OKLAHOMA                 ,HARMON,0,0,0,0,0,,,
37290,OKLAHOMA                 ,HARPER,-190,-273,-644,"-1,200",0,,,
37300,OKLAHOMA                 ,HASKELL,0,0,-553,-239,0,,,
37310,OKLAHOMA                 ,HUGHES,0,0,0,0,0,,,
37320,OKLAHOMA                 ,JACKSON,0,0,0,0,0,,,
37330,OKLAHOMA                 ,JEFFERSON,0,0,0,0,0,,,
37340,OKLAHOMA                 ,JOHNSTON,0,0,-40,-159,-377,,,
37350,OKLAHOMA                 ,KAY,0,0,0,0,0,,,
37360,OKLAHOMA                 ,KINGFISHER,0,0,0,-184,-50,,,
37370,OKLAHOMA                 ,KIOWA,0,-40,0,-68,0,,,
37380,OKLAHOMA                 ,LATIMER,0,0,0,0,0,,,
37390,OKLAHOMA                 ,LE FLORE,0,0,0,0,0,,,
37400,OKLAHOMA                 ,LINCOLN,"-217,746","-216,498","-228,864","-234,894","-111,446",,,
37410,OKLAHOMA                 ,LOGAN,"-152,922","-166,697","-172,438","-168,570","-85,372",,,
37420,OKLAHOMA                 ,LOVE,0,0,0,0,0,,,
37430,OKLAHOMA                 ,MCCLAIN,"-205,518","-224,981","-244,502","-270,086","-134,898",,,
37440,OKLAHOMA                 ,MCCURTAIN,-40,-32,0,0,0,,,
37450,OKLAHOMA                 ,MCINTOSH,-333,-268,"-1,518",-918,-19,,,
37460,OKLAHOMA                 ,MAJOR,0,0,0,0,0,,,
37470,OKLAHOMA                 ,MARSHALL,-84,-451,-844,-447,0,,,
37480,OKLAHOMA                 ,MAYES,0,0,0,0,0,,,
37490,OKLAHOMA                 ,MURRAY,0,0,0,0,0,,,
37500,OKLAHOMA                 ,MUSKOGEE,-760,-554,-920,"-2,202","-1,359",,,
37510,OKLAHOMA                 ,NOBLE,-141,0,0,0,0,,,
37520,OKLAHOMA                 ,NOWATA,-259,-268,"-1,624",-831,-381,,,
37530,OKLAHOMA                 ,OKFUSKEE,0,-26,0,0,0,,,
37540,OKLAHOMA                 ,OKLAHOMA,"-3,541,051","-3,596,716","-3,569,167","-3,567,995","-1,689,958",,,
37550,OKLAHOMA                 ,OKMULGEE,"-237,276","-217,526","-229,318","-246,838","-105,289",,,
37560,OKLAHOMA                 ,OSAGE,"-138,826","-139,923","-156,081","-135,846","-57,421",,,
37570,OKLAHOMA                 ,OTTAWA,-640,"-1,742","-1,463",-530,0,,,
37580,OKLAHOMA                 ,PAWNEE,"-110,235","-102,232","-113,066","-114,861","-56,019",,,
37590,OKLAHOMA                 ,PAYNE,"-3,804","-3,081","-3,578","-4,076","-1,865",,,
37600,OKLAHOMA                 ,PITTSBURG,-97,-466,0,0,0,,,
37610,OKLAHOMA                 ,PONTOTOC,0,0,0,0,0,,,
37620,OKLAHOMA                 ,POTTAWATOMIE,"-2,804","-4,907","-7,282","-2,501","-2,043",,,
37630,OKLAHOMA                 ,PUSHMATAHA,0,0,0,0,0,,,
37640,OKLAHOMA                 ,ROGER MILLS,0,0,0,0,0,,,
37650,OKLAHOMA                 ,ROGERS,"-231,884","-267,782","-271,241","-281,181","-136,524",,,
37660,OKLAHOMA                 ,SEMINOLE,-424,-808,"-1,899",-214,0,,,
37670,OKLAHOMA                 ,SEQUOYAH,0,0,0,0,0,,,
37680,OKLAHOMA                 ,STEPHENS,0,0,0,0,0,,,
37690,OKLAHOMA                 ,TEXAS,0,0,0,0,0,,,
37700,OKLAHOMA                 ,TILLMAN,"-3,536",-295,-89,0,0,,,
37710,OKLAHOMA                 ,TULSA,"-1,923,502","-2,013,855","-2,082,249","-2,297,710","-1,076,682",,,
37720,OKLAHOMA                 ,WAGONER,"-152,635","-148,526","-151,989","-155,076","-67,538",,,
37730,OKLAHOMA                 ,WASHINGTON,"-3,447","-2,483","-3,585","-5,435","-3,693",,,
37740,OKLAHOMA                 ,WASHITA,-429,-65,0,0,0,,,
37750,OKLAHOMA                 ,WOODS,0,0,0,0,-142,,,
37760,OKLAHOMA                 ,WOODWARD,0,0,0,0,0,,,
38000,OREGON                   ,BAKER,0,-257,-455,-97,-326,,,
38010,OREGON                   ,BENTON,0,0,-107,0,0,,,
38020,OREGON                   ,CLACKAMAS,"-506,083","-545,726","-566,986","-622,725","-286,880",,,
38030,OREGON                   ,CLATSOP,"-5,810","-5,754","-5,893","-4,787","-4,167",,,
38040,OREGON                   ,COLUMBIA,"-92,218","-95,625","-105,161","-131,538","-63,030",,,
38050,OREGON                   ,COOS,0,0,0,0,0,,,
38060,OREGON                   ,CROOK,0,0,0,0,0,,,
38070,OREGON                   ,CURRY,-367,-592,-857,-70,-10,,,
38080,OREGON                   ,DESCHUTES,-900,-914,-146,-106,-256,,,
38090,OREGON                   ,DOUGLAS,"-1,731","-1,868",-89,-218,-9,,,
38100,OREGON                   ,GILLIAM,0,-577,0,0,0,,,
38110,OREGON                   ,GRANT,0,0,0,0,0,,,
38120,OREGON                   ,HARNEY,-321,-881,0,0,0,,,
38130,OREGON                   ,HOOD RIVER,0,0,-91,0,0,,,
38140,OREGON                   ,JACKSON,-161,0,0,-43,0,,,
38150,OREGON                   ,JEFFERSON,0,0,0,0,0,,,
38160,OREGON                   ,JOSEPHINE,0,-163,"-1,874",-960,0,,,
38170,OREGON                   ,KLAMATH,-918,0,0,-53,0,,,
38180,OREGON                   ,LAKE,0,0,0,0,0,,,
38190,OREGON                   ,LANE,-431,-487,-751,-408,-229,,,
38200,OREGON                   ,LINCOLN,"-1,169",-801,-955,"-1,944",-752,,,
38210,OREGON                   ,LINN,-200,0,-40,0,0,,,
38220,OREGON                   ,MALHEUR,0,0,0,-86,-266,,,
38230,OREGON                   ,MARION,-962,-509,-119,"-1,983",-806,,,
38240,OREGON                   ,MORROW,0,0,0,0,0,,,
38250,OREGON                   ,MULTNOMAH,"-919,305","-945,790","-934,807","-966,819","-458,455",,,
38260,OREGON                   ,POLK,"-4,674","-6,464","-5,669","-4,919","-1,997",,,
38270,OREGON                   ,SHERMAN,0,0,0,0,0,,,
38280,OREGON                   ,TILLAMOOK,-109,-276,-76,-189,-85,,,
38290,OREGON                   ,UMATILLA,-807,-19,0,0,0,,,
38300,OREGON                   ,UNION,0,0,0,0,0,,,
38310,OREGON                   ,WALLOWA,0,0,0,0,0,,,
38320,OREGON                   ,WASCO,-986,-67,0,0,0,,,
38330,OREGON                   ,WASHINGTON,"-549,261","-585,056","-620,260","-621,150","-294,595",,,
38340,OREGON                   ,WHEELER,0,0,0,0,0,,,
38350,OREGON                   ,YAMHILL,"-305,879","-329,244","-383,716","-384,760","-169,835",,,
39000,PENNSYLVANIA             ,ADAMS,0,-39,-256,-81,-7,,,
39010,PENNSYLVANIA             ,ALLEGHENY,"-3,510,405","-3,465,976","-1,069,746","-957,179","-862,243",,,
39070,PENNSYLVANIA             ,ARMSTRONG,"-280,801","-260,391","-81,239","-65,796","-70,161",,,
39080,PENNSYLVANIA             ,BEAVER,"-389,785","-416,426","-129,362","-123,595","-109,753",,,
39100,PENNSYLVANIA             ,BEDFORD,-35,0,-69,-144,0,,,
39110,PENNSYLVANIA             ,BERKS,"-1,591","-3,815","-3,126","-5,415","-3,873",,,
39120,PENNSYLVANIA             ,BLAIR,-21,-142,0,0,0,,,
39130,PENNSYLVANIA             ,BRADFORD,-756,-210,-214,-199,-294,,,
39140,PENNSYLVANIA             ,BUCKS,"-1,593,338","-1,754,004","-1,810,214","-2,060,539","-1,012,208",,,
39150,PENNSYLVANIA             ,BUTLER,"-624,282","-648,385","-195,485","-182,079","-178,478",,,
39160,PENNSYLVANIA             ,CAMBRIA,-324,-675,-418,-359,-60,,,
39180,PENNSYLVANIA             ,CAMERON,0,0,0,0,0,,,
39190,PENNSYLVANIA             ,CARBON,"-372,770","-371,876","-388,470","-427,280","-206,118",,,
39200,PENNSYLVANIA             ,CENTRE,-458,-793,-124,-78,0,,,
39210,PENNSYLVANIA             ,CHESTER,"-965,342","-1,091,762","-1,249,508","-1,404,949","-687,891",,,
39220,PENNSYLVANIA             ,CLARION,"-14,766","-15,104","-5,078","-4,823","-3,812",,,
39230,PENNSYLVANIA             ,CLEARFIELD,-285,0,0,0,-70,,,
39240,PENNSYLVANIA             ,CLINTON,-710,-893,-230,0,0,,,
39250,PENNSYLVANIA             ,COLUMBIA,-423,-141,-659,-576,-154,,,
39260,PENNSYLVANIA             ,CRAWFORD,0,-362,0,-9,-145,,,
39270,PENNSYLVANIA             ,CUMBERLAND,"-1,227",-708,-848,-527,-351,,,
39280,PENNSYLVANIA             ,DAUPHIN,-795,-319,-816,"-1,246",0,,,
39290,PENNSYLVANIA             ,DELAWARE,"-1,546,603","-1,660,660","-1,721,312","-1,832,160","-925,688",,,
39310,PENNSYLVANIA             ,ELK,-438,-409,-17,0,0,,,
39320,PENNSYLVANIA             ,ERIE,-10,0,-472,-174,-295,,,
39330,PENNSYLVANIA             ,FAYETTE,"-602,067","-612,026","-170,152","-159,523","-140,060",,,
39340,PENNSYLVANIA             ,FOREST,0,0,0,0,0,,,
39350,PENNSYLVANIA             ,FRANKLIN,0,0,-473,-326,0,,,
39360,PENNSYLVANIA             ,FULTON,0,0,0,0,0,,,
39370,PENNSYLVANIA             ,GREENE,"-10,030","-10,041","-7,638","-6,292","-8,331",,,
39380,PENNSYLVANIA             ,HUNTINGDON,0,0,0,-137,-407,,,
39390,PENNSYLVANIA             ,INDIANA,"-10,003","-10,641","-3,239","-3,581","-2,509",,,
39400,PENNSYLVANIA             ,JEFFERSON,-48,-91,-422,-96,0,,,
39410,PENNSYLVANIA             ,JUNIATA,-178,-42,-27,0,0,,,
39420,PENNSYLVANIA             ,LACKAWANNA,"-968,879","-972,516","-991,268","-1,077,603","-487,939",,,
39440,PENNSYLVANIA             ,LANCASTER,0,-660,-471,-790,-505,,,
39450,PENNSYLVANIA             ,LAWRENCE,-786,-85,0,-917,-729,,,
39460,PENNSYLVANIA             ,LEBANON,-691,-436,-644,-204,-654,,,
39470,PENNSYLVANIA             ,LEHIGH,"-1,152,606","-1,141,403","-1,173,712","-1,239,806","-578,397",,,
39480,PENNSYLVANIA             ,LUZERNE,"-1,667,706","-1,723,618","-1,635,377","-1,737,056","-850,106",,,
39510,PENNSYLVANIA             ,LYCOMING,0,0,-800,-816,-357,,,
39520,PENNSYLVANIA             ,MCKEAN,-16,0,0,0,0,,,
39530,PENNSYLVANIA             ,MERCER,"-537,079","-504,240","-520,815","-503,769","-249,670",,,
39540,PENNSYLVANIA             ,MIFFLIN,-178,-356,-43,0,-8,,,
39550,PENNSYLVANIA             ,MONROE,"-1,821","-1,730","-2,763","-4,364","-6,426",,,
39560,PENNSYLVANIA             ,MONTGOMERY,"-2,088,139","-2,293,534","-2,394,050","-2,694,706","-1,360,127",,,
39580,PENNSYLVANIA             ,MONTOUR,-121,-787,"-10,173","-5,943","-2,556",,,
39590,PENNSYLVANIA             ,NORTHAMPTON,"-1,141,930","-1,161,200","-1,226,412","-1,340,973","-628,898",,,
39600,PENNSYLVANIA             ,NORTHUMBERLAND,0,0,0,0,0,,,
39610,PENNSYLVANIA             ,PERRY,-374,-42,0,0,0,,,
39620,PENNSYLVANIA             ,PHILADELPHIA,"-3,510,188","-3,729,038","-3,766,058","-3,908,240","-1,915,653",,,
39630,PENNSYLVANIA             ,PIKE,"-9,787","-14,825","-10,777","-9,852","-6,384",,,
39640,PENNSYLVANIA             ,POTTER,0,0,0,0,0,,,
39650,PENNSYLVANIA             ,SCHUYLKILL,"-2,423",-814,"-1,551","-1,497",-538,,,
39670,PENNSYLVANIA             ,SNYDER,0,0,-430,0,0,,,
39680,PENNSYLVANIA             ,SOMERSET,-274,-791,-180,-371,-13,,,
39690,PENNSYLVANIA             ,SULLIVAN,0,0,0,0,0,,,
39700,PENNSYLVANIA             ,SUSQUEHANNA,-176,-73,-311,-37,-24,,,
39710,PENNSYLVANIA             ,TIOGA,0,0,0,-43,0,,,
39720,PENNSYLVANIA             ,UNION,0,0,0,0,0,,,
39730,PENNSYLVANIA             ,VENANGO,0,"-3,600","-4,237",-733,-866,,,
39740,PENNSYLVANIA             ,WARREN,-415,-92,-139,0,0,,,
39750,PENNSYLVANIA             ,WASHINGTON,"-646,041","-652,229","-212,031","-190,320","-186,847",,,
39760,PENNSYLVANIA             ,WAYNE,"-1,585","-3,362","-3,574","-2,363",-962,,,
39770,PENNSYLVANIA             ,WESTMORELAND,"-1,208,303","-1,159,870","-335,365","-342,040","-286,904",,,
39790,PENNSYLVANIA             ,WYOMING,"-134,937","-125,677","-130,844","-123,640","-60,275",,,
39800,PENNSYLVANIA             ,YORK,-110,-499,-472,"-1,211",-214,,,
40010,PUERTO RICO              ,ADJUNTAS,0,0,0,0,0,,,
40020,PUERTO RICO              ,AGUADA,0,0,0,0,0,,,
40030,PUERTO RICO              ,AGUADILLA,0,0,0,0,0,,,
40040,PUERTO RICO              ,AGUAS BUENAS,0,0,0,0,0,,,
40050,PUERTO RICO              ,AIBONITO,0,0,0,0,0,,,
40060,PUERTO RICO              ,ANASCO,0,0,0,0,0,,,
40070,PUERTO RICO              ,ARECIBO,0,0,0,0,0,,,
40080,PUERTO RICO              ,ARROYO,0,0,0,0,0,,,
40090,PUERTO RICO              ,BARCELONETA,0,0,0,0,0,,,
40100,PUERTO RICO              ,BARRANQUITAS,0,0,0,0,0,,,
40110,PUERTO RICO              ,BAYAMON,0,-8,0,0,0,,,
40120,PUERTO RICO              ,CABO ROJO,-942,"-1,694",-93,-51,0,,,
40130,PUERTO RICO              ,CAGUAS,-457,-533,-338,0,0,,,
40140,PUERTO RICO              ,CAMUY,0,0,0,0,0,,,
40145,PUERTO RICO              ,CANOVANAS,0,0,0,0,0,,,
40150,PUERTO RICO              ,CAROLINA,-33,0,0,0,0,,,
40160,PUERTO RICO              ,CATANO,0,0,0,0,0,,,
40170,PUERTO RICO              ,CAYEY,0,0,0,0,0,,,
40180,PUERTO RICO              ,CEIBA,0,0,0,0,0,,,
40190,PUERTO RICO              ,CIALES,0,0,0,0,0,,,
40200,PUERTO RICO              ,CIDRA,0,0,0,0,0,,,
40210,PUERTO RICO              ,COAMO,0,0,0,0,0,,,
40220,PUERTO RICO              ,COMERIO,0,0,0,0,0,,,
40230,PUERTO RICO              ,COROZAL,0,0,0,0,0,,,
40240,PUERTO RICO              ,CULEBRA,0,0,0,0,0,,,
40250,PUERTO RICO              ,DORADO,0,0,0,0,0,,,
40260,PUERTO RICO              ,FAJARDO,0,0,0,0,0,,,
40265,PUERTO RICO              ,FLORIDA,0,0,0,0,0,,,
40270,PUERTO RICO              ,GUANICA,-72,-739,0,0,0,,,
40280,PUERTO RICO              ,GUAYAMA,0,0,-330,-420,0,,,
40290,PUERTO RICO              ,GUAYANILLA,0,-35,0,0,0,,,
40300,PUERTO RICO              ,GUAYNABO,0,0,0,0,0,,,
40310,PUERTO RICO              ,GURABO,0,0,0,0,0,,,
40320,PUERTO RICO              ,HATILLO,0,0,0,0,0,,,
40330,PUERTO RICO              ,HORMIGUEROS,0,0,0,0,0,,,
40340,PUERTO RICO              ,HUMACAO,-41,"-1,075",0,0,0,,,
40350,PUERTO RICO              ,ISABELA,0,0,0,0,0,,,
40360,PUERTO RICO              ,JAYUYA,0,0,0,0,-49,,,
40370,PUERTO RICO              ,JUANA DIAZ,0,0,0,0,0,,,
40380,PUERTO RICO              ,JUNCOS,0,0,0,0,0,,,
40390,PUERTO RICO              ,LAJAS,0,0,0,0,0,,,
40400,PUERTO RICO              ,LARES,0,0,0,0,0,,,
40410,PUERTO RICO              ,LAS MARIAS,0,0,0,0,0,,,
40420,PUERTO RICO              ,LAS PIEDRAS,0,0,0,0,0,,,
40430,PUERTO RICO              ,LOIZA,0,0,-18,-97,-94,,,
40440,PUERTO RICO              ,LUQUILLO,0,0,0,0,0,,,
40450,PUERTO RICO              ,MANATI,-49,0,0,0,0,,,
40460,PUERTO RICO              ,MARICAO,0,0,0,0,0,,,
40470,PUERTO RICO              ,MAUNABO,0,0,-249,-467,0,,,
40480,PUERTO RICO              ,MAYAGUEZ,0,0,0,0,0,,,
40490,PUERTO RICO              ,MOCA,0,0,0,0,0,,,
40500,PUERTO RICO              ,MOROVIS,0,0,0,0,0,,,
40510,PUERTO RICO              ,NAGUABO,-757,-63,0,0,0,,,
40520,PUERTO RICO              ,NARANJITO,0,0,0,0,0,,,
