"DISABLED- HOSPICE - 2013 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) 
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE",,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA
45771,TEXAS,LYNN,91,"26,651",24,"26,651",24,0,0,0,87,0,0
45772,TEXAS,MC CULLOCH,254,"100,096",33,"100,096",33,0,0,0,236,0,0
45780,TEXAS,MC LENNAN,"6,120","1,141,838",16,"1,141,838",16,0,0,0,"5,359",0,0
45781,TEXAS,MC MULLEN,7,0,0,0,0,0,0,0,5,0,0
45782,TEXAS,MADISON,249,"43,863",15,"43,863",15,0,0,0,230,0,0
45783,TEXAS,MARION,306,"65,654",18,"65,655",18,0,0,0,285,0,0
45784,TEXAS,MARTIN,81,"4,663",5,"4,663",5,0,0,0,79,0,0
45785,TEXAS,MASON,67,"1,902",2,"1,902",2,0,0,0,60,0,0
45790,TEXAS,MATAGORDA,805,"85,307",9,"85,307",9,0,0,0,721,0,0
45791,TEXAS,MAVERICK,"1,064","65,555",5,"65,555",5,0,0,0,997,0,0
45792,TEXAS,MEDINA,792,"146,202",15,"146,202",15,0,0,0,706,0,0
45793,TEXAS,MENARD,45,0,0,0,0,0,0,0,41,0,0
45794,TEXAS,MIDLAND,"2,162","287,711",11,"287,711",11,0,0,0,"1,917",0,0
45795,TEXAS,MILAM,611,"75,909",10,"75,908",10,0,0,0,560,0,0
45796,TEXAS,MILLS,91,0,0,0,0,0,0,0,81,0,0
45797,TEXAS,MITCHELL,173,"35,216",17,"35,216",17,0,0,0,160,0,0
45800,TEXAS,MONTAGUE,579,"124,614",18,"124,614",18,0,0,0,530,0,0
45801,TEXAS,MONTGOMERY,"5,975","1,765,919",25,"1,765,918",25,0,0,0,"5,059",0,0
45802,TEXAS,MOORE,239,"2,742",1,"2,742",1,0,0,0,211,0,0
45803,TEXAS,MORRIS,424,"81,644",16,"81,644",16,0,0,0,382,0,0
45804,TEXAS,MOTLEY,24,0,0,0,0,0,0,0,22,0,0
45810,TEXAS,NACOGDOCHES,"1,469","87,617",5,"87,617",5,0,0,0,"1,342",0,0
45820,TEXAS,NAVARRO,"1,609","218,549",11,"218,549",11,0,0,0,"1,462",0,0
45821,TEXAS,NEWTON,430,"166,751",32,"166,751",32,0,0,0,401,0,0
45822,TEXAS,NOLAN,356,"96,483",23,"96,483",23,0,0,0,333,0,0
45830,TEXAS,NUECES,"5,790","1,657,569",24,"1,657,569",24,0,0,0,"5,048",0,0
45831,TEXAS,OCHILTREE,108,"17,964",14,"17,964",14,0,0,0,98,0,0
45832,TEXAS,OLDHAM,22,0,0,0,0,0,0,0,19,0,0
45840,TEXAS,ORANGE,"2,065","523,767",21,"523,767",21,0,0,0,"1,841",0,0
45841,TEXAS,PALO PINTO,649,"163,251",21,"163,251",21,0,0,0,603,0,0
45842,TEXAS,PANOLA,541,"94,292",15,"94,293",15,0,0,0,491,0,0
45843,TEXAS,PARKER,"1,552","302,538",16,"302,538",16,0,0,0,"1,376",0,0
45844,TEXAS,PARMER,113,0,0,0,0,0,0,0,97,0,0
45845,TEXAS,PECOS,256,0,0,0,0,0,0,0,229,0,0
45850,TEXAS,POLK,"1,458","227,081",13,"227,081",13,0,0,0,"1,300",0,0
45860,TEXAS,POTTER,"3,947","695,177",15,"695,178",15,0,0,0,"3,459",0,0
45861,TEXAS,PRESIDIO,129,0,0,0,0,0,0,0,114,0,0
45870,TEXAS,RAINS,294,"21,338",6,"21,338",6,0,0,0,257,0,0
45871,TEXAS,RANDALL,647,"215,440",28,"215,440",28,0,0,0,581,0,0
45872,TEXAS,REAGAN,51,"3,939",6,"3,940",6,0,0,0,46,0,0
45873,TEXAS,REAL,109,"20,908",16,"20,909",16,0,0,0,96,0,0
45874,TEXAS,RED RIVER,498,"4,087",1,"4,087",1,0,0,0,462,0,0
45875,TEXAS,REEVES,275,"2,342",1,"2,342",1,0,0,0,254,0,0
45876,TEXAS,REFUGIO,192,"8,664",4,"8,664",4,0,0,0,176,0,0
45877,TEXAS,ROBERTS,4,0,0,0,0,0,0,0,4,0,0
45878,TEXAS,ROBERTSON,395,"98,239",21,"98,240",21,0,0,0,353,0,0
45879,TEXAS,ROCKWALL,842,"186,412",18,"186,413",18,0,0,0,714,0,0
45880,TEXAS,RUNNELS,272,"242,317",74,"242,317",74,0,0,0,244,0,0
45881,TEXAS,RUSK,960,"121,136",11,"121,135",11,0,0,0,851,0,0
45882,TEXAS,SABINE,461,"156,420",28,"156,419",28,0,0,0,421,0,0
45883,TEXAS,SAN AUGUSTINE,291,"64,525",18,"64,525",18,0,0,0,270,0,0
45884,TEXAS,SAN JACINTO,483,"144,040",25,"144,040",25,0,0,0,448,0,0
45885,TEXAS,SAN PATRICIO,"1,168","229,833",16,"229,833",16,0,0,0,"1,035",0,0
45886,TEXAS,SAN SABA,107,"3,683",3,"3,684",3,0,0,0,99,0,0
45887,TEXAS,SCHLEICHER,51,"11,050",18,"11,050",18,0,0,0,44,0,0
45888,TEXAS,SCURRY,307,"125,582",34,"125,582",34,0,0,0,282,0,0
45889,TEXAS,SHACKELFORD,50,0,0,0,0,0,0,0,47,0,0
45890,TEXAS,SHELBY,782,"99,516",11,"99,516",11,0,0,0,728,0,0
45891,TEXAS,SHERMAN,32,0,0,0,0,0,0,0,29,0,0
45892,TEXAS,SMITH,"5,084","848,583",14,"848,583",14,0,0,0,"4,549",0,0
45893,TEXAS,SOMERVELL,113,"17,207",13,"17,207",13,0,0,0,101,0,0
45900,TEXAS,STARR,"1,280","26,167",2,"26,167",2,0,0,0,"1,227",0,0
45901,TEXAS,STEPHENS,211,"41,208",16,"41,208",16,0,0,0,189,0,0
45902,TEXAS,STERLING,27,0,0,0,0,0,0,0,25,0,0
45903,TEXAS,STONEWALL,19,0,0,0,0,0,0,0,18,0,0
45904,TEXAS,SUTTON,55,0,0,0,0,0,0,0,49,0,0
45905,TEXAS,SWISHER,140,"28,231",17,"28,231",17,0,0,0,126,0,0
45910,TEXAS,TARRANT,"22,396","5,208,658",19,"5,208,658",19,0,0,0,"19,004",0,0
45911,TEXAS,TAYLOR,"3,297","395,335",10,"395,335",10,0,0,0,"3,015",0,0
45912,TEXAS,TERRELL,20,0,0,0,0,0,0,0,17,0,0
45913,TEXAS,TERRY,204,"68,467",28,"68,467",28,0,0,0,186,0,0
45920,TEXAS,THROCKMORTON,23,"13,719",50,"13,720",50,0,0,0,23,0,0
45921,TEXAS,TITUS,741,"27,864",3,"27,864",3,0,0,0,686,0,0
45930,TEXAS,TOM GREEN,"2,596","699,895",22,"699,895",22,0,0,0,"2,387",0,0
45940,TEXAS,TRAVIS,"13,936","2,565,447",15,"2,565,447",15,0,0,0,"12,254",0,0
45941,TEXAS,TRINITY,516,"230,304",37,"230,304",37,0,0,0,477,0,0
45942,TEXAS,TYLER,677,"135,916",17,"135,916",17,0,0,0,610,0,0
45943,TEXAS,UPSHUR,956,"221,768",19,"221,768",19,0,0,0,860,0,0
45944,TEXAS,UPTON,74,"8,716",10,"8,716",10,0,0,0,70,0,0
45945,TEXAS,UVALDE,548,"39,853",6,"39,853",6,0,0,0,500,0,0
45946,TEXAS,VAL VERDE,692,"57,924",7,"57,924",7,0,0,0,640,0,0
45947,TEXAS,VAN ZANDT,"1,280","324,562",21,"324,562",21,0,0,0,"1,150",0,0
45948,TEXAS,VICTORIA,"2,313","164,802",6,"164,802",6,0,0,0,"2,120",0,0
45949,TEXAS,WALKER,926,"369,814",33,"369,814",33,0,0,0,810,0,0
45950,TEXAS,WALLER,469,"44,888",8,"44,888",8,0,0,0,406,0,0
45951,TEXAS,WARD,260,"49,892",16,"49,893",16,0,0,0,241,0,0
45952,TEXAS,WASHINGTON,920,"71,335",6,"71,335",6,0,0,0,853,0,0
45953,TEXAS,WEBB,"3,271","79,264",2,"79,264",2,0,0,0,"3,040",0,0
45954,TEXAS,WHARTON,760,"7,942",1,"7,941",1,0,0,0,701,0,0
45955,TEXAS,WHEELER,86,0,0,0,0,0,0,0,79,0,0
45960,TEXAS,WICHITA,"4,184","1,011,326",20,"1,011,327",20,0,0,0,"3,838",0,0
45961,TEXAS,WILBARGER,436,"71,252",14,"71,251",14,0,0,0,387,0,0
45962,TEXAS,WILLACY,391,"107,350",23,"107,349",23,0,0,0,358,0,0
45970,TEXAS,WILLIAMSON,"5,208","800,700",13,"800,699",13,0,0,0,"4,419",0,0
45971,TEXAS,WILSON,693,"77,535",9,"77,534",9,0,0,0,593,0,0
45972,TEXAS,WINKLER,142,0,0,0,0,0,0,0,130,0,0
45973,TEXAS,WISE,870,"289,785",28,"289,786",28,0,0,0,768,0,0
45974,TEXAS,WOOD,"1,228","292,008",20,"292,008",20,0,0,0,"1,111",0,0
45980,TEXAS,YOAKUM,130,0,0,0,0,0,0,0,124,0,0
45981,TEXAS,YOUNG,515,"105,074",17,"105,073",17,0,0,0,473,0,0
45982,TEXAS,ZAPATA,219,0,0,0,0,0,0,0,210,0,0
45983,TEXAS,ZAVALA,275,"25,526",8,"25,526",8,0,0,0,259,0,0
46000,UTAH,BEAVER,112,0,0,0,0,0,0,0,105,0,0
46010,UTAH,BOX ELDER,652,"80,341",10,"80,341",10,0,0,0,566,0,0
46020,UTAH,CACHE,845,"194,059",19,"194,059",19,0,0,0,726,0,0
46030,UTAH,CARBON,692,"175,745",21,"175,745",21,0,0,0,634,0,0
46040,UTAH,DAGGETT,12,0,0,0,0,0,0,0,10,0,0
46050,UTAH,DAVIS,"2,378","350,057",12,"350,057",12,0,0,0,"1,913",0,0
46060,UTAH,DUCHESNE,330,558,0,558,0,0,0,0,290,0,0
46070,UTAH,EMERY,239,"47,061",16,"47,061",16,0,0,0,213,0,0
46080,UTAH,GARFIELD,91,"32,168",29,"32,169",29,0,0,0,84,0,0
46090,UTAH,GRAND,150,"6,672",4,"6,672",4,0,0,0,132,0,0
46100,UTAH,IRON,724,"37,170",4,"37,170",4,0,0,0,634,0,0
46110,UTAH,JUAB,163,"1,335",1,"1,335",1,0,0,0,147,0,0
46120,UTAH,KANE,162,"6,979",4,"6,980",4,0,0,0,139,0,0
46130,UTAH,MILLARD,220,"49,827",19,"49,827",19,0,0,0,188,0,0
46140,UTAH,MORGAN,55,"6,150",9,"6,149",9,0,0,0,43,0,0
46150,UTAH,PIUTE,35,"13,905",33,"13,904",33,0,0,0,34,0,0
46160,UTAH,RICH,41,"16,470",33,"16,470",33,0,0,0,35,0,0
46170,UTAH,SALT LAKE,"11,493","2,253,048",16,"2,253,047",16,0,0,0,"9,346",0,0
46180,UTAH,SAN JUAN,221,"1,564",1,"1,564",1,0,0,0,202,0,0
46190,UTAH,SANPETE,489,"47,075",8,"47,075",8,0,0,0,436,0,0
46200,UTAH,SEVIER,377,"56,811",13,"56,811",13,0,0,0,343,0,0
46210,UTAH,SUMMIT,212,"12,043",5,"12,043",5,0,0,0,172,0,0
46220,UTAH,TOOELE,694,"104,943",13,"104,943",13,0,0,0,569,0,0
46230,UTAH,UINTAH,332,"34,055",9,"34,055",9,0,0,0,285,0,0
46240,UTAH,UTAH,"4,137","953,611",19,"953,611",19,0,0,0,"3,526",0,0
46250,UTAH,WASATCH,379,"96,457",21,"96,457",21,0,0,0,327,0,0
46260,UTAH,WASHINGTON,"1,882","346,276",15,"346,277",15,0,0,0,"1,636",0,0
46270,UTAH,WAYNE,42,0,0,0,0,0,0,0,40,0,0
46280,UTAH,WEBER,"3,514","872,802",21,"872,802",21,0,0,0,"2,931",0,0
47000,VERMONT,ADDISON,805,"15,455",2,"15,454",2,0,0,0,732,0,0
47010,VERMONT,BENNINGTON,"1,411","82,465",5,"82,465",5,0,0,0,"1,301",0,0
47020,VERMONT,CALEDONIA,"1,101","12,544",1,"12,544",1,0,0,0,"1,005",0,0
47030,VERMONT,CHITTENDEN,"3,117","158,759",4,"158,759",4,0,0,0,"2,783",0,0
47040,VERMONT,ESSEX,350,0,0,0,0,0,0,0,323,0,0
47050,VERMONT,FRANKLIN,"1,492","11,112",1,"11,113",1,0,0,0,"1,354",0,0
47060,VERMONT,GRAND ISLE,198,"2,943",1,"2,943",1,0,0,0,174,0,0
47070,VERMONT,LAMOILLE,"1,514","124,186",7,"124,187",7,0,0,0,"1,368",0,0
47080,VERMONT,ORANGE,910,"39,185",4,"39,185",4,0,0,0,803,0,0
47090,VERMONT,ORLEANS,"1,116","79,690",6,"79,690",6,0,0,0,"1,034",0,0
47100,VERMONT,RUTLAND,"2,980","99,482",3,"99,482",3,0,0,0,"2,758",0,0
47110,VERMONT,WASHINGTON,"2,273","82,300",3,"82,300",3,0,0,0,"2,085",0,0
47120,VERMONT,WINDHAM,"1,552","158,345",9,"158,344",9,0,0,0,"1,408",0,0
47130,VERMONT,WINDSOR,"1,880","192,026",9,"192,025",9,0,0,0,"1,646",0,0
48010,VIRGIN ISLANDS,ST  CROIX,795,"28,972",3,"28,972",3,0,0,0,684,0,0
48020,VIRGIN ISLANDS,ST  JOHN,808,"27,823",3,"27,822",3,0,0,0,707,0,0
49000,VIRGINIA,ACCOMACK,"1,140","71,319",5,"71,319",5,0,0,0,"1,033",0,0
49010,VIRGINIA,ALBEMARLE,788,"160,135",17,"160,135",17,0,0,0,700,0,0
49011,VIRGINIA,ALEXANDRIA CITY,"1,203","119,058",8,"119,058",8,0,0,0,"1,011",0,0
49020,VIRGINIA,ALLEGHANY,82,0,0,0,0,0,0,0,77,0,0
49030,VIRGINIA,AMELIA,342,"20,987",5,"20,987",5,0,0,0,294,0,0
49040,VIRGINIA,AMHERST,963,"249,464",22,"249,465",22,0,0,0,851,0,0
49050,VIRGINIA,APPOMATTOX,423,"51,140",10,"51,139",10,0,0,0,381,0,0
49060,VIRGINIA,ARLINGTON,"1,445","221,700",13,"221,700",13,0,0,0,"1,256",0,0
49070,VIRGINIA,AUGUSTA,"1,161","129,835",9,"129,835",9,0,0,0,"1,013",0,0
49080,VIRGINIA,BATH,142,"7,541",4,"7,541",4,0,0,0,125,0,0
49088,VIRGINIA,BEDFORD CITY,551,"28,333",4,"28,334",4,0,0,0,489,0,0
49090,VIRGINIA,BEDFORD,"1,466","204,139",12,"204,140",12,0,0,0,"1,240",0,0
49100,VIRGINIA,BLAND,293,"58,674",17,"58,675",17,0,0,0,253,0,0
49110,VIRGINIA,BOTETOURT,648,"63,954",8,"63,954",8,0,0,0,532,0,0
49111,VIRGINIA,BRISTOL CITY,"1,402","158,625",9,"158,625",9,0,0,0,"1,255",0,0
49120,VIRGINIA,BRUNSWICK,538,"29,518",5,"29,517",5,0,0,0,497,0,0
49130,VIRGINIA,BUCHANAN,"1,776","67,400",3,"67,400",3,0,0,0,"1,632",0,0
49140,VIRGINIA,BUCKINGHAM,404,"97,302",20,"97,302",20,0,0,0,368,0,0
49141,VIRGINIA,BUENA VISTA CITY,293,"22,364",6,"22,364",6,0,0,0,270,0,0
49150,VIRGINIA,CAMPBELL,"1,495","59,012",3,"59,012",3,0,0,0,"1,334",0,0
49160,VIRGINIA,CAROLINE,655,"72,059",9,"72,060",9,0,0,0,565,0,0
49170,VIRGINIA,CARROLL,873,"170,311",16,"170,312",16,0,0,0,777,0,0
49180,VIRGINIA,CHARLES CITY,207,"30,066",12,"30,066",12,0,0,0,178,0,0
49190,VIRGINIA,CHARLOTTE,598,"20,542",3,"20,542",3,0,0,0,544,0,0
49191,VIRGINIA,CHARLOTTESVILLE CITY,"1,778","196,503",9,"196,504",9,0,0,0,"1,627",0,0
49194,VIRGINIA,CHESAPEAKE CITY,"3,513","221,219",5,"221,219",5,0,0,0,"2,977",0,0
49200,VIRGINIA,CHESTERFIELD,"4,858","392,568",7,"392,569",7,0,0,0,"4,069",0,0
49210,VIRGINIA,CLARKE,174,"35,612",17,"35,612",17,0,0,0,152,0,0
49212,VIRGINIA,COLONIAL HEIGHTS CITY,541,"33,706",5,"33,706",5,0,0,0,445,0,0
49213,VIRGINIA,COVINGTON CITY,821,"62,304",6,"62,304",6,0,0,0,746,0,0
49220,VIRGINIA,CRAIG,170,0,0,0,0,0,0,0,145,0,0
49230,VIRGINIA,CULPEPER,"1,083","79,911",6,"79,912",6,0,0,0,981,0,0
49240,VIRGINIA,CUMBERLAND,186,0,0,0,0,0,0,0,168,0,0
49241,VIRGINIA,DANVILLE CITY,"2,600","99,868",3,"99,868",3,0,0,0,"2,381",0,0
49250,VIRGINIA,DICKENSON,"1,240","31,352",2,"31,352",2,0,0,0,"1,118",0,0
49260,VIRGINIA,DINWIDDIE,564,"2,868",0,"2,869",0,0,0,0,478,0,0
49270,VIRGINIA,EMPORIA CITY,428,"50,370",10,"50,370",10,0,0,0,372,0,0
49280,VIRGINIA,ESSEX,312,265,0,266,0,0,0,0,287,0,0
49288,VIRGINIA,FAIRFAX CITY,821,"112,135",11,"112,135",11,0,0,0,673,0,0
49290,VIRGINIA,FAIRFAX,"6,181","1,049,816",14,"1,049,816",14,0,0,0,"5,152",0,0
49291,VIRGINIA,FALLS CHURCH CITY,102,"20,454",17,"20,454",17,0,0,0,93,0,0
49300,VIRGINIA,FAUQUIER,783,"55,643",6,"55,644",6,0,0,0,647,0,0
49310,VIRGINIA,FLOYD,357,"41,704",10,"41,704",10,0,0,0,311,0,0
49320,VIRGINIA,FLUVANNA,450,"9,693",2,"9,693",2,0,0,0,382,0,0
49328,VIRGINIA,FRANKLIN CITY,457,"48,015",9,"48,015",9,0,0,0,416,0,0
49330,VIRGINIA,FRANKLIN,"1,318","69,068",4,"69,068",4,0,0,0,"1,133",0,0
49340,VIRGINIA,FREDERICK,744,"214,904",24,"214,904",24,0,0,0,657,0,0
49342,VIRGINIA,FREDERICKSBURG CITY,"1,190","192,398",13,"192,398",13,0,0,0,"1,048",0,0
49343,VIRGINIA,GALAX CITY,698,"130,083",16,"130,083",16,0,0,0,653,0,0
49350,VIRGINIA,GILES,755,"11,775",1,"11,775",1,0,0,0,665,0,0
49360,VIRGINIA,GLOUCESTER,752,"25,051",3,"25,051",3,0,0,0,652,0,0
49370,VIRGINIA,GOOCHLAND,239,"63,518",22,"63,517",22,0,0,0,192,0,0
49380,VIRGINIA,GRAYSON,535,"29,954",5,"29,954",5,0,0,0,491,0,0
49390,VIRGINIA,GREENE,339,"30,719",8,"30,720",8,0,0,0,293,0,0
49400,VIRGINIA,GREENSVILLE,59,0,0,0,0,0,0,0,52,0,0
49410,VIRGINIA,HALIFAX,"1,127","13,646",1,"13,646",1,0,0,0,"1,035",0,0
49411,VIRGINIA,HAMPTON CITY,"3,334","157,869",4,"157,869",4,0,0,0,"2,891",0,0
49420,VIRGINIA,HANOVER,"1,748","128,044",6,"128,043",6,0,0,0,"1,433",0,0
49421,VIRGINIA,HARRISONBURG CITY,627,"47,776",6,"47,776",6,0,0,0,563,0,0
49430,VIRGINIA,HENRICO,"2,900","295,035",8,"295,035",8,0,0,0,"2,410",0,0
49440,VIRGINIA,HENRY,"1,594","127,603",7,"127,602",7,0,0,0,"1,457",0,0
49450,VIRGINIA,HIGHLAND,53,"11,962",19,"11,962",19,0,0,0,47,0,0
49451,VIRGINIA,HOPEWELL CITY,821,"164,632",17,"164,632",17,0,0,0,709,0,0
49460,VIRGINIA,ISLE OF WIGHT,655,"19,714",3,"19,714",3,0,0,0,561,0,0
49470,VIRGINIA,JAMES CITY,316,"5,157",1,"5,157",1,0,0,0,276,0,0
49480,VIRGINIA,KING AND QUEEN,197,"45,708",19,"45,708",19,0,0,0,182,0,0
49490,VIRGINIA,KING GEORGE,356,"63,034",15,"63,034",15,0,0,0,296,0,0
49500,VIRGINIA,KING WILLIAM,304,"22,460",6,"22,460",6,0,0,0,254,0,0
49510,VIRGINIA,LANCASTER,252,"60,083",20,"60,083",20,0,0,0,225,0,0
49520,VIRGINIA,LEE,"1,439","60,734",4,"60,735",4,0,0,0,"1,303",0,0
49522,VIRGINIA,LEXINGTON CITY,325,"42,679",11,"42,679",11,0,0,0,293,0,0
49530,VIRGINIA,LOUDOUN,"1,531","271,147",15,"271,148",15,0,0,0,"1,222",0,0
49540,VIRGINIA,LOUISA,891,"70,050",7,"70,050",7,0,0,0,773,0,0
49550,VIRGINIA,LUNENBURG,329,929,0,928,0,0,0,0,302,0,0
49551,VIRGINIA,LYNCHBURG CITY,"3,209","509,983",13,"509,984",13,0,0,0,"2,970",0,0
49560,VIRGINIA,MADISON,230,"45,361",16,"45,361",16,0,0,0,198,0,0
49561,VIRGINIA,MARTINSVILLE CITY,"1,534","86,290",5,"86,290",5,0,0,0,"1,404",0,0
49563,VIRGINIA,MANASSAS CITY,"1,856","390,996",18,"390,996",18,0,0,0,"1,586",0,0
49565,VIRGINIA,MANASSAS PARK CITY,1,0,0,0,0,0,0,0,1,0,0
49570,VIRGINIA,MATHEWS,172,"9,717",5,"9,717",5,0,0,0,153,0,0
49580,VIRGINIA,MECKLENBURG,"1,240","66,723",4,"66,723",4,0,0,0,"1,108",0,0
49590,VIRGINIA,MIDDLESEX,308,"106,114",29,"106,114",29,0,0,0,282,0,0
49600,VIRGINIA,MONTGOMERY,"1,769","143,283",7,"143,283",7,0,0,0,"1,549",0,0
49620,VIRGINIA,NELSON,535,"122,307",19,"122,307",19,0,0,0,488,0,0
49621,VIRGINIA,NEW KENT,268,"17,199",5,"17,200",5,0,0,0,216,0,0
49622,VIRGINIA,NEWPORT NEWS CITY,"3,790","254,832",6,"254,832",6,0,0,0,"3,336",0,0
49641,VIRGINIA,NORFOLK CITY,"5,049","258,129",4,"258,129",4,0,0,0,"4,483",0,0
49650,VIRGINIA,NORTHAMPTON,390,"77,436",17,"77,436",17,0,0,0,369,0,0
49660,VIRGINIA,NORTHUMBERLND,276,"12,268",4,"12,269",4,0,0,0,249,0,0
49661,VIRGINIA,NORTON CITY,393,"2,381",1,"2,381",1,0,0,0,353,0,0
49670,VIRGINIA,NOTTOWAY,519,"19,293",3,"19,293",3,0,0,0,463,0,0
49680,VIRGINIA,ORANGE,907,"49,402",5,"49,403",5,0,0,0,778,0,0
49690,VIRGINIA,PAGE,801,"56,194",6,"56,194",6,0,0,0,712,0,0
49700,VIRGINIA,PATRICK,667,"44,213",6,"44,213",6,0,0,0,600,0,0
49701,VIRGINIA,PETERSBURG CITY,"1,574","160,793",9,"160,793",9,0,0,0,"1,336",0,0
49710,VIRGINIA,PITTSYLVANIA,"1,504","132,225",7,"132,225",7,0,0,0,"1,346",0,0
49711,VIRGINIA,PORTSMOUTH CITY,"3,110","126,244",3,"126,244",3,0,0,0,"2,722",0,0
49712,VIRGINIA,POQUOSON,84,0,0,0,0,0,0,0,72,0,0
49720,VIRGINIA,POWHATAN,468,"34,980",6,"34,980",6,0,0,0,380,0,0
49730,VIRGINIA,PRINCE EDWARD,999,"105,598",9,"105,597",9,0,0,0,909,0,0
49740,VIRGINIA,PRINCE GEORGE,474,"67,411",12,"67,411",12,0,0,0,392,0,0
49750,VIRGINIA,PRINCE WILLIAM,"2,508","237,614",8,"237,613",8,0,0,0,"2,061",0,0
49770,VIRGINIA,PULASKI,"1,415","94,695",6,"94,694",6,0,0,0,"1,262",0,0
49771,VIRGINIA,RADFORD CITY,475,"18,914",3,"18,915",3,0,0,0,416,0,0
49780,VIRGINIA,RAPPAHANNOCK,174,"23,413",11,"23,413",11,0,0,0,154,0,0
49790,VIRGINIA,RICHMOND,186,"67,060",30,"67,060",30,0,0,0,164,0,0
49791,VIRGINIA,RICHMOND CITY,"8,997","1,161,296",11,"1,161,295",11,0,0,0,"7,914",0,0
49800,VIRGINIA,ROANOKE,823,"92,316",9,"92,316",9,0,0,0,689,0,0
49801,VIRGINIA,ROANOKE CITY,"5,537","455,202",7,"455,203",7,0,0,0,"4,872",0,0
49810,VIRGINIA,ROCKBRIDGE,418,"1,438",0,"1,438",0,0,0,0,379,0,0
49820,VIRGINIA,ROCKINGHAM,"1,256","51,412",3,"51,412",3,0,0,0,"1,088",0,0
49830,VIRGINIA,RUSSELL,"1,890","78,888",3,"78,887",3,0,0,0,"1,739",0,0
49838,VIRGINIA,SALEM CITY,849,"27,103",3,"27,103",3,0,0,0,698,0,0
49840,VIRGINIA,SCOTT,"1,092","40,730",3,"40,730",3,0,0,0,983,0,0
49850,VIRGINIA,SHENANDOAH,948,"47,572",4,"47,571",4,0,0,0,841,0,0
49860,VIRGINIA,SMYTH,"1,739","45,954",2,"45,954",2,0,0,0,"1,574",0,0
49870,VIRGINIA,SOUTHAMPTON,354,"7,959",2,"7,959",2,0,0,0,316,0,0
49880,VIRGINIA,SPOTSYLVANIA,"1,245","125,819",8,"125,819",8,0,0,0,"1,034",0,0
49890,VIRGINIA,STAFFORD,"1,541","189,141",10,"189,142",10,0,0,0,"1,252",0,0
49891,VIRGINIA,STAUNTON CITY,"1,431","213,558",12,"213,559",12,0,0,0,"1,298",0,0
49892,VIRGINIA,SUFFOLK CITY,"1,725","60,575",3,"60,576",3,0,0,0,"1,547",0,0
49900,VIRGINIA,SURRY,162,0,0,0,0,0,0,0,143,0,0
49910,VIRGINIA,SUSSEX,418,"5,287",1,"5,287",1,0,0,0,379,0,0
49920,VIRGINIA,TAZEWELL,"2,798","179,069",5,"179,070",5,0,0,0,"2,555",0,0
49921,VIRGINIA,VIRGINIA BEACH CITY,"6,005","497,672",7,"497,673",7,0,0,0,"5,168",0,0
49930,VIRGINIA,WARREN,756,"113,694",13,"113,694",13,0,0,0,663,0,0
49950,VIRGINIA,WASHINGTON,"1,815","88,929",4,"88,929",4,0,0,0,"1,626",0,0
49951,VIRGINIA,WAYNESBORO CITY,927,"116,932",11,"116,932",11,0,0,0,837,0,0
49960,VIRGINIA,WESTMORELAND,431,"97,160",19,"97,160",19,0,0,0,388,0,0
49961,VIRGINIA,WILLIAMSBURG CITY,332,"25,234",6,"25,234",6,0,0,0,277,0,0
49962,VIRGINIA,WINCHESTER CITY,"1,368","160,418",10,"160,418",10,0,0,0,"1,219",0,0
49970,VIRGINIA,WISE,"2,844","94,727",3,"94,727",3,0,0,0,"2,564",0,0
49980,VIRGINIA,WYTHE,"1,754","63,787",3,"63,787",3,0,0,0,"1,586",0,0
49981,VIRGINIA,YORK,938,"112,744",10,"112,744",10,0,0,0,802,0,0
50000,WASHINGTON,ADAMS,185,"17,508",8,"17,507",8,0,0,0,161,0,0
50010,WASHINGTON,ASOTIN,810,"6,849",1,"6,848",1,0,0,0,731,0,0
50020,WASHINGTON,BENTON,"3,775","297,104",7,"297,104",7,0,0,0,"3,355",0,0
50030,WASHINGTON,CHELAN,"1,392","97,068",6,"97,068",6,0,0,0,"1,282",0,0
50040,WASHINGTON,CLALLAM,"2,324","72,079",3,"72,078",3,0,0,0,"2,103",0,0
50050,WASHINGTON,CLARK,"7,493","841,929",9,"841,929",9,0,0,0,"6,165",0,0
50060,WASHINGTON,COLUMBIA,138,0,0,0,0,0,0,0,127,0,0
50070,WASHINGTON,COWLITZ,"2,827","419,052",12,"419,052",12,0,0,0,"2,455",0,0
50080,WASHINGTON,DOUGLAS,"1,086","107,647",8,"107,646",8,0,0,0,981,0,0
50090,WASHINGTON,FERRY,273,"8,720",3,"8,720",3,0,0,0,248,0,0
50100,WASHINGTON,FRANKLIN,"1,057","76,335",6,"76,334",6,0,0,0,940,0,0
50110,WASHINGTON,GARFIELD,77,0,0,0,0,0,0,0,70,0,0
50120,WASHINGTON,GRANT,"1,825","142,911",7,"142,910",7,0,0,0,"1,669",0,0
