SSA Code,State,County,Provider Number,CBSA 2015,IPPS Provider  2009,IPPS Provider  2010 A,IPPS Provider  2010 B,IPPS Provider  2011,IPPS Provider  2012,IPPS Provider  2013,IPPS Provider  2015
28090,NE,BUFFALO,280009,NA,0.9301,0.9257,0.9257,0.9442,0.9257,0.9255,0.9475
28260,NE,DODGE,280077,NA,0.8808,0.9257,0.9257,0.9442,0.9257,0.8749,0.8895
28270,NE,DOUGLAS,280129,36540,0.9352,0.9547,0.9547,0.9507,0.9786,0.9848,0.9555
28270,NE,DOUGLAS,280133,36540,,,,,,0.9848,0.9555
28270,NE,DOUGLAS,280131,36540,,0.9547,0.9547,0.9507,0.9786,0.9848,0.9555
28270,NE,DOUGLAS,280130,36540,0.9352,0.9547,0.9547,0.9507,0.9786,0.9848,0.9555
28270,NE,DOUGLAS,280081,36540,0.9352,0.9547,0.9547,0.9507,0.9786,0.9848,0.9555
28270,NE,DOUGLAS,280060,36540,0.9352,0.9547,0.9547,0.9507,0.9786,0.9848,0.9555
28270,NE,DOUGLAS,280040,36540,0.9352,0.9547,0.9547,0.9507,0.9786,0.9848,0.9555
28270,NE,DOUGLAS,280030,36540,0.9352,0.9547,0.9547,0.9507,0.9786,0.9848,0.9555
28270,NE,DOUGLAS,280013,36540,0.9352,0.9547,0.9547,0.9507,0.9786,0.9848,0.9555
28390,NE,HALL,280023,24260,0.9301,0.9257,0.9257,0.9442,0.9257,0.9255,0.9475
28540,NE,LANCASTER,280128,30700,0.9584,0.9405,0.9405,0.9442,0.9435,0.95,0.9475
28540,NE,LANCASTER,280127,30700,0.9584,0.9405,0.9405,0.9442,0.9435,0.95,0.9475
28540,NE,LANCASTER,280020,30700,0.9584,0.9405,0.9405,0.9442,0.9435,0.95,0.9475
28540,NE,LANCASTER,280003,30700,0.9584,0.9405,0.9405,0.9442,0.9435,0.9848,0.9555
28550,NE,LINCOLN,280065,NA,0.9575,0.9439,0.9439,0.938,0.9477,0.9621,0.9472
28590,NE,MADISON,280125,NA,0.8728,0.8662,0.8662,0.8924,0.8896,0.8665,0.8793
28700,NE,PLATTE,280111,NA,0.8728,0.8662,0.8662,0.8846,0.8834,0.8665,0.8793
28760,NE,SARPY,280132,36540,,,,,0.9786,0.9848,0.9555
28760,NE,SARPY,280105,36540,0.9352,0.9547,0.9547,0.9507,0.9786,0.9848,0.9555
28780,NE,SCOTT BLUFF,280061,NA,0.9189,0.9209,0.9209,0.8846,0.9217,0.8877,0.9042
28860,NE,THURSTON,280119,NA,1.4402,1.4424,1.4424,1.4448,1.4448,1.4448,1.4448
29000,NV,CHURCHILL,290006,NA,1.0447,1.027,1.027,1.0387,1.0565,1.0256,1.1298
29010,NV,CLARK,290053,29820,1.1618,1.1812,1.1812,1.1751,1.1699,1.1664,1.1464
29010,NV,CLARK,290047,29820,1.1618,1.1812,1.1812,1.1751,1.1699,1.1664,1.1464
29010,NV,CLARK,290046,29820,1.1618,1.1812,1.1812,1.1751,1.1699,1.1664,1.1464
29010,NV,CLARK,290045,29820,1.1618,1.1812,1.1812,1.1751,1.1699,1.1664,1.1464
29010,NV,CLARK,290042,29820,,,,,1.1699,1.1664,1.1464
29010,NV,CLARK,290039,29820,1.1618,1.1812,1.1812,1.1751,1.1699,1.1664,1.1464
29010,NV,CLARK,290022,29820,1.1618,1.1812,1.1812,1.1751,1.1699,1.1664,1.1464
29010,NV,CLARK,290021,29820,1.1618,1.1812,1.1812,1.1751,1.1699,1.1664,1.1464
29010,NV,CLARK,290012,29820,1.1618,1.1812,1.1812,1.1751,1.1699,1.1664,1.1464
29010,NV,CLARK,290003,29820,1.1618,1.1812,1.1812,1.1751,1.1699,1.1664,1.1464
29010,NV,CLARK,290007,29820,1.1618,1.1812,1.1812,1.1751,1.1699,1.1664,1.1464
29010,NV,CLARK,290005,29820,1.1618,1.1812,1.1812,1.1751,1.1699,1.1664,1.1464
29010,NV,CLARK,290041,29820,1.1618,1.1812,1.1812,1.1751,1.1699,1.1664,1.1464
29010,NV,CLARK,290054,29820,,1.1812,1.1812,1.1751,1.1699,1.1664,1.1464
29030,NV,ELKO,290008,NA,0.981,1.0026,1.0026,1,1,1.0256,1.1298
29090,NV,LYON,290002,NA,0.981,1.0145,1.0145,1,1.0049,1.0256,1.1298
29110,NV,NYE,290020,NA,0.981,1.0026,1.0026,1,1,1.0256,1.1298
29120,NV,CARSON CITY,290051,16180,0.999,1.0315,1.0315,1.0231,1.0359,1.0373,1.1298
29120,NV,CARSON CITY,290049,16180,1.0447,1.027,1.027,1.0387,1.0565,1.0256,1.1298
29120,NV,CARSON CITY,290019,16180,1.0447,1.0315,1.0315,1.0387,1.0565,1.0373,1.1298
29150,NV,WASHOE,290032,39900,1.0447,1.027,1.027,1.0387,1.0565,1.0256,1.1298
29150,NV,WASHOE,290009,39900,1.0447,1.027,1.027,1.0387,1.0565,1.0256,1.1298
29150,NV,WASHOE,290001,39900,1.0447,1.027,1.027,1.0387,1.0565,1.0256,1.1298
30000,NH,BELKNAP,300005,NA,1.0965,1.0525,1.0525,1.1003,1.0939,1.1131,1.1036
30020,NH,CHESHIRE,300019,NA,1.0965,1.0961,1.0961,1.1003,1.0939,1.1131,1.1147
30040,NH,GRAFTON,300003,NA,1.0965,1.0525,1.0525,1.1003,1.0939,1.1131,1.1036
30050,NH,HILLSBOROUGH,300034,31700,1.0965,1.0961,1.0961,1.1003,1.0939,1.1534,1.1396
30050,NH,HILLSBOROUGH,300020,31700,1.0965,1.0961,1.0961,1.1003,1.0939,1.1534,1.1396
30050,NH,HILLSBOROUGH,300012,31700,1.0965,1.0961,1.0961,1.1003,1.0939,1.1534,1.1396
30050,NH,HILLSBOROUGH,300011,31700,1.0965,1.0961,1.0961,1.1003,1.0939,1.1534,1.1396
30060,NH,MERRIMACK,300001,NA,1.0965,1.0525,1.0525,1.1003,1.0939,1.1131,1.1036
30070,NH,ROCKINGHAM,300029,40484,1.0965,1.0867,1.0867,1.1003,1.0939,1.2045,1.1852
30070,NH,ROCKINGHAM,300023,40484,1.0965,1.0525,1.0525,1.1003,1.0939,1.2045,1.1852
30070,NH,ROCKINGHAM,300017,40484,1.0965,1.0867,1.0867,1.1003,1.0939,1.2045,1.1852
30080,NH,STRAFFORD,300018,40484,1.0965,1.0525,1.0525,1.1003,1.0939,1.1131,1.1036
30080,NH,STRAFFORD,300014,40484,1.0965,1.0525,1.0525,1.1003,1.0939,1.1131,1.1036
31000,NJ,ATLANTIC,310064,12100,1.1815,1.1341,1.1358,1.1246,1.0884,1.2148,1.1842
31000,NJ,ATLANTIC,310047,12100,1.1815,1.1341,1.1358,1.1246,1.0884,1.2148,1.1842
31100,NJ,BERGEN,310058,35614,1.2967,1.3005,1.3025,1.3122,1.319,1.2971,1.2973
31100,NJ,BERGEN,310012,35614,1.2967,1.3005,1.3025,1.3122,1.319,1.2971,1.2973
31100,NJ,BERGEN,310045,35614,1.2967,1.3005,1.3025,1.3122,1.319,1.2971,1.2973
31100,NJ,BERGEN,310008,35614,1.2967,1.3005,1.3025,1.3122,1.319,1.2971,1.2973
31100,NJ,BERGEN,310001,35614,1.2967,1.3005,1.3025,1.3122,1.319,1.2971,1.2973
31150,NJ,BURLINGTON,310061,15804,1.1294,1.1341,1.1358,1.1246,1.0125,1.0994,1.1119
31150,NJ,BURLINGTON,310057,15804,1.1294,1.1341,1.1358,1.1246,1.0125,1.0994,1.1119
31150,NJ,BURLINGTON,310031,15804,1.1294,1.1341,1.1358,1.1246,1.0737,1.0994,1.2701
31160,NJ,CAMDEN,310022,15804,1.1294,1.1341,1.1358,1.1246,1.0125,1.0994,1.1145
31160,NJ,CAMDEN,310086,15804,1.1294,1.1341,1.1358,1.1246,1.0125,1.0994,1.1145
31160,NJ,CAMDEN,310029,15804,1.1294,1.1341,1.1358,1.1246,1.0125,1.0994,1.1145
31160,NJ,CAMDEN,310014,15804,1.1294,1.1341,1.1358,1.1246,1.0552,1.0994,1.1127
31180,NJ,CAPE MAY,310011,36140,1.1562,1.1341,1.1358,1.1246,1.0616,1.0994,1.1119
31190,NJ,CUMBERLAND,310032,47220,1.1294,1.1341,1.1358,1.1246,1.0659,1.0994,1.1504
31200,NJ,ESSEX,310119,35084,1.2762,1.2722,1.2752,1.2845,1.2867,1.2694,1.2821
31200,NJ,ESSEX,310083,35084,1.2762,1.2722,1.2752,1.2845,1.2867,1.2694,1.2821
31200,NJ,ESSEX,310054,35084,1.2762,1.2722,1.2752,1.2845,1.2867,1.2694,1.2821
31200,NJ,ESSEX,310009,35084,1.2762,1.2722,1.2752,1.2845,1.2867,1.2694,1.2821
31200,NJ,ESSEX,310002,35084,1.2762,1.2722,1.2752,1.2845,1.2867,1.2694,1.2821
31200,NJ,ESSEX,310076,35084,1.2762,1.2722,1.2752,1.2845,1.2867,1.2694,1.2821
31200,NJ,ESSEX,310096,35084,1.2762,1.2722,1.2752,1.2845,1.2867,1.2694,1.2821
31220,NJ,GLOUCESTER,310081,15804,1.1294,1.1341,1.1358,1.1246,1.0552,1.0994,1.1119
31230,NJ,HUDSON,310118,35614,1.2967,1.3005,1.3025,1.3122,1.319,1.2971,1.2973
31230,NJ,HUDSON,310074,35614,1.2967,1.3005,1.3025,1.3122,1.319,1.2971,1.2973
31230,NJ,HUDSON,310040,35614,1.2967,1.3005,1.3025,1.3122,1.319,1.2971,1.2973
31230,NJ,HUDSON,310025,35614,1.2967,1.3005,1.3025,1.3122,1.319,1.2971,1.2973
31230,NJ,HUDSON,310016,35614,1.2967,1.3005,1.3025,1.3122,1.319,1.2971,1.2973
31230,NJ,HUDSON,310003,35614,1.2967,1.3005,1.3025,1.3122,1.319,1.2971,1.2973
31250,NJ,HUNTERDON,310005,35084,1.1518,1.1341,1.1358,1.1292,1.1147,1.1112,1.1132
31260,NJ,MERCER,310110,45940,1.1294,1.1341,1.1358,1.1246,0.9941,1.0994,1.1346
31260,NJ,MERCER,310092,45940,1.1294,1.1341,1.1358,1.1246,0.9941,1.0994,1.1346
31260,NJ,MERCER,310044,45940,1.1294,1.1341,1.1358,1.1246,0.9941,1.0994,1.1346
31260,NJ,MERCER,310021,45940,1.2762,1.1341,1.2752,1.1246,0.9941,1.0994,1.1346
31270,NJ,MIDDLESEX,310108,35614,1.2762,1.2722,1.2752,1.2845,1.2867,1.2694,1.3075
31270,NJ,MIDDLESEX,310070,35614,1.2762,1.2722,1.2752,1.2845,1.2867,1.2694,1.3075
31270,NJ,MIDDLESEX,310039,35614,1.2762,1.2722,1.2752,1.2845,1.2867,1.2694,1.3075
31270,NJ,MIDDLESEX,310038,35614,1.2762,1.2722,1.2752,1.2845,1.2867,1.2694,1.3075
31270,NJ,MIDDLESEX,310010,35614,1.1294,1.1341,1.1358,1.1246,0.9941,1.0994,1.3075
31290,NJ,MONMOUTH,310111,35614,1.1294,1.1341,1.1358,1.1246,1.0737,1.0994,1.2831
31290,NJ,MONMOUTH,310075,35614,1.1294,1.1341,1.1358,1.1246,1.0737,1.0994,1.2831
31290,NJ,MONMOUTH,310073,35614,1.1294,1.1341,1.1358,1.1246,1.0737,1.0994,1.2831
31290,NJ,MONMOUTH,310034,35614,1.1294,1.1341,1.1358,1.1246,1.0737,1.0994,1.2831
31290,NJ,MONMOUTH,310112,35614,1.1294,1.1341,1.1358,1.1246,1.0737,1.0994,1.2831
31300,NJ,MORRIS,310050,35084,1.2762,1.2722,1.2752,1.2845,1.2867,1.1366,1.2821
31300,NJ,MORRIS,310017,35084,1.2762,1.2722,1.2752,1.2845,1.2867,1.1366,1.2821
31300,NJ,MORRIS,310015,35084,1.2762,1.2722,1.2752,1.2845,1.2867,1.1366,1.2821
31310,NJ,OCEAN,310113,35614,1.1294,1.1341,1.1358,1.1246,1.0737,1.0994,1.2831
31310,NJ,OCEAN,310084,35614,1.1294,1.1341,1.1358,1.1246,1.0737,1.0994,1.2831
31310,NJ,OCEAN,310052,35614,1.1294,1.1341,1.1358,1.1246,1.0737,1.0994,1.2831
31310,NJ,OCEAN,310041,35614,1.1294,1.1341,1.1358,1.1246,1.0737,1.0994,1.2831
31320,NJ,PASSAIC,310019,35614,1.2967,1.3005,1.3025,1.3122,1.319,1.2971,1.2973
31320,NJ,PASSAIC,310006,35614,1.2967,1.3005,1.3025,1.3122,1.319,1.2971,1.2973
31340,NJ,SALEM,310069,48864,1.1294,1.1341,1.1358,1.1246,1.081,1.0994,1.1119
31340,NJ,SALEM,310091,48864,1.1294,1.1341,1.1358,1.1246,1.081,1.0994,1.1119
31350,NJ,SOMERSET,310048,35084,1.1518,1.1341,1.1358,1.1292,1.1044,1.0994,1.1119
31360,NJ,SUSSEX,310028,35084,1.2762,1.1341,1.2752,1.1292,1.1147,1.1112,1.1132
31370,NJ,UNION,310051,35084,1.2762,1.1341,1.2752,1.1292,1.1147,1.1112,1.1132
31370,NJ,UNION,310027,35084,1.1518,1.1341,1.1358,1.1292,1.1147,1.1112,1.1132
31370,NJ,UNION,310024,35084,1.1518,1.1341,1.1358,1.1292,1.1147,1.1112,1.1132
31390,NJ,WARREN,310115,10900,1.2762,1.1341,1.2752,1.1246,0.9436,1.0994,1.1119
31390,NJ,WARREN,310060,10900,1.2762,1.1341,1.2752,1.1246,0.9436,1.0994,1.1119
32000,NM,BERNALILLO,320001,10740,0.9395,0.9554,0.9554,0.9607,0.9726,0.9826,0.9722
32000,NM,BERNALILLO,320017,10740,0.9395,0.9554,0.9554,0.9607,0.9726,0.9826,0.9722
32000,NM,BERNALILLO,320074,10740,0.9395,0.9554,0.9554,0.9607,0.9726,0.9826,0.9722
32000,NM,BERNALILLO,320021,10740,0.9395,0.9554,0.9554,0.9607,0.9726,0.9826,0.9722
32000,NM,BERNALILLO,320009,10740,0.9395,0.9554,0.9554,0.9607,0.9726,0.9826,0.9722
32020,NM,CHAVES,320086,NA,0.8834,0.8964,0.8964,0.8963,0.8932,0.8805,0.8718
32020,NM,CHAVES,320006,NA,0.9205,0.9371,0.9371,0.9607,0.9726,0.9826,0.9722
32025,NM,CIBOLA,320070,NA,1.4398,1.4387,1.4387,1.4448,1.4448,1.4448,1.4448
32040,NM,CURRY,320022,NA,0.8834,0.8964,0.8964,0.8963,0.8932,0.8805,0.8718
32060,NM,DONA ANA,320018,29740,0.8858,0.8988,0.8988,0.9137,0.8954,0.8918,0.8718
32060,NM,DONA ANA,320085,29740,0.8858,0.8988,0.8988,0.9137,0.8954,0.8918,0.8718
32070,NM,EDDY,320063,NA,0.9119,0.9458,0.9458,0.9228,0.9459,0.9343,0.9689
32070,NM,EDDY,320030,NA,0.8834,0.8964,0.8964,0.8963,0.8932,0.8805,0.9689
32080,NM,GRANT,320016,NA,0.8834,0.8964,0.8964,0.8963,0.8932,0.8805,0.8718
32090,NM,GUADALUPE,320067,NA,0.8834,0.8964,0.8964,0.8963,0.8932,0.8805,0.8718
32120,NM,LEA,320065,NA,0.9119,0.9458,0.9458,0.9228,0.9459,0.9343,0.9689
32131,NM,LOS ALAMOS,320033,NA,1.018,1.0144,1.0144,1.0348,1.023,0.9982,0.9761
32150,NM,MCKINLEY,320062,NA,1.4398,1.4387,1.4387,1.4448,1.4448,1.4448,1.4448
32150,NM,MCKINLEY,320061,NA,1.4398,1.4387,1.4387,1.4448,1.4448,1.4448,1.4448
32150,NM,MCKINLEY,320060,NA,1.4398,1.4387,1.4387,1.4448,1.4448,1.4448,1.4448
32150,NM,MCKINLEY,320038,NA,0.8834,0.8964,0.8964,0.8963,0.8932,0.8805,0.8718
32170,NM,OTERO,320058,NA,1.4398,1.4387,1.4387,1.4448,1.4448,1.4448,1.4448
32170,NM,OTERO,320004,NA,0.8834,0.8964,0.8964,0.8963,0.8932,0.8805,0.8718
32190,NM,RIO ARRIBA,320011,NA,0.9171,0.9301,0.9301,0.93,0.8932,0.912,0.9761
32200,NM,ROOSEVELT,320084,NA,0.8834,0.8964,0.8964,0.8963,0.8932,0.8805,0.8718
32220,NM,SAN JUAN,320059,22140,1.4398,1.4387,1.4387,1.4448,1.4448,1.4448,1.4448
32220,NM,SAN JUAN,320005,22140,0.9205,0.9371,0.9371,0.9607,0.9726,0.9826,0.9722
32230,NM,SAN MIGUEL,320003,NA,1.018,1.0144,1.0144,1.0348,1.023,0.9982,0.9761
32240,NM,SANTA FE,320057,42140,1.4398,1.4387,1.4387,1.4448,1.4448,1.4448,1.4448
32240,NM,SANTA FE,320002,42140,1.0558,1.0574,1.0574,1.0734,1.0552,1.0284,0.9761
32270,NM,TAOS,320013,NA,1.018,1.0144,1.0144,1.0348,1.023,0.9982,0.8718
33000,NY,ALBANY,330057,10580,0.88,0.8805,0.8804,0.8664,0.8689,0.9763,0.9362
33000,NY,ALBANY,330013,10580,0.88,0.8805,0.8804,0.8664,0.8689,0.8665,0.8535
33000,NY,ALBANY,330003,10580,0.88,0.8805,0.8804,0.8664,0.8689,0.8665,0.845
33010,NY,ALLEGANY,330096,NA,0.8263,0.8474,0.8474,0.8282,0.8249,0.8249,0.8213
33020,NY,BRONX,330385,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33020,NY,BRONX,330399,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33020,NY,BRONX,330316,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33020,NY,BRONX,330127,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33020,NY,BRONX,330080,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33020,NY,BRONX,330059,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33020,NY,BRONX,330009,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33030,NY,BROOME,330394,13780,0.8688,0.8965,0.8965,0.8888,0.8902,0.8932,0.8727
33030,NY,BROOME,330011,13780,0.8688,0.8965,0.8965,0.8888,0.8902,0.8932,0.8727
33040,NY,CATTARAUGUS,330132,NA,0.8394,0.8605,0.8605,0.8435,0.8402,0.8402,0.8401
33040,NY,CATTARAUGUS,330103,NA,0.8333,0.8605,0.8605,0.8435,0.8461,0.832,0.842
33050,NY,CAYUGA,330235,NA,0.8263,0.8474,0.8474,0.8282,0.8249,0.8249,0.8213
33060,NY,CHAUTAUQUA,330239,NA,0.8418,0.8474,0.8474,0.8282,0.8249,0.8249,0.8213
33060,NY,CHAUTAUQUA,330229,NA,0.8418,0.8474,0.8474,0.8282,0.8249,0.8249,0.8213
33060,NY,CHAUTAUQUA,330166,NA,0.8263,0.8474,0.8474,0.8282,0.8249,0.8249,0.8213
33070,NY,CHEMUNG,330108,21300,0.8316,0.8474,0.8474,0.8497,0.8249,0.8249,0.8213
33070,NY,CHEMUNG,330090,21300,0.9067,0.9261,0.9261,0.9141,0.8574,0.8249,0.8686
33080,NY,CHENANGO,330033,NA,0.8486,0.8697,0.8697,0.8515,0.8482,0.8482,0.8434
33090,NY,CLINTON,330250,NA,0.9182,1.0206,1.0206,1.002,1.0039,1.0009,1.0194
33200,NY,COLUMBIA,330094,NA,0.9863,1.026,1.026,1.0107,1.0404,1.0686,1.0792
33210,NY,CORTLAND,330175,NA,0.8523,0.8734,0.8734,0.8555,0.8522,0.8522,0.8807
33230,NY,DUTCHESS,330067,20524,1.3003,1.2515,1.2914,1.1384,1.2867,1.2694,1.3318
33230,NY,DUTCHESS,330049,20524,1.2791,1.2515,1.2914,1.1384,1.2867,1.2694,1.3318
33230,NY,DUTCHESS,330023,20524,1.3003,1.2903,1.2914,1.2845,1.2867,1.2694,1.3318
33240,NY,ERIE,330279,15380,0.9556,0.9809,0.9809,0.958,0.9643,0.9937,1.0155
33240,NY,ERIE,330219,15380,0.9556,0.9809,0.9809,0.958,0.9643,0.9937,1.0155
33240,NY,ERIE,330111,15380,0.9556,0.9809,0.9809,0.958,0.9643,0.9937,1.0155
33240,NY,ERIE,330102,15380,0.9556,0.9809,0.9809,0.958,0.9643,0.9937,1.0155
33240,NY,ERIE,330078,15380,0.9556,0.9809,0.9809,0.958,0.9643,0.9937,1.0155
33240,NY,ERIE,330005,15380,0.9556,0.9809,0.9809,0.958,0.9643,0.9937,1.0155
33270,NY,FRANKLIN,330084,NA,0.8263,0.8474,0.8474,0.8282,0.8249,0.8249,0.8213
33270,NY,FRANKLIN,330079,NA,0.9685,0.9404,0.9403,0.9282,0.942,1.0009,1.0194
33280,NY,FULTON,330276,NA,0.8299,0.851,0.851,0.8325,0.8292,0.8292,0.8254
33290,NY,GENESEE,330073,NA,0.8874,0.8814,0.8813,0.8665,0.8673,0.8736,0.876
33330,NY,JEFFERSON,330157,48060,0.9433,0.9492,0.9492,0.9952,0.9715,0.9508,0.8522
33330,NY,JEFFERSON,330263,48060,0.8263,0.8474,0.8474,0.8282,0.8249,0.8249,0.8522
33331,NY,KINGS,330350,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33331,NY,KINGS,330221,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33331,NY,KINGS,330397,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33331,NY,KINGS,330396,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33331,NY,KINGS,330306,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33331,NY,KINGS,330236,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33331,NY,KINGS,330233,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33331,NY,KINGS,330202,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33331,NY,KINGS,330201,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33331,NY,KINGS,330196,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33331,NY,KINGS,330194,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33331,NY,KINGS,330056,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33331,NY,KINGS,330019,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33340,NY,LEWIS,330213,NA,0.8263,0.8474,0.8474,0.8694,0.863,0.8712,0.9433
33350,NY,LIVINGSTON,330238,40380,0.8874,0.8814,0.8813,0.8665,0.8673,0.8736,0.876
33360,NY,MADISON,330249,45060,0.9829,0.9854,0.9854,0.9952,0.9827,0.9781,0.9922
33360,NY,MADISON,330115,45060,0.9829,0.9854,0.9854,0.9952,0.9827,0.9781,0.9922
33370,NY,MONROE,330285,40380,0.8874,0.8814,0.8813,0.8665,0.8673,0.9719,0.9922
33370,NY,MONROE,330226,40380,0.8874,0.8814,0.8813,0.8665,0.8673,0.8736,0.876
33370,NY,MONROE,330164,40380,0.8874,0.8814,0.8813,0.8665,0.8673,0.9719,0.9922
33370,NY,MONROE,330125,40380,0.8874,0.8814,0.8813,0.8665,0.8673,0.8736,0.876
33370,NY,MONROE,330037,40380,0.8874,0.8814,0.8813,0.8665,0.8673,0.8736,0.876
33380,NY,MONTGOMERY,330047,NA,0.833,0.8541,0.8541,0.8361,0.8328,0.8328,0.8289
33400,NY,NASSAU,330372,35004,1.2809,1.2903,1.2914,1.2845,1.2867,1.3052,1.3318
33400,NY,NASSAU,330332,35004,1.2809,1.2903,1.2914,1.2845,1.2867,1.3052,1.3318
33400,NY,NASSAU,330331,35004,1.2809,1.2903,1.2914,1.2845,1.2867,1.3052,1.3318
33400,NY,NASSAU,330259,35004,1.2809,1.2903,1.2914,1.2845,1.2867,1.3052,1.3318
33400,NY,NASSAU,330225,35004,1.2809,1.2903,1.2914,1.2845,1.2867,1.3052,1.2859
33400,NY,NASSAU,330198,35004,1.2809,1.2903,1.2914,1.2845,1.2867,1.3052,1.3318
33400,NY,NASSAU,330195,35004,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33400,NY,NASSAU,330182,35004,1.2809,1.2903,1.2914,1.2845,1.2867,1.3052,1.3318
33400,NY,NASSAU,330181,35004,1.2809,1.2903,1.2914,1.2845,1.2867,1.3052,1.3318
33400,NY,NASSAU,330167,35004,1.2809,1.2903,1.2914,1.2845,1.2867,1.3052,1.3318
33400,NY,NASSAU,330106,35004,1.4928,1.3026,1.4062,1.2845,1.2867,1.3052,1.3318
33400,NY,NASSAU,330027,35004,1.2809,1.2903,1.2914,1.2845,1.2867,1.3052,1.3318
33420,NY,NEW YORK,330270,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33420,NY,NEW YORK,330214,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33420,NY,NEW YORK,330119,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33420,NY,NEW YORK,330240,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33420,NY,NEW YORK,330204,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33420,NY,NEW YORK,330199,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33420,NY,NEW YORK,330169,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33420,NY,NEW YORK,330101,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33420,NY,NEW YORK,330100,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33420,NY,NEW YORK,330064,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33420,NY,NEW YORK,330046,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33420,NY,NEW YORK,330024,35614,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.2973
33500,NY,NIAGARA,330188,15380,0.9556,0.9809,0.9809,0.958,0.9643,0.9937,1.0155
33500,NY,NIAGARA,330163,15380,0.9556,0.9809,0.9809,0.958,0.9643,0.9937,1.0155
33500,NY,NIAGARA,330065,15380,0.9556,0.9809,0.9809,0.958,0.9643,0.9937,1.0155
33510,NY,ONEIDA,330245,46540,0.8688,0.8695,0.8695,0.8694,0.863,0.8712,0.8992
33510,NY,ONEIDA,330215,46540,0.8688,0.8695,0.8695,0.8282,0.8249,0.8249,0.9433
33510,NY,ONEIDA,330044,46540,0.8688,0.8695,0.8695,0.8694,0.863,0.8712,0.8992
33520,NY,ONONDAGA,330241,45060,0.9829,0.9854,0.9854,0.9952,0.9827,0.9781,0.9922
33520,NY,ONONDAGA,330203,45060,0.9829,0.9854,0.9854,0.9952,0.9827,0.9781,0.9922
33520,NY,ONONDAGA,330140,45060,0.9829,0.9854,0.9854,0.9952,0.9827,0.9781,0.9922
33530,NY,ONTARIO,330265,40380,0.8874,0.8814,0.8813,0.8665,0.8673,0.8736,0.876
33530,NY,ONTARIO,330074,40380,0.8874,0.8814,0.8813,0.8665,0.8673,0.8736,0.876
33530,NY,ONTARIO,330058,40380,0.8874,0.8814,0.8813,0.8665,0.8673,0.8736,0.876
33540,NY,ORANGE,330264,35614,1.2686,1.1908,1.2718,1.1875,1.2867,1.2694,1.3307
33540,NY,ORANGE,330205,35614,1.2791,1.1908,1.2914,1.1875,1.2867,1.2694,1.3307
33540,NY,ORANGE,330135,35614,1.2791,1.1908,1.2914,1.1875,1.2867,1.2694,1.3307
33540,NY,ORANGE,330126,35614,1.2791,1.2903,1.2914,1.2845,1.2867,1.2694,1.3307
33550,NY,ORLEANS,330053,40380,0.8874,0.8814,0.8813,0.8665,0.8673,0.8736,0.876
33560,NY,OSWEGO,330218,45060,0.9829,0.9854,0.9854,0.9952,0.9827,0.9781,0.9922
33570,NY,OTSEGO,330136,NA,0.9433,0.9492,0.9492,0.8664,0.8689,0.9508,0.9433
33570,NY,OTSEGO,330085,NA,0.9433,0.9492,0.9492,0.8282,0.8249,0.8249,0.9433
33580,NY,PUTNAM,330273,20524,1.2996,1.319,1.319,1.3122,1.319,1.2971,1.3318
