DISABLED -- REPRICING ADJUSTMENTS TO THE 2009-2013 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,
49540,VIRGINIA                 ,LOUISA,"-14,960","-11,428","-12,913","-11,784","-8,653"
49550,VIRGINIA                 ,LUNENBURG,"-1,262","-2,237","-5,665","-14,261","-14,889"
49551,VIRGINIA                 ,LYNCHBURG CITY,"5,187","26,555","16,377","18,965","26,504"
49560,VIRGINIA                 ,MADISON,"-5,461","-2,488","-2,715",729,-223
49561,VIRGINIA                 ,MARTINSVILLE CITY,713,"2,701","7,097","17,334","6,602"
49563,VIRGINIA                 ,MANASSAS CITY,"-28,921","-33,715","-25,607","-29,168","-22,102"
49565,VIRGINIA                 ,MANASSAS PARK CITY,0,0,0,0,0
49570,VIRGINIA                 ,MATHEWS,802,531,"1,288",72,-353
49580,VIRGINIA                 ,MECKLENBURG,"-16,811","-21,937","-30,990","-65,642","-56,562"
49590,VIRGINIA                 ,MIDDLESEX,-168,"-2,099","-1,875","-2,953","-1,171"
49600,VIRGINIA                 ,MONTGOMERY,"18,144","14,188","10,803","6,988","9,948"
49620,VIRGINIA                 ,NELSON,"-16,520","-4,308","-5,359","-4,466","-3,630"
49621,VIRGINIA                 ,NEW KENT,868,"-2,222","-4,512","-3,320",-908
49622,VIRGINIA                 ,NEWPORT NEWS CITY,"29,030","20,753","22,370","8,910","-1,092"
49641,VIRGINIA                 ,NORFOLK CITY,"40,112","27,372","32,992","18,711",-489
49650,VIRGINIA                 ,NORTHAMPTON,"-4,091","-4,845","-4,886","-5,220","-5,216"
49660,VIRGINIA                 ,NORTHUMBERLAND,"-2,923","-3,759","-3,465","-4,069","-2,798"
49661,VIRGINIA                 ,NORTON CITY,"-9,726","-9,961","-8,247","-7,239","-6,154"
49670,VIRGINIA                 ,NOTTOWAY,"7,324","3,816","2,590",-847,"-3,939"
49680,VIRGINIA                 ,ORANGE,"-17,697","-10,547","-9,162","-4,918","-1,333"
49690,VIRGINIA                 ,PAGE,"-34,551","-23,554","-22,626","-5,316","-5,899"
49700,VIRGINIA                 ,PATRICK,"-3,627","-4,336","-3,786","2,211",-720
49701,VIRGINIA                 ,PETERSBURG CITY,"2,580","-8,889","-17,218","-23,482","-7,163"
49710,VIRGINIA                 ,PITTSYLVANIA,-206,"6,761","4,943","8,937","1,087"
49711,VIRGINIA                 ,PORTSMOUTH CITY,"18,764","13,016","15,634","9,813",-759
49712,VIRGINIA                 ,POQUOSON CITY,516,350,-65,235,-18
49720,VIRGINIA                 ,POWHATAN,613,"-1,919","-3,945","-8,361","-2,703"
49730,VIRGINIA                 ,PRINCE EDWARD,"17,861","18,789","21,711","15,359","-8,099"
49740,VIRGINIA                 ,PRINCE GEORGE,"1,083","-3,220","-5,545","-7,751","-2,018"
49750,VIRGINIA                 ,PRINCE WILLIAM,"-37,637","-39,591","-34,508","-39,038","-28,154"
49770,VIRGINIA                 ,PULASKI,671,3,"-1,611","-5,933","-3,536"
49771,VIRGINIA                 ,RADFORD CITY,"5,865","4,178","2,995",146,"2,109"
49780,VIRGINIA                 ,RAPPAHANNOCK,"-4,053","-3,299","-2,626","-1,479",-974
49790,VIRGINIA                 ,RICHMOND,"-1,826","-2,431","-3,313","-4,034","-1,796"
49791,VIRGINIA                 ,RICHMOND CITY,"10,480","-55,955","-113,499","-138,711","-52,599"
49800,VIRGINIA                 ,ROANOKE,"13,860","14,363","8,289","3,042","4,128"
49801,VIRGINIA                 ,ROANOKE CITY,"85,214","104,651","79,803","23,051","26,999"
49810,VIRGINIA                 ,ROCKBRIDGE,"-8,564","-3,488","-4,270","-2,362","-1,812"
49820,VIRGINIA                 ,ROCKINGHAM,"-78,150","-70,240","-70,306","-19,997","-17,993"
49830,VIRGINIA                 ,RUSSELL,"-37,762","-42,355","-34,354","-32,198","-23,133"
49838,VIRGINIA                 ,SALEM CITY,"18,226","18,249","12,492","3,515","3,864"
49840,VIRGINIA                 ,SCOTT,"-20,521","-26,195","-26,390","-21,282","-10,181"
49850,VIRGINIA                 ,SHENANDOAH,"-19,236","-19,417","-16,262","2,131","20,375"
49860,VIRGINIA                 ,SMYTH,"-28,112","-40,569","-34,526","-34,450","-25,221"
49870,VIRGINIA                 ,SOUTHAMPTON,"-1,807","-1,745","-1,983","-2,157","-1,722"
49880,VIRGINIA                 ,SPOTSYLVANIA,"-19,560","-19,176","-19,084","-17,254","-14,095"
49890,VIRGINIA                 ,STAFFORD,"-24,238","-22,191","-21,243","-27,259","-18,265"
49891,VIRGINIA                 ,STAUNTON CITY,"-45,696","-32,784","-34,672","-21,222","-13,886"
49892,VIRGINIA                 ,SUFFOLK CITY,"10,937","6,442","10,176","4,029","-1,064"
49900,VIRGINIA                 ,SURRY,671,-88,-131,-725,-506
49910,VIRGINIA                 ,SUSSEX,"-2,598","-3,682","-4,596","-4,799","-2,847"
49920,VIRGINIA                 ,TAZEWELL,"-28,059","-34,147","-37,589","-39,046","-27,284"
49921,VIRGINIA                 ,VIRGINIA BEACH CITY,"39,050","29,313","33,712","19,988",-626
49930,VIRGINIA                 ,WARREN,"-15,298","-16,987","-12,758","-4,862","6,839"
49950,VIRGINIA                 ,WASHINGTON,"-42,874","-46,746","-40,876","-33,789","-24,336"
49951,VIRGINIA                 ,WAYNESBORO CITY,"-43,704","-23,639","-26,907","-16,489","-11,418"
49960,VIRGINIA                 ,WESTMORELAND,"-4,781","-7,128","-5,300","-8,500","-5,378"
49961,VIRGINIA                 ,WILLIAMSBURG CITY,"1,975","-2,629","-4,008","-5,744",-266
49962,VIRGINIA                 ,WINCHESTER CITY,"-19,634","-24,774","-21,016","12,455","78,381"
49970,VIRGINIA                 ,WISE,"-66,412","-66,043","-59,709","-47,478","-36,514"
49980,VIRGINIA                 ,WYTHE,"-10,694","-14,550","-13,751","-15,532","-15,090"
49981,VIRGINIA                 ,YORK,"6,535",-574,"-2,411","-4,603",-314
50000,WASHINGTON               ,ADAMS,"3,559","3,821","4,672","5,657","3,586"
50010,WASHINGTON               ,ASOTIN,"-1,121","-5,448",-925,"4,078","2,269"
50020,WASHINGTON               ,BENTON,"88,858","95,360","123,325","127,846","119,268"
50030,WASHINGTON               ,CHELAN,"28,324","37,311","44,181","41,145","31,792"
50040,WASHINGTON               ,CLALLAM,"33,151","47,922","61,354","47,572","49,402"
50050,WASHINGTON               ,CLARK,"98,842","100,235","116,557","114,224","66,650"
50060,WASHINGTON               ,COLUMBIA,"4,204","3,530","4,127","4,913","4,301"
50070,WASHINGTON               ,COWLITZ,"20,161","44,228","56,675","46,747","24,558"
50080,WASHINGTON               ,DOUGLAS,"21,438","31,494","42,074","35,214","23,154"
50090,WASHINGTON               ,FERRY,"3,915","3,498","2,918","3,039","4,966"
50100,WASHINGTON               ,FRANKLIN,"19,524","25,508","27,398","31,425","28,553"
50110,WASHINGTON               ,GARFIELD,-183,-58,"1,016","1,702","1,172"
50120,WASHINGTON               ,GRANT,"45,596","55,192","64,572","59,868","48,359"
50130,WASHINGTON               ,GRAYS HARBOR,"20,239","40,805","61,840","54,375","48,056"
50140,WASHINGTON               ,ISLAND,"4,754","10,796","17,767","19,907","9,596"
50150,WASHINGTON               ,JEFFERSON,"13,465","17,992","21,805","20,116","8,273"
50160,WASHINGTON               ,KING,"134,146","269,240","331,590","260,368",482
50170,WASHINGTON               ,KITSAP,"25,076","43,555","52,193","19,865","1,218"
50180,WASHINGTON               ,KITTITAS,"4,634","5,743","13,481","11,601","9,780"
50190,WASHINGTON               ,KLICKITAT,"9,298","11,653","11,677","6,830","3,803"
50200,WASHINGTON               ,LEWIS,"40,969","52,989","58,872","49,228","34,937"
50210,WASHINGTON               ,LINCOLN,"6,963","9,311","6,906","8,351","6,909"
50220,WASHINGTON               ,MASON,"5,486","14,739","14,866","9,131",-312
50230,WASHINGTON               ,OKANOGAN,"7,844","11,669","20,163","17,430","13,857"
50240,WASHINGTON               ,PACIFIC,"8,004","5,330","10,714","8,427","7,411"
50250,WASHINGTON               ,PEND OREILLE,"6,566","10,797","4,517","11,048","7,155"
50260,WASHINGTON               ,PIERCE,"145,274","224,520","238,015","127,890","-66,070"
50270,WASHINGTON               ,SAN JUAN,"1,186","1,576",811,652,928
50280,WASHINGTON               ,SKAGIT,"17,972","26,752","31,602","26,317","21,023"
50290,WASHINGTON               ,SKAMANIA,"1,371","1,446","1,465","1,836","1,355"
50300,WASHINGTON               ,SNOHOMISH,"45,592","105,211","129,508","86,356",695
50310,WASHINGTON               ,SPOKANE,"270,299","299,933","316,123","319,662","217,852"
50320,WASHINGTON               ,STEVENS,"17,112","22,005","25,534","27,173","18,063"
50330,WASHINGTON               ,THURSTON,"23,517","65,163","73,041","53,022","9,861"
50340,WASHINGTON               ,WAHKIAKUM,"1,325","2,032","3,114","2,102","1,602"
50350,WASHINGTON               ,WALLA WALLA,"34,730","47,993","49,256","57,075","49,962"
50360,WASHINGTON               ,WHATCOM,"-35,667","-23,137","-22,673","-14,407","93,453"
50370,WASHINGTON               ,WHITMAN,"3,683","5,415","5,321","5,706","4,287"
50380,WASHINGTON               ,YAKIMA,"133,120","161,795","189,237","151,157","176,934"
51000,WEST VIRGINIA            ,BARBOUR,"-8,912","-5,580","-4,350","-5,181","-1,957"
51010,WEST VIRGINIA            ,BERKELEY,"-32,530","-31,884","-42,518","-30,970","14,600"
51020,WEST VIRGINIA            ,BOONE,"-27,583","-14,500","-12,727","-22,376","-8,134"
51030,WEST VIRGINIA            ,BRAXTON,"-7,072","-5,208","-3,610","-3,314","-1,863"
51040,WEST VIRGINIA            ,BROOKE,"-26,113","-21,141",-908,"1,108","2,553"
51050,WEST VIRGINIA            ,CABELL,"-90,282","-72,938","-42,791","-13,971","42,609"
51060,WEST VIRGINIA            ,CALHOUN,"-4,787",-681,-667,"-1,238",20
51070,WEST VIRGINIA            ,CLAY,"-7,865","-5,862","-4,722","-7,626","-2,528"
51080,WEST VIRGINIA            ,DODDRIDGE,"-3,436","-2,982",-691,"-1,204",-711
51090,WEST VIRGINIA            ,FAYETTE,"-16,925","1,660","11,299","2,086","20,138"
51100,WEST VIRGINIA            ,GILMER,"-4,076","-3,034","-1,352","-1,579",-578
51110,WEST VIRGINIA            ,GRANT,"-6,526","-6,647","-6,236","-1,733","11,484"
51120,WEST VIRGINIA            ,GREENBRIER,"5,931","9,632","1,578","-7,182","3,044"
51130,WEST VIRGINIA            ,HAMPSHIRE,"-12,658","-14,222","-11,152",-335,"27,329"
51140,WEST VIRGINIA            ,HANCOCK,"-42,271","-36,637",383,"3,739","3,401"
51150,WEST VIRGINIA            ,HARDY,"-9,618","-7,607","-6,433","2,118","21,043"
51160,WEST VIRGINIA            ,HARRISON,"-62,848","-48,820","-17,282","-26,366","-19,806"
51170,WEST VIRGINIA            ,JACKSON,"-17,810","-9,557","-7,377","-7,819",115
51180,WEST VIRGINIA            ,JEFFERSON,"-8,472","-10,125","-9,688","-2,557","16,505"
51190,WEST VIRGINIA            ,KANAWHA,"-138,980","-101,909","-64,795","-134,922","-38,030"
51200,WEST VIRGINIA            ,LEWIS,"-12,855","-9,718","-6,449","-4,824","-3,656"
51210,WEST VIRGINIA            ,LINCOLN,"-17,858","-15,501","-5,223","-7,551","8,862"
51220,WEST VIRGINIA            ,LOGAN,"-53,705","-37,564","-32,401","-29,600","-11,654"
51230,WEST VIRGINIA            ,MCDOWELL,"-3,217","5,454","-7,698","-11,607","-6,234"
51240,WEST VIRGINIA            ,MARION,"-28,400","-17,253","10,411",474,"6,641"
51250,WEST VIRGINIA            ,MARSHALL,"-9,393","-5,806","-5,095","-2,851",-103
51260,WEST VIRGINIA            ,MASON,"-21,089","-16,337","-13,638","-4,981","3,960"
51270,WEST VIRGINIA            ,MERCER,"8,049","33,561","-15,682","-27,892","-18,375"
51280,WEST VIRGINIA            ,MINERAL,"-2,517","-2,237","-3,179","-1,014","3,335"
51290,WEST VIRGINIA            ,MINGO,"-63,594","-64,848","-57,312","-18,692","-4,372"
51300,WEST VIRGINIA            ,MONONGALIA,"-20,901","-11,269","8,970","-6,034","6,146"
51310,WEST VIRGINIA            ,MONROE,"1,646","3,536","-1,592","-2,910",420
51320,WEST VIRGINIA            ,MORGAN,"-6,615","-6,599","-7,310","-4,113","10,412"
51330,WEST VIRGINIA            ,NICHOLAS,"-16,397","-7,843","-9,652","-10,873","-3,762"
51340,WEST VIRGINIA            ,OHIO,"-15,870","-14,236","-8,745","-5,455",204
51350,WEST VIRGINIA            ,PENDLETON,"-15,468","-7,644","-12,977","-2,581","-1,541"
51360,WEST VIRGINIA            ,PLEASANTS,"-1,799",369,"1,189",601,"2,455"
51370,WEST VIRGINIA            ,POCAHONTAS,"-1,541",327,"-1,458","-1,663",-701
51380,WEST VIRGINIA            ,PRESTON,"-8,603","-3,831","3,557","-2,444","2,966"
51390,WEST VIRGINIA            ,PUTNAM,"-13,149","-2,950","8,529","2,929","28,009"
51400,WEST VIRGINIA            ,RALEIGH,"-27,355","18,901","27,718","9,460","45,795"
51410,WEST VIRGINIA            ,RANDOLPH,"-21,013","-13,330","-13,096","-7,571","-4,454"
51420,WEST VIRGINIA            ,RITCHIE,"-5,570",35,"2,515","2,878","2,318"
51430,WEST VIRGINIA            ,ROANE,"-9,411","-4,099","-3,672","-5,554","-2,056"
51440,WEST VIRGINIA            ,SUMMERS,"-1,626",-414,-648,"-1,559",985
51450,WEST VIRGINIA            ,TAYLOR,"-7,959","-4,714","-2,487","-2,773","-1,316"
51460,WEST VIRGINIA            ,TUCKER,"-2,483","-2,029","-1,293",-846,-278
51470,WEST VIRGINIA            ,TYLER,"-2,543","-1,418","-1,738",-734,582
51480,WEST VIRGINIA            ,UPSHUR,"-13,279","-10,961","-8,120","-4,815","-2,453"
51490,WEST VIRGINIA            ,WAYNE,"-30,477","-25,812","-17,680","-7,682","8,706"
51500,WEST VIRGINIA            ,WEBSTER,"-7,774","-4,857","-4,901","-4,037","-2,135"
51510,WEST VIRGINIA            ,WETZEL,"-7,286","-3,719","-3,177","-1,593",47
51520,WEST VIRGINIA            ,WIRT,"-2,329","1,082","2,658","2,542","3,455"
51530,WEST VIRGINIA            ,WOOD,"-40,651","14,629","31,489","24,926","42,036"
51540,WEST VIRGINIA            ,WYOMING,"-11,423",875,"-5,742","-9,038","2,560"
52000,WISCONSIN                ,ADAMS,"-4,375","-3,757","-1,329",-33,"-4,854"
52010,WISCONSIN                ,ASHLAND,-914,"-2,432","-2,680","-2,554","-7,439"
52020,WISCONSIN                ,BARRON,"2,916","12,117","13,231","18,721","7,109"
52030,WISCONSIN                ,BAYFIELD,"-1,208","-2,380","-3,252","-2,278","-5,180"
52040,WISCONSIN                ,BROWN,"-52,712","-52,234","-52,190","-77,814","-87,075"
52050,WISCONSIN                ,BUFFALO,898,661,"2,090","2,377",-841
52060,WISCONSIN                ,BURNETT,-980,"-1,129",131,-907,"-2,132"
52070,WISCONSIN                ,CALUMET,-85,"1,864",789,"1,056",252
52080,WISCONSIN                ,CHIPPEWA,"2,349","5,805","9,491","19,966","-2,416"
52090,WISCONSIN                ,CLARK,"-6,313","-4,229","-2,262","-1,647","-2,658"
52100,WISCONSIN                ,COLUMBIA,"1,974",243,946,"12,633","6,107"
52110,WISCONSIN                ,CRAWFORD,"-3,424","-2,950","-3,155","-3,283","-8,375"
52120,WISCONSIN                ,DANE,"-25,497","-36,996","-48,799","-26,610","-30,934"
52130,WISCONSIN                ,DODGE,"-43,255","-33,073","-34,140","-25,452","-15,349"
52140,WISCONSIN                ,DOOR,"-3,049","-2,463","-3,957","-4,272","-5,215"
52150,WISCONSIN                ,DOUGLAS,"-9,764","-21,284","-28,048","-22,597","-43,397"
52160,WISCONSIN                ,DUNN,"-2,686",484,"3,538","7,890",94
52170,WISCONSIN                ,EAU CLAIRE,449,"4,704","15,046","51,301","-18,750"
52180,WISCONSIN                ,FLORENCE,"-2,386","-1,885","-1,051",-234,"-1,001"
52190,WISCONSIN                ,FOND DU LAC,"-30,084","-39,131","-28,054","-28,283","-24,448"
52200,WISCONSIN                ,FOREST,"-4,799","-6,057","-4,217","-1,519","-2,796"
52210,WISCONSIN                ,GRANT,"-1,934","-2,208",-724,312,"-2,893"
52220,WISCONSIN                ,GREEN,"13,952","14,725","14,690","18,391","21,449"
52230,WISCONSIN                ,GREEN LAKE,512,475,435,826,298
52240,WISCONSIN                ,IOWA,-205,-699,-67,-276,396
52250,WISCONSIN                ,IRON,"-1,664",-913,-781,-839,-801
52260,WISCONSIN                ,JACKSON,"-2,044","-1,627",-675,61,"-3,220"
52270,WISCONSIN                ,JEFFERSON,"-31,751","-37,648","-36,696","-17,856","-14,927"
52280,WISCONSIN                ,JUNEAU,"-9,216","-5,688","-5,748","-1,700","-11,016"
52290,WISCONSIN                ,KENOSHA,"-17,699","-43,909","-63,431","-2,494","-22,228"
52300,WISCONSIN                ,KEWAUNEE,"-3,967","-4,086","-4,052","-4,965","-5,794"
52310,WISCONSIN                ,LA CROSSE,"-29,770","-45,538","-35,032","-36,070","-89,084"
52320,WISCONSIN                ,LAFAYETTE,668,"1,942","2,941","3,417","2,633"
52330,WISCONSIN                ,LANGLADE,"-6,301","-6,174","-4,621","-1,006","-1,273"
52340,WISCONSIN                ,LINCOLN,"-9,827","-7,468","-7,590","-1,346","-3,195"
52350,WISCONSIN                ,MANITOWOC,"-42,381","-39,699","-17,952","-13,203","-37,786"
52360,WISCONSIN                ,MARATHON,"-40,198","-42,256","-34,721","-5,646","-8,928"
52370,WISCONSIN                ,MARINETTE,"-23,495","-19,677","-15,309","-22,214","-21,641"
52380,WISCONSIN                ,MARQUETTE,-837,-951,"-1,378",376,-897
52381,WISCONSIN                ,MENOMINEE,-238,-318,236,-347,-338
52390,WISCONSIN                ,MILWAUKEE,"-314,269","-328,050","-290,285","-66,745","-51,739"
52400,WISCONSIN                ,MONROE,"-8,110","-9,920","-7,555","-7,190","-17,223"
52410,WISCONSIN                ,OCONTO,"-4,951","-4,770","-5,001","-6,343","-8,652"
52420,WISCONSIN                ,ONEIDA,"-24,131","-17,363","-17,120","-7,554","-20,943"
52430,WISCONSIN                ,OUTAGAMIE,"16,674","25,693","26,155","29,432","9,321"
52440,WISCONSIN                ,OZAUKEE,"-13,667","-14,412","-13,278","-3,235","-2,385"
52450,WISCONSIN                ,PEPIN,16,"1,124",189,"2,058",300
52460,WISCONSIN                ,PIERCE,"6,266","5,347","6,707","7,830","5,756"
52470,WISCONSIN                ,POLK,115,465,565,"1,055",-628
52480,WISCONSIN                ,PORTAGE,"-35,432","-32,589","-32,292","-11,991","-15,854"
52490,WISCONSIN                ,PRICE,"-1,439","-2,848","-1,519",99,"-1,529"
52500,WISCONSIN                ,RACINE,"-51,353","-67,763","-18,828","193,826","17,152"
52510,WISCONSIN                ,RICHLAND,"-1,124","-1,112","-1,380","-1,315","-1,199"
52520,WISCONSIN                ,ROCK,"-42,917","-22,974","-43,383","-33,193","-53,790"
52530,WISCONSIN                ,RUSK,411,"1,586","2,300","5,317","1,548"
52540,WISCONSIN                ,ST. CROIX,578,605,438,108,"-3,497"
52550,WISCONSIN                ,SAUK,"27,070","22,054","27,518","39,107","32,140"
52560,WISCONSIN                ,SAWYER,-569,-820,-77,480,"-2,532"
52570,WISCONSIN                ,SHAWANO,"-5,531","-5,919","-3,347","-3,126","-6,191"
52580,WISCONSIN                ,SHEBOYGAN,"-5,843",-364,-21,"3,752","-7,190"
52590,WISCONSIN                ,TAYLOR,"-1,654","-3,973","-1,926",-861,"-1,268"
