"DISABLED -- 2013 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY)
 FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE 
BENEFICIARIES ENROLLED IN PARTS A AND/OR B 
PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY 
REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED",,,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES,,,,,,
03055,ARIZONA,LAPAZ,430,"2,085,708",404.21,"1,951,748",378.25,"31,162","88,732","14,066",353,"1,550,179",365.95,0.924,,,,,,
03060,ARIZONA,MARICOPA,"39,782","152,368,112",319.17,"133,429,038",279.50,"3,799,093","12,659,155","2,480,826","30,690","145,548,216",395.21,0.914,,,,,,
03070,ARIZONA,MOHAVE,"5,148","18,994,319",307.47,"17,316,822",280.32,"373,179","1,156,529","147,789","4,433","18,657,881",350.74,0.953,,,,,,
03080,ARIZONA,NAVAJO,"2,256","9,222,318",340.66,"8,276,709",305.73,"165,219","698,984","81,406","1,976","7,829,866",330.21,0.870,,,,,,
03090,ARIZONA,PIMA,"11,711","41,641,317",296.31,"34,777,874",247.47,"2,236,396","3,576,638","1,050,409","8,986","36,511,443",338.60,0.891,,,,,,
03100,ARIZONA,PINAL,"4,731","18,537,101",326.52,"16,528,347",291.14,"412,207","1,445,251","151,296","3,819","18,012,366",393.04,0.892,,,,,,
03110,ARIZONA,SANTA CRUZ,372,"607,176",136.02,"517,199",115.86,"22,749","55,640","11,588",288,"838,686",242.68,0.746,,,,,,
03120,ARIZONA,YAVAPAI,"5,250","17,470,519",277.31,"15,881,977",252.09,"339,240","1,085,034","164,268","4,349","19,555,730",374.72,0.870,,,,,,
03130,ARIZONA,YUMA,"2,278","8,075,780",295.43,"7,443,939",272.31,"93,006","497,187","41,648","1,972","8,457,863",357.41,0.956,,,,,,
04000,ARKANSAS,ARKANSAS,708,"2,107,285",248.03,"1,921,049",226.11,"28,002","141,694","16,540",648,"2,921,119",375.66,0.917,,,,,,
04010,ARKANSAS,ASHLEY,916,"2,971,632",270.34,"2,723,331",247.76,"65,179","156,889","26,233",840,"3,427,037",339.98,0.956,,,,,,
04020,ARKANSAS,BAXTER,"1,679","4,214,406",209.17,"3,913,665",194.25,"74,482","202,377","23,882","1,524","6,085,529",332.76,0.950,,,,,,
04030,ARKANSAS,BENTON,"3,579","11,189,370",260.53,"10,387,782",241.87,"138,009","599,868","63,711","3,027","12,073,145",332.37,0.952,,,,,,
04040,ARKANSAS,BOONE,"1,735","4,455,027",213.98,"4,080,731",196.00,"39,314","317,930","17,052","1,559","5,633,734",301.14,0.937,,,,,,
04050,ARKANSAS,BRADLEY,519,"1,715,371",275.43,"1,608,813",258.32,"18,602","77,137","10,819",485,"2,202,667",378.47,1.007,,,,,,
04060,ARKANSAS,CALHOUN,209,"557,630",222.34,"504,111",201.00,"13,910","31,310","8,299",191,"858,086",374.38,0.996,,,,,,
04070,ARKANSAS,CARROLL,782,"2,991,779",318.82,"2,775,547",295.77,"61,624","138,537","16,071",677,"2,633,657",324.18,0.843,,,,,,
04080,ARKANSAS,CHICOT,523,"1,706,974",271.98,"1,518,486",241.95,"38,757","130,748","18,983",496,"1,854,381",311.56,0.948,,,,,,
04090,ARKANSAS,CLARK,679,"1,700,445",208.69,"1,591,919",195.38,"21,502","74,704","12,320",615,"1,891,923",256.36,0.954,,,,,,
04100,ARKANSAS,CLAY,752,"1,822,806",202.00,"1,625,381",180.12,"26,159","160,966","10,300",683,"2,430,341",296.53,0.936,,,,,,
04110,ARKANSAS,CLEBURNE,"1,073","2,509,152",194.87,"2,312,966",179.63,"22,837","162,743","10,606",977,"3,753,013",320.11,0.926,,,,,,
04120,ARKANSAS,CLEVELAND,324,"837,691",215.46,"717,985",184.67,"32,113","73,702","13,891",302,"1,223,100",337.50,0.961,,,,,,
04130,ARKANSAS,COLUMBIA,"1,024","3,374,885",274.65,"3,116,656",253.63,"53,472","186,235","18,522",961,"3,432,233",297.63,0.972,,,,,,
04140,ARKANSAS,CONWAY,961,"2,690,309",233.29,"2,497,940",216.61,"26,509","153,143","12,718",867,"3,731,402",358.65,0.935,,,,,,
04150,ARKANSAS,CRAIGHEAD,"3,699","11,179,328",251.85,"9,980,191",224.84,"189,926","909,075","100,136","3,396","12,919,120",317.02,0.940,,,,,,
04160,ARKANSAS,CRAWFORD,"1,911","5,096,954",222.26,"4,684,593",204.28,"53,573","339,440","19,348","1,644","6,205,531",314.55,0.953,,,,,,
04170,ARKANSAS,CRITTENDEN,"1,807","7,766,741",358.18,"6,587,195",303.78,"263,372","793,815","122,359","1,627","6,463,289",331.04,1.030,,,,,,
04180,ARKANSAS,CROSS,611,"1,790,542",244.21,"1,635,498",223.06,"21,226","121,186","12,632",554,"2,193,698",329.98,0.927,,,,,,
04190,ARKANSAS,DALLAS,322,"1,007,351",260.70,"911,635",235.93,"30,719","55,658","9,339",293,"1,108,730",315.34,0.959,,,,,,
04200,ARKANSAS,DESHA,500,"1,857,176",309.53,"1,662,913",277.15,"45,643","120,369","28,252",452,"2,021,597",372.71,0.961,,,,,,
04210,ARKANSAS,DREW,675,"2,855,019",352.47,"2,563,774",316.52,"52,128","210,926","28,191",633,"3,036,231",399.71,0.996,,,,,,
04220,ARKANSAS,FAULKNER,"3,132","9,252,043",246.17,"8,315,840",221.26,"228,634","626,475","81,094","2,754","10,513,204",318.12,0.902,,,,,,
04230,ARKANSAS,FRANKLIN,603,"2,036,510",281.44,"1,880,413",259.87,"30,560","114,845","10,692",536,"2,026,579",315.08,0.936,,,,,,
04240,ARKANSAS,FULTON,629,"2,050,223",271.62,"1,892,187",250.69,"33,875","109,719","14,442",568,"2,306,999",338.47,0.970,,,,,,
04250,ARKANSAS,GARLAND,"3,693","14,055,878",317.17,"13,165,095",297.07,"149,037","677,221","64,525","3,310","13,809,777",347.68,0.936,,,,,,
04260,ARKANSAS,GRANT,528,"1,493,554",235.73,"1,327,252",209.48,"41,975","103,667","20,660",456,"1,803,871",329.65,0.953,,,,,,
04270,ARKANSAS,GREENE,"1,770","4,966,939",233.85,"4,417,282",207.97,"52,861","467,119","29,677","1,627","6,004,977",307.57,0.944,,,,,,
04280,ARKANSAS,HEMPSTEAD,633,"2,075,570",273.25,"1,918,427",252.56,"27,931","119,380","9,832",584,"1,831,560",261.35,0.970,,,,,,
04290,ARKANSAS,HOT SPRING,"1,181","3,868,715",272.98,"3,583,568",252.86,"42,738","219,664","22,745","1,075","4,237,439",328.48,0.996,,,,,,
04300,ARKANSAS,HOWARD,584,"1,113,345",158.87,"993,551",141.77,"24,505","85,885","9,404",543,"1,874,660",287.70,0.925,,,,,,
04310,ARKANSAS,INDEPENDENCE,"1,764","6,189,951",292.42,"5,378,219",254.07,"119,813","654,330","37,589","1,622","6,944,186",356.77,1.013,,,,,,
