AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,,,,,,
,,,2009,2010,2011,2012,2013,,,,,,,,,,,
05500,CALIFORNIA               ,SAN LUIS OBISPO,"4,796,663","4,317,027","2,974,183","2,704,712","2,325,276",,,,,,,,,,,
05510,CALIFORNIA               ,SAN MATEO,"10,522,569","8,487,573","7,520,217","7,071,722","4,416,184",,,,,,,,,,,
05520,CALIFORNIA               ,SANTA BARBARA,"5,304,933","5,580,078","5,731,831","4,873,924","3,182,943",,,,,,,,,,,
05530,CALIFORNIA               ,SANTA CLARA,"19,886,908","17,467,766","13,262,934","10,876,214","6,479,134",,,,,,,,,,,
05540,CALIFORNIA               ,SANTA CRUZ,"4,512,759","3,607,917","2,740,908","1,131,850","-82,429",,,,,,,,,,,
05550,CALIFORNIA               ,SHASTA,"5,437,603","4,013,202","2,505,901","581,491","1,519,035",,,,,,,,,,,
05560,CALIFORNIA               ,SIERRA,"89,712","96,701","65,577","79,013","48,536",,,,,,,,,,,
05570,CALIFORNIA               ,SISKIYOU,"276,090","375,406","258,547","201,704","136,445",,,,,,,,,,,
05580,CALIFORNIA               ,SOLANO,"4,640,238","3,601,952","3,252,321","3,715,182","1,236,133",,,,,,,,,,,
05590,CALIFORNIA               ,SONOMA,"6,152,499","4,900,962","4,426,603","5,184,836","1,639,845",,,,,,,,,,,
05600,CALIFORNIA               ,STANISLAUS,"6,616,888","5,407,422","5,064,973","2,845,789","628,798",,,,,,,,,,,
05610,CALIFORNIA               ,SUTTER,"884,063","976,470","2,716,175","3,647,715","435,591",,,,,,,,,,,
05620,CALIFORNIA               ,TEHAMA,"1,007,356","809,322","705,983","607,044","361,269",,,,,,,,,,,
05630,CALIFORNIA               ,TRINITY,"627,653","417,985","243,967","106,889","172,815",,,,,,,,,,,
05640,CALIFORNIA               ,TULARE,"6,974,642","7,859,592","8,182,841","9,347,794","3,756,151",,,,,,,,,,,
05650,CALIFORNIA               ,TUOLUMNE,"1,673,104","867,197","778,936","597,836","333,952",,,,,,,,,,,
05660,CALIFORNIA               ,VENTURA,"4,361,360","11,707,260","8,717,453","8,695,837","1,541,654",,,,,,,,,,,
05670,CALIFORNIA               ,YOLO,"2,881,747","2,238,222","2,428,912","2,174,775","1,203,779",,,,,,,,,,,
05680,CALIFORNIA               ,YUBA,"628,607","674,915","1,990,458","2,368,499","251,297",,,,,,,,,,,
06000,COLORADO                 ,ADAMS,"-915,978","-935,903","-935,841","-697,319","-182,274",,,,,,,,,,,
06010,COLORADO                 ,ALAMOSA,"-19,541","-24,925","-29,786","-23,524","-21,725",,,,,,,,,,,
06020,COLORADO                 ,ARAPAHOE,"-1,713,059","-1,817,444","-1,807,385","-1,338,491","-293,348",,,,,,,,,,,
06030,COLORADO                 ,ARCHULETA,"-4,981","-3,198","-15,401",767,"-13,027",,,,,,,,,,,
06040,COLORADO                 ,BACA,"-37,228","-27,899","-42,097","-29,331","-22,485",,,,,,,,,,,
06050,COLORADO                 ,BENT,"-14,764","-16,763","-19,089","-18,985","-24,364",,,,,,,,,,,
06060,COLORADO                 ,BOULDER,"-1,056,968","-1,103,737","-1,086,789","-1,035,457","-716,111",,,,,,,,,,,
06070,COLORADO                 ,CHAFFEE,"-30,639","-52,333","-69,928","-43,785","-28,852",,,,,,,,,,,
06080,COLORADO                 ,CHEYENNE,"-13,115","-12,859","-7,665","-10,586","-7,155",,,,,,,,,,,
06090,COLORADO                 ,CLEAR CREEK,"-24,884","-23,701","-22,779","-13,895","-3,949",,,,,,,,,,,
06100,COLORADO                 ,CONEJOS,"-12,223","-18,883","-25,669","-6,603","-15,264",,,,,,,,,,,
06110,COLORADO                 ,COSTILLA,"-7,238","-7,405","-12,134","-7,975","-7,003",,,,,,,,,,,
06120,COLORADO                 ,CROWLEY,"-6,621","-20,059","-22,536","-16,214","-21,524",,,,,,,,,,,
06130,COLORADO                 ,CUSTER,"-17,988","-26,593","-22,735","-38,185","-28,203",,,,,,,,,,,
06140,COLORADO                 ,DELTA,"7,926","-115,347","-137,489","-171,438","-136,504",,,,,,,,,,,
06150,COLORADO                 ,DENVER,"-1,616,275","-1,781,027","-1,624,459","-1,168,602","-252,679",,,,,,,,,,,
06160,COLORADO                 ,DOLORES,"-1,021",-495,-641,-35,-11,,,,,,,,,,,
06170,COLORADO                 ,DOUGLAS,"-322,134","-385,497","-402,089","-291,368","-73,071",,,,,,,,,,,
06180,COLORADO                 ,EAGLE,"-24,831","-27,291","-42,972","-30,708","-14,149",,,,,,,,,,,
06190,COLORADO                 ,ELBERT,"-63,316","-68,870","-61,542","-37,470","-22,107",,,,,,,,,,,
06200,COLORADO                 ,EL PASO,"-1,960,667","-1,787,168","-1,576,732","-914,544","-1,471,917",,,,,,,,,,,
06210,COLORADO                 ,FREMONT,"-91,308","-121,828","-137,552","-172,974","-175,491",,,,,,,,,,,
06220,COLORADO                 ,GARFIELD,"-13,343","-12,596","-35,022","-29,983","-10,453",,,,,,,,,,,
06230,COLORADO                 ,GILPIN,"-7,130","-12,308","-5,242","-6,632","-3,125",,,,,,,,,,,
06240,COLORADO                 ,GRAND,"-31,876","-41,448","-44,713","-30,948","-8,545",,,,,,,,,,,
06250,COLORADO                 ,GUNNISON,"-5,708","-14,178","-15,424","-12,666","-3,163",,,,,,,,,,,
06260,COLORADO                 ,HINSDALE,-48,"-2,151","-1,698","3,288",-724,,,,,,,,,,,
06270,COLORADO                 ,HUERFANO,"-21,257","-45,261","-37,624","-54,538","-54,771",,,,,,,,,,,
06280,COLORADO                 ,JACKSON,"-4,832","-4,726","-6,578","-7,571","-9,652",,,,,,,,,,,
06290,COLORADO                 ,JEFFERSON,"-1,469,025","-1,524,088","-1,486,956","-1,057,348","-242,185",,,,,,,,,,,
06300,COLORADO                 ,KIOWA,"-8,944","-8,660","-9,585","-7,202","-13,650",,,,,,,,,,,
06310,COLORADO                 ,KIT CARSON,"-52,193","-47,749","-48,114","-25,353","-11,194",,,,,,,,,,,
06320,COLORADO                 ,LAKE,"-8,009","-13,488","-18,302","-12,891","-6,319",,,,,,,,,,,
06330,COLORADO                 ,LA PLATA,"1,207","-3,075","-11,559","-50,991","-57,997",,,,,,,,,,,
06340,COLORADO                 ,LARIMER,"-1,082,339","-1,196,461","-988,868","-1,575,150","-1,623,799",,,,,,,,,,,
06350,COLORADO                 ,LAS ANIMAS,"-46,166","-59,371","-65,395","-85,676","-89,237",,,,,,,,,,,
06360,COLORADO                 ,LINCOLN,"-33,697","-37,840","-21,765","-21,725","-10,578",,,,,,,,,,,
06370,COLORADO                 ,LOGAN,"-58,579","-81,678","-52,632","-63,342","-61,448",,,,,,,,,,,
06380,COLORADO                 ,MESA,"-44,715","-160,661","-177,490","-107,713","-79,798",,,,,,,,,,,
06390,COLORADO                 ,MINERAL,"-3,270","-1,587","-4,638","-1,566","-1,901",,,,,,,,,,,
06400,COLORADO                 ,MOFFAT,"-12,690","-9,968","-9,391","-14,749","-1,921",,,,,,,,,,,
06410,COLORADO                 ,MONTEZUMA,"20,216","-4,996","-10,302","-10,714","-25,931",,,,,,,,,,,
06420,COLORADO                 ,MONTROSE,"-9,152","-20,289","-37,339","-33,833","-26,683",,,,,,,,,,,
06430,COLORADO                 ,MORGAN,"-122,082","-147,034","-63,882","-68,755","-87,144",,,,,,,,,,,
06440,COLORADO                 ,OTERO,"-70,636","-74,695","-84,474","-94,260","-99,695",,,,,,,,,,,
06450,COLORADO                 ,OURAY,-389,"2,119",127,"-1,251",75,,,,,,,,,,,
06460,COLORADO                 ,PARK,"-29,805","-38,924","-45,774","-28,865","-14,693",,,,,,,,,,,
06470,COLORADO                 ,PHILLIPS,"-25,804","-48,587","-25,538","-20,747","-26,571",,,,,,,,,,,
06480,COLORADO                 ,PITKIN,"6,112","-2,138","-5,598","-17,219",-424,,,,,,,,,,,
06490,COLORADO                 ,PROWERS,"-56,855","-55,350","-60,338","-64,671","-67,273",,,,,,,,,,,
06500,COLORADO                 ,PUEBLO,"-303,700","-698,719","-730,821","-1,096,836","-1,027,166",,,,,,,,,,,
06510,COLORADO                 ,RIO BLANCO,"-3,524","-3,749","-3,163","-5,164","-1,940",,,,,,,,,,,
06520,COLORADO                 ,RIO GRANDE,"-21,617","-29,249","-35,403","-31,148","-18,160",,,,,,,,,,,
06530,COLORADO                 ,ROUTT,"-21,593","-17,258","-23,082","-18,958","-13,557",,,,,,,,,,,
06540,COLORADO                 ,SAGUACHE,"-6,774","-14,670","-8,212","-6,491","-10,193",,,,,,,,,,,
06550,COLORADO                 ,SAN JUAN,"-1,026",-657,"-1,161","-1,289","-1,321",,,,,,,,,,,
06560,COLORADO                 ,SAN MIGUEL,"1,894","1,770","2,163","-1,421","-1,547",,,,,,,,,,,
06570,COLORADO                 ,SEDGWICK,"-14,295","-18,611","-6,757","-9,418","-5,304",,,,,,,,,,,
06580,COLORADO                 ,SUMMIT,"8,149","-21,252","-51,603","-41,215","-17,325",,,,,,,,,,,
06590,COLORADO                 ,TELLER,"-69,664","-61,332","-46,474","-25,337","-49,252",,,,,,,,,,,
06600,COLORADO                 ,WASHINGTON,"-20,561","-27,883","-8,677","-24,798","-9,771",,,,,,,,,,,
06610,COLORADO                 ,WELD,"-980,942","-1,108,342","-350,715","-478,528","-569,384",,,,,,,,,,,
06620,COLORADO                 ,YUMA,"-59,526","-60,595","-37,387","-29,627","-37,610",,,,,,,,,,,
06630,COLORADO                 ,BROOMFIELD,"-87,175","-96,463","-106,577","-126,474","-56,861",,,,,,,,,,,
07000,CONNECTICUT              ,FAIRFIELD,"7,820,531","9,801,998","7,623,698","5,422,676","-546,674",,,,,,,,,,,
07010,CONNECTICUT              ,HARTFORD,"-5,589,252","-7,353,909","-5,903,310","7,496,740","-3,862,155",,,,,,,,,,,
07020,CONNECTICUT              ,LITCHFIELD,"-245,394","-408,311","-271,021","1,576,165","-348,757",,,,,,,,,,,
07030,CONNECTICUT              ,MIDDLESEX,"273,229","131,037","277,104","2,605,312","47,050",,,,,,,,,,,
07040,CONNECTICUT              ,NEW HAVEN,"2,495,107","3,533,443","3,228,120","7,257,038","-1,486,349",,,,,,,,,,,
07050,CONNECTICUT              ,NEW LONDON,"1,985,027","1,820,241","2,193,861","5,561,960","1,605,561",,,,,,,,,,,
07060,CONNECTICUT              ,TOLLAND,"-631,225","-902,779","-695,543","944,649","-507,117",,,,,,,,,,,
07070,CONNECTICUT              ,WINDHAM,"960,253","431,659","350,102","996,566","-57,842",,,,,,,,,,,
08000,DELAWARE                 ,KENT,"-557,535","-583,317","-621,368","-842,014","-641,347",,,,,,,,,,,
08010,DELAWARE                 ,NEW CASTLE,"-2,127,568","-2,435,725","-2,294,914","-2,582,278","-2,319,500",,,,,,,,,,,
08020,DELAWARE                 ,SUSSEX,"-1,141,878","-334,959","-1,176,166","-925,867","259,512",,,,,,,,,,,
09000,DISTRICT OF COLUMBIA     ,DISTRICT OF COLUMBIA,"-8,833,176","-7,233,592","-4,906,720","-4,873,658","-2,887,953",,,,,,,,,,,
10000,FLORIDA                  ,ALACHUA,"-1,651,549","-1,057,930","-1,830,599","-2,776,734","-3,536,174",,,,,,,,,,,
10010,FLORIDA                  ,BAKER,"-16,760","9,161","82,908","77,001","82,394",,,,,,,,,,,
10020,FLORIDA                  ,BAY,"-1,037,726","-719,748","-297,362","-162,681","1,156,515",,,,,,,,,,,
10030,FLORIDA                  ,BRADFORD,"-179,692","-115,973","-168,667","-267,789","-303,656",,,,,,,,,,,
10040,FLORIDA                  ,BREVARD,"-4,124,517","-2,622,651","-3,523,693","-1,226,093","1,122,742",,,,,,,,,,,
10050,FLORIDA                  ,BROWARD,"-7,299,914","-12,331,008","-10,816,950","-9,462,413","-8,459,901",,,,,,,,,,,
10060,FLORIDA                  ,CALHOUN,"-74,558","-53,230","-35,916","-12,521","6,963",,,,,,,,,,,
10070,FLORIDA                  ,CHARLOTTE,"-1,821,195","-979,748","77,426","256,183","382,770",,,,,,,,,,,
10080,FLORIDA                  ,CITRUS,"-358,048","-276,581","-506,597","-539,855","-287,422",,,,,,,,,,,
10090,FLORIDA                  ,CLAY,"-184,446","-37,934","401,416","394,572","342,433",,,,,,,,,,,
10100,FLORIDA                  ,COLLIER,"-5,719,065","-5,448,932","-5,353,127","-4,989,299","-1,786,791",,,,,,,,,,,
10110,FLORIDA                  ,COLUMBIA,"-438,521","-105,302","214,100","71,205","-212,840",,,,,,,,,,,
10120,FLORIDA                  ,MIAMI-DADE,"-11,278,965","-18,461,106","-21,012,738","-18,028,217","-14,347,153",,,,,,,,,,,
10130,FLORIDA                  ,DESOTO,"-205,594","-112,695","-3,471","6,095","29,466",,,,,,,,,,,
10140,FLORIDA                  ,DIXIE,"-163,429","-118,797","-170,689","-305,022","-368,476",,,,,,,,,,,
10150,FLORIDA                  ,DUVAL,"-312,810","255,564","3,017,396","2,869,567","2,966,560",,,,,,,,,,,
10160,FLORIDA                  ,ESCAMBIA,"-1,389,567","-1,026,722","-155,071","427,367","1,805,691",,,,,,,,,,,
10170,FLORIDA                  ,FLAGLER,"-434,606","-353,523","-87,923","56,044","421,976",,,,,,,,,,,
10180,FLORIDA                  ,FRANKLIN,"-72,167","-52,400","-71,779","-37,330","9,285",,,,,,,,,,,
10190,FLORIDA                  ,GADSDEN,"-293,760","-173,886","-327,740","-141,964","-74,157",,,,,,,,,,,
10200,FLORIDA                  ,GILCHRIST,"-155,318","-99,392","-164,225","-236,751","-306,621",,,,,,,,,,,
10210,FLORIDA                  ,GLADES,"-30,401","-40,855","-25,092","-21,823","-10,678",,,,,,,,,,,
10220,FLORIDA                  ,GULF,"-97,418","-68,214","-24,772","-15,790","100,252",,,,,,,,,,,
10230,FLORIDA                  ,HAMILTON,"-93,593","-57,887","-41,528","-76,008","-72,760",,,,,,,,,,,
10240,FLORIDA                  ,HARDEE,"-157,898","-148,157","-155,584","-120,532","-43,999",,,,,,,,,,,
10250,FLORIDA                  ,HENDRY,"-61,508","-2,295","-27,023","-42,907","58,462",,,,,,,,,,,
10260,FLORIDA                  ,HERNANDO,"-88,669","-204,907","-426,262","-419,379","-14,558",,,,,,,,,,,
10270,FLORIDA                  ,HIGHLANDS,"-1,535,517","-1,591,658","-1,881,712","-1,558,516","-578,099",,,,,,,,,,,
10280,FLORIDA                  ,HILLSBOROUGH,"-392,376","-804,739","-1,504,681","-1,158,453","101,235",,,,,,,,,,,
10290,FLORIDA                  ,HOLMES,"-164,640","-170,801","-95,514","29,756","-47,280",,,,,,,,,,,
10300,FLORIDA                  ,INDIAN RIVER,"-2,280,777","-2,982,989","-3,671,405","-1,761,090","-715,447",,,,,,,,,,,
10310,FLORIDA                  ,JACKSON,"-432,777","-385,386","-237,978","68,129","-141,807",,,,,,,,,,,
10320,FLORIDA                  ,JEFFERSON,"-98,572","-60,172","-97,293","-88,847","-62,655",,,,,,,,,,,
10330,FLORIDA                  ,LAFAYETTE,"-37,075","-20,203","-23,452","-38,049","-49,930",,,,,,,,,,,
10340,FLORIDA                  ,LAKE,"-1,051,822","-281,639","-2,081,782","-1,536,126","-442,313",,,,,,,,,,,
10350,FLORIDA                  ,LEE,"-796,110","2,736,309","1,459,240","664,191","4,336,238",,,,,,,,,,,
10360,FLORIDA                  ,LEON,"-1,025,681","-689,790","-1,087,843","-635,999","-353,866",,,,,,,,,,,
10370,FLORIDA                  ,LEVY,"-350,733","-240,361","-398,838","-529,696","-694,874",,,,,,,,,,,
10380,FLORIDA                  ,LIBERTY,"-44,649","-21,257","-42,321","-15,008","-2,612",,,,,,,,,,,
10390,FLORIDA                  ,MADISON,"-175,223","-145,889","-176,981","-165,078","-106,310",,,,,,,,,,,
10400,FLORIDA                  ,MANATEE,"-2,735,903","-1,200,626",110,"283,547","411,757",,,,,,,,,,,
10410,FLORIDA                  ,MARION,"-1,989,035","-1,822,202","-1,520,592","-1,573,837","-1,537,972",,,,,,,,,,,
10420,FLORIDA                  ,MARTIN,"-2,475,074","-3,414,594","-4,567,915","-2,188,799","-1,380,287",,,,,,,,,,,
10430,FLORIDA                  ,MONROE,"-226,772","-432,976","-468,980","-404,599","-374,116",,,,,,,,,,,
10440,FLORIDA                  ,NASSAU,"-1,447","10,051","275,087","244,405","295,161",,,,,,,,,,,
10450,FLORIDA                  ,OKALOOSA,"-1,196,717","-1,056,012","-1,223,504","-1,249,687","-815,787",,,,,,,,,,,
10460,FLORIDA                  ,OKEECHOBEE,"-281,247","-379,897","-442,811","-268,381","-168,326",,,,,,,,,,,
10470,FLORIDA                  ,ORANGE,"-1,174,844","591,138","-1,750,418","-984,676","231,311",,,,,,,,,,,
10480,FLORIDA                  ,OSCEOLA,"-239,439","98,446","-395,576","-223,701","61,577",,,,,,,,,,,
10490,FLORIDA                  ,PALM BEACH,"-8,754,496","-15,604,721","-13,670,223","-11,976,713","-9,694,928",,,,,,,,,,,
10500,FLORIDA                  ,PASCO,"-126,739","-344,509","-732,977","-569,257","51,417",,,,,,,,,,,
10510,FLORIDA                  ,PINELLAS,"-32,577","-572,975","-1,418,219","-1,087,761","286,824",,,,,,,,,,,
10520,FLORIDA                  ,POLK,"-1,614,614","-1,245,307","-1,559,222","-968,857","549,909",,,,,,,,,,,
10530,FLORIDA                  ,PUTNAM,"-730,026","-452,204","-395,288","-340,921","-1,050,957",,,,,,,,,,,
10540,FLORIDA                  ,ST. JOHNS,"-1,507,866","-1,522,256","319,386","312,255","363,452",,,,,,,,,,,
10550,FLORIDA                  ,ST. LUCIE,"-4,181,764","-5,175,860","-6,983,982","-3,270,748","-1,997,820",,,,,,,,,,,
10560,FLORIDA                  ,SANTA ROSA,"-604,162","-437,684","-82,214","177,919","810,136",,,,,,,,,,,
10570,FLORIDA                  ,SARASOTA,"-4,665,040","-2,092,072","115,244","553,460","839,424",,,,,,,,,,,
10580,FLORIDA                  ,SEMINOLE,"-452,565","237,703","-700,019","-378,359","97,049",,,,,,,,,,,
10590,FLORIDA                  ,SUMTER,"-92,726","-42,462","-162,837","-120,558","-66,612",,,,,,,,,,,
10600,FLORIDA                  ,SUWANNEE,"-342,053","-145,115","-73,265","-185,940","-339,456",,,,,,,,,,,
10610,FLORIDA                  ,TAYLOR,"-125,499","-80,585","-143,958","-101,202","-114,096",,,,,,,,,,,
10620,FLORIDA                  ,UNION,"-80,864","-54,202","-78,772","-96,985","-158,032",,,,,,,,,,,
10630,FLORIDA                  ,VOLUSIA,"-1,228,773","-914,535","-2,168,508","-1,572,587","-166,465",,,,,,,,,,,
10640,FLORIDA                  ,WAKULLA,"-182,977","-92,262","-175,248","-105,300","-48,249",,,,,,,,,,,
10650,FLORIDA                  ,WALTON,"-276,548","-242,831","-199,771","-142,036","-28,728",,,,,,,,,,,
10660,FLORIDA                  ,WASHINGTON,"-152,198","-138,474","-61,119","-9,303","51,288",,,,,,,,,,,
11000,GEORGIA                  ,APPLING,"-81,376","-82,465","-45,608","-10,969","-5,447",,,,,,,,,,,
11010,GEORGIA                  ,ATKINSON,"-46,332","-52,733","-32,137","-32,436","-17,204",,,,,,,,,,,
11011,GEORGIA                  ,BACON,"-17,819","-9,205","7,375",874,"4,720",,,,,,,,,,,
11020,GEORGIA                  ,BAKER,"-34,335","-13,711","-14,405","-14,560","-4,160",,,,,,,,,,,
11030,GEORGIA                  ,BALDWIN,"-701,692","-465,016","-239,538","20,118","346,786",,,,,,,,,,,
11040,GEORGIA                  ,BANKS,"-129,177","-108,572","-62,478","-42,958","-63,621",,,,,,,,,,,
11050,GEORGIA                  ,BARROW,"-525,437","-560,191","-508,999","-282,782","-377,330",,,,,,,,,,,
11060,GEORGIA                  ,BARTOW,"-659,360","-386,281","-98,521","386,258","-225,016",,,,,,,,,,,
11070,GEORGIA                  ,BEN HILL,"-265,986","-267,021","-195,244","-138,066","-19,546",,,,,,,,,,,
11080,GEORGIA                  ,BERRIEN,"-284,373","-266,629","-282,061","-237,367","-114,685",,,,,,,,,,,
11090,GEORGIA                  ,BIBB,"-2,759,080","-3,233,522","-1,051,496","-1,463","1,349,612",,,,,,,,,,,
11100,GEORGIA                  ,BLECKLEY,"-72,077","-115,929","-26,956","-1,867","25,894",,,,,,,,,,,
11110,GEORGIA                  ,BRANTLEY,"-11,899","-12,499","-8,772","6,615",848,,,,,,,,,,,
11120,GEORGIA                  ,BROOKS,"-177,592","-125,609","-130,379","-176,434","-109,792",,,,,,,,,,,
11130,GEORGIA                  ,BRYAN,"-104,747","-99,116","-67,213","-75,769","-37,961",,,,,,,,,,,
11140,GEORGIA                  ,BULLOCH,"-345,375","-348,352","-271,486","-281,162","-128,998",,,,,,,,,,,
11150,GEORGIA                  ,BURKE,"-212,199","-172,947","-193,165","-134,401","-29,792",,,,,,,,,,,
11160,GEORGIA                  ,BUTTS,"-185,661","-144,431","-31,876","88,262","-32,821",,,,,,,,,,,
11161,GEORGIA                  ,CALHOUN,"-92,326","-115,604","-97,758","-44,422","-53,006",,,,,,,,,,,
11170,GEORGIA                  ,CAMDEN,"-26,719","1,261","46,723","85,245","46,665",,,,,,,,,,,
11180,GEORGIA                  ,CANDLER,"-47,585","-49,554","-26,922","-47,727","-17,066",,,,,,,,,,,
11190,GEORGIA                  ,CARROLL,"-776,078","-439,185","-112,984","357,935","-257,180",,,,,,,,,,,
11200,GEORGIA                  ,CATOOSA,"-208,935","-186,443","-166,843","-57,463","54,160",,,,,,,,,,,
11210,GEORGIA                  ,CHARLTON,"-4,344",719,"24,866","25,215","35,961",,,,,,,,,,,
11220,GEORGIA                  ,CHATHAM,"-925,191","-896,711","-466,594","-635,749","-280,381",,,,,,,,,,,
11230,GEORGIA                  ,CHATTAHOOCHEE,"-38,361","-23,999","-35,157","-24,951","-24,176",,,,,,,,,,,
11240,GEORGIA                  ,CHATTOOGA,"-225,481","-147,165","-50,954","121,592","-71,121",,,,,,,,,,,
11250,GEORGIA                  ,CHEROKEE,"-746,388","-466,355","-121,109","464,634","-220,210",,,,,,,,,,,
11260,GEORGIA                  ,CLARKE,"-949,110","-1,098,903","-1,303,204","-1,120,444","-799,528",,,,,,,,,,,
11270,GEORGIA                  ,CLAY,"-25,495","-37,758","-15,589",-402,"-11,636",,,,,,,,,,,
11280,GEORGIA                  ,CLAYTON,"-1,054,805","-674,470","-164,762","555,459","-374,458",,,,,,,,,,,
11281,GEORGIA                  ,CLINCH,"-53,673","-53,921","-67,587","-47,471","-30,310",,,,,,,,,,,
11290,GEORGIA                  ,COBB,"-3,472,364","-2,218,540","-550,284","1,964,693","-1,195,072",,,,,,,,,,,
11291,GEORGIA                  ,COFFEE,"-157,285","-140,590","-120,179","-107,676","-64,207",,,,,,,,,,,
11300,GEORGIA                  ,COLQUITT,"-249,480","-266,939","-218,825","-207,095","-128,558",,,,,,,,,,,
11310,GEORGIA                  ,COLUMBIA,"-789,268","-688,828","-737,397","-651,292","-171,090",,,,,,,,,,,
11311,GEORGIA                  ,COOK,"-257,163","-208,255","-239,689","-189,889","-99,449",,,,,,,,,,,
11320,GEORGIA                  ,COWETA,"-543,149","-360,835","-111,539","319,252","-230,794",,,,,,,,,,,
11330,GEORGIA                  ,CRAWFORD,"-90,828","-84,378","-30,014","-5,142","32,018",,,,,,,,,,,
11340,GEORGIA                  ,CRISP,"-146,443","-173,370","-159,044","-88,175","-13,405",,,,,,,,,,,
11341,GEORGIA                  ,DADE,"-89,323","-91,307","-70,021","-22,367","20,872",,,,,,,,,,,
