AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,
16490,IOWA                     ,JASPER,"83,358","-88,100","-104,554","38,359","39,341",,,,,
16500,IOWA                     ,JEFFERSON,"25,875","-27,598","-31,911","13,233","13,755",,,,,
16510,IOWA                     ,JOHNSON,"128,631","-137,475","-168,508","69,280","70,235",,,,,
16520,IOWA                     ,JONES,"39,972","-43,155","-46,312","18,593","18,672",,,,,
16530,IOWA                     ,KEOKUK,"27,761","-30,734","-34,561","12,718","12,889",,,,,
16540,IOWA                     ,KOSSUTH,"43,780","-19,190","-25,150","17,243","14,912",,,,,
16550,IOWA                     ,LEE,"71,728","-76,134","-87,297","29,412","30,593",,,,,
16560,IOWA                     ,LINN,"333,184","-371,924","-407,271","165,126","167,071",,,,,
16570,IOWA                     ,LOUISA,"21,811","-23,238","-27,309","10,846","10,197",,,,,
16580,IOWA                     ,LUCAS,"25,518","-27,648","-31,647","11,711","11,052",,,,,
16590,IOWA                     ,LYON,"95,848","36,181","-8,214","1,117","1,016",,,,,
16600,IOWA                     ,MADISON,"34,013","-34,885","-40,923","14,412","15,425",,,,,
16610,IOWA                     ,MAHASKA,"45,295","-45,213","-51,062","19,510","17,678",,,,,
16620,IOWA                     ,MARION,"76,110","-79,402","-86,861","35,553","34,986",,,,,
16630,IOWA                     ,MARSHALL,"115,641","-125,571","-142,772","51,734","52,539",,,,,
16640,IOWA                     ,MILLS,"29,312","-30,167","-34,144","13,096","12,823",,,,,
16650,IOWA                     ,MITCHELL,"31,778","-6,424","-8,210","11,460","10,919",,,,,
16660,IOWA                     ,MONONA,"38,128","-17,820","-28,977","9,374","9,041",,,,,
16670,IOWA                     ,MONROE,"20,520","-20,763","-18,590","6,419","6,559",,,,,
16680,IOWA                     ,MONTGOMERY,"31,487","-28,833","-31,867","12,090","12,454",,,,,
16690,IOWA                     ,MUSCATINE,"82,513","-92,568","-109,561","39,261","38,231",,,,,
16700,IOWA                     ,O'BRIEN,"74,365","-8,932","-34,271","11,413","11,638",,,,,
16710,IOWA                     ,OSCEOLA,"36,956","5,961","-7,964","4,242","4,050",,,,,
16720,IOWA                     ,PAGE,"40,336","-36,224","-38,018","14,081","12,875",,,,,
16730,IOWA                     ,PALO ALTO,"34,645","-20,869","-28,955","12,241","11,161",,,,,
16740,IOWA                     ,PLYMOUTH,"80,646","-26,145","-52,974","17,812","18,430",,,,,
16750,IOWA                     ,POCAHONTAS,"27,047","-23,424","-25,625","9,965","9,709",,,,,
16760,IOWA                     ,POLK,"841,974","-945,539","-1,058,898","392,745","406,640",,,,,
16770,IOWA                     ,POTTAWATTAMIE,"152,135","-161,583","-176,353","67,686","67,913",,,,,
16780,IOWA                     ,POWESHIEK,"48,141","-49,885","-59,002","21,956","21,838",,,,,
16790,IOWA                     ,RINGGOLD,"12,317","-12,901","-12,934","5,477","4,850",,,,,
16800,IOWA                     ,SAC,"38,628","-25,266","-31,961","12,636","12,233",,,,,
16810,IOWA                     ,SCOTT,"338,169","-383,220","-424,810","146,224","148,613",,,,,
16820,IOWA                     ,SHELBY,"26,823","-26,260","-28,335","11,792","11,111",,,,,
16830,IOWA                     ,SIOUX,"122,431","5,889","-40,252","13,322","13,097",,,,,
16840,IOWA                     ,STORY,"187,173","-196,731","-227,752","84,185","84,818",,,,,
16850,IOWA                     ,TAMA,"43,583","-47,530","-52,550","20,227","19,724",,,,,
16860,IOWA                     ,TAYLOR,"13,210","-14,682","-15,842","4,460","4,443",,,,,
16870,IOWA                     ,UNION,"28,158","-27,096","-31,099","11,381","11,909",,,,,
16880,IOWA                     ,VAN BUREN,"15,673","-15,688","-19,134","6,973","6,713",,,,,
16890,IOWA                     ,WAPELLO,"87,823","-96,480","-110,103","39,423","38,445",,,,,
16900,IOWA                     ,WARREN,"104,570","-111,596","-129,632","48,317","50,049",,,,,
16910,IOWA                     ,WASHINGTON,"50,464","-61,418","-69,829","24,950","25,737",,,,,
16920,IOWA                     ,WAYNE,"18,085","-17,016","-20,726","7,308","6,196",,,,,
16930,IOWA                     ,WEBSTER,"106,372","-100,009","-118,215","46,851","45,572",,,,,
16940,IOWA                     ,WINNEBAGO,"34,044","-15,391","-16,732","16,027","14,481",,,,,
16950,IOWA                     ,WINNESHIEK,"52,400","-18,486","-28,060","13,310","13,868",,,,,
16960,IOWA                     ,WOODBURY,"340,202","-76,570","-200,541","72,446","73,293",,,,,
16970,IOWA                     ,WORTH,"19,022","-9,712","-12,111","8,978","8,826",,,,,
16980,IOWA                     ,WRIGHT,"38,253","-32,118","-36,650","16,598","16,393",,,,,
17000,KANSAS                   ,ALLEN,"28,586","-30,940","-51,136","-21,941","-22,111",,,,,
17010,KANSAS                   ,ANDERSON,"18,573","-18,757","-33,804","-16,673","-17,266",,,,,
17020,KANSAS                   ,ATCHISON,"23,924","-40,277","-57,818","-22,960","-22,525",,,,,
17030,KANSAS                   ,BARBER,"14,586","-13,056","-22,014","-8,206","-7,745",,,,,
17040,KANSAS                   ,BARTON,"77,773","-88,122","-137,710","-51,855","-52,122",,,,,
17050,KANSAS                   ,BOURBON,"30,810","-43,720","-63,090","-28,984","-24,334",,,,,
17060,KANSAS                   ,BROWN,"18,806","-22,253","-33,725","-18,542","-18,221",,,,,
17070,KANSAS                   ,BUTLER,"147,000","-153,697","-247,195","-112,149","-106,404",,,,,
17080,KANSAS                   ,CHASE,"6,573","-7,485","-11,900","-5,365","-5,684",,,,,
17090,KANSAS                   ,CHAUTAUQUA,"12,813","-9,394","-13,583",712,582,,,,,
17100,KANSAS                   ,CHEROKEE,"36,928","-103,576","-116,061","-26,547","-28,286",,,,,
17110,KANSAS                   ,CHEYENNE,"12,030","2,683","-1,054",352,"1,543",,,,,
17120,KANSAS                   ,CLARK,"6,110","-6,311","-9,120","-4,131","-3,545",,,,,
17130,KANSAS                   ,CLAY,"25,082","-22,483","-40,089","-18,783","-19,892",,,,,
17140,KANSAS                   ,CLOUD,"25,496","-24,131","-39,663","-19,304","-17,675",,,,,
17150,KANSAS                   ,COFFEY,"19,524","-21,440","-34,751","-19,635","-18,541",,,,,
17160,KANSAS                   ,COMANCHE,"7,166","-5,993","-10,418","-4,362","-4,013",,,,,
17170,KANSAS                   ,COWLEY,"66,240","-65,811","-111,093","-54,557","-51,670",,,,,
17180,KANSAS                   ,CRAWFORD,"78,617","-114,164","-168,131","-72,162","-62,994",,,,,
17190,KANSAS                   ,DECATUR,"10,520","-6,122","-8,542",-456,"-1,270",,,,,
17200,KANSAS                   ,DICKINSON,"46,333","-45,878","-71,024","-31,844","-29,995",,,,,
17210,KANSAS                   ,DONIPHAN,"12,572","-35,372","-42,432","-11,490","-9,823",,,,,
17220,KANSAS                   ,DOUGLAS,"160,296","-186,535","-304,947","-126,423","-125,713",,,,,
17230,KANSAS                   ,EDWARDS,"9,855","-8,408","-15,036","-6,940","-6,215",,,,,
17240,KANSAS                   ,ELK,"9,192","-8,215","-15,030","-4,922","-6,535",,,,,
17250,KANSAS                   ,ELLIS,"57,092","-56,643","-98,106","-63,244","-50,988",,,,,
17260,KANSAS                   ,ELLSWORTH,"16,748","-15,611","-25,730","-12,435","-12,025",,,,,
17270,KANSAS                   ,FINNEY,"46,420","-40,059","-75,801","-39,760","-37,946",,,,,
17280,KANSAS                   ,FORD,"66,703","-66,861","-103,322","-38,807","-34,581",,,,,
17290,KANSAS                   ,FRANKLIN,"50,761","-51,187","-91,425","-41,113","-45,914",,,,,
17300,KANSAS                   ,GEARY,"36,461","-34,284","-59,697","-27,588","-25,322",,,,,
17310,KANSAS                   ,GOVE,"10,808","-10,329","-15,827","-8,649","-7,191",,,,,
17320,KANSAS                   ,GRAHAM,"7,001","-6,995","-11,903","-6,879","-6,082",,,,,
17330,KANSAS                   ,GRANT,"13,590","-12,114","-21,318","-7,949","-6,656",,,,,
17340,KANSAS                   ,GRAY,"15,610","-16,977","-26,006","-9,752","-9,474",,,,,
17350,KANSAS                   ,GREELEY,"3,098","-1,660","-3,720","-2,625","-1,635",,,,,
17360,KANSAS                   ,GREENWOOD,"25,364","-22,619","-39,624","-19,908","-17,962",,,,,
17370,KANSAS                   ,HAMILTON,"5,545","-3,624","-6,566","-2,916","-2,545",,,,,
17380,KANSAS                   ,HARPER,"14,454","-15,033","-26,418","-12,941","-14,072",,,,,
17390,KANSAS                   ,HARVEY,"100,828","-115,048","-183,230","-60,018","-63,909",,,,,
17391,KANSAS                   ,HASKELL,"6,530","-6,460","-10,957","-4,729","-4,526",,,,,
17410,KANSAS                   ,HODGEMAN,"5,350","-4,802","-9,324","-3,452","-3,647",,,,,
17420,KANSAS                   ,JACKSON,"27,155","-26,609","-46,590","-26,498","-24,894",,,,,
17430,KANSAS                   ,JEFFERSON,"47,024","-45,308","-76,819","-36,486","-35,638",,,,,
17440,KANSAS                   ,JEWELL,"8,921","-9,257","-13,981","-3,757","-3,685",,,,,
17450,KANSAS                   ,JOHNSON,"695,153","-977,399","-1,548,032","-704,318","-699,549",,,,,
17451,KANSAS                   ,KEARNY,"7,674","-5,949","-10,765","-5,130","-4,193",,,,,
17470,KANSAS                   ,KINGMAN,"27,968","-25,338","-44,686","-22,903","-17,519",,,,,
17480,KANSAS                   ,KIOWA,"7,829","-5,986","-11,043","-5,149","-5,001",,,,,
17490,KANSAS                   ,LABETTE,"43,599","-64,481","-81,956","-29,148","-27,020",,,,,
17500,KANSAS                   ,LANE,"5,585","-5,131","-8,621","-5,573","-4,181",,,,,
17510,KANSAS                   ,LEAVENWORTH,"122,457","-142,242","-216,726","-100,749","-100,115",,,,,
17520,KANSAS                   ,LINCOLN,"7,864","-7,784","-14,826","-7,888","-5,889",,,,,
17530,KANSAS                   ,LINN,"20,539","-20,917","-35,552","-17,908","-16,526",,,,,
17540,KANSAS                   ,LOGAN,"9,205","-4,416","-8,454","-4,620","-4,318",,,,,
17550,KANSAS                   ,LYON,"86,356","-91,749","-149,796","-59,594","-57,914",,,,,
17560,KANSAS                   ,MCPHERSON,"84,576","-87,923","-149,747","-60,320","-57,506",,,,,
17570,KANSAS                   ,MARION,"40,791","-45,122","-69,930","-28,141","-27,653",,,,,
17580,KANSAS                   ,MARSHALL,"27,384","-27,242","-38,691","-12,694","-12,686",,,,,
17590,KANSAS                   ,MEADE,"12,533","-10,878","-19,209","-8,292","-8,192",,,,,
17600,KANSAS                   ,MIAMI,"39,938","-45,273","-76,418","-37,084","-37,826",,,,,
17610,KANSAS                   ,MITCHELL,"19,517","-22,772","-34,484","-14,200","-12,699",,,,,
17620,KANSAS                   ,MONTGOMERY,"99,352","-87,466","-134,973","-29,508","-31,006",,,,,
17630,KANSAS                   ,MORRIS,"20,506","-24,396","-38,283","-16,114","-13,845",,,,,
17640,KANSAS                   ,MORTON,"7,855","-6,743","-13,205","-4,289","-4,503",,,,,
17650,KANSAS                   ,NEMAHA,"22,740","-20,984","-39,385","-20,414","-18,840",,,,,
17660,KANSAS                   ,NEOSHO,"37,733","-39,750","-63,899","-28,843","-26,234",,,,,
17670,KANSAS                   ,NESS,"13,386","-13,881","-20,994","-11,658","-9,531",,,,,
17680,KANSAS                   ,NORTON,"10,558","-8,897","-12,101","-3,878","-4,214",,,,,
17690,KANSAS                   ,OSAGE,"45,118","-49,033","-75,576","-33,892","-34,528",,,,,
17700,KANSAS                   ,OSBORNE,"13,678","-12,890","-24,244","-11,070","-9,889",,,,,
17710,KANSAS                   ,OTTAWA,"15,067","-15,897","-26,090","-10,238","-10,089",,,,,
17720,KANSAS                   ,PAWNEE,"14,529","-15,895","-26,950","-10,744","-8,701",,,,,
17730,KANSAS                   ,PHILLIPS,"14,676","-14,413","-21,953","-5,185","-5,796",,,,,
17740,KANSAS                   ,POTTAWATOMIE,"39,697","-39,580","-70,027","-28,281","-26,909",,,,,
17750,KANSAS                   ,PRATT,"23,432","-25,740","-41,509","-18,643","-18,628",,,,,
17760,KANSAS                   ,RAWLINS,"10,469","-2,959","-4,956","-1,488","-1,422",,,,,
17770,KANSAS                   ,RENO,"256,159","-292,038","-430,326","-160,721","-158,707",,,,,
17780,KANSAS                   ,REPUBLIC,"14,881","-13,836","-23,602","-8,300","-8,557",,,,,
17790,KANSAS                   ,RICE,"37,626","-41,763","-57,674","-21,192","-20,400",,,,,
17800,KANSAS                   ,RILEY,"110,189","-112,971","-186,400","-64,518","-66,685",,,,,
17810,KANSAS                   ,ROOKS,"14,925","-13,852","-24,209","-14,398","-13,352",,,,,
17820,KANSAS                   ,RUSH,"11,253","-11,326","-18,402","-10,584","-8,568",,,,,
17830,KANSAS                   ,RUSSELL,"22,513","-19,279","-36,031","-22,759","-19,159",,,,,
17840,KANSAS                   ,SALINE,"129,554","-148,659","-228,644","-89,857","-85,593",,,,,
17841,KANSAS                   ,SCOTT,"5,766","-3,877","-8,637","-4,591","-5,021",,,,,
17860,KANSAS                   ,SEDGWICK,"1,048,197","-1,094,287","-1,804,780","-715,901","-700,485",,,,,
17870,KANSAS                   ,SEWARD,"26,914","-25,961","-43,593","-18,416","-19,776",,,,,
17880,KANSAS                   ,SHAWNEE,"481,230","-476,122","-806,450","-372,819","-366,850",,,,,
17890,KANSAS                   ,SHERIDAN,"8,087","-4,070","-6,337","-3,479","-3,924",,,,,
17900,KANSAS                   ,SHERMAN,"19,985","1,879","-4,051",-94,"1,635",,,,,
17910,KANSAS                   ,SMITH,"12,268","-11,544","-16,153","-3,362","-3,140",,,,,
17920,KANSAS                   ,STAFFORD,"20,896","-19,684","-30,239","-15,193","-14,805",,,,,
17921,KANSAS                   ,STANTON,"5,616","-5,333","-7,977","-3,238","-2,869",,,,,
17940,KANSAS                   ,STEVENS,"9,660","-8,745","-16,686","-7,443","-7,105",,,,,
17950,KANSAS                   ,SUMNER,"55,713","-55,684","-96,014","-39,439","-40,514",,,,,
17960,KANSAS                   ,THOMAS,"21,434","-7,698","-13,978","-5,412","-3,475",,,,,
17970,KANSAS                   ,TREGO,"10,265","-8,519","-15,140","-9,425","-8,958",,,,,
17980,KANSAS                   ,WABAUNSEE,"18,099","-17,673","-28,003","-14,049","-13,019",,,,,
17981,KANSAS                   ,WALLACE,"4,520","-1,057","-2,603","-1,715","-1,529",,,,,
17982,KANSAS                   ,WASHINGTON,"18,218","-18,778","-27,889","-10,967","-10,201",,,,,
17983,KANSAS                   ,WICHITA,"5,207","-2,923","-5,455","-2,323","-2,473",,,,,
17984,KANSAS                   ,WILSON,"27,217","-25,688","-44,347","-19,727","-16,222",,,,,
17985,KANSAS                   ,WOODSON,"10,337","-8,856","-15,410","-9,767","-7,038",,,,,
17986,KANSAS                   ,WYANDOTTE,"183,435","-212,775","-362,607","-180,875","-180,167",,,,,
18000,KENTUCKY                 ,ADAIR,"26,594","-55,073","-70,788","6,810","5,843",,,,,
18010,KENTUCKY                 ,ALLEN,"28,586","-65,740","-86,241","7,713","6,935",,,,,
18020,KENTUCKY                 ,ANDERSON,"32,026","-66,241","-81,995","8,014","6,560",,,,,
18030,KENTUCKY                 ,BALLARD,"23,729","-48,396","-59,097","6,502","5,275",,,,,
18040,KENTUCKY                 ,BARREN,"72,203","-161,964","-218,416","20,151","20,286",,,,,
18050,KENTUCKY                 ,BATH,"18,256","-33,337","-40,051","4,152","3,040",,,,,
18060,KENTUCKY                 ,BELL,"36,777","-105,728","-119,865","8,591","8,320",,,,,
18070,KENTUCKY                 ,BOONE,"87,648","-272,342","-334,730","-1,609","-1,519",,,,,
18080,KENTUCKY                 ,BOURBON,"30,671","-57,863","-69,749","6,425","6,859",,,,,
18090,KENTUCKY                 ,BOYD,"103,076","-208,362","-266,735","24,042","21,211",,,,,
18100,KENTUCKY                 ,BOYLE,"56,000","-133,961","-168,410","13,206","11,651",,,,,
18110,KENTUCKY                 ,BRACKEN,"12,282","-26,206","-31,544","1,231","1,445",,,,,
18120,KENTUCKY                 ,BREATHITT,"24,530","-47,925","-61,483","5,388","4,983",,,,,
18130,KENTUCKY                 ,BRECKINRIDGE,"30,195","-63,715","-74,676","7,905","7,263",,,,,
18140,KENTUCKY                 ,BULLITT,"80,610","-158,725","-213,866","22,923","21,672",,,,,
18150,KENTUCKY                 ,BUTLER,"22,088","-46,942","-60,790","5,902","5,109",,,,,
18160,KENTUCKY                 ,CALDWELL,"21,339","-46,822","-58,429","5,453","4,316",,,,,
18170,KENTUCKY                 ,CALLOWAY,"62,938","-140,320","-171,486","13,210","12,989",,,,,
18180,KENTUCKY                 ,CAMPBELL,"64,514","-234,278","-280,754","-17,430","-17,611",,,,,
18190,KENTUCKY                 ,CARLISLE,"14,090","-24,361","-29,482","3,195","2,950",,,,,
18191,KENTUCKY                 ,CARROLL,"14,471","-32,309","-38,453","3,859","3,512",,,,,
18210,KENTUCKY                 ,CARTER,"40,787","-78,233","-90,726","10,058","7,905",,,,,
18220,KENTUCKY                 ,CASEY,"25,214","-49,631","-66,939","6,369","5,388",,,,,
18230,KENTUCKY                 ,CHRISTIAN,"73,560","-206,070","-242,127","16,165","15,580",,,,,
18240,KENTUCKY                 ,CLARK,"53,965","-110,159","-148,385","14,138","14,615",,,,,
18250,KENTUCKY                 ,CLAY,"30,517","-61,070","-84,531","7,831","7,028",,,,,
18260,KENTUCKY                 ,CLINTON,"15,748","-43,185","-50,007","4,021","3,796",,,,,
18270,KENTUCKY                 ,CRITTENDEN,"13,810","-27,740","-32,942","3,420","2,915",,,,,
18271,KENTUCKY                 ,CUMBERLAND,"11,362","-24,001","-27,404","2,858","2,553",,,,,
18290,KENTUCKY                 ,DAVIESS,"206,368","-446,112","-537,694","51,042","44,260",,,,,
18291,KENTUCKY                 ,EDMONSON,"18,477","-40,728","-51,898","5,000","4,252",,,,,
18310,KENTUCKY                 ,ELLIOTT,"14,335","-28,303","-33,506","4,230","3,689",,,,,
18320,KENTUCKY                 ,ESTILL,"24,983","-45,704","-57,820","6,217","5,155",,,,,
18330,KENTUCKY                 ,FAYETTE,"361,907","-762,717","-983,177","89,315","83,376",,,,,
18340,KENTUCKY                 ,FLEMING,"28,707","-58,322","-67,264","6,681","5,843",,,,,
18350,KENTUCKY                 ,FLOYD,"54,161","-108,819","-134,119","15,072","13,383",,,,,
18360,KENTUCKY                 ,FRANKLIN,"116,036","-245,593","-295,188","28,570","20,464",,,,,
18361,KENTUCKY                 ,FULTON,"12,455","-35,679","-41,621","3,217","2,640",,,,,
18362,KENTUCKY                 ,GALLATIN,"8,255","-22,130","-23,977","1,646","1,382",,,,,
18390,KENTUCKY                 ,GARRARD,"27,869","-59,361","-71,156","7,174","5,615",,,,,
18400,KENTUCKY                 ,GRANT,"24,217","-66,496","-80,695","3,083","3,588",,,,,
18410,KENTUCKY                 ,GRAVES,"78,801","-162,769","-195,040","21,597","19,488",,,,,
18420,KENTUCKY                 ,GRAYSON,"43,327","-87,152","-108,451","12,974","11,660",,,,,
