DISABLED -- REPRICING ADJUSTMENTS TO THE 2008-2012 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,
45321,TEXAS                    ,COMANCHE,"-2,804","-2,442",855,"-1,258","-2,709",,,,
45330,TEXAS                    ,CONCHO,-646,-138,"1,467",-116,-215,,,,
45340,TEXAS                    ,COOKE,"-4,268","-4,473",-23,"-1,551","-3,698",,,,
45341,TEXAS                    ,CORYELL,"24,159","10,971","13,386","-1,462","-37,320",,,,
45350,TEXAS                    ,COTTLE,-417,390,-47,-158,"-1,281",,,,
45360,TEXAS                    ,CRANE,-346,203,107,-207,-432,,,,
45361,TEXAS                    ,CROCKETT,-333,-83,958,-46,-229,,,,
45362,TEXAS                    ,CROSBY,"2,230","1,872","1,401","1,032","1,201",,,,
45370,TEXAS                    ,CULBERSON,"-1,135",-667,-255,-240,"-1,290",,,,
45380,TEXAS                    ,DALLAM,"-1,410","-1,237",-815,-969,"-1,221",,,,
45390,TEXAS                    ,DALLAS,"-172,185","-197,220","-109,123","-90,888","-83,422",,,,
45391,TEXAS                    ,DAWSON,524,357,"1,338",-163,"-1,238",,,,
45392,TEXAS                    ,DEAF SMITH,"-7,562","-3,523","-3,748","-2,896","-4,395",,,,
45400,TEXAS                    ,DELTA,"-1,728","-1,214","1,391",39,-439,,,,
45410,TEXAS                    ,DENTON,"-18,628","-25,302","-12,858","-11,476","-10,365",,,,
45420,TEXAS                    ,DEWITT,221,"2,583","4,468","3,053",-444,,,,
45421,TEXAS                    ,DICKENS,261,438,522,114,349,,,,
45430,TEXAS                    ,DIMMIT,"-1,329","-1,249",-161,"-1,271","-1,833",,,,
45431,TEXAS                    ,DONLEY,"-1,650","-1,390",-956,"-1,182","-1,258",,,,
45440,TEXAS                    ,DUVAL,"-2,033","-2,317",-914,"-1,029","-2,603",,,,
45450,TEXAS                    ,EASTLAND,"-2,694","-1,406",630,"-1,223","-5,045",,,,
45451,TEXAS                    ,ECTOR,"-22,181","7,284","-11,917","5,080","-27,508",,,,
45460,TEXAS                    ,EDWARDS,-327,-178,41,-361,-451,,,,
45470,TEXAS                    ,ELLIS,"-15,321","-17,043","-8,796","-7,165","-6,341",,,,
45480,TEXAS                    ,EL PASO,"-187,626","-127,479","-82,618","-63,825","-72,076",,,,
45490,TEXAS                    ,ERATH,"-3,255","-5,213",226,-16,"-1,743",,,,
45500,TEXAS                    ,FALLS,"2,180","-1,390","1,379","-4,901","-14,321",,,,
45510,TEXAS                    ,FANNIN,"-4,734","-4,752","1,817","-1,240",-44,,,,
45511,TEXAS                    ,FAYETTE,"-4,698","-2,060","-3,043","-2,025","-4,225",,,,
45520,TEXAS                    ,FISHER,126,-317,525,172,-600,,,,
45521,TEXAS                    ,FLOYD,190,"1,358",622,263,25,,,,
45522,TEXAS                    ,FOARD,-307,"1,877",161,21,-340,,,,
45530,TEXAS                    ,FORT BEND,"-15,338","-3,906","-9,759","-9,912","-24,942",,,,
45531,TEXAS                    ,FRANKLIN,"-2,645","-2,074",-811,"-1,507",74,,,,
45540,TEXAS                    ,FREESTONE,"-1,444",-508,"3,257","-1,146","-3,361",,,,
45541,TEXAS                    ,FRIO,"-2,546","-1,715",-452,"-1,327","-2,408",,,,
45542,TEXAS                    ,GAINES,868,"1,781","1,270",415,445,,,,
45550,TEXAS                    ,GALVESTON,"-26,403","-7,221","-17,350","-20,272","-51,329",,,,
45551,TEXAS                    ,GARZA,"1,676",618,473,368,317,,,,
45552,TEXAS                    ,GILLESPIE,"6,017","9,355","7,300","-2,724","-2,967",,,,
45560,TEXAS                    ,GLASSCOCK,33,0,207,0,9,,,,
45561,TEXAS                    ,GOLIAD,"1,841","2,142","1,604","1,755","1,472",,,,
45562,TEXAS                    ,GONZALES,"-2,703","-1,749",-151,"-1,755","-3,587",,,,
45563,TEXAS                    ,GRAY,"-16,985","-12,951","-8,771","-9,008","-11,138",,,,
45564,TEXAS                    ,GRAYSON,"-22,320","-32,573","-6,732","-1,561","2,390",,,,
45570,TEXAS                    ,GREGG,"-12,817","29,694","83,891","49,255","39,439",,,,
45580,TEXAS                    ,GRIMES,-560,157,62,"-1,059","-3,379",,,,
45581,TEXAS                    ,GUADALUPE,"-1,441","-2,842","-5,706","-13,122","-12,849",,,,
45582,TEXAS                    ,HALE,"-1,507","1,260","3,484",-321,-731,,,,
45583,TEXAS                    ,HALL,"-1,335","-1,289",-287,-436,-479,,,,
45590,TEXAS                    ,HAMILTON,-47,"-1,947",876,-906,"-3,675",,,,
45591,TEXAS                    ,HANSFORD,-758,"-1,640",-461,-626,-503,,,,
45592,TEXAS                    ,HARDEMAN,"1,799",906,772,45,-134,,,,
45600,TEXAS                    ,HARDIN,"-2,170","2,819","10,074","3,522","-3,973",,,,
45610,TEXAS                    ,HARRIS,"-220,280","-57,825","-153,972","-173,130","-344,649",,,,
45620,TEXAS                    ,HARRISON,"-1,776","13,235","28,710","6,936","-1,396",,,,
45621,TEXAS                    ,HARTLEY,-283,-350,-50,-213,-92,,,,
45630,TEXAS                    ,HASKELL,"1,106",254,499,-81,"-1,654",,,,
45631,TEXAS                    ,HAYS,"-4,708","-5,293","-7,435","-5,855","-11,424",,,,
45632,TEXAS                    ,HEMPHILL,-944,-371,-327,-484,-357,,,,
45640,TEXAS                    ,HENDERSON,"-24,094","-11,998","13,026","23,529","14,221",,,,
45650,TEXAS                    ,HIDALGO,"-230,238","-234,952","-205,829","-189,464","-202,369",,,,
45651,TEXAS                    ,HILL,"-7,474","-9,394","-5,046","-8,320","-17,691",,,,
45652,TEXAS                    ,HOCKLEY,"1,749","6,437","4,470",913,157,,,,
45653,TEXAS                    ,HOOD,"-6,198","-8,029",-467,-107,"-1,292",,,,
45654,TEXAS                    ,HOPKINS,"-10,471","-5,692","5,761",719,"-3,809",,,,
45660,TEXAS                    ,HOUSTON,"-8,428","-4,069","3,501","3,319",-117,,,,
45661,TEXAS                    ,HOWARD,"20,346","25,683","33,224","29,429","18,483",,,,
45662,TEXAS                    ,HUDSPETH,-230,-304,-285,-220,-235,,,,
45670,TEXAS                    ,HUNT,"-15,489","-16,751","-8,814","-7,797","-8,075",,,,
45671,TEXAS                    ,HUTCHINSON,"-8,024","-9,029","-5,784","-3,537","-8,514",,,,
45672,TEXAS                    ,IRION,-256,61,239,-59,-113,,,,
45680,TEXAS                    ,JACK,"1,341","-2,297",-635,"-1,014","-1,364",,,,
45681,TEXAS                    ,JACKSON,442,"2,388","1,707","3,883",-594,,,,
45690,TEXAS                    ,JASPER,"-4,905",-157,"6,929","1,098","-5,036",,,,
45691,TEXAS                    ,JEFF DAVIS,-421,21,0,35,-202,,,,
45700,TEXAS                    ,JEFFERSON,"-5,625","22,950","64,673","25,778","-18,374",,,,
45710,TEXAS                    ,JIM HOGG,-543,"-1,094",-856,-513,-258,,,,
45711,TEXAS                    ,JIM WELLS,"-5,933","-6,875","-4,528","-4,987","-10,991",,,,
45720,TEXAS                    ,JOHNSON,"-16,543","-18,719","-1,139","-2,681","-4,740",,,,
45721,TEXAS                    ,JONES,"1,891","1,231","2,106",-416,"-8,030",,,,
45722,TEXAS                    ,KARNES,120,819,-377,-475,"-1,401",,,,
45730,TEXAS                    ,KAUFMAN,"-18,220","-16,559","-2,234",302,"-2,988",,,,
45731,TEXAS                    ,KENDALL,679,359,28,"-2,478","-2,607",,,,
45732,TEXAS                    ,KENEDY,-59,-2,0,-6,-44,,,,
45733,TEXAS                    ,KENT,-13,-36,6,36,-90,,,,
45734,TEXAS                    ,KERR,335,"2,612",987,"-10,384","-8,068",,,,
45740,TEXAS                    ,KIMBLE,-26,756,570,-487,-872,,,,
45741,TEXAS                    ,KING,25,7,8,0,-70,,,,
45742,TEXAS                    ,KINNEY,-515,-577,-109,-440,-691,,,,
45743,TEXAS                    ,KLEBERG,"-2,603","-2,050","-2,288","-2,280","-4,887",,,,
45744,TEXAS                    ,KNOX,351,-219,434,161,-691,,,,
45750,TEXAS                    ,LAMAR,"-12,420","9,440","69,305","-3,308","-2,367",,,,
45751,TEXAS                    ,LAMB,892,"1,722","1,717",516,-282,,,,
45752,TEXAS                    ,LAMPASAS,"12,497","4,404","5,561",-6,"-12,784",,,,
45753,TEXAS                    ,LA SALLE,"-1,204","-1,216",-267,-427,-610,,,,
45754,TEXAS                    ,LAVACA,"3,070","3,459","2,836","2,247",-288,,,,
45755,TEXAS                    ,LEE,"-1,117",-930,-392,-753,"-1,613",,,,
45756,TEXAS                    ,LEON,"-2,102","-1,086","2,474","1,833",-832,,,,
45757,TEXAS                    ,LIBERTY,"-5,373",-931,189,"-1,941","-9,410",,,,
45758,TEXAS                    ,LIMESTONE,"8,780","7,487","6,196","-5,911","-11,522",,,,
45759,TEXAS                    ,LIPSCOMB,-949,"-1,984",-253,-55,"-1,445",,,,
45760,TEXAS                    ,LIVE OAK,-469,-484,-322,-736,"-1,310",,,,
45761,TEXAS                    ,LLANO,"-1,679",-678,"1,649","-2,055","-5,026",,,,
45762,TEXAS                    ,LOVING,-2,13,0,0,0,,,,
45770,TEXAS                    ,LUBBOCK,"61,394","65,142","42,849","25,379","30,310",,,,
45771,TEXAS                    ,LYNN,499,"1,409",614,155,491,,,,
45772,TEXAS                    ,MCCULLOCH,-701,-248,"1,426","-1,306","-1,529",,,,
45780,TEXAS                    ,MCLENNAN,"-41,800","-72,856","-60,854","-106,353","-176,624",,,,
45781,TEXAS                    ,MCMULLEN,-39,-40,-9,-31,-66,,,,
45782,TEXAS                    ,MADISON,-338,-153,-264,-413,"-1,827",,,,
45783,TEXAS                    ,MARION,"-1,137","2,214","5,631","1,450",-58,,,,
45784,TEXAS                    ,MARTIN,326,864,"2,044","1,117","-1,832",,,,
45785,TEXAS                    ,MASON,500,"1,729","1,852",-457,-660,,,,
45790,TEXAS                    ,MATAGORDA,"-34,546","-36,681","-45,086","-51,500","-63,006",,,,
45791,TEXAS                    ,MAVERICK,"-7,094","-5,318","-3,258","-9,940","-7,760",,,,
45792,TEXAS                    ,MEDINA,-993,"-1,221","-1,723","-4,115","-3,629",,,,
45793,TEXAS                    ,MENARD,-210,39,23,-222,-154,,,,
45794,TEXAS                    ,MIDLAND,"12,771","29,826","40,011","17,419","-38,515",,,,
45795,TEXAS                    ,MILAM,"6,909","2,258","6,343",-955,"-15,528",,,,
45796,TEXAS                    ,MILLS,69,11,72,-594,"-1,770",,,,
45797,TEXAS                    ,MITCHELL,421,143,"1,289",-373,"-1,626",,,,
45800,TEXAS                    ,MONTAGUE,"5,439","1,434","3,489","-1,295","-4,191",,,,
45801,TEXAS                    ,MONTGOMERY,"-19,054","-4,762","-11,413","-15,891","-33,925",,,,
45802,TEXAS                    ,MOORE,"-8,308","-6,966","-2,279","-2,946","-3,373",,,,
45803,TEXAS                    ,MORRIS,"-6,386","-8,992","-6,212","-1,751","1,414",,,,
45804,TEXAS                    ,MOTLEY,104,101,275,62,-62,,,,
45810,TEXAS                    ,NACOGDOCHES,"-13,053","2,236","20,690","2,460","-6,201",,,,
45820,TEXAS                    ,NAVARRO,"-9,118","-11,339","-1,393",-722,"-5,347",,,,
45821,TEXAS                    ,NEWTON,"-1,554",568,"2,767",92,"-2,495",,,,
45822,TEXAS                    ,NOLAN,-712,571,"1,836",-96,"-4,832",,,,
45830,TEXAS                    ,NUECES,"-5,466","-14,530","-33,350","-22,692","-38,327",,,,
45831,TEXAS                    ,OCHILTREE,-725,"-2,290",-582,-466,"-1,099",,,,
45832,TEXAS                    ,OLDHAM,-407,-83,-371,-84,-409,,,,
45840,TEXAS                    ,ORANGE,"-3,551","7,504","22,168","10,377","-6,290",,,,
45841,TEXAS                    ,PALO PINTO,"-9,900","-24,920","-24,360","-14,431","4,055",,,,
45842,TEXAS                    ,PANOLA,"-5,644","-1,731","5,900","1,327",-738,,,,
45843,TEXAS                    ,PARKER,"-12,216","-17,794","-1,925",-848,-408,,,,
45844,TEXAS                    ,PARMER,-854,-884,-555,-340,-608,,,,
45845,TEXAS                    ,PECOS,"-7,360","-5,760","-4,700","-3,756","-7,733",,,,
45850,TEXAS                    ,POLK,"-6,417","8,676","42,049","23,736","-8,271",,,,
45860,TEXAS                    ,POTTER,"-139,876","-103,256","-72,573","-65,583","-81,882",,,,
45861,TEXAS                    ,PRESIDIO,-501,-387,-219,263,-458,,,,
45870,TEXAS                    ,RAINS,"-4,423","-1,737","1,507",608,-101,,,,
45871,TEXAS                    ,RANDALL,"-11,595","-12,740","-8,611","-5,628","-8,782",,,,
45872,TEXAS                    ,REAGAN,-285,210,287,218,-126,,,,
45873,TEXAS                    ,REAL,-672,-430,31,-610,-742,,,,
45874,TEXAS                    ,RED RIVER,"-5,053","-2,966","7,211","-1,071","-2,196",,,,
45875,TEXAS                    ,REEVES,"-2,131",-176,-743,396,"-3,057",,,,
45876,TEXAS                    ,REFUGIO,62,294,708,560,-26,,,,
45877,TEXAS                    ,ROBERTS,-25,-15,-37,0,-105,,,,
45878,TEXAS                    ,ROBERTSON,948,549,95,"-1,199","-4,479",,,,
45879,TEXAS                    ,ROCKWALL,"-3,593","-4,639","-2,316","-1,590","-1,859",,,,
45880,TEXAS                    ,RUNNELS,-578,371,"3,684",-706,"-1,897",,,,
45881,TEXAS                    ,RUSK,"-10,384","3,106","24,303","18,339","12,037",,,,
45882,TEXAS                    ,SABINE,"-4,104",69,"3,019",-275,"-2,105",,,,
45883,TEXAS                    ,SAN AUGUSTINE,-885,9,"2,555",506,-981,,,,
45884,TEXAS                    ,SAN JACINTO,"-2,275",504,"2,600","3,382","-3,791",,,,
45885,TEXAS                    ,SAN PATRICIO,"-1,602","-3,133","-7,196","-5,279","-8,814",,,,
45886,TEXAS                    ,SAN SABA,-10,151,156,-530,"-2,502",,,,
45887,TEXAS                    ,SCHLEICHER,-719,-225,947,-180,-369,,,,
45888,TEXAS                    ,SCURRY,-737,466,"2,513","1,026",-657,,,,
45889,TEXAS                    ,SHACKELFORD,161,193,381,-136,-579,,,,
45890,TEXAS                    ,SHELBY,"-7,777",-793,"7,107",-92,"-3,730",,,,
45891,TEXAS                    ,SHERMAN,-368,-553,-652,-162,-171,,,,
45892,TEXAS                    ,SMITH,"-88,912","-19,355","93,701","118,570","70,197",,,,
45893,TEXAS                    ,SOMERVELL,-911,-976,273,-102,"-1,064",,,,
45900,TEXAS                    ,STARR,"-28,684","-29,070","-16,431","-21,430","-25,107",,,,
45901,TEXAS                    ,STEPHENS,"-1,873","-1,894",604,"-1,268","-2,725",,,,
45902,TEXAS                    ,STERLING,-102,205,326,0,33,,,,
45903,TEXAS                    ,STONEWALL,9,-97,74,3,-315,,,,
45904,TEXAS                    ,SUTTON,-237,-65,654,-80,-218,,,,
45905,TEXAS                    ,SWISHER,"-2,186","-1,614","-1,340","-1,341","-2,079",,,,
45910,TEXAS                    ,TARRANT,"-135,387","-187,257","-27,934","-13,945","-19,333",,,,
45911,TEXAS                    ,TAYLOR,"15,964","13,020","17,372","-2,592","-54,158",,,,
45912,TEXAS                    ,TERRELL,-268,-209,-137,-279,-208,,,,
45913,TEXAS                    ,TERRY,802,"1,539","1,618",690,386,,,,
45920,TEXAS                    ,THROCKMORTON,227,-30,173,-103,-814,,,,
45921,TEXAS                    ,TITUS,"-11,712","-24,038","-16,066","-9,840",-574,,,,
45930,TEXAS                    ,TOM GREEN,"-22,280",455,"34,544","-5,087","-7,095",,,,
45940,TEXAS                    ,TRAVIS,"-30,549","-32,654","-46,465","-41,263","-69,265",,,,
45941,TEXAS                    ,TRINITY,"-6,355","-1,300","1,704",-83,"-3,909",,,,
45942,TEXAS                    ,TYLER,"-4,771",-461,"3,886","1,771","-4,075",,,,
45943,TEXAS                    ,UPSHUR,"-9,026","4,632","24,428","13,137","10,192",,,,
45944,TEXAS                    ,UPTON,-508,199,"1,059",85,-644,,,,
45945,TEXAS                    ,UVALDE,"-5,253","-3,510",-445,"-3,565","-5,417",,,,
45946,TEXAS                    ,VAL VERDE,"-4,151","-3,265",151,"-2,300","-4,934",,,,
45947,TEXAS                    ,VAN ZANDT,"-19,260","-8,241","10,818","14,905","10,212",,,,
45948,TEXAS                    ,VICTORIA,"31,031","36,643","31,141","31,369","15,743",,,,
45949,TEXAS                    ,WALKER,"-3,221",-923,"-1,828","-2,288","-7,267",,,,
45950,TEXAS                    ,WALLER,"-1,589",-269,-554,"-1,101","-2,678",,,,
45951,TEXAS                    ,WARD,"-1,777",72,53,460,"-1,829",,,,
45952,TEXAS                    ,WASHINGTON,-882,-392,"-2,118","-2,709","-6,718",,,,
45953,TEXAS                    ,WEBB,"-29,939","-42,364","-25,211","-8,595","3,114",,,,
45954,TEXAS                    ,WHARTON,"-6,035","-4,088","-4,853","-4,235","-11,540",,,,
45955,TEXAS                    ,WHEELER,"-1,293","-1,120",-543,"-1,006","-1,565",,,,
45960,TEXAS                    ,WICHITA,"157,926","79,855","47,561","-12,852","-46,060",,,,
45961,TEXAS                    ,WILBARGER,"3,182","1,219","2,221","-2,757","-3,853",,,,
45962,TEXAS                    ,WILLACY,"-13,638","-13,677","-10,554","-16,596","-13,835",,,,
45970,TEXAS                    ,WILLIAMSON,-99,"-8,802","-13,031","-16,615","-37,496",,,,
45971,TEXAS                    ,WILSON,-639,"-1,113","-2,476","-4,750","-4,951",,,,
45972,TEXAS                    ,WINKLER,"-1,695",295,-390,-151,"-1,341",,,,
45973,TEXAS                    ,WISE,"-7,463","-8,341",-184,977,-689,,,,
45974,TEXAS                    ,WOOD,"-23,895","-8,106","14,666","20,669","9,872",,,,
45980,TEXAS                    ,YOAKUM,476,"1,069",271,115,146,,,,
45981,TEXAS                    ,YOUNG,398,693,-152,"-2,571","-3,414",,,,
45982,TEXAS                    ,ZAPATA,"-1,503","-2,032","-1,499",-633,7,,,,
45983,TEXAS                    ,ZAVALA,"-1,793","-1,141",-117,"-1,112","-2,206",,,,
46000,UTAH                     ,BEAVER,"-2,181",-32,-415,424,"1,022",,,,
46010,UTAH                     ,BOX ELDER,"2,392","4,370",681,"1,586",0,,,,
46020,UTAH                     ,CACHE,"-12,170","-2,188","-9,025","-1,415","3,951",,,,
46030,UTAH                     ,CARBON,"-8,585","5,074","1,482","-1,106",-979,,,,
46040,UTAH                     ,DAGGETT,28,77,102,20,-11,,,,
46050,UTAH                     ,DAVIS,555,"11,568",612,"7,415","3,654",,,,
46060,UTAH                     ,DUCHESNE,"3,480",582,"1,513",-429,-364,,,,
46070,UTAH                     ,EMERY,"-2,378",852,455,-231,170,,,,
46080,UTAH                     ,GARFIELD,-17,447,-831,11,429,,,,
46090,UTAH                     ,GRAND,124,119,-116,-111,-102,,,,
46100,UTAH                     ,IRON,"-8,792","-6,910","-8,794","8,184","11,727",,,,
46110,UTAH                     ,JUAB,-488,168,-249,202,271,,,,
46120,UTAH                     ,KANE,"-3,920","-3,805","-2,762","1,040","1,570",,,,
46130,UTAH                     ,MILLARD,619,707,631,"1,155","1,050",,,,
46140,UTAH                     ,MORGAN,-17,170,-36,25,122,,,,
46150,UTAH                     ,PIUTE,60,-7,-57,74,-81,,,,
46160,UTAH                     ,RICH,-55,142,29,-71,101,,,,
46170,UTAH                     ,SALT LAKE,"6,690","72,076","3,939","40,689","23,177",,,,
46180,UTAH                     ,SAN JUAN,482,315,247,-99,-68,,,,
46190,UTAH                     ,SANPETE,-540,79,-195,690,866,,,,
46200,UTAH                     ,SEVIER,"-1,719",-68,"-1,873",921,"1,037",,,,
46210,UTAH                     ,SUMMIT,-228,578,-106,875,313,,,,
46220,UTAH                     ,TOOELE,678,"4,693",533,"2,625","1,764",,,,
46230,UTAH                     ,UINTAH,"3,695","2,879","1,508",-540,-215,,,,
46240,UTAH                     ,UTAH,"-16,656",-671,"-9,171","14,060","13,403",,,,
46250,UTAH                     ,WASATCH,-408,"1,265",-839,"1,204",887,,,,
46260,UTAH                     ,WASHINGTON,"-79,184","-100,708","-76,833","28,109","32,035",,,,
46270,UTAH                     ,WAYNE,137,62,30,57,211,,,,
46280,UTAH                     ,WEBER,"2,196","17,860",145,"10,336","3,117",,,,
47000,VERMONT                  ,ADDISON,"-4,611","-15,382","-11,847","2,113",472,,,,
47010,VERMONT                  ,BENNINGTON,"-21,334","-18,127","-14,632","-16,748","-36,051",,,,
47020,VERMONT                  ,CALEDONIA,"-7,656","-2,709","7,645","4,415","2,463",,,,
47030,VERMONT                  ,CHITTENDEN,"-32,387","-119,428","-101,729","15,146","6,652",,,,
47040,VERMONT                  ,ESSEX,"-3,298","-1,406","1,890","1,290",782,,,,
47050,VERMONT                  ,FRANKLIN,"-6,259","-19,697","-21,959","6,410","3,626",,,,
47060,VERMONT                  ,GRAND ISLE,"-1,284","-4,555","-4,718","1,134",435,,,,
47070,VERMONT                  ,LAMOILLE,"-7,765","-26,191","-25,794","6,033","4,068",,,,
47080,VERMONT                  ,ORANGE,"-6,102",-35,"11,206","5,194","1,977",,,,
47090,VERMONT                  ,ORLEANS,"-13,951","-6,097","4,237","5,547","4,004",,,,
47100,VERMONT                  ,RUTLAND,"-59,489","-47,093","13,151","22,786","13,141",,,,
47110,VERMONT                  ,WASHINGTON,"-9,644","-3,691","20,548","25,802","3,075",,,,
47120,VERMONT                  ,WINDHAM,"-31,880","-16,096","17,473","10,960","4,484",,,,
