DISABLED -- REPRICING ADJUSTMENTS TO THE 2008-2012 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,
45743,TEXAS                    ,KLEBERG,"-1,357",217,540,-439,-667,,,,,,
45744,TEXAS                    ,KNOX,-115,111,107,0,0,,,,,,
45750,TEXAS                    ,LAMAR,"-2,669",-388,"3,073","1,485","-4,029",,,,,,
45751,TEXAS                    ,LAMB,-616,220,557,308,-994,,,,,,
45752,TEXAS                    ,LAMPASAS,"3,547",599,"1,488",455,"-2,864",,,,,,
45753,TEXAS                    ,LA SALLE,-77,130,45,24,0,,,,,,
45754,TEXAS                    ,LAVACA,-8,734,"2,028","1,164",8,,,,,,
45755,TEXAS                    ,LEE,-356,263,837,203,-606,,,,,,
45756,TEXAS                    ,LEON,-134,-93,653,"1,869","1,398",,,,,,
45757,TEXAS                    ,LIBERTY,276,"3,612","5,219","3,051","-1,041",,,,,,
45758,TEXAS                    ,LIMESTONE,"-1,069",-365,"1,463",651,"-2,078",,,,,,
45759,TEXAS                    ,LIPSCOMB,-516,0,-697,-228,-36,,,,,,
45760,TEXAS                    ,LIVE OAK,-101,21,299,402,-288,,,,,,
45761,TEXAS                    ,LLANO,-466,98,897,151,-990,,,,,,
45762,TEXAS                    ,LOVING,0,0,0,0,0,,,,,,
45770,TEXAS                    ,LUBBOCK,"27,349","20,131","19,515","21,302","21,719",,,,,,
45771,TEXAS                    ,LYNN,0,179,628,60,108,,,,,,
45772,TEXAS                    ,MCCULLOCH,-582,-104,435,288,-321,,,,,,
45780,TEXAS                    ,MCLENNAN,"-27,006","-32,570","-22,777","-48,411","-58,087",,,,,,
45781,TEXAS                    ,MCMULLEN,0,0,0,0,0,,,,,,
45782,TEXAS                    ,MADISON,33,277,405,879,-948,,,,,,
45783,TEXAS                    ,MARION,-63,-116,"2,048","1,245","1,475",,,,,,
45784,TEXAS                    ,MARTIN,-244,0,681,123,-555,,,,,,
45785,TEXAS                    ,MASON,0,26,22,-32,0,,,,,,
45790,TEXAS                    ,MATAGORDA,-758,"2,489","1,592","1,484",-965,,,,,,
45791,TEXAS                    ,MAVERICK,-188,515,925,225,-604,,,,,,
45792,TEXAS                    ,MEDINA,779,629,150,"-1,532","-1,612",,,,,,
45793,TEXAS                    ,MENARD,"-1,538",-155,126,19,0,,,,,,
45794,TEXAS                    ,MIDLAND,"1,148","5,676","9,141","2,457","-14,211",,,,,,
45795,TEXAS                    ,MILAM,"1,820",242,613,-86,"-1,917",,,,,,
45796,TEXAS                    ,MILLS,-87,179,175,176,-20,,,,,,
45797,TEXAS                    ,MITCHELL,-8,68,0,82,-297,,,,,,
45800,TEXAS                    ,MONTAGUE,-819,320,"2,277",336,"-2,699",,,,,,
45801,TEXAS                    ,MONTGOMERY,-393,"4,661","8,209",575,"-4,977",,,,,,
45802,TEXAS                    ,MOORE,"-2,127",-471,124,-800,-573,,,,,,
45803,TEXAS                    ,MORRIS,530,767,992,815,-269,,,,,,
45804,TEXAS                    ,MOTLEY,0,0,139,0,0,,,,,,
45810,TEXAS                    ,NACOGDOCHES,"-2,483","2,145","3,242","2,096","-2,926",,,,,,
45820,TEXAS                    ,NAVARRO,"-2,724",610,"2,187","1,248","-3,276",,,,,,
45821,TEXAS                    ,NEWTON,-192,69,42,256,-167,,,,,,
45822,TEXAS                    ,NOLAN,-48,553,"1,196",239,"-1,098",,,,,,
45830,TEXAS                    ,NUECES,"-16,132","-20,980","-29,089","-18,967","-30,416",,,,,,
45831,TEXAS                    ,OCHILTREE,-136,3,309,274,-170,,,,,,
45832,TEXAS                    ,OLDHAM,0,0,-32,-215,-18,,,,,,
45840,TEXAS                    ,ORANGE,"1,257","2,887","3,474","1,726","-3,272",,,,,,
45841,TEXAS                    ,PALO PINTO,-434,-992,"1,443","1,381","-1,157",,,,,,
45842,TEXAS                    ,PANOLA,-90,"1,139","1,071","2,229",5,,,,,,
45843,TEXAS                    ,PARKER,"-5,339","-8,581","2,880","1,973",537,,,,,,
45844,TEXAS                    ,PARMER,-27,102,374,-2,-222,,,,,,
45845,TEXAS                    ,PECOS,-381,201,97,90,-34,,,,,,
45850,TEXAS                    ,POLK,"-2,421",170,777,"-2,234","-1,725",,,,,,
45860,TEXAS                    ,POTTER,"-38,697","-27,532","-18,201","-22,902","-28,466",,,,,,
45861,TEXAS                    ,PRESIDIO,-19,241,-406,486,0,,,,,,
45870,TEXAS                    ,RAINS,"-2,049",-214,180,30,-676,,,,,,
45871,TEXAS                    ,RANDALL,"-3,300","-2,752","-3,060","-3,152","-2,611",,,,,,
45872,TEXAS                    ,REAGAN,-574,-124,0,0,-307,,,,,,
45873,TEXAS                    ,REAL,-10,172,247,52,-378,,,,,,
45874,TEXAS                    ,RED RIVER,-252,"1,128","1,236","1,101",-800,,,,,,
45875,TEXAS                    ,REEVES,-501,327,848,-782,"-2,240",,,,,,
45876,TEXAS                    ,REFUGIO,-181,-513,-306,-57,-631,,,,,,
45877,TEXAS                    ,ROBERTS,0,0,0,0,0,,,,,,
45878,TEXAS                    ,ROBERTSON,987,675,-999,"-1,347","-1,025",,,,,,
45879,TEXAS                    ,ROCKWALL,-745,"-1,830",-745,-152,-143,,,,,,
45880,TEXAS                    ,RUNNELS,-550,-182,"1,013",-60,-472,,,,,,
45881,TEXAS                    ,RUSK,"10,534","20,873","25,637","17,789","8,728",,,,,,
45882,TEXAS                    ,SABINE,-766,-58,"1,897",213,-913,,,,,,
45883,TEXAS                    ,SAN AUGUSTINE,-684,449,"2,123",452,"-1,246",,,,,,
45884,TEXAS                    ,SAN JACINTO,-211,902,573,"1,507",-885,,,,,,
45885,TEXAS                    ,SAN PATRICIO,"-3,295","-4,818","-3,062","-5,178","-4,864",,,,,,
45886,TEXAS                    ,SAN SABA,0,111,102,177,-960,,,,,,
45887,TEXAS                    ,SCHLEICHER,0,0,-182,-227,-358,,,,,,
45888,TEXAS                    ,SCURRY,94,-603,301,159,103,,,,,,
45889,TEXAS                    ,SHACKELFORD,-45,-8,0,30,-105,,,,,,
45890,TEXAS                    ,SHELBY,"-1,014",-215,"1,428",631,"-1,528",,,,,,
45891,TEXAS                    ,SHERMAN,0,0,0,0,0,,,,,,
45892,TEXAS                    ,SMITH,"-42,049","-8,103","31,512","52,293","17,475",,,,,,
45893,TEXAS                    ,SOMERVELL,-201,37,88,112,-183,,,,,,
45900,TEXAS                    ,STARR,"-4,872",-920,"-2,338","-1,120","-3,557",,,,,,
45901,TEXAS                    ,STEPHENS,-575,-181,731,758,-550,,,,,,
45902,TEXAS                    ,STERLING,0,-51,40,0,-88,,,,,,
45903,TEXAS                    ,STONEWALL,0,0,3,0,0,,,,,,
45904,TEXAS                    ,SUTTON,0,-252,243,-3,-94,,,,,,
45905,TEXAS                    ,SWISHER,"-1,996","-1,012",-8,0,"-1,254",,,,,,
45910,TEXAS                    ,TARRANT,"-108,914","-84,520","30,101","37,969","4,364",,,,,,
45911,TEXAS                    ,TAYLOR,"9,411","6,665","17,120","4,739","-13,789",,,,,,
45912,TEXAS                    ,TERRELL,0,0,0,0,0,,,,,,
45913,TEXAS                    ,TERRY,"1,397",298,653,242,98,,,,,,
45920,TEXAS                    ,THROCKMORTON,0,0,0,46,-50,,,,,,
45921,TEXAS                    ,TITUS,-433,212,"1,448",642,-914,,,,,,
45930,TEXAS                    ,TOM GREEN,"-15,957","-6,263","9,191","-7,133","-4,741",,,,,,
45940,TEXAS                    ,TRAVIS,"11,802","8,235","15,531","13,424","-4,788",,,,,,
45941,TEXAS                    ,TRINITY,-500,-60,797,-286,-644,,,,,,
45942,TEXAS                    ,TYLER,-950,695,"1,767",883,"-1,212",,,,,,
45943,TEXAS                    ,UPSHUR,"1,602","11,221","20,193","8,414","7,459",,,,,,
45944,TEXAS                    ,UPTON,0,0,89,-13,-114,,,,,,
45945,TEXAS                    ,UVALDE,34,144,393,-55,-753,,,,,,
45946,TEXAS                    ,VAL VERDE,-427,-261,199,-140,-806,,,,,,
45947,TEXAS                    ,VAN ZANDT,"-3,800",353,"4,040","4,636","-1,052",,,,,,
45948,TEXAS                    ,VICTORIA,"25,476","39,706","26,348","21,655","16,750",,,,,,
45949,TEXAS                    ,WALKER,"-1,185",282,832,524,-595,,,,,,
45950,TEXAS                    ,WALLER,-63,731,854,"1,962","-1,096",,,,,,
45951,TEXAS                    ,WARD,0,135,306,-180,0,,,,,,
45952,TEXAS                    ,WASHINGTON,-109,446,"1,274",-436,-748,,,,,,
45953,TEXAS                    ,WEBB,"-10,651","-20,542","-17,830","-10,792","-6,371",,,,,,
45954,TEXAS                    ,WHARTON,-710,253,"2,958",508,"-1,599",,,,,,
45955,TEXAS                    ,WHEELER,-55,-97,266,-179,-22,,,,,,
45960,TEXAS                    ,WICHITA,"83,124","48,812","22,028","-13,149","-32,942",,,,,,
45961,TEXAS                    ,WILBARGER,-355,-27,203,103,"-1,970",,,,,,
45962,TEXAS                    ,WILLACY,-906,66,"-3,671","-4,583","-4,712",,,,,,
45970,TEXAS                    ,WILLIAMSON,"2,421","3,512","4,729","4,913","-2,434",,,,,,
45971,TEXAS                    ,WILSON,862,579,314,"-1,054",-617,,,,,,
45972,TEXAS                    ,WINKLER,0,-344,43,0,-258,,,,,,
45973,TEXAS                    ,WISE,"-2,433","-1,867",842,"1,179",267,,,,,,
45974,TEXAS                    ,WOOD,"-3,011",-592,"4,588","1,426",-26,,,,,,
45980,TEXAS                    ,YOAKUM,-87,0,31,33,-185,,,,,,
45981,TEXAS                    ,YOUNG,"2,092",692,"2,517","-1,136","-1,324",,,,,,
45982,TEXAS                    ,ZAPATA,-320,"-2,263",-392,"-1,040",-424,,,,,,
45983,TEXAS                    ,ZAVALA,-178,132,198,182,-195,,,,,,
46000,UTAH                     ,BEAVER,110,0,51,60,233,,,,,,
46010,UTAH                     ,BOX ELDER,"2,247","4,103","1,303",64,754,,,,,,
46020,UTAH                     ,CACHE,"-3,048",-257,"-2,271",-51,"2,849",,,,,,
46030,UTAH                     ,CARBON,"5,749","4,402","3,225","1,774","1,250",,,,,,
46040,UTAH                     ,DAGGETT,0,0,0,29,0,,,,,,
46050,UTAH                     ,DAVIS,"4,584",-916,"-5,439","-4,936",961,,,,,,
46060,UTAH                     ,DUCHESNE,549,"1,090","1,125",455,324,,,,,,
46070,UTAH                     ,EMERY,621,"1,160",777,147,612,,,,,,
46080,UTAH                     ,GARFIELD,-7,364,657,0,0,,,,,,
46090,UTAH                     ,GRAND,0,-164,0,67,0,,,,,,
46100,UTAH                     ,IRON,"5,439","4,745",553,"1,173",870,,,,,,
46110,UTAH                     ,JUAB,-209,-126,-23,331,215,,,,,,
46120,UTAH                     ,KANE,-13,615,164,48,479,,,,,,
46130,UTAH                     ,MILLARD,450,"1,580",171,360,881,,,,,,
46140,UTAH                     ,MORGAN,265,0,-135,0,-162,,,,,,
46150,UTAH                     ,PIUTE,93,0,0,0,51,,,,,,
46160,UTAH                     ,RICH,0,-1,0,-38,0,,,,,,
46170,UTAH                     ,SALT LAKE,"2,664","40,788","-1,755","14,688","10,637",,,,,,
46180,UTAH                     ,SAN JUAN,-1,601,570,412,370,,,,,,
46190,UTAH                     ,SANPETE,"2,430",856,266,339,438,,,,,,
46200,UTAH                     ,SEVIER,560,"2,109","2,526","1,158","1,063",,,,,,
46210,UTAH                     ,SUMMIT,228,"1,020",-76,65,-95,,,,,,
46220,UTAH                     ,TOOELE,197,"1,251",290,-101,500,,,,,,
46230,UTAH                     ,UINTAH,556,"2,610","1,257",715,291,,,,,,
46240,UTAH                     ,UTAH,"-1,112","2,388","-1,241","11,447","11,742",,,,,,
46250,UTAH                     ,WASATCH,325,203,281,718,519,,,,,,
46260,UTAH                     ,WASHINGTON,"2,117","6,887","3,211","3,789","15,117",,,,,,
46270,UTAH                     ,WAYNE,0,0,0,0,16,,,,,,
46280,UTAH                     ,WEBER,"7,455","-2,839","-10,844","-5,819","1,341",,,,,,
47000,VERMONT                  ,ADDISON,-372,-299,-54,"2,972",698,,,,,,
47010,VERMONT                  ,BENNINGTON,"-7,080","-5,832",377,"4,637",726,,,,,,
47020,VERMONT                  ,CALEDONIA,"-1,926","-1,093",571,863,112,,,,,,
47030,VERMONT                  ,CHITTENDEN,"8,936","31,561","2,616","6,794","5,591",,,,,,
47040,VERMONT                  ,ESSEX,-791,"-1,036",0,694,28,,,,,,
47050,VERMONT                  ,FRANKLIN,"3,463","8,209","1,277","3,101","1,660",,,,,,
47060,VERMONT                  ,GRAND ISLE,0,"1,119",-115,577,175,,,,,,
47070,VERMONT                  ,LAMOILLE,"1,813","8,502",644,"4,326","2,689",,,,,,
47080,VERMONT                  ,ORANGE,"-2,194",-518,148,"1,242",667,,,,,,
47090,VERMONT                  ,ORLEANS,"-1,262",-157,"1,075",561,331,,,,,,
47100,VERMONT                  ,RUTLAND,"-4,683","-10,220","1,429","7,033",887,,,,,,
47110,VERMONT                  ,WASHINGTON,"-1,957","-7,557","1,111","5,372","1,269",,,,,,
47120,VERMONT                  ,WINDHAM,"-1,375","-2,725","1,616","2,968",381,,,,,,
47130,VERMONT                  ,WINDSOR,"-1,008",418,906,"2,646",351,,,,,,
48010,VIRGIN ISLANDS           ,ST. CROIX,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,
48020,VIRGIN ISLANDS           ,ST. JOHN,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,,
49000,VIRGINIA                 ,ACCOMACK,"-2,600","-1,548","-2,655","-2,090","-1,871",,,,,,
49010,VIRGINIA                 ,ALBEMARLE,"-2,147","-7,267","-1,229",-613,446,,,,,,
49011,VIRGINIA                 ,ALEXANDRIA CITY,"-10,986","-5,692","-9,296","-10,887","-7,162",,,,,,
49020,VIRGINIA                 ,ALLEGHANY,-81,-12,-302,-9,-49,,,,,,
49030,VIRGINIA                 ,AMELIA,-69,186,182,66,-261,,,,,,
49040,VIRGINIA                 ,AMHERST,157,"1,591","4,246",959,"1,140",,,,,,
49050,VIRGINIA                 ,APPOMATTOX,927,454,367,327,137,,,,,,
49060,VIRGINIA                 ,ARLINGTON,"-17,488","-12,831","-13,212","-17,540","-11,386",,,,,,
49070,VIRGINIA                 ,AUGUSTA,"-1,319","-1,097","-2,405","-1,945",83,,,,,,
49080,VIRGINIA                 ,BATH,-153,823,9,-529,-96,,,,,,
49088,VIRGINIA                 ,BEDFORD CITY,"1,805","2,051","2,790","1,146",237,,,,,,
49090,VIRGINIA                 ,BEDFORD,"6,982","7,794","11,654","5,624",907,,,,,,
49100,VIRGINIA                 ,BLAND,-570,-559,-778,-135,-200,,,,,,
49110,VIRGINIA                 ,BOTETOURT,"5,465","5,412","6,529","2,472",241,,,,,,
49111,VIRGINIA                 ,BRISTOL CITY,"-5,882","-5,570","-13,274","-9,473","-5,176",,,,,,
49120,VIRGINIA                 ,BRUNSWICK,"-2,823",-455,-940,-710,-133,,,,,,
49130,VIRGINIA                 ,BUCHANAN,"-2,342","-3,438","-1,109","-1,970","-1,275",,,,,,
49140,VIRGINIA                 ,BUCKINGHAM,-252,-992,-512,-261,-88,,,,,,
49141,VIRGINIA                 ,BUENA VISTA CITY,-337,-326,-421,-472,-40,,,,,,
49150,VIRGINIA                 ,CAMPBELL,"1,359",411,"6,017",433,799,,,,,,
49160,VIRGINIA                 ,CAROLINE,"1,057","2,267",-308,-285,-715,,,,,,
49170,VIRGINIA                 ,CARROLL,-952,-722,"-1,412","-1,479",-372,,,,,,
49180,VIRGINIA                 ,CHARLES CITY,-162,"1,581",452,169,-203,,,,,,
49190,VIRGINIA                 ,CHARLOTTE,-328,-233,337,-358,-204,,,,,,
49191,VIRGINIA                 ,CHARLOTTESVILLE CITY,"-7,101","-12,651","-4,836","-4,121",616,,,,,,
49194,VIRGINIA                 ,CHESAPEAKE CITY,"18,161","14,214","12,520","14,507","5,271",,,,,,
49200,VIRGINIA                 ,CHESTERFIELD,"14,739","20,333","9,472","1,776","-4,233",,,,,,
49210,VIRGINIA                 ,CLARKE,-55,"-1,349",-447,"-3,604",-575,,,,,,
49212,VIRGINIA                 ,COLONIAL HEIGHTS CITY,"2,949","3,952",487,18,-352,,,,,,
49213,VIRGINIA                 ,COVINGTON CITY,-367,"-2,781","-2,372","-2,141",-237,,,,,,
49220,VIRGINIA                 ,CRAIG,187,"1,940","1,006",157,73,,,,,,
49230,VIRGINIA                 ,CULPEPER,"-2,335","-3,065","-1,994","-3,248","-1,584",,,,,,
49240,VIRGINIA                 ,CUMBERLAND,-216,266,0,-240,-68,,,,,,
49241,VIRGINIA                 ,DANVILLE CITY,"-13,126","-17,361","-21,185","-7,949","-3,822",,,,,,
49250,VIRGINIA                 ,DICKENSON,"-1,469","-1,438",-930,"-1,317",-783,,,,,,
49260,VIRGINIA                 ,DINWIDDIE,"2,101","2,930","2,288",443,0,,,,,,
49270,VIRGINIA                 ,EMPORIA CITY,-565,-29,"-1,065",-723,-376,,,,,,
49280,VIRGINIA                 ,ESSEX,"1,096",624,338,198,-525,,,,,,
49288,VIRGINIA                 ,FAIRFAX CITY,"-5,082","-4,803","-4,632","-3,377","-3,674",,,,,,
49290,VIRGINIA                 ,FAIRFAX,"-33,226","-28,256","-35,976","-24,580","-25,693",,,,,,
49291,VIRGINIA                 ,FALLS CHURCH CITY,0,799,"-1,243",-4,-535,,,,,,
49300,VIRGINIA                 ,FAUQUIER,"-3,239","-1,690","-4,938",-809,"-3,865",,,,,,
49310,VIRGINIA                 ,FLOYD,776,"1,048",-83,-184,-140,,,,,,
49320,VIRGINIA                 ,FLUVANNA,"-1,141","-3,409",-725,-237,181,,,,,,
49328,VIRGINIA                 ,FRANKLIN CITY,549,"1,406",580,-68,-126,,,,,,
49330,VIRGINIA                 ,FRANKLIN,"15,824","16,025","13,648","5,581",692,,,,,,
49340,VIRGINIA                 ,FREDERICK,"-9,281","-6,173","-9,816","-13,119","-2,285",,,,,,
49342,VIRGINIA                 ,FREDERICKSBURG CITY,"-2,247","-4,209","-3,387","-4,290","-6,421",,,,,,
49343,VIRGINIA                 ,GALAX CITY,"-3,448","-2,077","-1,743","-1,053",-264,,,,,,
49350,VIRGINIA                 ,GILES,387,-641,78,111,108,,,,,,
49360,VIRGINIA                 ,GLOUCESTER,"2,251","2,629","1,068","1,776","1,022",,,,,,
49370,VIRGINIA                 ,GOOCHLAND,"1,184","3,027",26,572,-232,,,,,,
49380,VIRGINIA                 ,GRAYSON,"-1,008",-19,-824,-341,-125,,,,,,
49390,VIRGINIA                 ,GREENE,"-1,103","-5,721",-411,-829,-10,,,,,,
49400,VIRGINIA                 ,GREENSVILLE,-288,28,-256,-94,-10,,,,,,
49410,VIRGINIA                 ,HALIFAX,"-4,711","-2,052","-3,842","-2,321",-632,,,,,,
49411,VIRGINIA                 ,HAMPTON CITY,"7,568","6,116","8,340","7,146","5,495",,,,,,
49420,VIRGINIA                 ,HANOVER,"7,716","3,441","4,084",148,-7,,,,,,
49421,VIRGINIA                 ,HARRISONBURG CITY,"2,342","2,129",313,204,"2,509",,,,,,
49430,VIRGINIA                 ,HENRICO,"24,371","24,094","12,805","2,066","-4,124",,,,,,
49440,VIRGINIA                 ,HENRY,"-1,240","-2,754","-3,558","-3,868",-278,,,,,,
49450,VIRGINIA                 ,HIGHLAND,0,-289,-473,-465,-30,,,,,,
49451,VIRGINIA                 ,HOPEWELL CITY,"3,628","3,549","4,063",903,-698,,,,,,
49460,VIRGINIA                 ,ISLE OF WIGHT,"3,358","1,492","1,705","1,623","1,186",,,,,,
49470,VIRGINIA                 ,JAMES CITY,"1,563",187,141,511,26,,,,,,
49480,VIRGINIA                 ,KING AND QUEEN,642,"1,299","1,167",61,-138,,,,,,
49490,VIRGINIA                 ,KING GEORGE,-941,-874,-488,-750,-709,,,,,,
49500,VIRGINIA                 ,KING WILLIAM,"1,461","2,964","1,193",151,-195,,,,,,
49510,VIRGINIA                 ,LANCASTER,-80,-490,-974,-383,-230,,,,,,
49520,VIRGINIA                 ,LEE,"-2,820","-2,846","-4,349","-4,655",-346,,,,,,
49522,VIRGINIA                 ,LEXINGTON CITY,-455,-442,-899,"1,594",-109,,,,,,
49530,VIRGINIA                 ,LOUDOUN,"-9,553","-11,032","-8,082","-9,004","-5,625",,,,,,
49540,VIRGINIA                 ,LOUISA,"2,251",676,445,-63,-826,,,,,,
49550,VIRGINIA                 ,LUNENBURG,137,"1,634",-90,-972,-161,,,,,,
49551,VIRGINIA                 ,LYNCHBURG CITY,436,"1,742","15,212","7,100","2,755",,,,,,
49560,VIRGINIA                 ,MADISON,-879,-201,-342,-350,-12,,,,,,
49561,VIRGINIA                 ,MARTINSVILLE CITY,"-4,784","-2,567","-2,189","-1,579","-1,789",,,,,,
49563,VIRGINIA                 ,MANASSAS CITY,"-5,445","-5,587","-8,464","-8,488","-9,942",,,,,,
49565,VIRGINIA                 ,MANASSAS PARK CITY,0,0,0,0,0,,,,,,
49570,VIRGINIA                 ,MATHEWS,994,610,351,103,-16,,,,,,
49580,VIRGINIA                 ,MECKLENBURG,207,"-1,708","-3,010","-1,067",-129,,,,,,
49590,VIRGINIA                 ,MIDDLESEX,373,489,620,42,-105,,,,,,
49600,VIRGINIA                 ,MONTGOMERY,"5,339","3,802","1,916",892,452,,,,,,
49620,VIRGINIA                 ,NELSON,-791,-839,-113,-180,134,,,,,,
49621,VIRGINIA                 ,NEW KENT,630,747,689,351,118,,,,,,
49622,VIRGINIA                 ,NEWPORT NEWS CITY,"12,723","13,279","11,465","12,492","2,946",,,,,,
49641,VIRGINIA                 ,NORFOLK CITY,"36,026","22,939","15,530","21,279","9,188",,,,,,
49650,VIRGINIA                 ,NORTHAMPTON,-927,-415,"-1,427",-947,"-1,294",,,,,,
49660,VIRGINIA                 ,NORTHUMBERLAND,25,0,364,-182,-43,,,,,,
49661,VIRGINIA                 ,NORTON CITY,-227,-771,-928,-461,-539,,,,,,
49670,VIRGINIA                 ,NOTTOWAY,341,932,-543,30,-285,,,,,,
49680,VIRGINIA                 ,ORANGE,-852,"-4,357","-3,693","-1,476","-1,536",,,,,,
49690,VIRGINIA                 ,PAGE,43,-238,"-1,378","-1,511",541,,,,,,
49700,VIRGINIA                 ,PATRICK,-68,-208,"-2,034","-2,346",-57,,,,,,
49701,VIRGINIA                 ,PETERSBURG CITY,"7,932","8,408","4,907",81,"-1,781",,,,,,
49710,VIRGINIA                 ,PITTSYLVANIA,"-6,683","-12,588","-12,872","-8,016","-1,265",,,,,,
49711,VIRGINIA                 ,PORTSMOUTH CITY,"13,206","10,111","7,804","4,942","5,008",,,,,,
49712,VIRGINIA                 ,POQUOSON CITY,470,0,239,310,0,,,,,,
49720,VIRGINIA                 ,POWHATAN,"2,200","1,610",560,20,-233,,,,,,
49730,VIRGINIA                 ,PRINCE EDWARD,-938,"-1,197","-1,891","-1,541",-975,,,,,,
49740,VIRGINIA                 ,PRINCE GEORGE,"2,263",827,247,110,-63,,,,,,
49750,VIRGINIA                 ,PRINCE WILLIAM,"-10,873","-5,930","-10,771","-12,562","-15,078",,,,,,
49770,VIRGINIA                 ,PULASKI,"2,299","1,935","-1,294",18,574,,,,,,
